domain,mode,role,active_model_required,active_model_id,source_line,source_campaign,model_family,feature_set_id,config_id,calibration,threshold_policy,threshold,seed,n_features,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,final_operational_class,overfit_flag,generalization_flag,dataset_ease_flag,confidence_pct,confidence_band,operational_caveat,recommended_for_default_use,notes,candidate_source_csv,feature_list_pipe,train_precision,train_recall,train_balanced_accuracy,val_precision,val_recall,val_balanced_accuracy,overfit_gap_train_val_ba,generalization_gap_val_holdout_ba,overfit_warning,headline_cap_ok,generalization_ok,quality_label,promotion_eligible,ranking_score,threshold_policy_score,promotion_decision,family_key,val_f1,tn,fp,fn,tp,guard_ok,precision_floor_ok,recall_target_ok,candidate_key,score,demotion_reason,replacement_line,source_campaign_old,feature_set_id_old,pass_name,weight_policy,secondary_max_metric,secondary_metric_anomaly_flag,val_selection_score,old_precision,old_recall,old_specificity,old_balanced_accuracy,old_f1,old_roc_auc,old_pr_auc,old_brier,old_confidence_pct,old_final_operational_class,delta_precision,delta_recall,delta_balanced_accuracy,delta_f1,delta_pr_auc,delta_brier,old_secondary_anomaly,new_secondary_anomaly,material_gain_ok,anomaly_resolution_ok,class_upgrade_candidate,anomaly_guard_ok,hard_guard_ok,hard_guard_reason,minimum_operational_ok,recall_target_band,recall_in_target_band,root_cause_hypothesis,final_status,frozen_model_id,generalization_status,ceiling_status_final,should_keep_improving,new_best_single_feature,new_best_single_rule,new_best_single_feature_ba,new_shortcut_gap_vs_model_ba,ranking_gain,config,abstain_band,abstain_coverage,abstain_precision,abstain_recall,abstain_balanced_accuracy,abstain_pr_auc,precision_v2,recall_v2,balanced_accuracy_v2,pr_auc_v2,brier_v2,baseline_holdout_precision,baseline_holdout_recall,baseline_holdout_ba,baseline_holdout_pr_auc,baseline_holdout_brier,delta_vs_baseline_precision,delta_vs_baseline_ba,delta_vs_baseline_pr_auc,delta_vs_baseline_brier,material_gain_vs_baseline,ceiling_status,prev_feature_set_id,prev_config_id,prev_precision,prev_recall,prev_balanced_accuracy,prev_pr_auc,prev_brier,prev_quality_label,prev_final_status,comparison_result,drop_methodologically_acceptable,new_replaces_previous_as_primary,final_class,secondary_cap_ok,secondary_gate_ok,old_overfit_flag,old_secondary_gt_098,old_shortcut_dominance_flag,old_best_single_feature,val_score,overfit_ok,recall_band_bonus,selection_score,old_active_model_id,replacement_origin,candidate_score
adhd,caregiver_2_3,caregiver,,,,hybrid_rf_targeted_fix_v4,,stability_pruned_subset,rf_positive_push_strong,isotonic,default_0_5,0.5,20260712.0,56.0,0.7222222222222222,0.9680851063829788,0.9093264248704664,0.9387057656267226,0.8272727272727273,0.9447139234924484,0.7375230938994777,0.059765742724445,,,,,,,,,v4 targeted override on fragile pair|missing_hybrid_input_audit_classification_final.csv:por_confirmar|missing_hybrid_dataset_final_registry_v1.csv:por_confirmar,data/hybrid_final_freeze_v1/tables/frozen_hybrid_champions_master.csv,,,,,,,,,,no,,,malo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOLD_FOR_LIMITATION,55e80c3b4c69d218,strong,near_ceiling,only_if_new_signal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8616748221881558
adhd,psychologist_1_3,psychologist,,,,hybrid_rf_targeted_fix_v4,,full_eligible,rf_baseline,isotonic,default_0_5,0.5,20260729.0,71.0,0.6174496644295302,0.9787234042553192,0.8523316062176166,0.915527505236468,0.757201646090535,0.9203781281005402,0.6238363802864415,0.0780898852963551,,,,,,,,,v4 targeted override on fragile pair|missing_hybrid_input_audit_classification_final.csv:por_confirmar|missing_hybrid_dataset_final_registry_v1.csv:por_confirmar,data/hybrid_final_freeze_v1/tables/frozen_hybrid_champions_master.csv,,,,,,,,,,no,,,malo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOLD_FOR_LIMITATION,f16b8857eba98131,strong,near_ceiling,only_if_new_signal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8126377263010086
adhd,psychologist_2_3,psychologist,,,,hybrid_rf_targeted_fix_v4,,balanced_subset,rf_regularized,isotonic,balanced,0.05,20260712.0,75.0,0.71875,0.9787234042553192,0.9067357512953368,0.942729577775328,0.8288288288288288,0.9466293683166132,0.7298838407871105,0.0591848249657065,,,,,,,,,v4 targeted override on fragile pair|missing_hybrid_input_audit_classification_final.csv:por_confirmar|missing_hybrid_dataset_final_registry_v1.csv:por_confirmar,data/hybrid_final_freeze_v1/tables/frozen_hybrid_champions_master.csv,,,,,,,,,,no,,,malo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOLD_FOR_LIMITATION,6f46b51ecffb509e,strong,near_ceiling,only_if_new_signal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8647141639405364
anxiety,caregiver_1_3,caregiver,,,,hybrid_rf_targeted_fix_v4,,full_eligible,rf_recall_guard__pos_weight_low,isotonic,recall_constrained,0.575,20260712.0,59.0,0.8529411764705882,0.6744186046511628,0.9746192893401016,0.8245189469956322,0.7532467532467533,0.9311474442214612,0.8150983489417174,0.0633146537132896,,,,,,,,,v4 targeted override on fragile pair|missing_hybrid_input_audit_classification_final.csv:por_confirmar|missing_hybrid_dataset_final_registry_v1.csv:por_confirmar,data/hybrid_final_freeze_v1/tables/frozen_hybrid_champions_master.csv,,,,,,,,,,si,,,malo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOLD_FOR_LIMITATION,84defc9e4d458464,weak,marginal_room_left,only_if_new_signal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7714689874645219
conduct,caregiver_1_3,caregiver,,,,hybrid_rf_final_ceiling_push_v3,,full_eligible,rf_baseline,isotonic,precision_min_recall,0.5049999999999999,20260712.0,59.0,0.8841463414634146,0.90625,0.940625,0.9234375,0.8950617283950617,0.971953125,0.9328964221876328,0.0562454836327849,,,,,,,,,carried from v3 full campaign|missing_hybrid_input_audit_classification_final.csv:por_confirmar|missing_hybrid_dataset_final_registry_v1.csv:por_confirmar,data/hybrid_final_freeze_v1/tables/frozen_hybrid_champions_master.csv,,,,,,,,,,si,,,aceptable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FROZEN_WITH_CAVEAT,64bd1c3403ff4b5b,acceptable,ceiling_confirmed,no_practical_ceiling_confirmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9018430433124559
conduct,psychologist_1_3,psychologist,,,,hybrid_rf_final_ceiling_push_v3,,full_eligible,rf_baseline,isotonic,precision_min_recall,0.5049999999999999,20260712.0,71.0,0.9161290322580644,0.8875,0.959375,0.9234375,0.9015873015873016,0.9743359375,0.9407784034032624,0.0595823634736541,,,,,,,,,carried from v3 full campaign|missing_hybrid_input_audit_classification_final.csv:por_confirmar|missing_hybrid_dataset_final_registry_v1.csv:por_confirmar,data/hybrid_final_freeze_v1/tables/frozen_hybrid_champions_master.csv,,,,,,,,,,si,,,aceptable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FROZEN_WITH_CAVEAT,264cff4c04d5bfa6,acceptable,marginal_room_left,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9059850505371625
depression,caregiver_1_3,caregiver,,,,hybrid_rf_targeted_fix_v4,,full_eligible,rf_recall_guard__balanced_subsample,isotonic,precision_min_recall,0.5049999999999999,20260712.0,59.0,0.8227848101265823,0.7926829268292683,0.964824120603015,0.8787535237161417,0.8074534161490683,0.9549577154062998,0.7961550386138578,0.0542202988605283,,,,,,,,,v4 targeted override on fragile pair|missing_hybrid_input_audit_classification_final.csv:por_confirmar|missing_hybrid_dataset_final_registry_v1.csv:por_confirmar,data/hybrid_final_freeze_v1/tables/frozen_hybrid_champions_master.csv,,,,,,,,,,si,,,malo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOLD_FOR_LIMITATION,18b55a02bf756f86,acceptable,near_ceiling,only_if_new_signal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8232343662507794
depression,caregiver_2_3,caregiver,,,,hybrid_rf_targeted_fix_v4,,balanced_subset,rf_precision_push,isotonic,recall_constrained,0.3349999999999999,20260729.0,62.0,0.8,0.8780487804878049,0.9547738693467336,0.9164113249172692,0.8372093023255814,0.9633227111165584,0.8823485733137757,0.0446227214578062,,,,,,,,,v4 targeted override on fragile pair|missing_hybrid_input_audit_classification_final.csv:por_confirmar|missing_hybrid_dataset_final_registry_v1.csv:por_confirmar,data/hybrid_final_freeze_v1/tables/frozen_hybrid_champions_master.csv,,,,,,,,,,no,,,aceptable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOLD_FOR_LIMITATION,6728edc65e57f774,strong,marginal_room_left,only_if_new_signal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8565056962297513
depression,psychologist_1_3,psychologist,,,,hybrid_rf_targeted_fix_v4,,balanced_subset,rf_recall_guard,isotonic,default_0_5,0.5,20260712.0,39.0,0.7674418604651163,0.8048780487804879,0.949748743718593,0.8773133962495404,0.7857142857142857,0.9571332271111656,0.801131217211973,0.0572914138464961,,,,,,,,,v4 targeted override on fragile pair|missing_hybrid_input_audit_classification_final.csv:por_confirmar|missing_hybrid_dataset_final_registry_v1.csv:por_confirmar,data/hybrid_final_freeze_v1/tables/frozen_hybrid_champions_master.csv,,,,,,,,,,si,,,malo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOLD_FOR_LIMITATION,03c8dedbba1e3622,acceptable,near_ceiling,only_if_new_signal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8069229548481697
depression,psychologist_2_3,psychologist,,,,hybrid_rf_targeted_fix_v4,,stability_pruned_subset,rf_positive_push_strong,isotonic,precision_min_recall,0.62,20260729.0,68.0,0.8918918918918919,0.8048780487804879,0.9798994974874372,0.8923887731339626,0.8461538461538461,0.976697511949994,0.8795058636783943,0.0436441818097012,,,,,,,,,v4 targeted override on fragile pair|missing_hybrid_input_audit_classification_final.csv:por_confirmar|missing_hybrid_dataset_final_registry_v1.csv:por_confirmar,data/hybrid_final_freeze_v1/tables/frozen_hybrid_champions_master.csv,,,,,,,,,,si,,,aceptable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FROZEN_WITH_CAVEAT,bdd9e4144485c9a4,acceptable,near_ceiling,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8564720157122689
depression,caregiver_2_3,caregiver,,depression__caregiver_2_3__rebuild_v2__rf__full_eligible,,,rf,stability_pruned_subset,rf_precision_guard_v2,none,balanced,0.4449999999999999,20270421.0,49.0,0.8354430379746836,0.8048780487804879,0.9673366834170856,0.8861073660987866,0.8198757763975155,0.975916166196838,0.8515382788706797,0.0428777069720996,,,,,,,,,,data/hybrid_final_honest_improvement_v1/tables/final_honest_improvement_selected_models.csv,adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|age_years|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_02_open_spaces|conduct_02_initiates_fights|conduct_03_weapon_use|conduct_05_physical_cruelty_animals|conduct_07_forced_sex|conduct_14_runs_away_overnight|conduct_impairment_global|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|gad_assoc_01_restlessness|gad_assoc_02_fatigue|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|gad_duration_months|gad_excessive_worry_multiple_areas|gad_impairment|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_04_sleep_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|mdd_duration_weeks|mdd_impairment|pdd_duration_months_child|sep_anx_04_refuses_leaving_home_school|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_duration_months|social_anxiety_fear_being_observed|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance|social_anxiety_impairment,0.9330708661417324,0.9673469387755104,0.976560498676458,0.8604651162790697,0.902439024390244,0.9361441353106998,0.0404163633657581,0.0500367692119132,no,,yes,aceptable,,0.7768880666046214,0.9086981649462232,HOLD_FOR_LIMITATION,,,,,,,,,,,,,,rebuild_v2,full_eligible,,,0.975916166196838,no,0.9015166048140276,0.8313253012048193,0.8414634146341463,0.964824120603015,0.9031437676185808,0.8363636363636363,0.9573630346856232,0.8434143874736915,0.0454553863622029,56.3,ACTIVE_LIMITED_USE,0.0041177367698642,-0.0365853658536584,-0.0170364015197942,-0.0164878599661207,0.0081238913969882,-0.0025776793901032,no,,no,,no,yes,,,,,,,,,,,,mdd_impairment,mdd_impairment >= 2,0.8887731339624954,0.0026657678637087,-0.0051656023994325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8347551491537873
depression,psychologist_2_3,psychologist,,depression__psychologist_2_3__rebuild_v2__rf__full_eligible,,,rf,compact_subset,rf_regularized_v2,none,balanced,0.3949999999999999,20270421.0,46.0,0.7872340425531915,0.902439024390244,0.949748743718593,0.9260938840544184,0.8409090909090909,0.9794092413285942,0.8675121016971403,0.0429005294006906,,,,,,,,,,data/hybrid_final_honest_improvement_v1/tables/final_honest_improvement_selected_models.csv,adhd_inatt_02_sustained_attention_difficulty|age_years|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_04_crowds_queues|agor_impairment|conduct_02_initiates_fights|conduct_03_weapon_use|conduct_09_property_destruction|conduct_impairment_global|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|dmdd_outbursts_severity|gad_assoc_01_restlessness|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|gad_duration_months|gad_excessive_worry_multiple_areas|gad_impairment|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_04_sleep_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|mdd_duration_weeks|mdd_impairment|pdd_depressed_or_irritable_mood|pdd_duration_months_child|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_duration_months|social_anxiety_fear_being_observed|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_impairment,0.8249158249158249,1.0,0.9782426778242678,0.7572815533980582,0.951219512195122,0.9442027209216816,0.0340399569025862,0.0181088368672631,no,,yes,aceptable,,0.7840298484064114,0.8970251689484665,PROMOTE_NOW,,,,,,,,,,,,,,rebuild_v2,full_eligible,,,0.9794092413285942,no,0.8965030171222705,0.8271604938271605,0.8170731707317073,0.964824120603015,0.8909486456673612,0.8220858895705522,0.9556777791396004,0.8330408560571644,0.0479028069363223,54.1,ACTIVE_LIMITED_USE,-0.0399264512739689,0.0853658536585366,0.0351452383870571,0.0188232013385387,0.0344712456399759,-0.0050022775356316,no,,yes,,no,yes,,,,,,,,,,,,mdd_impairment,mdd_impairment >= 2,0.8887731339624954,-0.037320750091923,0.011599668524135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.862751293796295
adhd,psychologist_2_3,,,,,,hgb,boosted_eng_full,,none,balanced,0.12,,120.0,0.6538461538461539,0.9770114942528736,0.8854961832061069,0.9312538387294902,0.783410138248848,0.9596092538972244,0.7665965794170599,0.0695500399329765,,,,,,,,,,data/hybrid_no_external_scores_boosted_v3/tables/hybrid_no_external_scores_boosted_final_champions.csv,,,,,,,,0.0206663408276311,,,,,malo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",0.1,0.975,0.6694915254237288,0.9753086419753086,0.9372667240884296,0.7740548899264785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.832225543113503
anxiety,caregiver_1_3,,,,,,extra_trees,boosted_eng_full,,none,balanced,0.2299999999999999,,67.0,0.7669902912621359,0.8977272727272727,0.9387755102040816,0.9182513914656772,0.8272251308900523,0.9630102040816328,0.907412487436496,0.0491651171875,,,,,,,,,,data/hybrid_no_external_scores_boosted_v3/tables/hybrid_no_external_scores_boosted_final_champions.csv,,,,,,,,0.0604185623293903,,,,,malo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",0.1,0.9520833333333332,0.8,0.8767123287671232,0.9175228310502284,0.9177897543263585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8510760878167457
adhd,psychologist_1_3,,,,,,rf,boosted_eng_full,,none,balanced,0.2699999999999999,,78.0,0.5734265734265734,0.942528735632184,0.8447837150127226,0.8936562253224533,0.7130434782608696,0.9321020151501858,0.6570419915735503,0.0789304427083333,,,,,,,,,,data/hybrid_no_external_scores_boosted_v3/tables/hybrid_no_external_scores_boosted_vs_v2_comparison.csv,,,,,,,,0.0782004322048816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0413882413882413,0.0595500122279285,0.0195243765736935,,0.0194968651065021,-0.0052428324893392,,,,,,,,,,,,,,,,,,,,,,,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",0.1,0.8520833333333333,0.5694444444444444,0.8913043478260869,0.9029524493951372,0.6795572387261948,0.6148148148148148,0.8829787234042553,0.8741318487487597,0.6375451264670481,0.0841732751976726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7753441413837786
adhd,psychologist_2_3,,,,,,hgb,boosted_eng_full,,none,balanced,0.12,,120.0,0.6538461538461539,0.9770114942528736,0.8854961832061069,0.9312538387294902,0.783410138248848,0.9596092538972244,0.7665965794170599,0.0695500399329765,,,,,,,,,,data/hybrid_no_external_scores_boosted_v3/tables/hybrid_no_external_scores_boosted_vs_v2_comparison.csv,,,,,,,,0.0206663408276311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0751258087706685,0.1472242602103204,0.0539249885475918,,0.0328576018946422,0.0015457037564309,,,,,,,,,,,,,,,,,,,,,,,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",0.1,0.975,0.6694915254237288,0.9753086419753086,0.9372667240884296,0.7740548899264785,0.7289719626168224,0.8297872340425532,0.8773288501818983,0.7337389775224177,0.0680043361765456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.832225543113503
depression,psychologist_1_3,,,,,,hgb,boosted_eng_full,,sigmoid,balanced,0.2199999999999999,,78.0,0.7087378640776699,0.935897435897436,0.9253731343283582,0.9306352851128972,0.8066298342541437,0.9799400433728792,0.8983572574257632,0.0361541418770792,,,,,,,,,,data/hybrid_no_external_scores_boosted_v3/tables/hybrid_no_external_scores_boosted_vs_v2_comparison.csv,,,,,,,,0.0230743082965289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0887304903527098,0.1676047529706066,0.0665894461620452,,0.1302261321221889,-0.0203762927982892,,,,,,,,,,,,,,,,,,,,,,,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",0.1,0.9645833333333332,0.7441860465116279,0.927536231884058,0.9358493342161408,0.8995158871404814,0.7974683544303798,0.7682926829268293,0.8640458389508519,0.7681311253035743,0.0565304346753685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8432455593459542
anxiety,caregiver_1_3,,,,,,extra_trees,boosted_eng_full,,none,balanced,0.2299999999999999,,67.0,0.7669902912621359,0.8977272727272727,0.9387755102040816,0.9182513914656772,0.8272251308900523,0.9630102040816328,0.907412487436496,0.0491651171875,,,,,,,,,,data/hybrid_no_external_scores_boosted_v3/tables/hybrid_no_external_scores_boosted_vs_v2_comparison.csv,,,,,,,,0.0604185623293903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.120509708737864,0.0721458773784354,0.0168820135882127,,-0.0192792945728991,0.0123292777759018,,,,,,,,,,,,,,,,,,,,,,,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",0.1,0.9520833333333332,0.8,0.8767123287671232,0.9175228310502284,0.9177897543263585,0.8875,0.8255813953488372,0.9013693778774644,0.9266917820093952,0.0368358394115982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8510760878167457
adhd,caregiver_1_3,caregiver,,,,,,engineered_full,rf_regularized,isotonic,default_0_5,0.5,20261119.0,58.0,0.6212121212121212,0.8723404255319149,0.8704663212435233,0.8714033733877191,0.7256637168141593,0.9276402822180576,0.6319179403335605,0.0868278728044155,,,,,,,,,clean_universe_no_external_scores,data/hybrid_no_external_scores_rebuild_v2/tables/hybrid_no_external_scores_vs_frozen_comparison.csv,,0.6915422885572139,0.9858156028368794,0.939367214199096,0.704,0.9361702127659576,0.9201576452430824,0.0192095689560136,0.0487542718553632,no,,,malo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012121212121212,-0.1170212765957446,-0.0494432807849188,,-0.0079332481499079,0.0078302099010935,,,,,,,,,,,,,HOLD_FOR_LIMITATION,,,,only_if_new_signal,,,,,,,,,,,,,,,,,,0.6595744680851063,0.6595744680851063,0.7883364568404807,0.6491643421246305,0.0864918209335534,-0.0383623468729851,0.0830669165472384,-0.0172464017910699,0.000336051870862,yes,marginal_room_left,precision_oriented_subset,rf_regularized,0.62,0.9893617021276596,0.920846654172638,0.6398511884834684,0.078997662903322,malo,HOLD_FOR_LIMITATION,worse,yes_alignment_gain,no,,,,,,,,,,,,,,0.7695322994526465
adhd,caregiver_2_3,caregiver,,,,,,engineered_compact,rf_regularized,isotonic,default_0_5,0.5,20261101.0,43.0,0.7017543859649122,0.851063829787234,0.911917098445596,0.881490464116415,0.7692307692307693,0.9492613824275162,0.7044217957677258,0.072567246649348,,,,,,,,,clean_universe_no_external_scores,data/hybrid_no_external_scores_rebuild_v2/tables/hybrid_no_external_scores_vs_frozen_comparison.csv,,0.7857142857142857,0.975177304964539,0.9552052327931504,0.7946428571428571,0.946808510638298,0.9436115092051592,0.011593723587991,0.0621210450887443,yes,,,malo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0204678362573099,-0.1170212765957448,-0.0572153015103076,,-0.0331012981317518,0.0128015039249029,,,,,,,,,,,,,HOLD_FOR_LIMITATION,,,,only_if_new_signal,,,,,,,,,,,,,,,,,,0.7252747252747253,0.7021276595744681,0.8186804100981149,0.7211321177427233,0.0742194317733886,-0.023520339309813,0.0628100540183,-0.0167103219749975,-0.0016521851240406,yes,marginal_room_left,stability_pruned_subset,rf_positive_push_strong,0.7222222222222222,0.9680851063829788,0.9387057656267226,0.7375230938994777,0.059765742724445,malo,HOLD_FOR_LIMITATION,worse,yes_alignment_gain,no,,,,,,,,,,,,,,0.7989185012194935
adhd,caregiver_full,caregiver,,,,,,engineered_compact,rf_balanced_subsample,isotonic,recall_constrained,0.4049999999999999,20261119.0,53.0,0.7403846153846154,0.8191489361702128,0.9300518134715026,0.8746003748208577,0.7777777777777778,0.9506394002866276,0.7118788252075036,0.0687218130961477,,,,,,,,,clean_universe_no_external_scores,data/hybrid_no_external_scores_rebuild_v2/tables/hybrid_no_external_scores_vs_frozen_comparison.csv,,0.9463087248322148,1.0,0.993091537132988,0.819047619047619,0.9148936170212766,0.9328354095469078,0.0602561275860801,0.05823503472605,no,,,malo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0036153846153845,-0.1702127659574468,-0.0786296990408994,,-0.0578636215609928,0.015001625372062,,,,,,,,,,,,,HOLD_FOR_LIMITATION,,,,only_if_new_signal,,,,,,,,,,,,,,,,,,0.7159090909090909,0.6702127659574468,0.8027229632896042,0.7040623101829879,0.0772722284112356,0.0244755244755244,0.0718774115312534,0.0078165150245156,-0.0085504153150878,yes,marginal_room_left,compact_robust_subset,rf_positive_push_strong,0.744,0.9893617021276596,0.9532300738617572,0.7697424467684965,0.0537201877240856,malo,HOLD_FOR_LIMITATION,worse,yes_alignment_gain,no,,,,,,,,,,,,,,0.8012135171644502
