slot_key,domain,threshold,train_recall,val_recall,holdout_recall,train_specificity,val_specificity,holdout_specificity,holdout_precision,holdout_npv,holdout_fpr,holdout_fnr,holdout_f1,holdout_f2,holdout_balanced_accuracy,holdout_mcc,holdout_positive_rate_predicted,holdout_tn,holdout_fp,holdout_fn,holdout_tp,gap_train_holdout_recall,gap_train_holdout_f2,gap_train_holdout_balanced_accuracy,threshold_objective
adhd/psychologist/psychologist_full,adhd,0.36000000000000004,0.9964539007092199,0.9468085106382979,0.9148936170212766,0.9879101899827288,0.9922279792746114,0.9637305699481865,0.86,0.9789473684210527,0.03626943005181347,0.0851063829787234,0.8865979381443299,0.9033613445378151,0.9393120934847315,0.8585566082030457,0.20833333333333334,372,14,8,86,0.08156028368794332,0.08398932306583917,0.05286995186124288,0.909166124569109
adhd/psychologist/psychologist_full,adhd,0.37,0.9964539007092199,0.9468085106382979,0.9042553191489362,0.9879101899827288,0.9922279792746114,0.966321243523316,0.8673469387755102,0.9764397905759162,0.03367875647668394,0.09574468085106383,0.8854166666666666,0.8966244725738398,0.9352882813361261,0.8570769804791322,0.20416666666666666,373,13,9,85,0.09219858156028371,0.0907261950298145,0.05689376400984836,0.9041257560420881
adhd/psychologist/psychologist_full,adhd,0.38,0.9964539007092199,0.9468085106382979,0.8936170212765957,0.9887737478411054,0.9922279792746114,0.966321243523316,0.865979381443299,0.9738903394255874,0.03367875647668394,0.10638297872340426,0.8795811518324608,0.8879492600422834,0.9299691323999559,0.8498447566596952,0.20208333333333334,373,13,10,84,0.1028368794326242,0.10009574699006552,0.06264469187520672,0.2340580589484258
adhd/psychologist/psychologist_full,adhd,0.39,0.9964539007092199,0.9468085106382979,0.8936170212765957,0.9896373056994818,0.9922279792746114,0.9689119170984456,0.875,0.9739583333333334,0.031088082901554404,0.10638297872340426,0.8842105263157894,0.8898305084745763,0.9312644691875207,0.8557167346585226,0.2,374,12,10,84,0.1028368794326242,0.09890981524111697,0.061781134016830164,0.23631864163874827
adhd/psychologist/psychologist_full,adhd,0.4,0.9929078014184397,0.9468085106382979,0.8936170212765957,0.9913644214162349,0.9922279792746114,0.9689119170984456,0.875,0.9739583333333334,0.031088082901554404,0.10638297872340426,0.8842105263157894,0.8898305084745763,0.9312644691875207,0.8557167346585226,0.2,374,12,10,84,0.099290780141844,0.09747555640553651,0.06087164222981656,0.23631864163874827
adhd/psychologist/psychologist_full,adhd,0.41000000000000003,0.9929078014184397,0.9468085106382979,0.8829787234042553,0.9913644214162349,0.9922279792746114,0.9689119170984456,0.8736842105263158,0.9714285714285714,0.031088082901554404,0.11702127659574468,0.8783068783068783,0.881104033970276,0.9259453202513505,0.8484949434832056,0.19791666666666666,374,12,11,83,0.10992907801418439,0.10620203090983682,0.0661907911659868,0.2077172889480572
adhd/psychologist/psychologist_full,adhd,0.4134344786433935,0.9929078014184397,0.9468085106382979,0.8723404255319149,0.9913644214162349,0.9922279792746114,0.9689119170984456,0.8723404255319149,0.9689119170984456,0.031088082901554404,0.1276595744680851,0.8723404255319149,0.8723404255319149,0.9206261713151802,0.8412523426303605,0.19583333333333333,374,12,12,82,0.12056737588652477,0.11496563934819792,0.07150994010215705,0.179092713041561
adhd/psychologist/psychologist_full,adhd,0.42000000000000004,0.9893617021276596,0.9468085106382979,0.8723404255319149,0.9913644214162349,0.9948186528497409,0.9689119170984456,0.8723404255319149,0.9689119170984456,0.031088082901554404,0.1276595744680851,0.8723404255319149,0.8723404255319149,0.9206261713151802,0.8412523426303605,0.19583333333333333,374,12,12,82,0.11702127659574468,0.11213381582306048,0.06973689045676701,0.179092713041561
adhd/psychologist/psychologist_full,adhd,0.43,0.9858156028368794,0.9468085106382979,0.8723404255319149,0.9913644214162349,0.9948186528497409,0.9689119170984456,0.8723404255319149,0.9689119170984456,0.031088082901554404,0.1276595744680851,0.8723404255319149,0.8723404255319149,0.9206261713151802,0.8412523426303605,0.19583333333333333,374,12,12,82,0.11347517730496448,0.1092979925471812,0.06796384081137696,0.179092713041561
adhd/psychologist/psychologist_full,adhd,0.44,0.9858156028368794,0.9468085106382979,0.851063829787234,0.9913644214162349,0.9948186528497409,0.9689119170984456,0.8695652173913043,0.9639175257731959,0.031088082901554404,0.14893617021276595,0.8602150537634409,0.8547008547008548,0.9099878734428398,0.8267016601184711,0.19166666666666668,374,12,14,80,0.13475177304964536,0.12693756337824136,0.07860213868371735,0.121773002738502
adhd/psychologist/psychologist_full,adhd,0.45,0.9822695035460993,0.9468085106382979,0.851063829787234,0.9913644214162349,0.9948186528497409,0.9689119170984456,0.8695652173913043,0.9639175257731959,0.031088082901554404,0.14893617021276595,0.8602150537634409,0.8547008547008548,0.9099878734428398,0.8267016601184711,0.19166666666666668,374,12,14,80,0.13120567375886527,0.12409773187158346,0.0768290890383273,0.121773002738502
adhd/psychologist/psychologist_full,adhd,0.46,0.9822695035460993,0.9468085106382979,0.851063829787234,0.9913644214162349,0.9948186528497409,0.9689119170984456,0.8695652173913043,0.9639175257731959,0.031088082901554404,0.14893617021276595,0.8602150537634409,0.8547008547008548,0.9099878734428398,0.8267016601184711,0.19166666666666668,374,12,14,80,0.13120567375886527,0.12409773187158346,0.0768290890383273,0.121773002738502
adhd/psychologist/psychologist_full,adhd,0.47000000000000003,0.9822695035460993,0.9468085106382979,0.851063829787234,0.9922279792746114,0.9948186528497409,0.9715025906735751,0.8791208791208791,0.9640102827763496,0.02849740932642487,0.14893617021276595,0.8648648648648649,0.8565310492505354,0.9112832102304046,0.832785315565042,0.18958333333333333,375,11,14,80,0.13120567375886527,0.12295975697294403,0.07596553117995075,0.1240590101106751
adhd/psychologist/psychologist_full,adhd,0.48000000000000004,0.9822695035460993,0.9361702127659575,0.851063829787234,0.9922279792746114,0.9974093264248705,0.9715025906735751,0.8791208791208791,0.9640102827763496,0.02849740932642487,0.14893617021276595,0.8648648648648649,0.8565310492505354,0.9112832102304046,0.832785315565042,0.18958333333333333,375,11,14,80,0.13120567375886527,0.12295975697294403,0.07596553117995075,0.1240590101106751
adhd/psychologist/psychologist_full,adhd,0.49,0.9822695035460993,0.9361702127659575,0.851063829787234,0.9922279792746114,0.9974093264248705,0.9715025906735751,0.8791208791208791,0.9640102827763496,0.02849740932642487,0.14893617021276595,0.8648648648648649,0.8565310492505354,0.9112832102304046,0.832785315565042,0.18958333333333333,375,11,14,80,0.13120567375886527,0.12295975697294403,0.07596553117995075,0.1240590101106751
adhd/psychologist/psychologist_full,adhd,0.5,0.9822695035460993,0.9361702127659575,0.851063829787234,0.9922279792746114,0.9974093264248705,0.9715025906735751,0.8791208791208791,0.9640102827763496,0.02849740932642487,0.14893617021276595,0.8648648648648649,0.8565310492505354,0.9112832102304046,0.832785315565042,0.18958333333333333,375,11,14,80,0.13120567375886527,0.12295975697294403,0.07596553117995075,0.1240590101106751
adhd/psychologist/psychologist_full,adhd,0.51,0.9822695035460993,0.9361702127659575,0.8404255319148937,0.9922279792746114,0.9974093264248705,0.9715025906735751,0.8777777777777778,0.9615384615384616,0.02849740932642487,0.1595744680851064,0.8586956521739131,0.8476394849785408,0.9059640612942343,0.8255086059188287,0.1875,375,11,15,79,0.14184397163120566,0.1318513212449386,0.081284680116121,0.09536412686081064
adhd/psychologist/psychologist_full,adhd,0.52,0.9822695035460993,0.9361702127659575,0.8404255319148937,0.9922279792746114,0.9974093264248705,0.9715025906735751,0.8777777777777778,0.9615384615384616,0.02849740932642487,0.1595744680851064,0.8586956521739131,0.8476394849785408,0.9059640612942343,0.8255086059188287,0.1875,375,11,15,79,0.14184397163120566,0.1318513212449386,0.081284680116121,0.09536412686081064
adhd/psychologist/psychologist_full,adhd,0.53,0.9822695035460993,0.9361702127659575,0.8404255319148937,0.9922279792746114,0.9974093264248705,0.9715025906735751,0.8777777777777778,0.9615384615384616,0.02849740932642487,0.1595744680851064,0.8586956521739131,0.8476394849785408,0.9059640612942343,0.8255086059188287,0.1875,375,11,15,79,0.14184397163120566,0.1318513212449386,0.081284680116121,0.09536412686081064
adhd/psychologist/psychologist_full,adhd,0.54,0.9822695035460993,0.9361702127659575,0.8297872340425532,0.9922279792746114,0.9974093264248705,0.9715025906735751,0.8764044943820225,0.959079283887468,0.02849740932642487,0.1702127659574468,0.8524590163934426,0.8387096774193549,0.9006449123580642,0.8182081949251846,0.18541666666666667,375,11,16,78,0.15248226950354615,0.14078112880412452,0.08660382905229114,0.0666451915977252
adhd/psychologist/psychologist_full,adhd,0.55,0.9787234042553191,0.9361702127659575,0.8297872340425532,0.9922279792746114,0.9974093264248705,0.9715025906735751,0.8764044943820225,0.959079283887468,0.02849740932642487,0.1702127659574468,0.8524590163934426,0.8387096774193549,0.9006449123580642,0.8182081949251846,0.18541666666666667,375,11,16,78,0.14893617021276595,0.13793575782480638,0.08483077940690098,0.0666451915977252
adhd/psychologist/psychologist_full,adhd,0.56,0.9787234042553191,0.925531914893617,0.8297872340425532,0.9922279792746114,0.9974093264248705,0.9715025906735751,0.8764044943820225,0.959079283887468,0.02849740932642487,0.1702127659574468,0.8524590163934426,0.8387096774193549,0.9006449123580642,0.8182081949251846,0.18541666666666667,375,11,16,78,0.14893617021276595,0.13793575782480638,0.08483077940690098,0.0666451915977252
adhd/psychologist/psychologist_full,adhd,0.5700000000000001,0.9787234042553191,0.925531914893617,0.8297872340425532,0.9922279792746114,0.9974093264248705,0.9715025906735751,0.8764044943820225,0.959079283887468,0.02849740932642487,0.1702127659574468,0.8524590163934426,0.8387096774193549,0.9006449123580642,0.8182081949251846,0.18541666666666667,375,11,16,78,0.14893617021276595,0.13793575782480638,0.08483077940690098,0.0666451915977252
adhd/psychologist/psychologist_full,adhd,0.5800000000000001,0.9787234042553191,0.925531914893617,0.8191489361702128,0.9922279792746114,0.9974093264248705,0.9715025906735751,0.875,0.9566326530612245,0.02849740932642487,0.18085106382978725,0.8461538461538461,0.8297413793103449,0.895325763421894,0.8108832387686943,0.18333333333333332,375,11,17,77,0.15957446808510634,0.1469040559338164,0.09014992834307123,0.037901965433610185
adhd/psychologist/psychologist_full,adhd,0.59,0.9787234042553191,0.925531914893617,0.8191489361702128,0.9922279792746114,0.9974093264248705,0.9740932642487047,0.8850574712643678,0.9567430025445293,0.025906735751295335,0.18085106382978725,0.850828729281768,0.8315334773218143,0.8966211002094587,0.8171607309200906,0.18125,376,10,17,77,0.15957446808510634,0.145111957922347,0.08885459155550646,0.04021720066324613
adhd/psychologist/psychologist_full,adhd,0.6,0.9716312056737588,0.9148936170212766,0.8191489361702128,0.9922279792746114,0.9974093264248705,0.9740932642487047,0.8850574712643678,0.9567430025445293,0.025906735751295335,0.18085106382978725,0.850828729281768,0.8315334773218143,0.8966211002094587,0.8171607309200906,0.18125,376,10,17,77,0.15248226950354604,0.13940911658321764,0.08530849226472637,0.04021720066324613
adhd/psychologist/psychologist_full,adhd,0.61,0.9680851063829787,0.9148936170212766,0.8191489361702128,0.9922279792746114,0.9974093264248705,0.9740932642487047,0.8850574712643678,0.9567430025445293,0.025906735751295335,0.18085106382978725,0.850828729281768,0.8315334773218143,0.8966211002094587,0.8171607309200906,0.18125,376,10,17,77,0.14893617021276595,0.13655162906116447,0.08353544261933632,0.04021720066324613
adhd/psychologist/psychologist_full,adhd,0.62,0.9680851063829787,0.9148936170212766,0.8191489361702128,0.9922279792746114,0.9974093264248705,0.9740932642487047,0.8850574712643678,0.9567430025445293,0.025906735751295335,0.18085106382978725,0.850828729281768,0.8315334773218143,0.8966211002094587,0.8171607309200906,0.18125,376,10,17,77,0.14893617021276595,0.13655162906116447,0.08353544261933632,0.04021720066324613
adhd/psychologist/psychologist_full,adhd,0.63,0.9680851063829787,0.9148936170212766,0.8191489361702128,0.9922279792746114,0.9974093264248705,0.9740932642487047,0.8850574712643678,0.9567430025445293,0.025906735751295335,0.18085106382978725,0.850828729281768,0.8315334773218143,0.8966211002094587,0.8171607309200906,0.18125,376,10,17,77,0.14893617021276595,0.13655162906116447,0.08353544261933632,0.04021720066324613
adhd/psychologist/psychologist_full,adhd,0.6324336278732592,0.9680851063829787,0.9148936170212766,0.8191489361702128,0.9922279792746114,0.9974093264248705,0.9740932642487047,0.8850574712643678,0.9567430025445293,0.025906735751295335,0.18085106382978725,0.850828729281768,0.8315334773218143,0.8966211002094587,0.8171607309200906,0.18125,376,10,17,77,0.14893617021276595,0.13655162906116447,0.08353544261933632,0.04021720066324613
adhd/psychologist/psychologist_full,adhd,0.64,0.9645390070921985,0.9148936170212766,0.8191489361702128,0.9922279792746114,0.9974093264248705,0.9740932642487047,0.8850574712643678,0.9567430025445293,0.025906735751295335,0.18085106382978725,0.850828729281768,0.8315334773218143,0.8966211002094587,0.8171607309200906,0.18125,376,10,17,77,0.14539007092198575,0.13369008548868977,0.08176239297394627,0.04021720066324613
adhd/psychologist/psychologist_full,adhd,0.65,0.9645390070921985,0.9148936170212766,0.8085106382978723,0.9922279792746114,1.0,0.9792746113989638,0.9047619047619048,0.9545454545454546,0.02072538860103627,0.19148936170212766,0.8539325842696629,0.8260869565217391,0.893892624848418,0.822769507589019,0.175,378,8,18,76,0.15602836879432624,0.1391366062887649,0.08449086833498698,0.016169513200783414
adhd/psychologist/psychologist_full,adhd,0.66,0.9645390070921985,0.9148936170212766,0.8085106382978723,0.9922279792746114,1.0,0.9792746113989638,0.9047619047619048,0.9545454545454546,0.02072538860103627,0.19148936170212766,0.8539325842696629,0.8260869565217391,0.893892624848418,0.822769507589019,0.175,378,8,18,76,0.15602836879432624,0.1391366062887649,0.08449086833498698,0.016169513200783414
adhd/psychologist/psychologist_full,adhd,0.67,0.9609929078014184,0.9148936170212766,0.8085106382978723,0.9922279792746114,1.0,0.9792746113989638,0.9047619047619048,0.9545454545454546,0.02072538860103627,0.19148936170212766,0.8539325842696629,0.8260869565217391,0.893892624848418,0.822769507589019,0.175,378,8,18,76,0.15248226950354615,0.13627099802371534,0.08271781868959693,0.016169513200783414
adhd/psychologist/psychologist_full,adhd,0.68,0.9609929078014184,0.9148936170212766,0.8085106382978723,0.9922279792746114,1.0,0.9792746113989638,0.9047619047619048,0.9545454545454546,0.02072538860103627,0.19148936170212766,0.8539325842696629,0.8260869565217391,0.893892624848418,0.822769507589019,0.175,378,8,18,76,0.15248226950354615,0.13627099802371534,0.08271781868959693,0.016169513200783414
adhd/psychologist/psychologist_full,adhd,0.6900000000000001,0.9609929078014184,0.9148936170212766,0.8085106382978723,0.9930915371329879,1.0,0.9792746113989638,0.9047619047619048,0.9545454545454546,0.02072538860103627,0.19148936170212766,0.8539325842696629,0.8260869565217391,0.893892624848418,0.822769507589019,0.175,378,8,18,76,0.15248226950354615,0.13695497666944778,0.08314959761878515,0.016169513200783414
adhd/psychologist/psychologist_full,adhd,0.7000000000000001,0.9609929078014184,0.9148936170212766,0.7978723404255319,0.9948186528497409,1.0,0.9792746113989638,0.9036144578313253,0.9521410579345088,0.02072538860103627,0.20212765957446807,0.847457627118644,0.8169934640522876,0.8885734759122479,0.8155046232759304,0.17291666666666666,378,8,19,75,0.16312056737588654,0.1474193473356128,0.08933230441333184,-0.012616865116430231
adhd/psychologist/psychologist_full,adhd,0.7100000000000001,0.950354609929078,0.9148936170212766,0.7872340425531915,0.9948186528497409,1.0,0.9818652849740933,0.9135802469135802,0.949874686716792,0.018134715025906734,0.2127659574468085,0.8457142857142858,0.8096280087527352,0.8845496637636424,0.8149126387565944,0.16875,379,7,20,74,0.16312056737588654,0.14614945201759288,0.08803696762576707,-0.03901766519202482
adhd/psychologist/psychologist_full,adhd,0.72,0.950354609929078,0.9148936170212766,0.7872340425531915,0.9948186528497409,1.0,0.9818652849740933,0.9135802469135802,0.949874686716792,0.018134715025906734,0.2127659574468085,0.8457142857142858,0.8096280087527352,0.8845496637636424,0.8149126387565944,0.16875,379,7,20,74,0.16312056737588654,0.14614945201759288,0.08803696762576707,-0.03901766519202482
adhd/psychologist/psychologist_full,adhd,0.73,0.950354609929078,0.9148936170212766,0.776595744680851,0.9956822107081175,1.0,0.9818652849740933,0.9125,0.9475,0.018134715025906734,0.22340425531914893,0.8390804597701149,0.8004385964912281,0.8792305148274722,0.80763635721979,0.16666666666666666,379,7,21,73,0.17375886524822703,0.1560210751718697,0.09378789549112554,-0.06785007939316923
adhd/psychologist/psychologist_full,adhd,0.74,0.9397163120567376,0.9042553191489362,0.776595744680851,0.9956822107081175,1.0,0.9844559585492227,0.9240506329113924,0.9476309226932669,0.015544041450777202,0.22340425531914893,0.8439306358381503,0.8021978021978021,0.8805258516150369,0.8144904742028394,0.16458333333333333,380,6,21,73,0.16312056737588654,0.1455847442971906,0.08717340976739063,-0.06540361876652301
adhd/psychologist/psychologist_full,adhd,0.75,0.9397163120567376,0.8936170212765957,0.776595744680851,0.9956822107081175,1.0,0.9844559585492227,0.9240506329113924,0.9476309226932669,0.015544041450777202,0.22340425531914893,0.8439306358381503,0.8021978021978021,0.8805258516150369,0.8144904742028394,0.16458333333333333,380,6,21,73,0.16312056737588654,0.1455847442971906,0.08717340976739063,-0.06540361876652301
adhd/psychologist/psychologist_full,adhd,0.76,0.9361702127659575,0.8936170212765957,0.7659574468085106,0.9956822107081175,1.0,0.9896373056994818,0.9473684210526315,0.9455445544554455,0.010362694300518135,0.23404255319148937,0.8470588235294118,0.7964601769911503,0.8777973762539962,0.8213892857471423,0.15833333333333333,382,4,22,72,0.17021276595744683,0.14842171277262928,0.08812883548304129,-0.08925007818823272
adhd/psychologist/psychologist_full,adhd,0.77,0.9361702127659575,0.8829787234042553,0.7446808510638298,0.9956822107081175,1.0,0.9922279792746114,0.958904109589041,0.941031941031941,0.007772020725388601,0.2553191489361702,0.8383233532934131,0.7795100222717148,0.8684544151692206,0.8143530084935551,0.15208333333333332,383,3,24,70,0.19148936170212771,0.16537186749206478,0.0974717965678169,-0.14443568576530508
adhd/psychologist/psychologist_full,adhd,0.78,0.9361702127659575,0.8829787234042553,0.7446808510638298,0.9956822107081175,1.0,0.9922279792746114,0.958904109589041,0.941031941031941,0.007772020725388601,0.2553191489361702,0.8383233532934131,0.7795100222717148,0.8684544151692206,0.8143530084935551,0.15208333333333332,383,3,24,70,0.19148936170212771,0.16537186749206478,0.0974717965678169,-0.14443568576530508
adhd/psychologist/psychologist_full,adhd,0.79,0.925531914893617,0.8829787234042553,0.723404255319149,0.9956822107081175,1.0,0.9948186528497409,0.9714285714285714,0.9365853658536586,0.0051813471502590676,0.2765957446808511,0.8292682926829268,0.7623318385650224,0.8591114540844449,0.8075620166233224,0.14583333333333334,384,2,26,68,0.202127659574468,0.17382311121976934,0.10149560871642227,-0.1996478319550563
adhd/psychologist/psychologist_full,adhd,0.8,0.9219858156028369,0.8723404255319149,0.7127659574468085,0.9956822107081175,1.0,0.9948186528497409,0.9710144927536232,0.9343065693430657,0.0051813471502590676,0.2872340425531915,0.8220858895705522,0.752808988764045,0.8537923051482748,0.8003694465163846,0.14375,384,2,27,67,0.2092198581560284,0.18042862789065695,0.10504170800720236,-0.22859701997904625
adhd/psychologist/psychologist_full,adhd,0.81,0.9184397163120568,0.8723404255319149,0.7127659574468085,0.9956822107081175,1.0,0.9974093264248705,0.9852941176470589,0.9344660194174758,0.0025906735751295338,0.2872340425531915,0.8271604938271605,0.7545045045045046,0.8550876419358395,0.8082022744546443,0.14166666666666666,385,1,27,67,0.2056737588652483,0.17581158744951852,0.10197332157424754,-0.22591268963555888
adhd/psychologist/psychologist_full,adhd,0.8200000000000001,0.9148936170212766,0.8723404255319149,0.7127659574468085,0.9956822107081175,1.0,0.9974093264248705,0.9852941176470589,0.9344660194174758,0.0025906735751295338,0.2872340425531915,0.8271604938271605,0.7545045045045046,0.8550876419358395,0.8082022744546443,0.14166666666666666,385,1,27,67,0.2021276595744681,0.17288586213819834,0.1002002719288575,-0.22591268963555888
adhd/psychologist/psychologist_full,adhd,0.8270234661400109,0.9148936170212766,0.8723404255319149,0.7127659574468085,0.9956822107081175,1.0,0.9974093264248705,0.9852941176470589,0.9344660194174758,0.0025906735751295338,0.2872340425531915,0.8271604938271605,0.7545045045045046,0.8550876419358395,0.8082022744546443,0.14166666666666666,385,1,27,67,0.2021276595744681,0.17288586213819834,0.1002002719288575,-0.22591268963555888
adhd/psychologist/psychologist_full,adhd,0.8300000000000001,0.9078014184397163,0.8723404255319149,0.7127659574468085,0.9956822107081175,1.0,0.9974093264248705,0.9852941176470589,0.9344660194174758,0.0025906735751295338,0.2872340425531915,0.8271604938271605,0.7545045045045046,0.8550876419358395,0.8082022744546443,0.14166666666666666,385,1,27,67,0.1950354609929078,0.16702177339326352,0.0966541726380774,-0.22591268963555888
adhd/psychologist/psychologist_full,adhd,0.8400000000000001,0.900709219858156,0.8723404255319149,0.7127659574468085,0.9974093264248705,1.0,0.9974093264248705,0.9852941176470589,0.9344660194174758,0.0025906735751295338,0.2872340425531915,0.8271604938271605,0.7545045045045046,0.8550876419358395,0.8082022744546443,0.14166666666666666,385,1,27,67,0.1879432624113475,0.16246300452076623,0.09397163120567376,-0.22591268963555888
adhd/psychologist/psychologist_full,adhd,0.85,0.8900709219858156,0.8723404255319149,0.7127659574468085,0.9974093264248705,1.0,0.9974093264248705,0.9852941176470589,0.9344660194174758,0.0025906735751295338,0.2872340425531915,0.8271604938271605,0.7545045045045046,0.8550876419358395,0.8082022744546443,0.14166666666666666,385,1,27,67,0.17730496453900713,0.1535996923117039,0.08865248226950351,-0.22591268963555888
adhd/psychologist/psychologist_full,adhd,0.86,0.8829787234042553,0.8617021276595744,0.6914893617021277,0.9974093264248705,1.0,0.9974093264248705,0.9848484848484849,0.9299516908212561,0.0025906735751295338,0.30851063829787234,0.8125,0.7352941176470588,0.844449344063499,0.7938542945133144,0.1375,385,1,29,65,0.1914893617021276,0.1668797953964194,0.0957446808510638,-0.28386339121892623
adhd/psychologist/psychologist_full,adhd,0.87,0.875886524822695,0.8617021276595744,0.6914893617021277,0.9974093264248705,1.0,0.9974093264248705,0.9848484848484849,0.9299516908212561,0.0025906735751295338,0.30851063829787234,0.8125,0.7352941176470588,0.844449344063499,0.7938542945133144,0.1375,385,1,29,65,0.1843971631205673,0.16093229744728088,0.09219858156028371,-0.28386339121892623
adhd/psychologist/psychologist_full,adhd,0.88,0.8687943262411347,0.8617021276595744,0.6702127659574468,0.9974093264248705,1.0,0.9974093264248705,0.984375,0.9254807692307693,0.0025906735751295338,0.32978723404255317,0.7974683544303798,0.7159090909090909,0.8338110461911586,0.779384252099033,0.13333333333333333,385,1,31,63,0.1985815602836879,0.17435253699788578,0.099290780141844,-0.34191292994157185
adhd/psychologist/psychologist_full,adhd,0.89,0.8546099290780141,0.8617021276595744,0.6595744680851063,0.9974093264248705,1.0,0.9974093264248705,0.9841269841269841,0.9232613908872902,0.0025906735751295338,0.3404255319148936,0.7898089171974523,0.706150341685649,0.8284918972549884,0.7721006784811938,0.13125,385,1,32,62,0.1950354609929078,0.17212954169627526,0.09751773049645385,-0.3709752563677241
adhd/psychologist/psychologist_full,adhd,0.9,0.8333333333333334,0.8404255319148937,0.648936170212766,0.9974093264248705,1.0,0.9974093264248705,0.9838709677419355,0.9210526315789473,0.0025906735751295338,0.35106382978723405,0.782051282051282,0.6963470319634704,0.8231727483188183,0.7647831674547849,0.12916666666666668,385,1,33,61,0.18439716312056742,0.1638286634977304,0.09219858156028371,-0.40006289111938464
adhd/psychologist/psychologist_full,adhd,0.91,0.8156028368794326,0.8297872340425532,0.648936170212766,0.9974093264248705,1.0,0.9974093264248705,0.9838709677419355,0.9210526315789473,0.0025906735751295338,0.35106382978723405,0.782051282051282,0.6963470319634704,0.8231727483188183,0.7647831674547849,0.12916666666666668,385,1,33,61,0.16666666666666663,0.148619904112944,0.08333333333333326,-0.40006289111938464
adhd/psychologist/psychologist_full,adhd,0.9116222194823889,0.8120567375886525,0.8191489361702128,0.648936170212766,0.9974093264248705,1.0,0.9974093264248705,0.9838709677419355,0.9210526315789473,0.0025906735751295338,0.35106382978723405,0.782051282051282,0.6963470319634704,0.8231727483188183,0.7647831674547849,0.12916666666666668,385,1,33,61,0.16312056737588654,0.14556473274241188,0.08156028368794321,-0.40006289111938464
adhd/psychologist/psychologist_full,adhd,0.92,0.8014184397163121,0.776595744680851,0.6063829787234043,0.9974093264248705,1.0,0.9974093264248705,0.9827586206896551,0.9123222748815166,0.0025906735751295338,0.39361702127659576,0.75,0.6566820276497697,0.8018961525741374,0.7351482552731116,0.12083333333333333,385,1,37,57,0.1950354609929078,0.1760372059537676,0.09751773049645396,-0.5166707292609777
adhd/psychologist/psychologist_full,adhd,0.9226697637611008,0.7978723404255319,0.7659574468085106,0.6063829787234043,0.9974093264248705,1.0,0.9974093264248705,0.9827586206896551,0.9123222748815166,0.0025906735751295338,0.39361702127659576,0.75,0.6566820276497697,0.8018961525741374,0.7351482552731116,0.12083333333333333,385,1,37,57,0.1914893617021276,0.17296399004934537,0.0957446808510638,-0.5166707292609777
adhd/psychologist/psychologist_full,adhd,0.93,0.7836879432624113,0.7659574468085106,0.5638297872340425,0.998272884283247,1.0,0.9974093264248705,0.9814814814814815,0.903755868544601,0.0025906735751295338,0.43617021276595747,0.7162162162162162,0.6162790697674417,0.7806195568294565,0.7048615649234986,0.1125,385,1,41,53,0.21985815602836878,0.20163358752345384,0.11036085694337272,-0.6337009210809055
adhd/psychologist/psychologist_full,adhd,0.9400000000000001,0.776595744680851,0.7446808510638298,0.5425531914893617,0.9991364421416234,1.0,0.9974093264248705,0.9807692307692307,0.8995327102803738,0.0025906735751295338,0.4574468085106383,0.6986301369863014,0.5957943925233644,0.769981258957116,0.6894418413571448,0.10833333333333334,385,1,43,51,0.23404255319148937,0.2165201475359827,0.11788483445412123,-0.6923791441682879
adhd/psychologist/psychologist_full,adhd,0.9500000000000001,0.7553191489361702,0.723404255319149,0.5319148936170213,0.9991364421416234,1.0,1.0,1.0,0.8976744186046511,0.0,0.46808510638297873,0.6944444444444444,0.5868544600938967,0.7659574468085106,0.6910039022138836,0.10416666666666667,386,0,44,50,0.22340425531914898,0.20673719415349512,0.11127034873038621,-0.7187194086504844
adhd/psychologist/psychologist_full,adhd,0.9507321729261856,0.7553191489361702,0.723404255319149,0.5319148936170213,0.9991364421416234,1.0,1.0,1.0,0.8976744186046511,0.0,0.46808510638297873,0.6944444444444444,0.5868544600938967,0.7659574468085106,0.6910039022138836,0.10416666666666667,386,0,44,50,0.22340425531914898,0.20673719415349512,0.11127034873038621,-0.7187194086504844
adhd/psychologist/psychologist_full,adhd,0.9600000000000001,0.7375886524822695,0.6914893617021277,0.4787234042553192,0.9991364421416234,1.0,1.0,1.0,0.8873563218390804,0.0,0.5212765957446809,0.6474820143884892,0.5344418052256532,0.7393617021276596,0.6517654786641305,0.09375,386,0,49,45,0.2588652482269503,0.2434190773472713,0.1290008451842869,-0.8658974326578056
adhd/psychologist/psychologist_full,adhd,0.9678937253966617,0.6950354609929078,0.6702127659574468,0.43617021276595747,0.9991364421416234,1.0,1.0,1.0,0.8792710706150342,0.0,0.5638297872340425,0.6074074074074074,0.49160671462829736,0.7180851063829787,0.6192833357592554,0.08541666666666667,386,0,53,41,0.25886524822695034,0.24801592688113655,0.1290008451842869,-0.984137583550181
adhd/psychologist/psychologist_full,adhd,0.97,0.6879432624113475,0.6382978723404256,0.425531914893617,0.9991364421416234,1.0,1.0,1.0,0.8772727272727273,0.0,0.574468085106383,0.5970149253731343,0.4807692307692307,0.7127659574468085,0.6109889880515929,0.08333333333333333,386,0,54,40,0.2624113475177305,0.2524129309843596,0.13077389482967694,-1.0137684124386253
