mode,route,variant,domain,config_id,seed,n_features,calibration,threshold,val_objective,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,missingness_sensitivity,partial_questionnaire_sensitivity,direct_fill_pct,derived_fill_pct,imputed_fill_pct,remaining_missing_pct
psychologist,P,professional_full_coverage,depression,rf_compact_350,47,18,isotonic,0.33499999999999996,0.9487618409742031,0.908256880733945,0.8608695652173913,0.9415204678362573,0.9011950165268243,0.8839285714285714,0.977904907195525,0.9641730562522498,0.05846092849258878,0.004576659038901587,0.00963640986524289,1.0,0.0,0.0,0.06721056721056723
psychologist,P,professional_full_coverage,depression,rf_compact_350,83,18,isotonic,0.33499999999999996,0.9463034449570557,0.864,0.9391304347826087,0.9005847953216374,0.919857615052123,0.9,0.9754131706076787,0.9538364641146575,0.05745085129803528,0.010119501652682383,0.019565217391304346,1.0,0.0,0.0,0.06721056721056723
psychologist,P,professional_full_coverage,depression,rf_stability_500,11,18,isotonic,0.15,0.9508237021496126,0.8384615384615385,0.9478260869565217,0.8771929824561403,0.912509534706331,0.889795918367347,0.9747520976353928,0.9594017011276648,0.06034550322395036,0.06740401728960077,0.07384947876938724,1.0,0.0,0.0,0.06721056721056723
psychologist,P,professional_full_coverage,depression,rf_stability_500,29,18,isotonic,0.15,0.9473869454251369,0.8515625,0.9478260869565217,0.8888888888888888,0.9183574879227052,0.897119341563786,0.9729722857869311,0.9499020378837919,0.05686668739278702,0.06455631833206188,0.08550724637681151,1.0,0.0,0.0,0.06721056721056723
psychologist,P,professional_full_coverage,depression,rf_stability_500,47,18,isotonic,0.33499999999999996,0.9497758137800011,0.896551724137931,0.9043478260869565,0.9298245614035088,0.9170861937452326,0.9004329004329005,0.972006102212052,0.9499356528762897,0.059507227215327446,0.030739893211289004,0.024103737604881714,1.0,0.0,0.0,0.06721056721056723
psychologist,P,professional_full_coverage,depression,rf_stability_500,83,18,isotonic,0.33499999999999996,0.9463034449570557,0.8515625,0.9478260869565217,0.8888888888888888,0.9183574879227052,0.897119341563786,0.9744215611492499,0.96191453086664,0.05664569065157508,0.011543351131451773,0.027510806000508425,1.0,0.0,0.0,0.06721056721056723
psychologist,P,professional_full_coverage,depression,rf_deep_650,11,18,isotonic,0.405,0.9463034449570557,0.864,0.9391304347826087,0.9005847953216374,0.919857615052123,0.9,0.9726671751843377,0.9490434899546706,0.058994072423746,0.01019577930333082,0.025336892957030233,1.0,0.0,0.0,0.06721056721056723
psychologist,P,professional_full_coverage,depression,rf_deep_650,29,18,isotonic,0.15,0.9485013668277751,0.8461538461538461,0.9565217391304348,0.8830409356725146,0.9197813374014747,0.8979591836734694,0.9775743707093821,0.9569388106449284,0.05638139394415176,0.05863208746503945,0.07744724129163494,1.0,0.0,0.0,0.06721056721056723
psychologist,P,professional_full_coverage,depression,rf_deep_650,47,18,isotonic,0.405,0.9463034449570557,0.8503937007874016,0.9391304347826087,0.8888888888888888,0.9140096618357487,0.8925619834710744,0.9759979659293161,0.9541141618983324,0.0592147490078318,0.015814899567759833,0.017276887871853552,1.0,0.0,0.0,0.06721056721056723
psychologist,P,professional_full_coverage,depression,rf_deep_650,83,18,isotonic,0.15,0.9451248621090529,0.8461538461538461,0.9565217391304348,0.8830409356725146,0.9197813374014747,0.8979591836734694,0.9758199847444698,0.9532649424325701,0.059330035486532214,0.06448004068141366,0.07744724129163488,1.0,0.0,0.0,0.06721056721056723
