mode,domain,target_variant,round_id,family,feature_variant,seed,status,error,n_features,config_id,calibration,threshold_policy,threshold,abstention_band,abstention_coverage,val_objective,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,high_conf_precision,input_missing_ratio
caregiver,anxiety,baseline,3,lightgbm,engineered,29,ok,,49,lightgbm_refined,isotonic,balanced,0.1,0.05,1.0,0.9719861660079051,0.8666666666666667,0.9848484848484849,0.9545454545454546,0.9696969696969697,0.9219858156028369,0.9907713498622589,0.9828879594237669,0.02437337378322168,0.8666666666666667,0.07057228485799916
caregiver,anxiety,baseline,3,lightgbm,engineered,29,ok,,49,lightgbm_refined,isotonic,precision_guarded,0.1,0.05,1.0,0.9581388950033017,0.8666666666666667,0.9848484848484849,0.9545454545454546,0.9696969696969697,0.9219858156028369,0.9907713498622589,0.9828879594237669,0.02437337378322168,0.8666666666666667,0.07057228485799916
caregiver,anxiety,baseline,3,lightgbm,engineered,47,ok,,49,lightgbm_refined,isotonic,balanced,0.1,0.05,1.0,0.9675899504555757,0.8666666666666667,0.9848484848484849,0.9545454545454546,0.9696969696969697,0.9219858156028369,0.9883608815426997,0.9658939773220068,0.023309599815890703,0.8666666666666667,0.07057228485799916
caregiver,anxiety,baseline,3,lightgbm,engineered,47,ok,,49,lightgbm_refined,isotonic,precision_guarded,0.605,0.12,0.958041958041958,0.9556333331703947,0.9402985074626866,0.9545454545454546,0.9818181818181818,0.9681818181818183,0.9473684210526315,0.9883608815426997,0.9658939773220068,0.023309599815890703,0.9402985074626866,0.07057228485799916
caregiver,depression,baseline,1,rf,base,11,ok,,17,rf_default,isotonic,precision_guarded,0.44500000000000006,0.05,0.9685314685314685,0.9537768758591845,0.9252336448598131,0.8608695652173913,0.9532163742690059,0.9070429697431985,0.8918918918918919,0.9760233918128655,0.9557956657450704,0.058513220892103444,0.9245283018867925,0.06705059646236118
caregiver,depression,baseline,1,rf,engineered,11,ok,,28,rf_default,isotonic,precision_guarded,0.67,0.15,0.9405594405594405,0.9535681305859346,0.9888888888888889,0.7739130434782608,0.9941520467836257,0.8840325451309432,0.8682926829268293,0.9755657259089753,0.9608183955168006,0.05623934237766758,0.9887640449438202,0.04507992007992009
caregiver,depression,baseline,1,xgboost,base,11,ok,,17,xgboost_default,isotonic,precision_guarded,0.605,0.08,0.972027972027972,0.9553829282803474,0.9238095238095239,0.8434782608695652,0.9532163742690059,0.8983473175692855,0.8818181818181818,0.9704551233155352,0.9472898993688579,0.06774027645587921,0.9494949494949495,0.06705059646236118
caregiver,depression,baseline,1,xgboost,engineered,11,ok,,28,xgboost_default,isotonic,precision_guarded,0.67,0.08,0.9405594405594405,0.9490960733084975,0.9555555555555556,0.7478260869565218,0.9766081871345029,0.8622171370455123,0.8390243902439024,0.9759471141622171,0.9578861742166324,0.062055766582489014,0.9555555555555556,0.04507992007992009
caregiver,depression,baseline,1,lightgbm,base,11,ok,,17,lightgbm_default,isotonic,precision_guarded,0.405,0.05,0.965034965034965,0.9503921166425201,0.9065420560747663,0.8434782608695652,0.9415204678362573,0.8924993643529113,0.8738738738738738,0.9695143656242055,0.9404536704037536,0.0722614958121016,0.9065420560747663,0.06705059646236118
caregiver,depression,baseline,1,lightgbm,engineered,11,ok,,28,lightgbm_default,isotonic,precision_guarded,0.605,0.12,0.9230769230769231,0.9530249472911211,0.967391304347826,0.7739130434782608,0.9824561403508771,0.878184591914569,0.8599033816425121,0.9753623188405797,0.9546167174625433,0.06002733502616768,0.967391304347826,0.04507992007992009
caregiver,depression,baseline,1,catboost,base,11,ok,,17,catboost_default,isotonic,precision_guarded,0.63,0.05,0.972027972027972,0.9584724702825083,0.95,0.8260869565217391,0.9707602339181286,0.8984235952199339,0.8837209302325582,0.978184591914569,0.9596512538264403,0.06468374976088503,0.95,0.06705059646236118
caregiver,depression,baseline,1,catboost,engineered,11,ok,,28,catboost_default,isotonic,precision_guarded,0.63,0.15,0.9370629370629371,0.9540717612759241,0.989010989010989,0.782608695652174,0.9941520467836257,0.8883803712178998,0.8737864077669902,0.9821510297482838,0.9687752264822245,0.05406633482313851,0.9886363636363636,0.04507992007992009
caregiver,depression,baseline,1,tabpfn,base,11,error,"Running on CPU with more than 1000 samples is not allowed by default due to slow performance.
To override this behavior, set the environment variable TABPFN_ALLOW_CPU_LARGE_DATASET=1 or set ignore_pretraining_limits=True.
Alternatively, consider using a GPU or the tabpfn-client API: https://github.com/PriorLabs/tabpfn-client",17,,,,,,,,,,,,,,,,,
caregiver,depression,baseline,1,tabpfn,engineered,11,error,"Running on CPU with more than 1000 samples is not allowed by default due to slow performance.
To override this behavior, set the environment variable TABPFN_ALLOW_CPU_LARGE_DATASET=1 or set ignore_pretraining_limits=True.
Alternatively, consider using a GPU or the tabpfn-client API: https://github.com/PriorLabs/tabpfn-client",28,,,,,,,,,,,,,,,,,
caregiver,depression,baseline,2,catboost,base,11,ok,,17,catboost_stability,isotonic,precision_guarded,0.63,0.05,0.972027972027972,0.9584724702825083,0.95,0.8260869565217391,0.9707602339181286,0.8984235952199339,0.8837209302325582,0.978184591914569,0.9596512538264403,0.06468374976088503,0.95,0.06705059646236118
caregiver,depression,baseline,2,catboost,base,29,ok,,17,catboost_stability,isotonic,precision_guarded,0.64,0.15,0.9230769230769231,0.9513765007478601,0.9690721649484536,0.8173913043478261,0.9824561403508771,0.8999237223493517,0.8867924528301887,0.975209763539283,0.9587643154752316,0.06745537445946055,0.9764705882352941,0.06705059646236118
caregiver,depression,baseline,2,xgboost,base,11,ok,,17,xgboost_stability,isotonic,precision_guarded,0.605,0.08,0.972027972027972,0.9553829282803474,0.9238095238095239,0.8434782608695652,0.9532163742690059,0.8983473175692855,0.8818181818181818,0.9704551233155352,0.9472898993688579,0.06774027645587921,0.9494949494949495,0.06705059646236118
caregiver,depression,baseline,2,xgboost,base,29,ok,,17,xgboost_stability,isotonic,precision_guarded,0.38,0.05,0.9440559440559441,0.9552763942670024,0.94,0.8173913043478261,0.9649122807017544,0.8911517925247903,0.8744186046511628,0.970327993897788,0.9461400834970056,0.06851282715797424,0.94,0.06705059646236118
caregiver,depression,baseline,3,xgboost,base,11,ok,,17,xgboost_refined,isotonic,balanced,0.335,0.05,0.9895104895104895,0.9527952149995993,0.9252336448598131,0.8608695652173913,0.9532163742690059,0.9070429697431985,0.8918918918918919,0.9704551233155352,0.9472898993688579,0.06774027645587921,0.9252336448598131,0.06705059646236118
caregiver,depression,baseline,3,xgboost,base,11,ok,,17,xgboost_refined,isotonic,precision_guarded,0.605,0.08,0.972027972027972,0.9553829282803474,0.9238095238095239,0.8434782608695652,0.9532163742690059,0.8983473175692855,0.8818181818181818,0.9704551233155352,0.9472898993688579,0.06774027645587921,0.9494949494949495,0.06705059646236118
caregiver,depression,baseline,3,xgboost,base,29,ok,,17,xgboost_refined,isotonic,balanced,0.38,0.05,0.9440559440559441,0.9463500703886261,0.94,0.8173913043478261,0.9649122807017544,0.8911517925247903,0.8744186046511628,0.970327993897788,0.9461400834970056,0.06851282715797424,0.94,0.06705059646236118
caregiver,depression,baseline,3,xgboost,base,29,ok,,17,xgboost_refined,isotonic,precision_guarded,0.38,0.05,0.9440559440559441,0.9552763942670024,0.94,0.8173913043478261,0.9649122807017544,0.8911517925247903,0.8744186046511628,0.970327993897788,0.9461400834970056,0.06851282715797424,0.94,0.06705059646236118
caregiver,depression,baseline,3,xgboost,base,47,ok,,17,xgboost_refined,isotonic,balanced,0.405,0.05,0.9475524475524476,0.9463500703886261,0.9306930693069307,0.8173913043478261,0.9590643274853801,0.888227815916603,0.8703703703703703,0.969539791507755,0.9423591164891615,0.07488342374563217,0.9306930693069307,0.06705059646236118
caregiver,depression,baseline,3,xgboost,base,47,ok,,17,xgboost_refined,isotonic,precision_guarded,0.405,0.05,0.9475524475524476,0.955142608673647,0.9306930693069307,0.8173913043478261,0.9590643274853801,0.888227815916603,0.8703703703703703,0.969539791507755,0.9423591164891615,0.07488342374563217,0.9306930693069307,0.06705059646236118
caregiver,depression,baseline,3,xgboost,compact,11,ok,,21,xgboost_refined,isotonic,balanced,0.335,0.05,0.9685314685314685,0.9493164118623114,0.9158878504672897,0.8521739130434782,0.9473684210526315,0.8997711670480548,0.8828828828828829,0.9708873633358759,0.9477188594820674,0.07012646645307541,0.9158878504672897,0.05427905427905429
caregiver,depression,baseline,3,xgboost,compact,11,ok,,21,xgboost_refined,isotonic,precision_guarded,0.505,0.05,0.986013986013986,0.9534999649170659,0.9238095238095239,0.8434782608695652,0.9532163742690059,0.8983473175692855,0.8818181818181818,0.9708873633358759,0.9477188594820674,0.07012646645307541,0.9238095238095239,0.05427905427905429
caregiver,depression,baseline,3,xgboost,compact,29,ok,,21,xgboost_refined,isotonic,balanced,0.225,0.05,0.9685314685314685,0.9572923251778821,0.9174311926605505,0.8695652173913043,0.9473684210526315,0.9084668192219679,0.8928571428571429,0.9720569539791507,0.9498513065036446,0.06730857491493225,0.9174311926605505,0.05427905427905429
caregiver,depression,baseline,3,xgboost,compact,29,ok,,21,xgboost_refined,isotonic,precision_guarded,0.225,0.05,0.9685314685314685,0.9564146690016966,0.9174311926605505,0.8695652173913043,0.9473684210526315,0.9084668192219679,0.8928571428571429,0.9720569539791507,0.9498513065036446,0.06730857491493225,0.9174311926605505,0.05427905427905429
caregiver,depression,baseline,3,xgboost,compact,47,ok,,21,xgboost_refined,isotonic,balanced,0.275,0.05,0.9615384615384616,0.9527952149995993,0.9090909090909091,0.8695652173913043,0.9415204678362573,0.9055428426137808,0.8888888888888888,0.9724129163488431,0.9498371276089586,0.06822037696838379,0.9090909090909091,0.05427905427905429
caregiver,depression,baseline,3,xgboost,compact,47,ok,,21,xgboost_refined,isotonic,precision_guarded,0.275,0.05,0.9615384615384616,0.9539633777256289,0.9090909090909091,0.8695652173913043,0.9415204678362573,0.9055428426137808,0.8888888888888888,0.9724129163488431,0.9498371276089586,0.06822037696838379,0.9090909090909091,0.05427905427905429
