candidate_id,domain,mode,stress_type,scenario,threshold,precision,recall,balanced_accuracy,pr_auc,brier,delta_precision_vs_winner,delta_recall_vs_winner,delta_ba_vs_winner,delta_pr_auc_vs_winner,delta_brier_vs_winner
depression__psychologist_full,depression,psychologist_full,light_noise,noise_10pct_std,0.36499999999999994,0.8255813953488372,0.8658536585365854,0.9140826081627651,0.9496280529014005,0.03341312118686193,0.0,0.0,0.0,0.0018792580319966223,-0.0002404099287079478
depression__psychologist_full,depression,psychologist_full,light_noise,noise_5pct_std,0.36499999999999994,0.8255813953488372,0.8658536585365854,0.9140826081627651,0.9469871840294962,0.033779584465131775,0.0,0.0,0.0,-0.0007616108399076671,0.0001260533495618943
depression__psychologist_full,depression,psychologist_full,missingness,missing_10pct,0.36499999999999994,0.8493150684931506,0.7560975609756098,0.864229685010418,0.9116593986461473,0.04790176780418249,0.023733673144313405,-0.1097560975609756,-0.04985292315234713,-0.036089396223256576,0.014248236688612609
depression__psychologist_full,depression,psychologist_full,missingness,missing_20pct,0.36499999999999994,0.8947368421052632,0.6219512195121951,0.8034379213138865,0.87512529573646,0.06580879252942336,0.06915544675642593,-0.24390243902439024,-0.11064468684887863,-0.07262349913294386,0.03215526141385348
depression__psychologist_full,depression,psychologist_full,missingness,missing_5pct,0.36499999999999994,0.8148148148148148,0.8048780487804879,0.8835948032847163,0.9255998957921053,0.041481839885764905,-0.010766580534022463,-0.060975609756097504,-0.030487804878048808,-0.022148899077298556,0.007828308770195025
depression__psychologist_full,depression,psychologist_full,threshold_sensitivity,threshold_shift_+0.05,0.4149999999999999,0.8352941176470589,0.8658536585365854,0.9153388895698003,0.9477487948694039,0.03365353111556988,0.009712722298221621,0.0,0.0012562814070351536,0.0,0.0
depression__psychologist_full,depression,psychologist_full,threshold_sensitivity,threshold_shift_+0.10,0.46499999999999997,0.8974358974358975,0.8536585365853658,0.9167790170364015,0.9477487948694039,0.03365353111556988,0.07185450208706023,-0.012195121951219523,0.0026964088736364245,0.0,0.0
depression__psychologist_full,depression,psychologist_full,threshold_sensitivity,threshold_shift_-0.05,0.31499999999999995,0.8021978021978022,0.8902439024390244,0.922508885892879,0.9477487948694039,0.03365353111556988,-0.023383593151034998,0.024390243902439046,0.008426277730113951,0.0,0.0
depression__psychologist_full,depression,psychologist_full,threshold_sensitivity,threshold_shift_-0.10,0.2649999999999999,0.7653061224489796,0.9146341463414634,0.9284226008089227,0.9477487948694039,0.03365353111556988,-0.06027527289985768,0.04878048780487809,0.014339992646157596,0.0,0.0
elimination__caregiver_1_3,elimination,caregiver_1_3,light_noise,noise_10pct_std,0.4549999999999999,0.7931034482758621,0.8846153846153846,0.9282890007189073,0.9341723551224932,0.02533856605044161,-0.013914095583786978,0.0,-0.001168224299065379,-0.0091042190645243,0.0034033403322272435
elimination__caregiver_1_3,elimination,caregiver_1_3,light_noise,noise_5pct_std,0.4549999999999999,0.7758620689655172,0.8653846153846154,0.9175053918044572,0.940488730982016,0.022701654870169875,-0.03115547489413184,-0.019230769230769162,-0.01195183321351545,-0.0027878432050014723,0.0007664291519555097
elimination__caregiver_1_3,elimination,caregiver_1_3,missingness,missing_10pct,0.4549999999999999,0.8478260869565217,0.75,0.8668224299065421,0.8759040105227321,0.02931865492522788,0.04080854309687265,-0.13461538461538458,-0.06263479511143055,-0.06737256366428535,0.007383429207013514
elimination__caregiver_1_3,elimination,caregiver_1_3,missingness,missing_20pct,0.4549999999999999,0.7954545454545454,0.6730769230769231,0.8260244428468728,0.8139505459732753,0.03827729767552627,-0.011562998405103664,-0.21153846153846145,-0.10343278217109986,-0.12932602821374217,0.016342071957311903
elimination__caregiver_1_3,elimination,caregiver_1_3,missingness,missing_5pct,0.4549999999999999,0.7924528301886793,0.8076923076923077,0.8909956865564342,0.9043578195099489,0.026609949262739966,-0.014564713670969787,-0.07692307692307687,-0.038461538461538436,-0.03891875467706862,0.0046747235445256
elimination__caregiver_1_3,elimination,caregiver_1_3,threshold_sensitivity,threshold_shift_+0.05,0.5049999999999999,0.8367346938775511,0.7884615384615384,0.8848849748382459,0.9432765741870175,0.021935225718214366,0.029717150017901983,-0.09615384615384615,-0.04457225017972677,0.0,0.0
elimination__caregiver_1_3,elimination,caregiver_1_3,threshold_sensitivity,threshold_shift_+0.10,0.5549999999999999,0.8863636363636364,0.75,0.8691588785046729,0.9432765741870175,0.021935225718214366,0.07934609250398728,-0.13461538461538458,-0.060298346513299794,0.0,0.0
elimination__caregiver_1_3,elimination,caregiver_1_3,threshold_sensitivity,threshold_shift_-0.05,0.4049999999999999,0.78125,0.9615384615384616,0.9644140905823149,0.9432765741870175,0.021935225718214366,-0.025767543859649078,0.07692307692307698,0.03495686556434219,0.0,0.0
elimination__caregiver_1_3,elimination,caregiver_1_3,threshold_sensitivity,threshold_shift_-0.10,0.35499999999999987,0.7727272727272727,0.9807692307692307,0.9728612508986341,0.9432765741870175,0.021935225718214366,-0.03429027113237637,0.09615384615384615,0.04340402588066139,0.0,0.0
elimination__caregiver_2_3,elimination,caregiver_2_3,light_noise,noise_10pct_std,0.05,0.9811320754716981,1.0,0.9988317757009346,1.0,0.00011769525006506325,0.0,0.0,0.0,0.0,-2.9540644900554757e-05
elimination__caregiver_2_3,elimination,caregiver_2_3,light_noise,noise_5pct_std,0.05,0.9811320754716981,1.0,0.9988317757009346,1.0,0.00012457098024953333,0.0,0.0,0.0,0.0,-2.266491471608468e-05
elimination__caregiver_2_3,elimination,caregiver_2_3,missingness,missing_10pct,0.05,0.9782608695652174,0.8653846153846154,0.9315240833932423,0.8799679487179487,0.014663277104131017,-0.0028712059064807116,-0.13461538461538458,-0.06730769230769229,-0.1200320512820513,0.014516041209165399
elimination__caregiver_2_3,elimination,caregiver_2_3,missingness,missing_20pct,0.05,0.9787234042553191,0.8846153846153846,0.9411394680086269,0.8971153846153845,0.015313958228851244,-0.002408671216378999,-0.11538461538461542,-0.05769230769230771,-0.10288461538461546,0.015166722333885626
elimination__caregiver_2_3,elimination,caregiver_2_3,missingness,missing_5pct,0.05,1.0,0.9615384615384616,0.9807692307692308,0.9657051282051282,0.004282830329798918,0.018867924528301883,-0.038461538461538436,-0.018062544931703783,-0.034294871794871784,0.0041355944348333
elimination__caregiver_2_3,elimination,caregiver_2_3,threshold_sensitivity,threshold_shift_+0.05,0.1,1.0,1.0,1.0,1.0,0.000147235894965618,0.018867924528301883,0.0,0.001168224299065379,0.0,0.0
elimination__caregiver_2_3,elimination,caregiver_2_3,threshold_sensitivity,threshold_shift_+0.10,0.15000000000000002,1.0,1.0,1.0,1.0,0.000147235894965618,0.018867924528301883,0.0,0.001168224299065379,0.0,0.0
elimination__caregiver_2_3,elimination,caregiver_2_3,threshold_sensitivity,threshold_shift_-0.05,0.05,0.9811320754716981,1.0,0.9988317757009346,1.0,0.000147235894965618,0.0,0.0,0.0,0.0,0.0
elimination__caregiver_2_3,elimination,caregiver_2_3,threshold_sensitivity,threshold_shift_-0.10,0.05,0.9811320754716981,1.0,0.9988317757009346,1.0,0.000147235894965618,0.0,0.0,0.0,0.0,0.0
elimination__psychologist_1_3,elimination,psychologist_1_3,light_noise,noise_10pct_std,0.5,0.8035714285714286,0.8653846153846154,0.9198418404025881,0.8509230356081265,0.029447140672002974,0.015109890109890167,0.07692307692307698,0.03846153846153855,-0.022833264610749304,-0.0017894515447488962
elimination__psychologist_1_3,elimination,psychologist_1_3,light_noise,noise_5pct_std,0.5,0.7962962962962963,0.8269230769230769,0.9006110711718188,0.8536160518237538,0.030217738039500234,0.007834757834757844,0.038461538461538436,0.019230769230769273,-0.020140248395122073,-0.0010188541772516366
elimination__psychologist_1_3,elimination,psychologist_1_3,missingness,missing_10pct,0.5,0.8125,0.75,0.8644859813084111,0.8180343454738588,0.03517005095233776,0.024038461538461564,-0.038461538461538436,-0.016894320632638404,-0.055721954745017066,0.003933458735585888
elimination__psychologist_1_3,elimination,psychologist_1_3,missingness,missing_20pct,0.5,0.7857142857142857,0.6346153846153846,0.8067936736161034,0.7559470407161932,0.044842561771044016,-0.0027472527472527375,-0.15384615384615385,-0.07458662832494611,-0.11780925950268262,0.013605969554292146
elimination__psychologist_1_3,elimination,psychologist_1_3,missingness,missing_5pct,0.5,0.7708333333333334,0.7115384615384616,0.8429187634795112,0.8076152185448213,0.04009942431644214,-0.017628205128205066,-0.07692307692307687,-0.038461538461538325,-0.06614108167405452,0.008862832099690268
elimination__psychologist_1_3,elimination,psychologist_1_3,threshold_sensitivity,threshold_shift_+0.05,0.55,0.7884615384615384,0.7884615384615384,0.8813803019410495,0.8737563002188758,0.03123659221675187,0.0,0.0,0.0,0.0,0.0
elimination__psychologist_1_3,elimination,psychologist_1_3,threshold_sensitivity,threshold_shift_+0.10,0.6,0.7884615384615384,0.7884615384615384,0.8813803019410495,0.8737563002188758,0.03123659221675187,0.0,0.0,0.0,0.0,0.0
elimination__psychologist_1_3,elimination,psychologist_1_3,threshold_sensitivity,threshold_shift_-0.05,0.45,0.7884615384615384,0.7884615384615384,0.8813803019410495,0.8737563002188758,0.03123659221675187,0.0,0.0,0.0,0.0,0.0
elimination__psychologist_1_3,elimination,psychologist_1_3,threshold_sensitivity,threshold_shift_-0.10,0.4,0.7884615384615384,0.7884615384615384,0.8813803019410495,0.8737563002188758,0.03123659221675187,0.0,0.0,0.0,0.0,0.0
elimination__psychologist_2_3,elimination,psychologist_2_3,light_noise,noise_10pct_std,0.05,0.9811320754716981,1.0,0.9988317757009346,1.0,0.000931231409560835,0.0,0.0,0.0,0.0,4.4278113227759876e-05
elimination__psychologist_2_3,elimination,psychologist_2_3,light_noise,noise_5pct_std,0.05,0.9454545454545454,1.0,0.9964953271028038,0.9807762085519705,0.0029337807098459706,-0.03567753001715268,0.0,-0.002336448598130869,-0.019223791448029548,0.0020468274135128956
elimination__psychologist_2_3,elimination,psychologist_2_3,missingness,missing_10pct,0.05,0.96,0.9230769230769231,0.9592020129403307,0.9314102564102564,0.009082040627756154,-0.021132075471698153,-0.07692307692307687,-0.039629762760603926,-0.06858974358974357,0.008195087331423078
elimination__psychologist_2_3,elimination,psychologist_2_3,missingness,missing_20pct,0.05,0.96,0.9230769230769231,0.9592020129403307,0.9314102564102564,0.009430913371492542,-0.021132075471698153,-0.07692307692307687,-0.039629762760603926,-0.06858974358974357,0.008543960075159467
elimination__psychologist_2_3,elimination,psychologist_2_3,missingness,missing_5pct,0.05,0.9629629629629629,1.0,0.9976635514018692,1.0,0.0009243463535955415,-0.018169112508735208,0.0,-0.001168224299065379,0.0,3.739305726246629e-05
elimination__psychologist_2_3,elimination,psychologist_2_3,threshold_sensitivity,threshold_shift_+0.05,0.1,0.9811320754716981,1.0,0.9988317757009346,1.0,0.0008869532963330752,0.0,0.0,0.0,0.0,0.0
elimination__psychologist_2_3,elimination,psychologist_2_3,threshold_sensitivity,threshold_shift_+0.10,0.15000000000000002,0.9811320754716981,1.0,0.9988317757009346,1.0,0.0008869532963330752,0.0,0.0,0.0,0.0,0.0
elimination__psychologist_2_3,elimination,psychologist_2_3,threshold_sensitivity,threshold_shift_-0.05,0.05,0.9811320754716981,1.0,0.9988317757009346,1.0,0.0008869532963330752,0.0,0.0,0.0,0.0,0.0
elimination__psychologist_2_3,elimination,psychologist_2_3,threshold_sensitivity,threshold_shift_-0.10,0.05,0.9811320754716981,1.0,0.9988317757009346,1.0,0.0008869532963330752,0.0,0.0,0.0,0.0,0.0
