slot_key,domain,role,mode,feature,permutation_ba_drop_mean,permutation_ba_drop_std
depression/caregiver/caregiver_full,depression,caregiver,caregiver_full,pdd_no_gap_gt_2_months,-0.0006281407035175768,0.0006281407035175768
depression/caregiver/caregiver_full,depression,caregiver,caregiver_full,pdd_04_low_self_esteem,0.0,0.0
depression/caregiver/caregiver_full,depression,caregiver,caregiver_full,dmdd_context_school,-0.0006281407035175768,0.0006281407035175768
depression/psychologist/psychologist_1_3,depression,psychologist,psychologist_1_3,mdd_impairment,0.08096886873391346,0.0031407035175879394
depression/psychologist/psychologist_1_3,depression,psychologist,psychologist_1_3,mdd_duration_weeks,0.10221840911876456,0.0060975609756097615
depression/psychologist/psychologist_1_3,depression,psychologist,psychologist_1_3,pdd_duration_months_child,0.04447542591003795,0.009146341463414642
depression/psychologist/psychologist_1_3,depression,psychologist,psychologist_1_3,pdd_depressed_or_irritable_mood,0.017572619193528594,0.0030487804878048808
depression/psychologist/psychologist_1_3,depression,psychologist,psychologist_1_3,pdd_impairment,0.031207868611349387,0.0017924990807697272
depression/psychologist/psychologist_1_3,depression,psychologist,psychologist_1_3,dmdd_duration_months,0.004213138865057031,0.0006281407035175768
depression/psychologist/psychologist_1_3,depression,psychologist,psychologist_1_3,dmdd_outbursts_frequency_per_week,0.002512562814070307,0.0
depression/psychologist/psychologist_1_3,depression,psychologist,psychologist_1_3,dmdd_irritable_between_outbursts,0.0010724353474690362,0.0012562814070351536
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,mdd_impairment,0.08043265106017894,0.018384605956612288
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,mdd_duration_weeks,0.07182252727049887,0.002420639784287304
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,pdd_duration_months_child,0.018736977570780744,0.011566981247701946
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,mdd_02_loss_of_interest_or_pleasure,0.003584998161539399,0.001256281407035209
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,mdd_07_worthlessness_or_excessive_guilt,-0.0025125628140703626,0.001256281407035209
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,mdd_08_concentration_or_decision_difficulty,-0.0018844221105527859,0.0006281407035176323
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,mdd_03_weight_or_appetite_change,0.009774482166932275,0.004933202598357667
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,mdd_05_psychomotor_change,0.0030487804878048808,0.0017924990807697272
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,pdd_01_appetite_change,0.0060975609756097615,0.0
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,pdd_depressed_or_irritable_mood,0.019273195244515262,0.00851820075989701
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,pdd_impairment,0.012195121951219523,0.0012562814070351536
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,mdd_09_death_or_suicidal_thoughts,0.00232871675450419,0.0012562814070351536
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,dmdd_duration_months,0.007169996323078798,0.0012562814070351536
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,dmdd_outbursts_frequency_per_week,0.0005362176737344626,0.0030487804878048808
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,pdd_05_concentration_difficulty,0.0077981370265963745,0.005469420272092185
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,dmdd_irritable_between_outbursts,0.006541855619561221,0.0018844221105527303
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,dmdd_outbursts_severity,0.007261919352861856,0.003676921191322513
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,mdd_06_fatigue_or_low_energy,0.0035849981615393434,0.0
depression/psychologist/psychologist_2_3,depression,psychologist,psychologist_2_3,age_years,0.0006281407035175768,0.0006281407035175768
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,mdd_impairment,0.0688656698124771,0.0017924990807697272
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,mdd_duration_weeks,0.04671221963475913,0.0006281407035175768
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,pdd_duration_months_child,0.021249540384851107,0.005469420272092129
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,mdd_02_loss_of_interest_or_pleasure,0.0011643583772521504,0.0036769211913224575
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,mdd_07_worthlessness_or_excessive_guilt,0.009146341463414642,0.0030487804878048808
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,mdd_01_depressed_or_irritable_mood,0.008518200759897065,0.002420639784287304
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,mdd_08_concentration_or_decision_difficulty,-0.0018844221105527303,0.004213138865057031
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,mdd_04_sleep_change,0.007169996323078798,0.009682559137149105
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,mdd_03_weight_or_appetite_change,0.0,0.0
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,mdd_05_psychomotor_change,0.0018844221105527859,0.0018844221105527859
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,pdd_01_appetite_change,-0.0030487804878048808,0.004305061894840034
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,pdd_depressed_or_irritable_mood,0.010218776810883734,0.0030487804878048252
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,pdd_impairment,0.014079544061772253,0.006725701679127338
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,pdd_06_hopelessness,-0.005561343301875188,0.0030487804878048808
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,mdd_09_death_or_suicidal_thoughts,0.005377497242309126,0.009146341463414587
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,dmdd_duration_months,0.006633778649344335,0.0030487804878048808
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,dmdd_outbursts_frequency_per_week,-0.002512562814070307,0.0
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,pdd_05_concentration_difficulty,0.0011643583772521504,0.0036769211913224575
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,dmdd_irritable_between_outbursts,-0.003140703517587884,0.0006281407035175768
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,dmdd_outbursts_severity,0.0,0.0012562814070351536
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,mdd_06_fatigue_or_low_energy,0.0011643583772521504,0.0011643583772521504
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,dmdd_context_home,0.0006281407035175768,0.0006281407035175768
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,pdd_02_sleep_change,-0.0030487804878048808,0.004305061894840034
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,age_years,-0.0036769211913224575,0.002420639784287304
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,pdd_03_low_energy,-0.0006281407035175768,0.0006281407035175768
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,pdd_no_gap_gt_2_months,0.0012562814070351536,0.0012562814070351536
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,pdd_04_low_self_esteem,0.0,0.0
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,dmdd_context_school,-0.0012562814070351536,0.0
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,dmdd_context_peers,-0.0012562814070351536,0.0
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,dmdd_onset_before_10,0.0012562814070351536,0.0
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,dmdd_developmentally_inappropriate,-0.0006281407035175768,0.0006281407035175768
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,pdd_no_psychotic_explained,0.0,0.0
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,mdd_not_psychotic_explained,0.0,0.0
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,mdd_not_due_substance_medical,0.0,0.0
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,mdd_no_mania_hypomania_history,0.0,0.0
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,dmdd_no_mania_hypomania,0.0,0.0
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,dmdd_not_better_explained,0.0,0.0
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,pdd_no_substance_medical,0.0,0.0
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,pdd_no_mania_hypomania,0.0,0.0
depression/psychologist/psychologist_full,depression,psychologist,psychologist_full,dmdd_no_substance_medical,0.0,0.0
elimination/caregiver/caregiver_1_3,elimination,caregiver,caregiver_1_3,enuresis_duration_months_consecutive,0.3156452192667146,0.01136772106398276
elimination/caregiver/caregiver_1_3,elimination,caregiver,caregiver_1_3,encopresis_event_frequency_per_month,0.0982207045291158,0.0
elimination/caregiver/caregiver_2_3,elimination,caregiver,caregiver_2_3,enuresis_duration_months_consecutive,0.22155823148813802,0.01675952552120774
elimination/caregiver/caregiver_2_3,elimination,caregiver,caregiver_2_3,encopresis_event_frequency_per_month,0.07211538461538458,0.004807692307692291
elimination/caregiver/caregiver_2_3,elimination,caregiver,caregiver_2_3,enuresis_nocturnal,0.0337886412652767,0.00116822429906549
elimination/caregiver/caregiver_2_3,elimination,caregiver,caregiver_2_3,enuresis_primary_course,0.013254852624011437,0.005975916606757725
elimination/caregiver/caregiver_2_3,elimination,caregiver,caregiver_2_3,encopresis_duration_months_consecutive,0.078675413371675,0.000584112149532745
elimination/caregiver/caregiver_2_3,elimination,caregiver,caregiver_2_3,encopresis_constipation_present,0.0,0.0
elimination/caregiver/caregiver_full,elimination,caregiver,caregiver_full,enuresis_duration_months_consecutive,0.2317577282530553,0.007728253055355849
elimination/caregiver/caregiver_full,elimination,caregiver,caregiver_full,encopresis_event_frequency_per_month,0.05288461538461536,0.004807692307692346
elimination/caregiver/caregiver_full,elimination,caregiver,caregiver_full,enuresis_nocturnal,0.02053378864126526,0.003639468008626856
elimination/caregiver/caregiver_full,elimination,caregiver,caregiver_full,enuresis_primary_course,0.022870237239396074,0.00597591660675767
elimination/caregiver/caregiver_full,elimination,caregiver,caregiver_full,encopresis_duration_months_consecutive,0.05944464414090578,0.0005841121495326895
elimination/caregiver/caregiver_full,elimination,caregiver,caregiver_full,enuresis_secondary_course,0.019230769230769162,0.0
elimination/caregiver/caregiver_full,elimination,caregiver,caregiver_full,enuresis_diurnal,0.019230769230769162,0.0
elimination/caregiver/caregiver_full,elimination,caregiver,caregiver_full,encopresis_visible_deposition_pattern,0.05769230769230771,0.0
elimination/caregiver/caregiver_full,elimination,caregiver,caregiver_full,encopresis_constipation_present,0.0,0.0
elimination/psychologist/psychologist_1_3,elimination,psychologist,psychologist_1_3,enuresis_duration_months_consecutive,0.11884435657800141,0.00714414090582316
elimination/psychologist/psychologist_1_3,elimination,psychologist,psychologist_1_3,encopresis_event_frequency_per_month,0.11978792235801583,0.0
elimination/psychologist/psychologist_1_3,elimination,psychologist,psychologist_1_3,enuresis_primary_course,0.04816678648454342,0.0
elimination/psychologist/psychologist_1_3,elimination,psychologist,psychologist_1_3,enuresis_nocturnal,0.0,0.0
elimination/psychologist/psychologist_2_3,elimination,psychologist,psychologist_2_3,enuresis_duration_months_consecutive,0.25696441409058224,0.009031272465851892
elimination/psychologist/psychologist_2_3,elimination,psychologist,psychologist_2_3,encopresis_event_frequency_per_month,0.07211538461538458,0.004807692307692291
elimination/psychologist/psychologist_2_3,elimination,psychologist,psychologist_2_3,enuresis_primary_course,0.012086628324946058,0.004807692307692346
elimination/psychologist/psychologist_2_3,elimination,psychologist,psychologist_2_3,enuresis_nocturnal,0.23526240115025154,0.004223580158159601
elimination/psychologist/psychologist_2_3,elimination,psychologist,psychologist_2_3,encopresis_duration_months_consecutive,0.07211538461538458,0.004807692307692291
elimination/psychologist/psychologist_2_3,elimination,psychologist,psychologist_2_3,enuresis_diurnal,0.016894320632638404,0.0
elimination/psychologist/psychologist_2_3,elimination,psychologist,psychologist_2_3,encopresis_constipation_present,-0.004807692307692346,0.004807692307692346
elimination/psychologist/psychologist_2_3,elimination,psychologist,psychologist_2_3,enuresis_not_due_substance_medical,0.0,0.0
elimination/psychologist/psychologist_full,elimination,psychologist,psychologist_full,enuresis_duration_months_consecutive,0.10383716750539185,0.0029205607476635587
elimination/psychologist/psychologist_full,elimination,psychologist,psychologist_full,encopresis_event_frequency_per_month,0.1010963335729691,0.0
elimination/psychologist/psychologist_full,elimination,psychologist,psychologist_full,enuresis_primary_course,0.008447160316319202,0.0
elimination/psychologist/psychologist_full,elimination,psychologist,psychologist_full,enuresis_nocturnal,0.0005841121495326895,0.0005841121495326895
elimination/psychologist/psychologist_full,elimination,psychologist,psychologist_full,encopresis_duration_months_consecutive,0.028846153846153855,0.0
elimination/psychologist/psychologist_full,elimination,psychologist,psychologist_full,enuresis_diurnal,0.0,0.0
elimination/psychologist/psychologist_full,elimination,psychologist,psychologist_full,enuresis_secondary_course,0.0,0.0
elimination/psychologist/psychologist_full,elimination,psychologist,psychologist_full,encopresis_visible_deposition_pattern,-0.002336448598130869,0.0
elimination/psychologist/psychologist_full,elimination,psychologist,psychologist_full,encopresis_constipation_present,0.0,0.0
elimination/psychologist/psychologist_full,elimination,psychologist,psychologist_full,encopresis_overflow_incontinence,0.0,0.0
elimination/psychologist/psychologist_full,elimination,psychologist,psychologist_full,enuresis_not_due_substance_medical,0.0,0.0
elimination/psychologist/psychologist_full,elimination,psychologist,psychologist_full,encopresis_not_due_substance_medical,0.0,0.0
