mode,role,domain,winner_feature_set_id,winner_config_id,winner_seed,calibration,threshold_policy,threshold,policy_score,is_selected_policy,val_precision,val_recall,val_balanced_accuracy,val_pr_auc,val_brier,holdout_precision,holdout_recall,holdout_balanced_accuracy,holdout_pr_auc,holdout_brier
caregiver_2_3,caregiver,conduct,engineered_compact,rf_baseline,20261119,isotonic,precision_min_recall,0.7549999999999999,0.9959551633429077,no,1.0,0.9748427672955975,0.9874213836477987,0.999803205756121,0.0026041666676541665,1.0,0.9625,0.98125,1.0,0.001274432464644938
caregiver_2_3,caregiver,conduct,engineered_compact,rf_baseline,20261119,isotonic,recall_constrained,0.5049999999999999,0.9946690879887666,yes,0.9937106918238994,0.9937106918238994,0.9952977135131957,0.999803205756121,0.0026041666676541665,1.0,1.0,1.0,1.0,0.001274432464644938
caregiver_2_3,caregiver,elimination,engineered_compact,rf_recall_guard,20261101,isotonic,default_0_5,0.5,0.9069599666643569,no,0.9807692307692307,0.9807692307692307,0.9892163910855499,0.9968338004775251,0.003333333334312499,0.9259259259259259,0.9615384615384616,0.9760963335729691,0.955947602524266,0.010039232809337021
caregiver_2_3,caregiver,elimination,engineered_compact,rf_recall_guard,20261101,isotonic,balanced,0.20499999999999996,0.9849928109273902,yes,0.9807692307692307,0.9807692307692307,0.9892163910855499,0.9968338004775251,0.003333333334312499,0.9259259259259259,0.9615384615384616,0.9760963335729691,0.955947602524266,0.010039232809337021
caregiver_2_3,caregiver,elimination,engineered_compact,rf_recall_guard,20261101,isotonic,precision_oriented,0.20499999999999996,0.9843864111974899,no,0.9807692307692307,0.9807692307692307,0.9892163910855499,0.9968338004775251,0.003333333334312499,0.9259259259259259,0.9615384615384616,0.9760963335729691,0.955947602524266,0.010039232809337021
caregiver_2_3,caregiver,elimination,engineered_compact,rf_recall_guard,20261101,isotonic,recall_guard,0.20499999999999996,0.9842506580281374,no,0.9807692307692307,0.9807692307692307,0.9892163910855499,0.9968338004775251,0.003333333334312499,0.9259259259259259,0.9615384615384616,0.9760963335729691,0.955947602524266,0.010039232809337021
caregiver_2_3,caregiver,elimination,engineered_compact,rf_recall_guard,20261101,isotonic,precision_min_recall,0.8049999999999999,0.9842987646631373,no,1.0,0.9038461538461539,0.9519230769230769,0.9968338004775251,0.003333333334312499,0.9607843137254902,0.9423076923076923,0.9688173975557153,0.955947602524266,0.010039232809337021
caregiver_2_3,caregiver,elimination,engineered_compact,rf_recall_guard,20261101,isotonic,recall_constrained,0.20499999999999996,0.9842340630096504,no,0.9807692307692307,0.9807692307692307,0.9892163910855499,0.9968338004775251,0.003333333334312499,0.9259259259259259,0.9615384615384616,0.9760963335729691,0.955947602524266,0.010039232809337021
caregiver_2_3,caregiver,anxiety,compact_subset,rf_pos_weight_mid,20261119,isotonic,default_0_5,0.5,0.8579255422822598,no,0.9382716049382716,0.8837209302325582,0.9355152874513044,0.9538103766537347,0.02455911877862503,0.8837209302325582,0.8837209302325582,0.9291701097863299,0.9524808419049929,0.03067558229537218
caregiver_2_3,caregiver,anxiety,compact_subset,rf_pos_weight_mid,20261119,isotonic,balanced,0.33499999999999996,0.9230924521449893,yes,0.9382716049382716,0.8837209302325582,0.9355152874513044,0.9538103766537347,0.02455911877862503,0.8735632183908046,0.8837209302325582,0.9279010742533349,0.9524808419049929,0.03067558229537218
caregiver_2_3,caregiver,anxiety,compact_subset,rf_pos_weight_mid,20261119,isotonic,precision_oriented,0.7549999999999999,0.9370481780526321,no,0.948051948051948,0.8488372093023255,0.9193424625191831,0.9538103766537347,0.02455911877862503,0.8928571428571429,0.872093023255814,0.9246251918309527,0.9524808419049929,0.03067558229537218
caregiver_2_3,caregiver,anxiety,compact_subset,rf_pos_weight_mid,20261119,isotonic,recall_guard,0.33499999999999996,0.9235238752112975,no,0.9382716049382716,0.8837209302325582,0.9355152874513044,0.9538103766537347,0.02455911877862503,0.8735632183908046,0.8837209302325582,0.9279010742533349,0.9524808419049929,0.03067558229537218
