domain,mode,pass_name,model_family,config_id,feature_set_id,weight_policy,trials,best_val_score,best_holdout_ba,best_holdout_f1,best_holdout_pr_auc
adhd,psychologist_full,pass_a,logreg,logreg_regularized_v3,compact_subset,class_minor_boost,1,0.8478597834373187,0.9123856245176938,0.7822222222222223,0.9051648205287113
adhd,psychologist_full,pass_b,logreg,logreg_balanced_v3,balanced_subset,cost_asym,2,0.8477803161822344,0.9112280895160401,0.7865168539325843,0.898963655207855
adhd,psychologist_full,pass_b,logreg,logreg_balanced_v3,balanced_subset,mode_fragile,2,0.8454945338660348,0.9099327527284753,0.7865168539325843,0.89633869956434
adhd,psychologist_full,pass_b,logreg,logreg_balanced_v3,balanced_subset,none,2,0.8454945338660348,0.9099327527284753,0.7865168539325843,0.89633869956434
adhd,psychologist_full,pass_b,logreg,logreg_balanced_v3,stability_pruned_subset,cost_asym,2,0.8449150855326528,0.8935619005622313,0.8156424581005587,0.9061258903929111
adhd,psychologist_full,pass_b,logreg,logreg_balanced_v3,stability_pruned_subset,mode_fragile,2,0.8447800063482099,0.8935619005622313,0.8135593220338984,0.9019924320985546
adhd,psychologist_full,pass_b,logreg,logreg_balanced_v3,stability_pruned_subset,none,2,0.8447800063482099,0.8935619005622313,0.8135593220338984,0.9019924320985546
adhd,psychologist_full,pass_a,logreg,logreg_regularized_v3,engineered_pruned,class_minor_boost,1,0.839508051016146,0.8872230184103186,0.75,0.8732002229373075
adhd,psychologist_full,pass_a,extra_trees,extra_regularized_v3,precision_oriented_subset,none,1,0.836932070101509,0.9108146841583067,0.7962962962962963,0.7417974275359699
adhd,psychologist_full,pass_a,logreg,logreg_regularized_v3,compact_subset,none,1,0.8361218970029914,0.9059089405798699,0.7652173913043478,0.8891579374594077
adhd,psychologist_full,pass_a,rf,rf_regularized_v4,precision_oriented_subset,none,1,0.834121974693069,0.9188623084555176,0.8,0.7539117055939439
adhd,psychologist_full,pass_a,logreg,logreg_regularized_v3,engineered_pruned,none,1,0.8326963217289589,0.8765847205379782,0.7387387387387387,0.8570244798518942
adhd,psychologist_full,pass_a,extra_trees,extra_regularized_v3,precision_oriented_subset,class_minor_boost,1,0.8321833311607038,0.914838496306912,0.7981651376146789,0.7280079493091738
adhd,psychologist_full,pass_a,hgb,hgb_regularized_v3,precision_oriented_subset,class_minor_boost,1,0.8320306676607818,0.8974479109249256,0.7867298578199052,0.7611091708333971
adhd,psychologist_full,pass_a,rf,rf_regularized_v4,precision_oriented_subset,class_minor_boost,1,0.828678373506242,0.9162716348803881,0.7927927927927928,0.7364472719961581
adhd,psychologist_full,pass_a,hgb,hgb_regularized_v3,precision_oriented_subset,none,1,0.819256933381398,0.9284808731121155,0.7896995708154506,0.7456670403732799
adhd,psychologist_full,pass_a,logreg,logreg_regularized_v3,precision_oriented_subset,class_minor_boost,1,0.8151837511775215,0.8781556608973652,0.7272727272727273,0.7058238240592679
adhd,psychologist_full,pass_a,logreg,logreg_regularized_v3,precision_oriented_subset,none,1,0.8089602509125062,0.8702458383860655,0.7155172413793104,0.7003519428394557
anxiety,caregiver_2_3,pass_b,logreg,logreg_balanced_v3,engineered_pruned_no_eng_v1,none,2,0.9164884681870737,0.9071833313658364,0.8641975308641975,0.9344018756014659
anxiety,caregiver_2_3,pass_b,logreg,logreg_balanced_v3,engineered_pruned_no_eng_v1,mode_fragile,2,0.9164855284463853,0.9071833313658364,0.8641975308641975,0.9345863537648411
anxiety,caregiver_2_3,pass_b,logreg,logreg_balanced_v3,engineered_pruned_no_eng_v1,cost_asym,2,0.9164778738926502,0.9071833313658364,0.8641975308641975,0.9351946494899508
anxiety,caregiver_2_3,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_only,cost_asym,2,0.9137862694063359,0.9731436666273168,0.9230769230769231,0.9537809095145756
anxiety,caregiver_2_3,pass_a,extra_trees,extra_regularized_v3,full_eligible,none,1,0.9108003914219501,0.9640538307165625,0.9213483146067416,0.954390607425089
anxiety,caregiver_2_3,pass_a,hgb,hgb_regularized_v3,precision_oriented_subset,none,1,0.9098522323084548,0.9615157596505726,0.9111111111111111,0.9601489165072524
anxiety,caregiver_2_3,pass_b,logreg,logreg_balanced_v3,engineered_pruned_no_shortcut_v1,cost_asym,2,0.9095078371649921,0.9129972848542085,0.8690476190476191,0.9366525765991431
anxiety,caregiver_2_3,pass_b,logreg,logreg_balanced_v3,dsm5_core_only,cost_asym,2,0.9093142914730974,0.9188112383425806,0.8757396449704142,0.951589205897344
anxiety,caregiver_2_3,pass_b,logreg,logreg_balanced_v3,dsm5_core_only,mode_fragile,2,0.909289372543054,0.9188112383425806,0.8757396449704142,0.9511982110124451
anxiety,caregiver_2_3,pass_b,logreg,logreg_balanced_v3,dsm5_core_only,none,2,0.909289372543054,0.9188112383425806,0.8757396449704142,0.9513462112130605
anxiety,caregiver_2_3,pass_b,logreg,logreg_balanced_v3,engineered_pruned_no_shortcut_v1,none,2,0.9090076216888167,0.9084523668988314,0.8674698795180723,0.9362339102687883
anxiety,caregiver_2_3,pass_a,logreg,logreg_regularized_v3,full_eligible,none,1,0.908902860089466,0.9033762247668516,0.8470588235294118,0.9237072964411742
anxiety,caregiver_2_3,pass_b,logreg,logreg_balanced_v3,engineered_pruned_no_shortcut_v1,mode_fragile,2,0.908894241765646,0.9071833313658364,0.8641975308641975,0.9364633259027673
anxiety,caregiver_2_3,pass_b,extra_trees,extra_precision_guard_v3,engineered_pruned_no_eng_v1,none,2,0.9085236472890214,0.9685987486719396,0.9222222222222223,0.9587409019182083
