disorder,model_version,split,threshold,method,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier_score,fpr,fnr
depression,rf_depression_v4_precision_thresholded,test,0.492405,precision_constrained,0.4634146341463415,0.6333333333333333,0.9140625,0.7736979166666667,0.5352112676056338,0.925,0.5623974855209091,0.07266627394147936,0.0859375,0.3666666666666667
conduct,rf_conduct_v1_baseline,validation,0.05,grid,0.43956043956043955,0.9523809523809523,0.7909836065573771,0.8716822794691648,0.6015037593984962,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.2090163934426229,0.04761904761904767
conduct,rf_conduct_v1_baseline,validation,0.075,grid,0.47619047619047616,0.9523809523809523,0.819672131147541,0.8860265417642467,0.6349206349206349,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.180327868852459,0.04761904761904767
conduct,rf_conduct_v1_baseline,validation,0.1,grid,0.4935064935064935,0.9047619047619048,0.8401639344262295,0.8724629195940672,0.6386554621848739,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.1598360655737705,0.09523809523809523
conduct,rf_conduct_v1_baseline,validation,0.125,grid,0.5428571428571428,0.9047619047619048,0.8688524590163934,0.8868071818891491,0.6785714285714286,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.1311475409836066,0.09523809523809523
conduct,rf_conduct_v1_baseline,validation,0.15,grid,0.59375,0.9047619047619048,0.8934426229508197,0.8991022638563622,0.7169811320754716,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.10655737704918034,0.09523809523809523
conduct,rf_conduct_v1_baseline,validation,0.175,grid,0.5967741935483871,0.8809523809523809,0.8975409836065574,0.8892466822794691,0.7115384615384616,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.10245901639344257,0.11904761904761907
conduct,rf_conduct_v1_baseline,validation,0.2,grid,0.6065573770491803,0.8809523809523809,0.9016393442622951,0.891295862607338,0.7184466019417476,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.09836065573770492,0.11904761904761907
conduct,rf_conduct_v1_baseline,validation,0.22499999999999998,grid,0.631578947368421,0.8571428571428571,0.9139344262295082,0.8855386416861826,0.7272727272727273,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.08606557377049184,0.1428571428571429
conduct,rf_conduct_v1_baseline,validation,0.25,grid,0.6428571428571429,0.8571428571428571,0.9180327868852459,0.8875878220140515,0.7346938775510204,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.08196721311475408,0.1428571428571429
conduct,rf_conduct_v1_baseline,validation,0.27499999999999997,grid,0.6545454545454545,0.8571428571428571,0.9221311475409836,0.8896370023419203,0.7422680412371134,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.07786885245901642,0.1428571428571429
conduct,rf_conduct_v1_baseline,validation,0.3,grid,0.6923076923076923,0.8571428571428571,0.9344262295081968,0.8957845433255269,0.7659574468085106,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.06557377049180324,0.1428571428571429
conduct,rf_conduct_v1_baseline,validation,0.32499999999999996,grid,0.7058823529411765,0.8571428571428571,0.9385245901639344,0.8978337236533958,0.7741935483870968,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.061475409836065587,0.1428571428571429
conduct,rf_conduct_v1_baseline,validation,0.35,grid,0.7,0.8333333333333334,0.9385245901639344,0.8859289617486339,0.7608695652173914,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.061475409836065587,0.16666666666666663
conduct,rf_conduct_v1_baseline,validation,0.37499999999999994,grid,0.7142857142857143,0.8333333333333334,0.9426229508196722,0.8879781420765027,0.7692307692307693,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.05737704918032782,0.16666666666666663
conduct,rf_conduct_v1_baseline,validation,0.39999999999999997,grid,0.7291666666666666,0.8333333333333334,0.9467213114754098,0.8900273224043715,0.7777777777777778,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.05327868852459017,0.16666666666666663
conduct,rf_conduct_v1_baseline,validation,0.42499999999999993,grid,0.7446808510638298,0.8333333333333334,0.9508196721311475,0.8920765027322404,0.7865168539325843,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.049180327868852514,0.16666666666666663
conduct,rf_conduct_v1_baseline,validation,0.44999999999999996,grid,0.7446808510638298,0.8333333333333334,0.9508196721311475,0.8920765027322404,0.7865168539325843,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.049180327868852514,0.16666666666666663
conduct,rf_conduct_v1_baseline,validation,0.475,grid,0.7555555555555555,0.8095238095238095,0.9549180327868853,0.8822209211553473,0.7816091954022989,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.04508196721311475,0.19047619047619047
conduct,rf_conduct_v1_baseline,validation,0.49999999999999994,grid,0.8095238095238095,0.8095238095238095,0.9672131147540983,0.8883684621389539,0.8095238095238095,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.032786885245901676,0.19047619047619047
conduct,rf_conduct_v1_baseline,validation,0.525,grid,0.8095238095238095,0.8095238095238095,0.9672131147540983,0.8883684621389539,0.8095238095238095,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.032786885245901676,0.19047619047619047
conduct,rf_conduct_v1_baseline,validation,0.5499999999999999,grid,0.8048780487804879,0.7857142857142857,0.9672131147540983,0.876463700234192,0.7951807228915663,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.032786885245901676,0.2142857142857143
conduct,rf_conduct_v1_baseline,validation,0.575,grid,0.8048780487804879,0.7857142857142857,0.9672131147540983,0.876463700234192,0.7951807228915663,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.032786885245901676,0.2142857142857143
conduct,rf_conduct_v1_baseline,validation,0.6,grid,0.8048780487804879,0.7857142857142857,0.9672131147540983,0.876463700234192,0.7951807228915663,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.032786885245901676,0.2142857142857143
conduct,rf_conduct_v1_baseline,validation,0.625,grid,0.8,0.7619047619047619,0.9672131147540983,0.8645589383294301,0.7804878048780488,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.032786885245901676,0.23809523809523814
conduct,rf_conduct_v1_baseline,validation,0.65,grid,0.8205128205128205,0.7619047619047619,0.9713114754098361,0.8666081186572989,0.7901234567901234,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.02868852459016391,0.23809523809523814
conduct,rf_conduct_v1_baseline,validation,0.675,grid,0.8157894736842105,0.7380952380952381,0.9713114754098361,0.8547033567525371,0.775,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.02868852459016391,0.26190476190476186
conduct,rf_conduct_v1_baseline,validation,0.7,grid,0.8285714285714286,0.6904761904761905,0.9754098360655737,0.8329430132708822,0.7532467532467533,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.024590163934426257,0.30952380952380953
conduct,rf_conduct_v1_baseline,validation,0.725,grid,0.8387096774193549,0.6190476190476191,0.9795081967213115,0.7992779078844653,0.7123287671232876,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.020491803278688492,0.38095238095238093
conduct,rf_conduct_v1_baseline,validation,0.75,grid,0.8214285714285714,0.5476190476190477,0.9795081967213115,0.7635636221701796,0.6571428571428571,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.020491803278688492,0.45238095238095233
conduct,rf_conduct_v1_baseline,validation,0.775,grid,0.9565217391304348,0.5238095238095238,0.9959016393442623,0.759855581576893,0.676923076923077,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.004098360655737654,0.47619047619047616
conduct,rf_conduct_v1_baseline,validation,0.7999999999999999,grid,1.0,0.35714285714285715,1.0,0.6785714285714286,0.5263157894736842,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.0,0.6428571428571428
conduct,rf_conduct_v1_baseline,validation,0.825,grid,1.0,0.23809523809523808,1.0,0.6190476190476191,0.38461538461538464,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.0,0.7619047619047619
conduct,rf_conduct_v1_baseline,validation,0.85,grid,1.0,0.047619047619047616,1.0,0.5238095238095238,0.09090909090909091,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.0,0.9523809523809523
conduct,rf_conduct_v1_baseline,validation,0.875,grid,0.0,0.0,1.0,0.5,0.0,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.0,1.0
conduct,rf_conduct_v1_baseline,validation,0.9,grid,0.0,0.0,1.0,0.5,0.0,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.0,1.0
conduct,rf_conduct_v1_baseline,validation,0.9249999999999999,grid,0.0,0.0,1.0,0.5,0.0,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.0,1.0
conduct,rf_conduct_v1_baseline,validation,0.95,grid,0.0,0.0,1.0,0.5,0.0,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.0,1.0
conduct,rf_conduct_v1_baseline,validation,0.5,fixed_0_5,0.8095238095238095,0.8095238095238095,0.9672131147540983,0.8883684621389539,0.8095238095238095,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.032786885245901676,0.19047619047619047
conduct,rf_conduct_v1_baseline,validation,0.16550140320042192,youden_j,0.6031746031746031,0.9047619047619048,0.8975409836065574,0.9011514441842311,0.7238095238095238,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.10245901639344257,0.09523809523809523
conduct,rf_conduct_v1_baseline,validation,0.528847,best_f1,0.8095238095238095,0.8095238095238095,0.9672131147540983,0.8883684621389539,0.8095238095238095,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.032786885245901676,0.19047619047619047
conduct,rf_conduct_v1_baseline,validation,0.315884,sensitivity_priority,0.7058823529411765,0.8571428571428571,0.9385245901639344,0.8978337236533958,0.7741935483870968,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.061475409836065587,0.1428571428571429
conduct,rf_conduct_v1_baseline,validation,0.711894,precision_constrained,0.8484848484848485,0.6666666666666666,0.9795081967213115,0.8230874316939891,0.7466666666666667,0.9641881342701015,0.8577776060318898,0.049721796705553635,0.020491803278688492,0.33333333333333337
conduct,rf_conduct_v1_baseline,test,0.05,grid,0.41,0.9761904761904762,0.7581967213114754,0.8671935987509758,0.5774647887323944,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.24180327868852458,0.023809523809523836
conduct,rf_conduct_v1_baseline,test,0.075,grid,0.4659090909090909,0.9761904761904762,0.8073770491803278,0.8917837626854019,0.6307692307692307,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.19262295081967218,0.023809523809523836
conduct,rf_conduct_v1_baseline,test,0.1,grid,0.5061728395061729,0.9761904761904762,0.8360655737704918,0.906128024980484,0.6666666666666666,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.16393442622950816,0.023809523809523836
conduct,rf_conduct_v1_baseline,test,0.125,grid,0.5466666666666666,0.9761904761904762,0.860655737704918,0.9184231069476971,0.7008547008547008,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.139344262295082,0.023809523809523836
conduct,rf_conduct_v1_baseline,test,0.15,grid,0.5492957746478874,0.9285714285714286,0.8688524590163934,0.8987119437939111,0.6902654867256637,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.1311475409836066,0.0714285714285714
conduct,rf_conduct_v1_baseline,test,0.175,grid,0.5362318840579711,0.8809523809523809,0.8688524590163934,0.8749024199843871,0.6666666666666666,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.1311475409836066,0.11904761904761907
conduct,rf_conduct_v1_baseline,test,0.2,grid,0.5692307692307692,0.8809523809523809,0.8852459016393442,0.8830991412958626,0.6915887850467289,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.11475409836065575,0.11904761904761907
conduct,rf_conduct_v1_baseline,test,0.22499999999999998,grid,0.5806451612903226,0.8571428571428571,0.8934426229508197,0.8752927400468384,0.6923076923076923,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.10655737704918034,0.1428571428571429
conduct,rf_conduct_v1_baseline,test,0.25,grid,0.5932203389830508,0.8333333333333334,0.9016393442622951,0.8674863387978142,0.693069306930693,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.09836065573770492,0.16666666666666663
conduct,rf_conduct_v1_baseline,test,0.27499999999999997,grid,0.6071428571428571,0.8095238095238095,0.9098360655737705,0.85967993754879,0.6938775510204082,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.0901639344262295,0.19047619047619047
conduct,rf_conduct_v1_baseline,test,0.3,grid,0.6181818181818182,0.8095238095238095,0.9139344262295082,0.8617291178766588,0.7010309278350515,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.08606557377049184,0.19047619047619047
conduct,rf_conduct_v1_baseline,test,0.32499999999999996,grid,0.6346153846153846,0.7857142857142857,0.9221311475409836,0.8539227166276346,0.7021276595744681,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.07786885245901642,0.2142857142857143
conduct,rf_conduct_v1_baseline,test,0.35,grid,0.6274509803921569,0.7619047619047619,0.9221311475409836,0.8420179547228728,0.6881720430107527,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.07786885245901642,0.23809523809523814
conduct,rf_conduct_v1_baseline,test,0.37499999999999994,grid,0.6458333333333334,0.7380952380952381,0.930327868852459,0.8342115534738486,0.6888888888888889,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.069672131147541,0.26190476190476186
conduct,rf_conduct_v1_baseline,test,0.39999999999999997,grid,0.6382978723404256,0.7142857142857143,0.930327868852459,0.8223067915690867,0.6741573033707865,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.069672131147541,0.2857142857142857
conduct,rf_conduct_v1_baseline,test,0.42499999999999993,grid,0.6590909090909091,0.6904761904761905,0.9385245901639344,0.8145003903200625,0.6744186046511628,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.061475409836065587,0.30952380952380953
conduct,rf_conduct_v1_baseline,test,0.44999999999999996,grid,0.6666666666666666,0.6666666666666666,0.9426229508196722,0.8046448087431695,0.6666666666666666,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.05737704918032782,0.33333333333333337
conduct,rf_conduct_v1_baseline,test,0.475,grid,0.6666666666666666,0.6666666666666666,0.9426229508196722,0.8046448087431695,0.6666666666666666,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.05737704918032782,0.33333333333333337
conduct,rf_conduct_v1_baseline,test,0.49999999999999994,grid,0.6666666666666666,0.6666666666666666,0.9426229508196722,0.8046448087431695,0.6666666666666666,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.05737704918032782,0.33333333333333337
conduct,rf_conduct_v1_baseline,test,0.525,grid,0.7368421052631579,0.6666666666666666,0.9590163934426229,0.8128415300546448,0.7,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.040983606557377095,0.33333333333333337
conduct,rf_conduct_v1_baseline,test,0.5499999999999999,grid,0.7352941176470589,0.5952380952380952,0.9631147540983607,0.779176424668228,0.6578947368421053,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.03688524590163933,0.40476190476190477
conduct,rf_conduct_v1_baseline,test,0.575,grid,0.7352941176470589,0.5952380952380952,0.9631147540983607,0.779176424668228,0.6578947368421053,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.03688524590163933,0.40476190476190477
conduct,rf_conduct_v1_baseline,test,0.6,grid,0.75,0.5714285714285714,0.9672131147540983,0.7693208430913349,0.6486486486486487,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.032786885245901676,0.4285714285714286
conduct,rf_conduct_v1_baseline,test,0.625,grid,0.8,0.5714285714285714,0.9754098360655737,0.7734192037470726,0.6666666666666666,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.024590163934426257,0.4285714285714286
conduct,rf_conduct_v1_baseline,test,0.65,grid,0.8275862068965517,0.5714285714285714,0.9795081967213115,0.7754683840749415,0.676056338028169,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.020491803278688492,0.4285714285714286
conduct,rf_conduct_v1_baseline,test,0.675,grid,0.8275862068965517,0.5714285714285714,0.9795081967213115,0.7754683840749415,0.676056338028169,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.020491803278688492,0.4285714285714286
conduct,rf_conduct_v1_baseline,test,0.7,grid,0.8571428571428571,0.5714285714285714,0.9836065573770492,0.7775175644028103,0.6857142857142857,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.016393442622950838,0.4285714285714286
conduct,rf_conduct_v1_baseline,test,0.725,grid,0.8888888888888888,0.5714285714285714,0.9877049180327869,0.7795667447306791,0.6956521739130435,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.012295081967213073,0.4285714285714286
conduct,rf_conduct_v1_baseline,test,0.75,grid,0.88,0.5238095238095238,0.9877049180327869,0.7557572209211554,0.6567164179104478,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.012295081967213073,0.47619047619047616
conduct,rf_conduct_v1_baseline,test,0.775,grid,0.85,0.40476190476190477,0.9877049180327869,0.6962334113973458,0.5483870967741935,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.012295081967213073,0.5952380952380952
conduct,rf_conduct_v1_baseline,test,0.7999999999999999,grid,0.8823529411764706,0.35714285714285715,0.9918032786885246,0.6744730679156908,0.5084745762711864,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.008196721311475419,0.6428571428571428
conduct,rf_conduct_v1_baseline,test,0.825,grid,0.7777777777777778,0.16666666666666666,0.9918032786885246,0.5792349726775956,0.27450980392156865,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.008196721311475419,0.8333333333333334
conduct,rf_conduct_v1_baseline,test,0.85,grid,0.8333333333333334,0.11904761904761904,0.9959016393442623,0.5574746291959407,0.20833333333333334,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.004098360655737654,0.8809523809523809
conduct,rf_conduct_v1_baseline,test,0.875,grid,0.0,0.0,1.0,0.5,0.0,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.0,1.0
conduct,rf_conduct_v1_baseline,test,0.9,grid,0.0,0.0,1.0,0.5,0.0,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.0,1.0
conduct,rf_conduct_v1_baseline,test,0.9249999999999999,grid,0.0,0.0,1.0,0.5,0.0,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.0,1.0
conduct,rf_conduct_v1_baseline,test,0.95,grid,0.0,0.0,1.0,0.5,0.0,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.0,1.0
conduct,rf_conduct_v1_baseline,test,0.5,fixed_0_5,0.6666666666666666,0.6666666666666666,0.9426229508196722,0.8046448087431695,0.6666666666666666,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.05737704918032782,0.33333333333333337
conduct,rf_conduct_v1_baseline,test,0.16550140320042192,youden_j,0.5428571428571428,0.9047619047619048,0.8688524590163934,0.8868071818891491,0.6785714285714286,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.1311475409836066,0.09523809523809523
conduct,rf_conduct_v1_baseline,test,0.528847,best_f1,0.7368421052631579,0.6666666666666666,0.9590163934426229,0.8128415300546448,0.7,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.040983606557377095,0.33333333333333337
conduct,rf_conduct_v1_baseline,test,0.315884,sensitivity_priority,0.6226415094339622,0.7857142857142857,0.9180327868852459,0.8518735362997658,0.6947368421052632,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.08196721311475408,0.2142857142857143
conduct,rf_conduct_v1_baseline,test,0.711894,precision_constrained,0.8571428571428571,0.5714285714285714,0.9836065573770492,0.7775175644028103,0.6857142857142857,0.9520882123341139,0.7363226858783782,0.06122947550016151,0.016393442622950838,0.4285714285714286
elimination,rf_elimination_v1_baseline,validation,0.05,grid,0.11888111888111888,1.0,0.0,0.5,0.2125,0.6260504201680672,0.21240934104641143,0.10232703375874423,1.0,0.0
elimination,rf_elimination_v1_baseline,validation,0.075,grid,0.11851851851851852,0.9411764705882353,0.05555555555555555,0.49836601307189543,0.21052631578947367,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.9444444444444444,0.05882352941176472
elimination,rf_elimination_v1_baseline,validation,0.1,grid,0.13966480446927373,0.7352941176470589,0.3888888888888889,0.5620915032679739,0.2347417840375587,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.6111111111111112,0.2647058823529411
elimination,rf_elimination_v1_baseline,validation,0.125,grid,0.18947368421052632,0.5294117647058824,0.6944444444444444,0.6119281045751634,0.27906976744186046,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.3055555555555556,0.47058823529411764
elimination,rf_elimination_v1_baseline,validation,0.15,grid,0.19230769230769232,0.29411764705882354,0.8333333333333334,0.5637254901960784,0.23255813953488372,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.16666666666666663,0.7058823529411764
elimination,rf_elimination_v1_baseline,validation,0.175,grid,0.2,0.11764705882352941,0.9365079365079365,0.527077497665733,0.14814814814814814,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.06349206349206349,0.8823529411764706
elimination,rf_elimination_v1_baseline,validation,0.2,grid,0.25,0.058823529411764705,0.9761904761904762,0.5175070028011204,0.09523809523809523,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.023809523809523836,0.9411764705882353
elimination,rf_elimination_v1_baseline,validation,0.22499999999999998,grid,0.3333333333333333,0.029411764705882353,0.9920634920634921,0.5107376283846872,0.05405405405405406,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.007936507936507908,0.9705882352941176
elimination,rf_elimination_v1_baseline,validation,0.25,grid,0.5,0.029411764705882353,0.996031746031746,0.5127217553688141,0.05555555555555555,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.003968253968253954,0.9705882352941176
elimination,rf_elimination_v1_baseline,validation,0.27499999999999997,grid,1.0,0.029411764705882353,1.0,0.5147058823529411,0.05714285714285714,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,0.9705882352941176
elimination,rf_elimination_v1_baseline,validation,0.3,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.32499999999999996,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.35,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.37499999999999994,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.39999999999999997,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.42499999999999993,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.44999999999999996,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.475,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.49999999999999994,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.525,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.5499999999999999,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.575,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.6,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.625,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.65,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.675,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.7,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.725,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.75,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.775,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.7999999999999999,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.825,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.85,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.875,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.9,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.9249999999999999,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.95,grid,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.5,fixed_0_5,0.0,0.0,1.0,0.5,0.0,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.0,1.0
elimination,rf_elimination_v1_baseline,validation,0.11516576454869411,youden_j,0.19298245614035087,0.6470588235294118,0.6349206349206349,0.6409897292250233,0.2972972972972973,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.3650793650793651,0.3529411764705882
elimination,rf_elimination_v1_baseline,validation,0.115037,best_f1,0.19298245614035087,0.6470588235294118,0.6349206349206349,0.6409897292250233,0.2972972972972973,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.3650793650793651,0.3529411764705882
elimination,rf_elimination_v1_baseline,validation,0.088097,sensitivity_priority,0.12663755458515283,0.8529411764705882,0.20634920634920634,0.5296451914098973,0.22053231939163498,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.7936507936507937,0.1470588235294118
elimination,rf_elimination_v1_baseline,validation,0.123896,precision_constrained,0.1958762886597938,0.5588235294117647,0.6904761904761905,0.6246498599439776,0.2900763358778626,0.6260504201680672,0.21240934104641143,0.10232703375874423,0.30952380952380953,0.4411764705882353
elimination,rf_elimination_v1_baseline,test,0.05,grid,0.11888111888111888,1.0,0.0,0.5,0.2125,0.717436974789916,0.23536478010520942,0.10101400764872075,1.0,0.0
elimination,rf_elimination_v1_baseline,test,0.075,grid,0.12686567164179105,1.0,0.07142857142857142,0.5357142857142857,0.2251655629139073,0.717436974789916,0.23536478010520942,0.10101400764872075,0.9285714285714286,0.0
