domain,mode,source_campaign,model_family,feature_set_id,calibration,threshold_policy,threshold,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,quality_label,overfit_gap_train_val_ba,final_class,config_id,n_features
anxiety,psychologist_2_3,hybrid_domain_specialized_rf_v17,rf,domain_strict_2_3,none,balanced_recall_specificity,0.3999999999999999,0.8556701030927835,0.9651162790697675,0.9644670050761421,0.9647916420729548,0.907103825136612,0.9943631212371621,0.975020175202338,0.028287425001016987,bueno,0.012719867784204975,ROBUST_PRIMARY,rf_recall_guarded,33.0
anxiety,psychologist_full,hybrid_domain_specialized_rf_v17,rf,domain_strict_full,none,balanced_recall_specificity,0.4099999999999999,0.8736842105263158,0.9651162790697675,0.9695431472081218,0.9673297131389447,0.9171270718232044,0.9940679966946052,0.9745363432434598,0.029139088120931963,bueno,0.011873844095541597,ROBUST_PRIMARY,rf_recall_balanced_manual,49.0
conduct,caregiver_1_3,hybrid_domain_specialized_rf_v17,rf,domain_strict_1_3,sigmoid,balanced_recall_specificity,0.05,0.9815950920245399,1.0,0.990625,0.9953125,0.9907120743034056,0.99935546875,0.9985714042970324,0.003791155857556285,bueno,0.0005251690946930232,ROBUST_PRIMARY,rf_high_recall_push,8.0
conduct,caregiver_2_3,hybrid_domain_specialized_rf_v17,rf,domain_strict_2_3,sigmoid,balanced_recall_specificity,0.58,0.9937888198757764,1.0,0.996875,0.9984375,0.9968847352024922,0.9996289062500001,0.9992177331965124,0.0033532083724903128,bueno,0.0005219172736733446,ROBUST_PRIMARY,rf_high_recall_push,15.0
conduct,caregiver_full,hybrid_domain_specialized_rf_v17,rf,domain_strict_full,sigmoid,balanced_recall_specificity,0.59,0.9937888198757764,1.0,0.996875,0.9984375,0.9968847352024922,0.9995703125,0.9990847500137279,0.0038188095685123104,bueno,0.0010422086368365724,ROBUST_PRIMARY,rf_high_recall_push,22.0
conduct,psychologist_1_3,hybrid_domain_specialized_rf_v17,rf,domain_strict_1_3,none,recall_target_090,0.37999999999999995,0.7956989247311828,0.925,0.88125,0.903125,0.8554913294797688,0.9598437500000001,0.9179496727288678,0.07630165512126948,bueno,0.015130601007127709,ROBUST_PRIMARY,rf_balanced_subsample,8.0
conduct,psychologist_2_3,hybrid_domain_specialized_rf_v17,rf,domain_strict_2_3,sigmoid,balanced_recall_specificity,0.72,0.9937888198757764,1.0,0.996875,0.9984375,0.9968847352024922,0.9995898437499999,0.9991293928708709,0.003384332205609512,bueno,0.0010422086368365724,ROBUST_PRIMARY,rf_high_recall_push,16.0
conduct,psychologist_full,hybrid_domain_specialized_rf_v17,rf,domain_strict_full,sigmoid,balanced_recall_specificity,0.5499999999999999,0.9937888198757764,1.0,0.996875,0.9984375,0.9968847352024922,0.9995703125,0.9990847500137279,0.0036815885799210096,bueno,0.0005219172736733446,ROBUST_PRIMARY,rf_high_recall_push,23.0
depression,caregiver_1_3,hybrid_domain_specialized_rf_v17,rf,domain_strict_1_3,none,balanced_recall_specificity,0.62,0.8387096774193549,0.9512195121951219,0.9623115577889447,0.9567655349920333,0.8914285714285715,0.9829329574702782,0.8887106422223056,0.04944904219023849,bueno,-0.013165500836111454,ROBUST_PRIMARY,rf_recall_guarded,10.0
depression,caregiver_2_3,hybrid_domain_specialized_rf_v17,rf,domain_strict_2_3,none,balanced_recall_specificity,0.5599999999999999,0.7788461538461539,0.9878048780487805,0.9422110552763819,0.9650079666625813,0.8709677419354839,0.9845262899865179,0.8881842844277638,0.05481272791400382,bueno,-0.006020689743445384,ROBUST_PRIMARY,rf_sparse_stability,18.0
depression,caregiver_full,hybrid_domain_specialized_rf_v17,rf,domain_strict_full,none,balanced_recall_specificity,0.4665848789491877,0.7714285714285715,0.9878048780487805,0.9396984924623115,0.963751685255546,0.8663101604278075,0.9864566736119622,0.9070846920149838,0.0460233269047649,bueno,0.0025620368860302944,ROBUST_PRIMARY,rf_recall_balanced_manual,29.0
depression,psychologist_1_3,hybrid_domain_specialized_rf_v17,rf,domain_strict_1_3,none,balanced_recall_specificity,0.5199999999999999,0.7431192660550459,0.9878048780487805,0.9296482412060302,0.9587265596274053,0.8481675392670157,0.980113984556931,0.900915479146274,0.053260387445347265,bueno,-0.00036262828080801945,ROBUST_PRIMARY,rf_balanced_subsample,8.0
depression,psychologist_2_3,hybrid_domain_specialized_rf_v17,rf,domain_strict_2_3,none,balanced_recall_specificity,0.5099999999999999,0.7714285714285715,0.9878048780487805,0.9396984924623115,0.963751685255546,0.8663101604278075,0.9854761612942763,0.9067812869009318,0.04715084936199448,bueno,0.0018276845676971076,ROBUST_PRIMARY,rf_recall_guarded,19.0
depression,psychologist_full,hybrid_domain_specialized_rf_v17,rf,domain_strict_full,none,balanced_recall_specificity,0.43999999999999995,0.75,0.9878048780487805,0.9321608040201005,0.9599828410344404,0.8526315789473684,0.9872226988601545,0.9310858536275399,0.04442889358511561,bueno,0.015330966496940324,ROBUST_PRIMARY,rf_high_recall_push,40.0
elimination,caregiver_1_3,hybrid_domain_specialized_rf_v17,rf,domain_strict_1_3,sigmoid,balanced_recall_specificity,0.05,0.7183098591549296,0.9807692307692307,0.9532710280373832,0.967020129403307,0.8292682926829268,0.9687949317038103,0.7540873082067759,0.03330218267611852,aceptable,0.010022672153113366,ROBUST_PRIMARY,rf_high_recall_push,2.0
elimination,caregiver_2_3,hybrid_domain_specialized_rf_v17,rf,domain_strict_2_3,sigmoid,balanced_recall_specificity,0.13,0.7222222222222222,1.0,0.9532710280373832,0.9766355140186915,0.8387096774193549,0.9808590941768511,0.7922870115350823,0.030989772186931143,aceptable,0.00040728753772878434,ROBUST_PRIMARY,rf_high_recall_push,6.0
elimination,caregiver_full,hybrid_domain_specialized_rf_v17,rf,domain_strict_full,sigmoid,balanced_recall_specificity,0.10999999999999999,0.7123287671232876,1.0,0.9509345794392523,0.9754672897196262,0.832,0.9798031991373113,0.7955300811290841,0.03174248120040075,aceptable,0.0015755118367941634,ROBUST_PRIMARY,rf_high_recall_push,9.0
elimination,psychologist_1_3,hybrid_domain_specialized_rf_v17,rf,domain_strict_1_3,none,balanced_recall_specificity,0.48999999999999994,0.7123287671232876,1.0,0.9509345794392523,0.9754672897196262,0.832,0.9799155283968368,0.7823001440564918,0.037790504455449465,aceptable,0.0015755118367941634,ROBUST_PRIMARY,rf_sparse_stability,4.0
elimination,psychologist_2_3,hybrid_domain_specialized_rf_v17,rf,domain_strict_2_3,sigmoid,balanced_recall_specificity,0.09999999999999999,0.7222222222222222,1.0,0.9532710280373832,0.9766355140186915,0.8387096774193549,0.9818475916606757,0.8147693393102241,0.029795515064161775,aceptable,0.00040728753772878434,ROBUST_PRIMARY,rf_high_recall_push,8.0
elimination,psychologist_full,hybrid_domain_specialized_rf_v17,rf,domain_strict_full,none,balanced_recall_specificity,0.4799999999999999,0.7123287671232876,1.0,0.9509345794392523,0.9754672897196262,0.832,0.9789494967649173,0.7807261765292479,0.036739585144494775,aceptable,0.0007973017200625376,ROBUST_PRIMARY,rf_recall_guarded,12.0
