trial_id,threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,support_negative,support_positive,false_positive_rate,false_negative_rate,method,recall_floor,balanced_accuracy_tolerance
domain_conduct_strict_full,0.65,0.9685314685314685,0.9475728155339807,0.9863013698630136,0.9,0.9951456310679612,0.9411764705882353,0.9850728155339805,0.9668550476935045,0.027097433525521082,205,1,8,72,206,80,0.0048543689320388345,0.1,grid,,
domain_conduct_strict_full,0.7,0.9685314685314685,0.9475728155339807,0.9863013698630136,0.9,0.9951456310679612,0.9411764705882353,0.9850728155339805,0.9668550476935045,0.027097433525521082,205,1,8,72,206,80,0.0048543689320388345,0.1,grid,,
domain_conduct_strict_full,0.75,0.9685314685314685,0.9475728155339807,0.9863013698630136,0.9,0.9951456310679612,0.9411764705882353,0.9850728155339805,0.9668550476935045,0.027097433525521082,205,1,8,72,206,80,0.0048543689320388345,0.1,grid,,
domain_conduct_strict_full,0.7999999999999999,0.9685314685314685,0.9475728155339807,0.9863013698630136,0.9,0.9951456310679612,0.9411764705882353,0.9850728155339805,0.9668550476935045,0.027097433525521082,205,1,8,72,206,80,0.0048543689320388345,0.1,grid,,
domain_conduct_strict_full,0.85,0.9685314685314685,0.9475728155339807,0.9863013698630136,0.9,0.9951456310679612,0.9411764705882353,0.9850728155339805,0.9668550476935045,0.027097433525521082,205,1,8,72,206,80,0.0048543689320388345,0.1,grid,,
domain_conduct_strict_full,0.9,0.9685314685314685,0.9475728155339807,0.9863013698630136,0.9,0.9951456310679612,0.9411764705882353,0.9850728155339805,0.9668550476935045,0.027097433525521082,205,1,8,72,206,80,0.0048543689320388345,0.1,grid,,
domain_conduct_strict_full,0.95,0.9370629370629371,0.8913228155339805,0.984375,0.7875,0.9951456310679612,0.875,0.9850728155339805,0.9668550476935045,0.027097433525521082,205,1,17,63,206,80,0.0048543689320388345,0.2125,grid,,
domain_conduct_strict_full,0.5,0.965034965034965,0.9566140776699029,0.9375,0.9375,0.9757281553398058,0.9375,0.9850728155339805,0.9668550476935045,0.027097433525521082,201,5,5,75,206,80,0.024271844660194174,0.0625,default_0_5,0.6,0.05
domain_conduct_strict_full,0.4150298257864505,0.9685314685314685,0.9628640776699029,0.9382716049382716,0.95,0.9757281553398058,0.9440993788819876,0.9850728155339805,0.9668550476935045,0.027097433525521082,201,5,4,76,206,80,0.024271844660194174,0.05,youden_j,0.6,0.05
domain_conduct_strict_full,0.39999999999999997,0.9685314685314685,0.9628640776699029,0.9382716049382716,0.95,0.9757281553398058,0.9440993788819876,0.9850728155339805,0.9668550476935045,0.027097433525521082,201,5,4,76,206,80,0.024271844660194174,0.05,best_f1,0.6,0.05
domain_conduct_strict_full,0.65,0.9685314685314685,0.9475728155339807,0.9863013698630136,0.9,0.9951456310679612,0.9411764705882353,0.9850728155339805,0.9668550476935045,0.027097433525521082,205,1,8,72,206,80,0.0048543689320388345,0.1,sensitivity_priority,0.6,0.05
domain_conduct_strict_full,0.65,0.9685314685314685,0.9475728155339807,0.9863013698630136,0.9,0.9951456310679612,0.9411764705882353,0.9850728155339805,0.9668550476935045,0.027097433525521082,205,1,8,72,206,80,0.0048543689320388345,0.1,precision_constrained,0.6,0.05
