mode,role,domain,winner_feature_set_id,winner_config_id,winner_seed,calibration,threshold_policy,threshold,policy_score,is_selected_policy,val_precision,val_recall,val_balanced_accuracy,val_pr_auc,val_brier,holdout_precision,holdout_recall,holdout_balanced_accuracy,holdout_pr_auc,holdout_brier
caregiver_1_3,caregiver,conduct,compact_robust_subset,rf_baseline,20260412,isotonic,precision_oriented,0.73,0.9252384528119367,no,0.9319727891156463,0.85625,0.9125,0.9555443630019675,0.043887987013628685,0.8857142857142857,0.779874213836478,0.8650149885381767,0.9158392399496413,0.07399455300648053
caregiver_1_3,caregiver,conduct,compact_robust_subset,rf_baseline,20260412,isotonic,recall_constrained,0.5049999999999999,0.9225295154141208,yes,0.9177215189873418,0.90625,0.9328125,0.9555443630019675,0.043887987013628685,0.8375,0.8427672955974843,0.8808852054311409,0.9158392399496413,0.07399455300648053
caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,isotonic,balanced,0.29,0.8894355091232843,no,0.8372093023255814,0.8780487804878049,0.92143645054541,0.9062204835947885,0.03604055118929626,0.7126436781609196,0.7560975609756098,0.8466417453119255,0.7388499031582134,0.07378353566429142
caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,isotonic,default_0_5,0.5,0.8926857674561555,no,0.875,0.8536585365853658,0.9142664542223311,0.9062204835947885,0.03604055118929626,0.7283950617283951,0.7195121951219512,0.8321179066062017,0.7388499031582134,0.07378353566429142
caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,isotonic,precision_oriented,0.6699999999999999,0.8940863867310768,no,0.9130434782608695,0.7682926829268293,0.8766086530212036,0.9062204835947885,0.03604055118929626,0.7058823529411765,0.5853658536585366,0.7675572986885648,0.7388499031582134,0.07378353566429142
caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,isotonic,recall_constrained,0.5049999999999999,0.8836036543255191,yes,0.8846153846153846,0.8414634146341463,0.9094251746537565,0.9062204835947885,0.03604055118929626,0.725,0.7073170731707317,0.8260203456305919,0.7388499031582134,0.07378353566429142
caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_large_subsample,20260513,isotonic,balanced,0.20499999999999996,0.941071014064891,no,0.8620689655172413,0.9615384615384616,0.9714234363767074,0.8985400821100619,0.017104614696221754,0.8032786885245902,0.9423076923076923,0.957135154565061,0.8592917681088583,0.024548710874151402
caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_large_subsample,20260513,isotonic,default_0_5,0.5,0.9145986354749547,yes,0.8620689655172413,0.9615384615384616,0.9714234363767074,0.8985400821100619,0.017104614696221754,0.8032786885245902,0.9423076923076923,0.957135154565061,0.8592917681088583,0.024548710874151402
caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_large_subsample,20260513,isotonic,precision_oriented,0.20499999999999996,0.8940868639447812,no,0.8620689655172413,0.9615384615384616,0.9714234363767074,0.8985400821100619,0.017104614696221754,0.8032786885245902,0.9423076923076923,0.957135154565061,0.8592917681088583,0.024548710874151402
caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_large_subsample,20260513,isotonic,recall_constrained,0.20499999999999996,0.90966795996985,no,0.8620689655172413,0.9615384615384616,0.9714234363767074,0.8985400821100619,0.017104614696221754,0.8032786885245902,0.9423076923076923,0.957135154565061,0.8592917681088583,0.024548710874151402
caregiver_2_3,caregiver,adhd,full_eligible,rf_precision_push,20260513,isotonic,balanced,0.145,0.9088091624786723,no,0.75,0.9893617021276596,0.9545254106493221,0.7846788591861369,0.0491113262581481,0.7699115044247787,0.925531914893617,0.9290872009701245,0.8088897046785374,0.053511665306657144
caregiver_2_3,caregiver,adhd,full_eligible,rf_precision_push,20260513,isotonic,default_0_5,0.5,0.8439865702391282,yes,0.75,0.9893617021276596,0.9545254106493221,0.7846788591861369,0.0491113262581481,0.7678571428571429,0.9148936170212766,0.9237680520339544,0.8088897046785374,0.053511665306657144
caregiver_2_3,caregiver,adhd,full_eligible,rf_precision_push,20260513,isotonic,precision_oriented,0.5049999999999999,0.8110906067794482,no,0.7540983606557377,0.9787234042553191,0.9505015985007166,0.7846788591861369,0.0491113262581481,0.7678571428571429,0.9148936170212766,0.9237680520339544,0.8088897046785374,0.053511665306657144
caregiver_2_3,caregiver,adhd,full_eligible,rf_precision_push,20260513,isotonic,recall_constrained,0.145,0.8463358166869965,no,0.75,0.9893617021276596,0.9545254106493221,0.7846788591861369,0.0491113262581481,0.7699115044247787,0.925531914893617,0.9290872009701245,0.8088897046785374,0.053511665306657144
