mode,domain,winner_feature_set_id,winner_config_id,winner_seed,seed_std_val_balanced_accuracy,seed_std_val_precision,seed_std_val_recall,precision_boot_mean,precision_boot_ci_low,precision_boot_ci_high,recall_boot_mean,recall_boot_ci_low,recall_boot_ci_high,balanced_accuracy_boot_mean,balanced_accuracy_boot_ci_low,balanced_accuracy_boot_ci_high,pr_auc_boot_mean,pr_auc_boot_ci_low,pr_auc_boot_ci_high,brier_boot_mean,brier_boot_ci_low,brier_boot_ci_high
caregiver_full,adhd,top_importance_filtered,rf_precision_push,20260412,0.005804340342156206,0.0032218545639121814,0.012284048280630353,0.7712204018168993,0.6947324414715719,0.8427832933926737,0.9260181624062995,0.875,0.973611111111111,0.929069835611803,0.9033184849252718,0.9583865040195334,0.7702665383746621,0.6961878729971327,0.8503350150901273,0.05389725320167054,0.04073684235161429,0.06755788319577817
caregiver_full,anxiety,precision_oriented_subset,rf_precision_push,20260429,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.9421692986214384,0.8961400848999393,0.9879912507171543,0.9412559783317547,0.8785846267553584,0.9872676282051283,0.964264757338278,0.9326889883737611,0.9876089446397155,0.9594991780824093,0.9100386585385939,0.9935392444628176,0.02040948172268012,0.012089605384865936,0.02980423043769668
caregiver_full,conduct,precision_oriented_subset,rf_precision_push,20260412,0.0,0.0,0.0,0.9813931998664662,0.9606311274509804,1.0,1.0,1.0,1.0,0.9952834003166077,0.9902860862454812,1.0,1.0,1.0,1.0,0.0012312517152071407,4.025973817544e-05,0.0031330296217552686
caregiver_full,depression,full_eligible,rf_precision_push,20260412,0.0,0.0,0.0,0.836210328781561,0.7435897435897436,0.9090909090909091,0.7407107174975398,0.6489042207792207,0.8438401493297132,0.8555763266839257,0.8076607867172615,0.9073836945679998,0.8685488991961693,0.8014107041986408,0.9260195874726455,0.05073501939436777,0.0379925116935586,0.06603469799288042
caregiver_full,elimination,precision_oriented_subset,rf_recall_guard,20260412,0.005246822637309453,0.011213326762036697,0.01110288979210815,0.9622271028766836,0.9017682926829268,1.0,0.9417023857330511,0.8603372093023256,1.0,0.9686008926089953,0.928699550316641,0.9988440593531319,0.9614682380706939,0.9001346696807289,1.0,0.007910302456434575,0.0016240880875999016,0.015301151042646559
psychologist_1_3,adhd,full_eligible,rf_balanced_subsample,20260513,0.0049001664033620175,0.014821921172052773,0.01842607242094556,0.676428782226017,0.5918246517262266,0.7512061403508771,0.8490705314178327,0.7673176789342967,0.9177083333333332,0.8752840758396299,0.8357051994292127,0.9117920619525017,0.684452908696726,0.5884903499378404,0.7595726181832371,0.07477234397699267,0.058781605920795656,0.0913669914325385
psychologist_1_3,anxiety,balanced_subset,rf_large_subsample,20260513,0.028438130069575174,0.04323016793932172,0.06713375223135182,0.897471321224571,0.8113787700744223,0.9576272015655577,0.733452849541208,0.6324305161656267,0.8256343042071197,0.8575943464984178,0.8081606591000737,0.9041375740983755,0.8891434727890776,0.823758612806324,0.9398722711450115,0.04213678579285005,0.028746700448899796,0.057489725128036046
psychologist_1_3,conduct,full_eligible,rf_recall_guard,20260513,0.0023867581744561397,0.0053220057491693475,0.007216878364870297,0.8421396001503058,0.7896295372573096,0.8967135470926418,0.8547030455469283,0.7984036796536796,0.9088214210415348,0.8874855105316932,0.8523807688009104,0.917703501606581,0.9157427813388378,0.8696644865781455,0.9507808909622788,0.07288810699571763,0.0563594019418107,0.09310783282551229
psychologist_1_3,depression,full_eligible,rf_large_subsample,20260412,0.006714017934144714,0.018666695407778374,0.01862835648356034,0.7148337852407352,0.6090266047297297,0.7976887031408308,0.7042357707978808,0.6018589743589743,0.8104711328976033,0.8235123433020493,0.7686523919753087,0.87492433081072,0.744526128219906,0.6502772415162645,0.8352029459439415,0.07292512174695817,0.05511224586274124,0.09330678714208343
psychologist_1_3,elimination,precision_oriented_subset,rf_precision_push,20260513,0.018058371687722608,0.022347034919280667,0.04003203845127177,0.86104237292641,0.7534198113207548,0.9482758620689655,0.8861474351941198,0.7902145763965964,0.9736980883322347,0.9344075518917576,0.8849212463812482,0.9759353835422292,0.9236899225073965,0.8419460277275839,0.9772122772448385,0.018765936994927467,0.010514534811472331,0.028671454152426428
psychologist_2_3,adhd,top_importance_filtered,rf_precision_push,20260412,0.0008274229411823667,0.009021097956087904,0.006142024140315144,0.7752459314438365,0.7016292735042734,0.8427832933926737,0.916215085284834,0.858665458937198,0.9685115131578947,0.9252813334137401,0.8941373639420542,0.9508998310246246,0.7713578007517948,0.6943141655796328,0.8408917202731898,0.05538420926885541,0.042533666487378614,0.06916213199161877
psychologist_2_3,anxiety,balanced_subset,rf_precision_push,20260429,0.0059806972165493575,0.005742766757139705,0.013426750446270392,0.9081430447875428,0.8550338753387533,0.9642021574670776,0.9195179308743453,0.8524249061326659,0.9720488721804511,0.9495284326459321,0.9153789833312905,0.97681141743247,0.941287424755958,0.8875637951176,0.9837506894709092,0.02498396437866529,0.013364468807462965,0.03696854308712012
psychologist_2_3,conduct,precision_oriented_subset,rf_precision_push,20260412,0.0,0.0,0.0,0.987287943644384,0.9680398602835423,1.0,1.0,1.0,1.0,0.9968067199097855,0.9922197751755526,1.0,1.0,1.0,1.0,0.0012986227876778007,1.8960124606246038e-05,0.003527860298212673
psychologist_2_3,depression,top_importance_filtered,rf_precision_push,20260513,0.003520428470668453,0.00023906843444705472,0.007040856941336906,0.833227676853817,0.748973880597015,0.9169805936073059,0.7392287424375812,0.6428571428571429,0.8333333333333334,0.8543593543349391,0.8063342223824378,0.9020867387406449,0.7771469384320192,0.6820065389066106,0.8737038161941397,0.05935993613154403,0.0424602326112068,0.07953507861982044
psychologist_2_3,elimination,compact_robust_subset,rf_baseline,20260513,0.004876970282514816,0.011320593513522097,0.011102889792108212,0.9771846779681065,0.9230769230769231,1.0,0.829288673816734,0.7194358974358974,0.9219834087481146,0.9134516794063154,0.8573546511627907,0.9596188125599889,0.9741923421111082,0.9216751274272963,1.0,0.009835905830542141,0.00401971424204528,0.016913300655545225
psychologist_full,adhd,balanced_subset,rf_precision_push,20260429,0.0,0.0,0.0,0.9480294025595952,0.9032258064516129,0.9882352941176471,0.9686281176543012,0.9329773462783172,1.0,0.977856091857941,0.9598560437559943,0.9927027014761605,0.9447624184504729,0.9034069855103114,0.9827111557545034,0.015370772673696482,0.006381374025428474,0.025076055987772135
psychologist_full,anxiety,balanced_subset,rf_precision_push,20260412,0.008751541662263329,0.02528175311135437,0.024205418598443447,0.8963645610988621,0.8290648804833202,0.9559573970037453,0.9054580172353751,0.8418796296296296,0.9588017229204915,0.9412905471762442,0.907117756888255,0.9708282121630619,0.9540786192372597,0.9038552266382422,0.9893498913571124,0.022738189054818527,0.015020578644261068,0.03184744336589978
psychologist_full,conduct,precision_oriented_subset,rf_precision_push,20260412,0.0,0.0,0.0,0.9813931998664662,0.9606311274509804,1.0,1.0,1.0,1.0,0.9952834003166077,0.9902860862454812,1.0,1.0,1.0,1.0,0.0011863881792535925,2.6553460905043452e-05,0.003162129367408375
psychologist_full,depression,top_importance_filtered,rf_precision_push,20260513,0.0035204284706683887,0.00012672306171858573,0.007040856941336842,0.8883911112680059,0.803490925058548,0.9652393696104669,0.6886823058558176,0.590659090909091,0.7850587703435804,0.835406401187843,0.7869581183560982,0.8841695014536329,0.899562404076509,0.8480436016666303,0.9468390569612309,0.04725884266822738,0.0337266349056562,0.06194329597007246
psychologist_full,elimination,precision_oriented_subset,rf_recall_guard,20260429,0.004876970282514816,0.011320593513522097,0.011102889792108212,0.9582302909497261,0.8917303172737955,1.0,0.864925557138079,0.7735849056603774,0.9480921052631578,0.9301462334072191,0.883726636030224,0.9726587301587301,0.9534790786689941,0.8853944967677994,1.0,0.011521385391200723,0.004916278375365482,0.01953994475170466
