trial_id,candidate_id,stage,domain,mode,role,feature_set_id,config_id,config_hash,seed,calibration,threshold_policy,threshold,n_features,selected_for_stage2,val_objective,overfit_gap_ba
1011,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,sigmoid,default_0_5,0.5,56,yes,0.7440035314678062,0.10023701907176719
1012,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,sigmoid,balanced,0.3549999999999999,56,yes,0.7731316890007276,0.032383419689119064
1013,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,sigmoid,precision_oriented,0.3549999999999999,56,yes,0.7731316890007276,0.032383419689119064
1014,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,sigmoid,recall_guard,0.3549999999999999,56,yes,0.7731316890007276,0.032383419689119064
1015,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,sigmoid,recall_constrained,0.3549999999999999,56,yes,0.7731316890007276,0.032383419689119064
1016,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,sigmoid,precision_min_recall,0.3549999999999999,56,yes,0.7731316890007276,0.032383419689119064
1017,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,isotonic,default_0_5,0.5,56,yes,0.7736353876507422,0.032815198618307395
1018,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,isotonic,balanced,0.05,56,yes,0.7736699299650773,0.032383419689119064
1019,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,isotonic,precision_oriented,0.05,56,yes,0.7736699299650773,0.032383419689119064
1020,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,isotonic,recall_guard,0.05,56,yes,0.7736699299650773,0.032383419689119064
1021,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,isotonic,recall_constrained,0.05,56,yes,0.7736699299650773,0.032383419689119064
1022,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,isotonic,precision_min_recall,0.05,56,yes,0.7736699299650773,0.032383419689119064
1023,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,default_0_5,0.5,56,yes,0.7590922293124627,0.04790908756844148
1024,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,balanced,0.4649999999999999,56,yes,0.764859719159944,0.02849740932642475
1025,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,precision_oriented,0.5499999999999999,56,yes,0.7560147437725412,0.06832212545474592
1026,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,recall_guard,0.4649999999999999,56,yes,0.764859719159944,0.02849740932642475
1027,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,recall_constrained,0.4649999999999999,56,yes,0.764859719159944,0.02849740932642475
1028,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,precision_min_recall,0.585,56,yes,0.7511153982638483,0.08514313012163299
1029,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,default_0_5,0.5,56,yes,0.7395538650040698,0.10555616800793732
1030,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,balanced,0.3,56,yes,0.7646746909223546,0.02849740932642475
1031,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,precision_oriented,0.4749999999999999,56,yes,0.750531782304333,0.08916694227023836
1032,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,recall_guard,0.3,56,yes,0.7646746909223546,0.02849740932642475
1033,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,recall_constrained,0.3,56,yes,0.7646746909223546,0.02849740932642475
1034,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,precision_min_recall,0.4749999999999999,56,yes,0.750531782304333,0.08916694227023836
1035,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,default_0_5,0.5,56,yes,0.7683558515005129,0.030224525043177852
1036,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,balanced,0.05,56,yes,0.7683558515005129,0.030224525043177852
1037,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,precision_oriented,0.565,56,yes,0.7557435452053268,0.07982398118546274
1038,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,recall_guard,0.05,56,yes,0.7683558515005129,0.030224525043177852
1039,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,recall_constrained,0.05,56,yes,0.7683558515005129,0.030224525043177852
1040,adhd__caregiver_2_3,stage2_focused,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,precision_min_recall,0.565,56,yes,0.7557435452053268,0.07982398118546274
1041,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,full_eligible,rf_baseline,b0defba05772,20260729,none,default_0_5,0.5,71,yes,0.5997925990900641,0.2073641274390916
1042,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,full_eligible,rf_baseline__trees_plus,5e8bdf9ef57f,20260729,none,default_0_5,0.5,71,no,0.6136128934262002,0.19140668063058097
1043,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,full_eligible,rf_baseline__regularized,7a0813667200,20260729,none,default_0_5,0.5,71,no,0.6450293291322412,0.11491750266416789
1044,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,full_eligible,rf_baseline__balanced_subsample,9a052c23ab43,20260729,none,default_0_5,0.5,71,no,0.6194444734581118,0.17947304597067582
1045,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,full_eligible,rf_baseline__pos_weight_low,649ed3030bd3,20260729,none,default_0_5,0.5,71,no,0.5919959304704865,0.21268327637526185
1046,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,full_eligible,rf_baseline__pos_weight_mid,a2f8f9f97412,20260729,none,default_0_5,0.5,71,no,0.6155120204228574,0.17531143203615918
1047,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,full_eligible,rf_baseline__pos_weight_high,735581946c5b,20260729,none,default_0_5,0.5,71,no,0.6191405282235691,0.1767445706096351
1048,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,full_eligible,rf_baseline__shallow_precision,cffc88349783,20260729,none,default_0_5,0.5,71,no,0.6275873704948012,0.1594917870135597
1049,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,precision_oriented_subset,rf_baseline,b0defba05772,20260729,none,default_0_5,0.5,28,no,0.6115692605539614,0.1829272774041817
1050,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,precision_oriented_subset,rf_baseline__trees_plus,5e8bdf9ef57f,20260729,none,default_0_5,0.5,28,no,0.6194750295323249,0.17631279168044678
1051,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,precision_oriented_subset,rf_baseline__regularized,7a0813667200,20260729,none,default_0_5,0.5,28,no,0.6542233377013758,0.09218939477455634
1052,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,precision_oriented_subset,rf_baseline__balanced_subsample,9a052c23ab43,20260729,none,default_0_5,0.5,28,no,0.6243280722926221,0.16753941131077055
1053,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,precision_oriented_subset,rf_baseline__pos_weight_low,649ed3030bd3,20260729,none,default_0_5,0.5,28,no,0.613592779846562,0.17890346525557632
1054,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,precision_oriented_subset,rf_baseline__pos_weight_mid,a2f8f9f97412,20260729,none,default_0_5,0.5,28,no,0.6279267427691747,0.16424135523463046
1055,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,precision_oriented_subset,rf_baseline__pos_weight_high,735581946c5b,20260729,none,default_0_5,0.5,28,no,0.6268498825183879,0.16696983059567105
1056,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,precision_oriented_subset,rf_baseline__shallow_precision,cffc88349783,20260729,none,default_0_5,0.5,28,no,0.6379173203895218,0.13619409840884877
1057,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,balanced_subset,rf_baseline,b0defba05772,20260729,none,default_0_5,0.5,39,no,0.636278276239908,0.16753941131077066
1058,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,balanced_subset,rf_baseline__trees_plus,5e8bdf9ef57f,20260729,none,default_0_5,0.5,39,no,0.628196325143335,0.17415389703450557
1059,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,balanced_subset,rf_baseline__regularized,7a0813667200,20260729,none,default_0_5,0.5,39,no,0.6485846187603448,0.1070076801528681
1060,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,balanced_subset,rf_baseline__balanced_subsample,9a052c23ab43,20260729,none,default_0_5,0.5,39,no,0.6265935912582814,0.16969830595671187
1061,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,balanced_subset,rf_baseline__pos_weight_low,649ed3030bd3,20260729,none,default_0_5,0.5,39,no,0.6315897569115595,0.16481093594972995
1062,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,balanced_subset,rf_baseline__pos_weight_mid,a2f8f9f97412,20260729,none,default_0_5,0.5,39,no,0.6298183101584003,0.16337779737625402
1063,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,balanced_subset,rf_baseline__pos_weight_high,735581946c5b,20260729,none,default_0_5,0.5,39,no,0.6045622292765553,0.198021166354316
1064,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,balanced_subset,rf_baseline__shallow_precision,cffc88349783,20260729,none,default_0_5,0.5,39,no,0.6393667388453256,0.15287730128982469
1065,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline,b0defba05772,20260729,none,default_0_5,0.5,36,no,0.6187730691977349,0.18608753169441083
1066,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__trees_plus,5e8bdf9ef57f,20260729,none,default_0_5,0.5,36,no,0.6128329875403544,0.19270201741814574
1067,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,none,default_0_5,0.5,36,yes,0.6609774923432086,0.09377870870539817
1068,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__balanced_subsample,9a052c23ab43,20260729,none,default_0_5,0.5,36,no,0.6302308394754964,0.16567449380810628
1069,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__pos_weight_low,649ed3030bd3,20260729,none,default_0_5,0.5,36,no,0.6176160778730937,0.18422261419174646
1070,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__pos_weight_mid,a2f8f9f97412,20260729,none,default_0_5,0.5,36,no,0.6379548115089009,0.15360305736228996
1071,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__pos_weight_high,735581946c5b,20260729,none,default_0_5,0.5,36,no,0.6365764603847506,0.15633153272333067
1072,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__shallow_precision,cffc88349783,20260729,none,default_0_5,0.5,36,no,0.6452317166682976,0.146694594495278
1073,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline,b0defba05772,20260729,none,default_0_5,0.5,32,no,0.6323213525276634,0.17142542167346497
1074,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__trees_plus,5e8bdf9ef57f,20260729,none,default_0_5,0.5,32,no,0.6392452699086151,0.16481093594972995
1075,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260729,none,default_0_5,0.5,32,yes,0.65650641828573,0.1070076801528681
1076,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__balanced_subsample,9a052c23ab43,20260729,none,default_0_5,0.5,32,no,0.6321935091788623,0.16567449380810628
1077,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__pos_weight_low,649ed3030bd3,20260729,none,default_0_5,0.5,32,no,0.6219385834804075,0.17890346525557632
1078,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__pos_weight_mid,a2f8f9f97412,20260729,none,default_0_5,0.5,32,no,0.6219509419110011,0.16999228309998893
1079,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__pos_weight_high,735581946c5b,20260729,none,default_0_5,0.5,32,no,0.6235267823305084,0.1740160952485944
1080,adhd__psychologist_1_3,stage1_local_search,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__shallow_precision,cffc88349783,20260729,none,default_0_5,0.5,32,no,0.6204301621438955,0.17056186381508842
1081,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,none,default_0_5,0.5,36,yes,0.6554607813222824,0.10571234336530333
1082,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,none,balanced,0.29,36,yes,0.687380840754233,0.009499136442141731
1083,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,none,precision_oriented,0.39499999999999996,36,yes,0.688846908985971,0.03395436004850638
1084,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,none,recall_guard,0.29,36,yes,0.687380840754233,0.009499136442141731
1085,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,none,recall_constrained,0.39499999999999996,36,yes,0.688846908985971,0.03395436004850638
1086,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,none,precision_min_recall,0.39499999999999996,36,yes,0.688846908985971,0.03395436004850638
1087,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,sigmoid,default_0_5,0.5,36,yes,0.5910728063976726,0.22398302281997573
1088,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,sigmoid,balanced,0.13999999999999999,36,yes,0.6870329988991625,0.010362694300518172
1089,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,sigmoid,precision_oriented,0.21499999999999997,36,yes,0.6885681517595708,0.03395436004850638
1090,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,sigmoid,recall_guard,0.13999999999999999,36,yes,0.6870329988991625,0.010362694300518172
1091,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,sigmoid,recall_constrained,0.21499999999999997,36,yes,0.6885681517595708,0.03395436004850638
1092,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,sigmoid,precision_min_recall,0.21499999999999997,36,yes,0.6885681517595708,0.03395436004850638
1093,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,isotonic,default_0_5,0.5,36,yes,0.6926718974241486,0.03481791790688282
1094,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,isotonic,balanced,0.05,36,yes,0.6912403715067456,0.00993091537132984
1095,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,isotonic,precision_oriented,0.29,36,yes,0.6927409820528188,0.03395436004850638
1096,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,isotonic,recall_guard,0.05,36,yes,0.6912403715067456,0.00993091537132984
1097,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,isotonic,recall_constrained,0.29,36,yes,0.6927409820528188,0.03395436004850638
1098,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260712,isotonic,precision_min_recall,0.29,36,yes,0.6927409820528188,0.03395436004850638
1099,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,none,default_0_5,0.5,36,yes,0.6628530665173166,0.09377870870539817
1100,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,none,balanced,0.285,36,yes,0.6863575145919333,0.012953367875647714
1101,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,none,precision_oriented,0.3449999999999999,36,yes,0.6863660804259397,0.021294969316135615
1102,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,none,recall_guard,0.285,36,yes,0.6863575145919333,0.012953367875647714
1103,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,none,recall_constrained,0.3449999999999999,36,yes,0.6863660804259397,0.021294969316135615
1104,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,none,precision_min_recall,0.3449999999999999,36,yes,0.6863660804259397,0.021294969316135615
1105,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,sigmoid,default_0_5,0.5,36,yes,0.5974702239372489,0.2080255760114652
1106,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,sigmoid,balanced,0.135,36,yes,0.6860903822199425,0.012953367875647714
1107,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,sigmoid,precision_oriented,0.175,36,yes,0.6860989480539491,0.021294969316135615
1108,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,sigmoid,recall_guard,0.135,36,yes,0.6860903822199425,0.012953367875647714
1109,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,sigmoid,recall_constrained,0.175,36,yes,0.6860989480539491,0.021294969316135615
1110,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,sigmoid,precision_min_recall,0.175,36,yes,0.6860989480539491,0.021294969316135615
1111,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,isotonic,default_0_5,0.5,36,yes,0.6924085958809033,0.021726748245323835
1112,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,isotonic,balanced,0.05,36,yes,0.6924345723612317,0.012953367875647714
1113,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,isotonic,precision_oriented,0.33499999999999996,36,yes,0.6925122228239085,0.020431411457759063
1114,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,isotonic,recall_guard,0.05,36,yes,0.6924345723612317,0.012953367875647714
1115,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,isotonic,recall_constrained,0.33499999999999996,36,yes,0.6925122228239085,0.020431411457759063
1116,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,stability_pruned_subset,rf_baseline__regularized,7a0813667200,20260729,isotonic,precision_min_recall,0.33499999999999996,36,yes,0.6925122228239085,0.020431411457759063
1117,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,none,default_0_5,0.5,32,yes,0.6598316444163188,0.09909785764156842
1118,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,none,balanced,0.32999999999999996,32,yes,0.6892359799110523,0.015544041450777257
1119,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,none,precision_oriented,0.43499999999999994,32,yes,0.6815109378963783,0.05725204865321731
1120,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,none,recall_guard,0.32999999999999996,32,yes,0.6892359799110523,0.015544041450777257
1121,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,none,recall_constrained,0.32999999999999996,32,yes,0.6892359799110523,0.015544041450777257
1122,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,none,precision_min_recall,0.43499999999999994,32,yes,0.6815109378963783,0.05725204865321731
1123,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,sigmoid,default_0_5,0.5,32,yes,0.59297992443581,0.2186638738838056
1124,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,sigmoid,balanced,0.16499999999999998,32,yes,0.6889768316762721,0.015544041450777257
1125,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,sigmoid,precision_oriented,0.24999999999999994,32,yes,0.681251789661598,0.05725204865321731
1126,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,sigmoid,recall_guard,0.16499999999999998,32,yes,0.6889768316762721,0.015544041450777257
1127,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,sigmoid,recall_constrained,0.16499999999999998,32,yes,0.6889768316762721,0.015544041450777257
1128,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,sigmoid,precision_min_recall,0.24999999999999994,32,yes,0.681251789661598,0.05725204865321731
1129,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,isotonic,default_0_5,0.5,32,yes,0.6841932803783576,0.058979164369970305
1130,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,isotonic,balanced,0.05,32,yes,0.6920564916503719,0.015544041450777257
1131,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,isotonic,precision_oriented,0.4549999999999999,32,yes,0.6844005342643679,0.05638849079484076
1132,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,isotonic,recall_guard,0.05,32,yes,0.6920564916503719,0.015544041450777257
1133,adhd__psychologist_1_3,stage2_focused,adhd,psychologist_1_3,psychologist,compact_robust_subset,rf_baseline__regularized,7a0813667200,20260712,isotonic,recall_constrained,0.05,32,yes,0.6920564916503719,0.015544041450777257
