trial_id,candidate_id,stage,domain,mode,role,feature_set_id,config_id,config_hash,seed,calibration,threshold_policy,threshold,n_features,stage_score,selected_for_stage2,train_precision,train_recall,train_specificity,train_balanced_accuracy,train_f1,train_roc_auc,train_pr_auc,train_brier,train_accuracy,val_precision,val_recall,val_specificity,val_balanced_accuracy,val_f1,val_roc_auc,val_pr_auc,val_brier,val_accuracy,val_objective,overfit_gap_ba,threshold_policy_score,holdout_precision,holdout_recall,holdout_specificity,holdout_balanced_accuracy,holdout_f1,holdout_roc_auc,holdout_pr_auc,holdout_brier,holdout_accuracy
685,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,isotonic,recall_constrained,0.5049999999999999,68,,yes,0.952,0.9714285714285714,0.9899581589958159,0.9806933652121936,0.9616161616161616,0.9975817607377679,0.9784467946286322,0.011463649147619362,0.9868055555555556,0.9305555555555556,0.8170731707317073,0.9874371859296482,0.9022551783306778,0.8701298701298701,0.9878355190587081,0.9258656346885998,0.029552174279737106,0.9583333333333334,0.8284873674458033,0.07843818688151583,0.9011640035146172,0.9166666666666666,0.8048780487804879,0.9849246231155779,0.8949013359480329,0.8571428571428571,0.9739551415614659,0.8935902745496704,0.039796342855231835,0.9541666666666667
686,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260712,isotonic,precision_min_recall,0.5049999999999999,68,,yes,0.952,0.9714285714285714,0.9899581589958159,0.9806933652121936,0.9616161616161616,0.9975817607377679,0.9784467946286322,0.011463649147619362,0.9868055555555556,0.9305555555555556,0.8170731707317073,0.9874371859296482,0.9022551783306778,0.8701298701298701,0.9878355190587081,0.9258656346885998,0.029552174279737106,0.9583333333333334,0.8284873674458033,0.07843818688151583,0.9164799123269718,0.9166666666666666,0.8048780487804879,0.9849246231155779,0.8949013359480329,0.8571428571428571,0.9739551415614659,0.8935902745496704,0.039796342855231835,0.9541666666666667
687,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,default_0_5,0.5,68,,yes,0.9307692307692308,0.9877551020408163,0.9849372384937238,0.98634617026727,0.9584158415841584,0.9989821535308684,0.9950577220160397,0.011579766335884804,0.9854166666666667,0.9066666666666666,0.8292682926829268,0.9824120603015075,0.9058401764922172,0.8662420382165605,0.9846488540262287,0.9332500459059169,0.034244275469630985,0.95625,0.8218001250165818,0.08050599377505285,0.828240604518586,0.8701298701298701,0.8170731707317073,0.9748743718592965,0.8959737712955018,0.8427672955974843,0.9795624463782326,0.9224799963175522,0.03814834203196759,0.9479166666666666
688,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,balanced,0.32499999999999996,68,,yes,0.9210526315789473,1.0,0.9824267782426779,0.9912133891213389,0.958904109589041,0.9989821535308684,0.9950577220160397,0.011579766335884804,0.9854166666666667,0.8823529411764706,0.9146341463414634,0.9748743718592965,0.9447542591003799,0.8982035928143712,0.9846488540262287,0.9332500459059169,0.034244275469630985,0.9645833333333333,0.8326743491126436,0.04645913002095903,0.9215659112407543,0.797752808988764,0.8658536585365854,0.9547738693467337,0.9103137639416595,0.8304093567251462,0.9795624463782326,0.9224799963175522,0.03814834203196759,0.9395833333333333
689,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,precision_oriented,0.5399999999999999,68,,yes,0.9482071713147411,0.9714285714285714,0.9891213389121339,0.9802749551703527,0.9596774193548387,0.9989821535308684,0.9950577220160397,0.011579766335884804,0.9861111111111112,0.9295774647887324,0.8048780487804879,0.9874371859296482,0.896157617355068,0.8627450980392157,0.9846488540262287,0.9332500459059169,0.034244275469630985,0.95625,0.8259126981590299,0.08411733781528463,0.9158522400755669,0.8918918918918919,0.8048780487804879,0.9798994974874372,0.8923887731339626,0.8461538461538461,0.9795624463782326,0.9224799963175522,0.03814834203196759,0.95
690,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,recall_guard,0.32499999999999996,68,,yes,0.9210526315789473,1.0,0.9824267782426779,0.9912133891213389,0.958904109589041,0.9989821535308684,0.9950577220160397,0.011579766335884804,0.9854166666666667,0.8823529411764706,0.9146341463414634,0.9748743718592965,0.9447542591003799,0.8982035928143712,0.9846488540262287,0.9332500459059169,0.034244275469630985,0.9645833333333333,0.8326743491126436,0.04645913002095903,0.9116877896612408,0.797752808988764,0.8658536585365854,0.9547738693467337,0.9103137639416595,0.8304093567251462,0.9795624463782326,0.9224799963175522,0.03814834203196759,0.9395833333333333
691,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,recall_constrained,0.32499999999999996,68,,yes,0.9210526315789473,1.0,0.9824267782426779,0.9912133891213389,0.958904109589041,0.9989821535308684,0.9950577220160397,0.011579766335884804,0.9854166666666667,0.8823529411764706,0.9146341463414634,0.9748743718592965,0.9447542591003799,0.8982035928143712,0.9846488540262287,0.9332500459059169,0.034244275469630985,0.9645833333333333,0.8326743491126436,0.04645913002095903,0.9076271826256739,0.797752808988764,0.8658536585365854,0.9547738693467337,0.9103137639416595,0.8304093567251462,0.9795624463782326,0.9224799963175522,0.03814834203196759,0.9395833333333333
692,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,none,precision_min_recall,0.5399999999999999,68,,yes,0.9482071713147411,0.9714285714285714,0.9891213389121339,0.9802749551703527,0.9596774193548387,0.9989821535308684,0.9950577220160397,0.011579766335884804,0.9861111111111112,0.9295774647887324,0.8048780487804879,0.9874371859296482,0.896157617355068,0.8627450980392157,0.9846488540262287,0.9332500459059169,0.034244275469630985,0.95625,0.8259126981590299,0.08411733781528463,0.914621594030405,0.8918918918918919,0.8048780487804879,0.9798994974874372,0.8923887731339626,0.8461538461538461,0.9795624463782326,0.9224799963175522,0.03814834203196759,0.95
693,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,default_0_5,0.5,68,,yes,0.9512195121951219,0.9551020408163265,0.9899581589958159,0.9725300999060712,0.9531568228105907,0.9989821535308684,0.9950577220160397,0.01228645570892996,0.9840277777777777,0.9285714285714286,0.7926829268292683,0.9874371859296482,0.8900600563794583,0.8552631578947368,0.9846488540262287,0.9332500459059169,0.03689013200582489,0.9541666666666667,0.8227474718630383,0.08247004352661291,0.8293450753451673,0.9420289855072463,0.7926829268292683,0.9899497487437185,0.8913163377864934,0.8609271523178808,0.9795624463782326,0.9224799963175522,0.0393908967571681,0.95625
694,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,balanced,0.185,68,,yes,0.9210526315789473,1.0,0.9824267782426779,0.9912133891213389,0.958904109589041,0.9989821535308684,0.9950577220160397,0.01228645570892996,0.9854166666666667,0.8823529411764706,0.9146341463414634,0.9748743718592965,0.9447542591003799,0.8982035928143712,0.9846488540262287,0.9332500459059169,0.03689013200582489,0.9645833333333333,0.832462680589748,0.04645913002095903,0.9215659112407543,0.797752808988764,0.8658536585365854,0.9547738693467337,0.9103137639416595,0.8304093567251462,0.9795624463782326,0.9224799963175522,0.0393908967571681,0.9395833333333333
695,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,precision_oriented,0.4499999999999999,68,,yes,0.9484126984126984,0.9755102040816327,0.9891213389121339,0.9823157714968833,0.9617706237424547,0.9989821535308684,0.9950577220160397,0.01228645570892996,0.9868055555555556,0.9305555555555556,0.8170731707317073,0.9874371859296482,0.9022551783306778,0.8701298701298701,0.9846488540262287,0.9332500459059169,0.03689013200582489,0.9583333333333334,0.8290997323440583,0.08006059316620551,0.9184098758631924,0.8918918918918919,0.8048780487804879,0.9798994974874372,0.8923887731339626,0.8461538461538461,0.9795624463782326,0.9224799963175522,0.0393908967571681,0.95
696,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,recall_guard,0.185,68,,yes,0.9210526315789473,1.0,0.9824267782426779,0.9912133891213389,0.958904109589041,0.9989821535308684,0.9950577220160397,0.01228645570892996,0.9854166666666667,0.8823529411764706,0.9146341463414634,0.9748743718592965,0.9447542591003799,0.8982035928143712,0.9846488540262287,0.9332500459059169,0.03689013200582489,0.9645833333333333,0.832462680589748,0.04645913002095903,0.9116877896612408,0.797752808988764,0.8658536585365854,0.9547738693467337,0.9103137639416595,0.8304093567251462,0.9795624463782326,0.9224799963175522,0.0393908967571681,0.9395833333333333
697,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,recall_constrained,0.185,68,,yes,0.9210526315789473,1.0,0.9824267782426779,0.9912133891213389,0.958904109589041,0.9989821535308684,0.9950577220160397,0.01228645570892996,0.9854166666666667,0.8823529411764706,0.9146341463414634,0.9748743718592965,0.9447542591003799,0.8982035928143712,0.9846488540262287,0.9332500459059169,0.03689013200582489,0.9645833333333333,0.832462680589748,0.04645913002095903,0.9076271826256739,0.797752808988764,0.8658536585365854,0.9547738693467337,0.9103137639416595,0.8304093567251462,0.9795624463782326,0.9224799963175522,0.0393908967571681,0.9395833333333333
698,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,sigmoid,precision_min_recall,0.4499999999999999,68,,yes,0.9484126984126984,0.9755102040816327,0.9891213389121339,0.9823157714968833,0.9617706237424547,0.9989821535308684,0.9950577220160397,0.01228645570892996,0.9868055555555556,0.9305555555555556,0.8170731707317073,0.9874371859296482,0.9022551783306778,0.8701298701298701,0.9846488540262287,0.9332500459059169,0.03689013200582489,0.9583333333333334,0.8290997323440583,0.08006059316620551,0.9172183534487035,0.8918918918918919,0.8048780487804879,0.9798994974874372,0.8923887731339626,0.8461538461538461,0.9795624463782326,0.9224799963175522,0.0393908967571681,0.95
699,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,default_0_5,0.5,68,,yes,0.9210526315789473,1.0,0.9824267782426779,0.9912133891213389,0.958904109589041,0.9978891640338144,0.9813342678844943,0.011404707992942244,0.9854166666666667,0.8823529411764706,0.9146341463414634,0.9748743718592965,0.9447542591003799,0.8982035928143712,0.9889692364260326,0.933001220991907,0.02778459318158256,0.9645833333333333,0.8331463352111655,0.04645913002095903,0.8368630656128423,0.797752808988764,0.8658536585365854,0.9547738693467337,0.9103137639416595,0.8304093567251462,0.9766975119499939,0.8795058636783943,0.043644181809701234,0.9395833333333333
700,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,balanced,0.195,68,,yes,0.9176029962546817,1.0,0.9815899581589959,0.9907949790794979,0.95703125,0.9978891640338144,0.9813342678844943,0.011404707992942244,0.9847222222222223,0.8823529411764706,0.9146341463414634,0.9748743718592965,0.9447542591003799,0.8982035928143712,0.9889692364260326,0.933001220991907,0.02778459318158256,0.9645833333333333,0.8331798080145129,0.04604071997911796,0.9215659112407543,0.797752808988764,0.8658536585365854,0.9547738693467337,0.9103137639416595,0.8304093567251462,0.9766975119499939,0.8795058636783943,0.043644181809701234,0.9395833333333333
701,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,precision_oriented,0.62,68,,yes,0.9486166007905138,0.9795918367346939,0.9891213389121339,0.984356587823414,0.963855421686747,0.9978891640338144,0.9813342678844943,0.011404707992942244,0.9875,0.9305555555555556,0.8170731707317073,0.9874371859296482,0.9022551783306778,0.8701298701298701,0.9889692364260326,0.933001220991907,0.02778459318158256,0.9583333333333334,0.8296201216593533,0.08210140949273614,0.9183800168735113,0.8918918918918919,0.8048780487804879,0.9798994974874372,0.8923887731339626,0.8461538461538461,0.9766975119499939,0.8795058636783943,0.043644181809701234,0.95
702,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,recall_guard,0.195,68,,yes,0.9176029962546817,1.0,0.9815899581589959,0.9907949790794979,0.95703125,0.9978891640338144,0.9813342678844943,0.011404707992942244,0.9847222222222223,0.8823529411764706,0.9146341463414634,0.9748743718592965,0.9447542591003799,0.8982035928143712,0.9889692364260326,0.933001220991907,0.02778459318158256,0.9645833333333333,0.8331798080145129,0.04604071997911796,0.9116678836681199,0.797752808988764,0.8658536585365854,0.9547738693467337,0.9103137639416595,0.8304093567251462,0.9766975119499939,0.8795058636783943,0.043644181809701234,0.9395833333333333
703,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,recall_constrained,0.195,68,,yes,0.9176029962546817,1.0,0.9815899581589959,0.9907949790794979,0.95703125,0.9978891640338144,0.9813342678844943,0.011404707992942244,0.9847222222222223,0.8823529411764706,0.9146341463414634,0.9748743718592965,0.9447542591003799,0.8982035928143712,0.9889692364260326,0.933001220991907,0.02778459318158256,0.9645833333333333,0.8331798080145129,0.04604071997911796,0.9076023001342729,0.797752808988764,0.8658536585365854,0.9547738693467337,0.9103137639416595,0.8304093567251462,0.9766975119499939,0.8795058636783943,0.043644181809701234,0.9395833333333333
704,depression__psychologist_2_3,stage2_focused,depression,psychologist_2_3,psychologist,stability_pruned_subset,rf_positive_push_strong,bfa78fe4bcd5,20260729,isotonic,precision_min_recall,0.62,68,,yes,0.9486166007905138,0.9795918367346939,0.9891213389121339,0.984356587823414,0.963855421686747,0.9978891640338144,0.9813342678844943,0.011404707992942244,0.9875,0.9305555555555556,0.8170731707317073,0.9874371859296482,0.9022551783306778,0.8701298701298701,0.9889692364260326,0.933001220991907,0.02778459318158256,0.9583333333333334,0.8296201216593533,0.08210140949273614,0.9171934709573024,0.8918918918918919,0.8048780487804879,0.9798994974874372,0.8923887731339626,0.8461538461538461,0.9766975119499939,0.8795058636783943,0.043644181809701234,0.95
705,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,full_eligible,rf_precision_push,cf7148ba1592,20260712,none,default_0_5,0.5,202,0.8318286166241402,no,0.9795918367346939,0.9795918367346939,0.99581589958159,0.9877038681581419,0.9795918367346939,0.9997165058492017,0.9986316157144332,0.010412142855334604,0.9930555555555556,0.9305555555555556,0.8170731707317073,0.9874371859296482,0.9022551783306778,0.8701298701298701,0.9887853903664665,0.9574552972019412,0.03049062480273042,0.9583333333333334,0.8318286166241402,0.08544868982746412,,,,,,,,,,
706,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,full_eligible,rf_precision_push__trees_plus,cbbbafd0df14,20260712,none,default_0_5,0.5,202,0.832020145690914,no,0.9754098360655737,0.9714285714285714,0.994979079497908,0.9832038254632397,0.9734151329243353,0.9996823499274187,0.9984691528532738,0.010509044882544772,0.9909722222222223,0.9305555555555556,0.8170731707317073,0.9874371859296482,0.9022551783306778,0.8701298701298701,0.988233852187768,0.9561680559441614,0.030825272006681483,0.9583333333333334,0.832020145690914,0.08094864713256189,,,,,,,,,,
707,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,full_eligible,rf_precision_push__regularized,66b7846b5542,20260712,none,default_0_5,0.5,202,0.8185396900911306,no,0.9236641221374046,0.9877551020408163,0.9832635983263598,0.9855093501835881,0.9546351084812623,0.9981419178550082,0.9909510075695215,0.016192807623539408,0.9840277777777777,0.8846153846153846,0.8414634146341463,0.9773869346733668,0.9094251746537565,0.8625,0.9891224414756711,0.9576597026459706,0.031064700732886752,0.9541666666666667,0.8185396900911306,0.0760841755298316,,,,,,,,,,
708,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,full_eligible,rf_precision_push__balanced_subsample,0e87b5084599,20260712,none,default_0_5,0.5,202,0.815549467149,no,0.9423076923076923,1.0,0.9874476987447699,0.993723849372385,0.9702970297029703,0.9993783622235505,0.9969229691365429,0.010914693426246146,0.9895833333333334,0.8933333333333333,0.8170731707317073,0.9798994974874372,0.8984863341095722,0.8535031847133758,0.9897352616742248,0.9596867906997428,0.02934717804342289,0.9520833333333333,0.815549467149,0.09523751526281277,,,,,,,,,,
709,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,full_eligible,rf_precision_push__pos_weight_low,9463a2ebd36c,20260712,none,default_0_5,0.5,202,0.8282427633257671,no,0.975609756097561,0.9795918367346939,0.994979079497908,0.9872854581163009,0.9775967413441955,0.9997062590726666,0.9985882660210437,0.010356769429983492,0.9923611111111111,0.9295774647887324,0.8048780487804879,0.9874371859296482,0.896157617355068,0.8627450980392157,0.9886628263267557,0.9577950516820429,0.03055226074544237,0.95625,0.8282427633257671,0.09112784076123281,,,,,,,,,,
710,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,full_eligible,rf_precision_push__pos_weight_mid,42671fc7c8dc,20260712,none,default_0_5,0.5,202,0.8296456555976929,no,0.963855421686747,0.9795918367346939,0.9924686192468619,0.9860302279907779,0.97165991902834,0.9996550251899923,0.9983461676052034,0.010636187538606446,0.9902777777777778,0.9295774647887324,0.8048780487804879,0.9874371859296482,0.896157617355068,0.8627450980392157,0.990011030763574,0.9637312122438327,0.027941506267300943,0.95625,0.8296456555976929,0.08987261063570984,,,,,,,,,,
711,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,full_eligible,rf_precision_push__pos_weight_high,537d7ce62a4e,20260712,none,default_0_5,0.5,202,0.8270021292334714,no,0.96,0.9795918367346939,0.9916317991631799,0.9856118179489368,0.9696969696969697,0.9994159337375117,0.9971630098420738,0.01141529328176933,0.9895833333333334,0.9178082191780822,0.8170731707317073,0.9849246231155779,0.9009988969236427,0.864516129032258,0.9896126976345141,0.9598368384973807,0.029719369995070268,0.95625,0.8270021292334714,0.08461292102529416,,,,,,,,,,
712,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,full_eligible,rf_precision_push__shallow_precision,810b2c625043,20260712,none,default_0_5,0.5,202,0.8342384625338127,no,0.9352226720647774,0.9428571428571428,0.9866108786610879,0.9647340107591154,0.9390243902439024,0.9981043463410469,0.9908860458925559,0.016364587139581572,0.9791666666666666,0.92,0.8414634146341463,0.9849246231155779,0.9131940188748622,0.8789808917197452,0.9874065449197206,0.9486680087873235,0.033508573160772374,0.9604166666666667,0.8342384625338127,0.05153999188425318,,,,,,,,,,
713,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,precision_oriented_subset,rf_precision_push,cf7148ba1592,20260712,none,default_0_5,0.5,81,0.8209637653296877,no,0.9444444444444444,0.9714285714285714,0.9882845188284519,0.9798565451285117,0.9577464788732394,0.9987157373409614,0.993729747595647,0.013245897224660436,0.9854166666666667,0.9295774647887324,0.8048780487804879,0.9874371859296482,0.896157617355068,0.8627450980392157,0.9834844956489766,0.9151701810618026,0.03491991803563129,0.95625,0.8209637653296877,0.08369892777344368,,,,,,,,,,
714,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,precision_oriented_subset,rf_precision_push__trees_plus,cbbbafd0df14,20260712,none,default_0_5,0.5,81,0.8162154351730757,no,0.9407114624505929,0.9714285714285714,0.9874476987447699,0.9794381350866707,0.9558232931726908,0.9986884126035351,0.9935985723123512,0.013292817096084026,0.9847222222222223,0.9285714285714286,0.7926829268292683,0.9874371859296482,0.8900600563794583,0.8552631578947368,0.9832087265596274,0.9091854035898166,0.03514259056172949,0.9541666666666667,0.8162154351730757,0.08937807870721237,,,,,,,,,,
715,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,precision_oriented_subset,rf_precision_push__regularized,66b7846b5542,20260712,none,default_0_5,0.5,81,0.8139098680606833,no,0.9132075471698113,0.9877551020408163,0.9807531380753138,0.984254120058065,0.9490196078431372,0.9971923832294425,0.9859245170150986,0.0190644769817476,0.9819444444444444,0.8860759493670886,0.8536585365853658,0.9773869346733668,0.9155227356293663,0.8695652173913043,0.9822282142419414,0.9113354616805731,0.03473833194212261,0.95625,0.8139098680606833,0.06873138442869875,,,,,,,,,,
716,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,precision_oriented_subset,rf_precision_push__balanced_subsample,0e87b5084599,20260712,none,default_0_5,0.5,81,0.8261302375388716,no,0.9245283018867925,1.0,0.9832635983263598,0.9916317991631799,0.9607843137254902,0.9977969430450004,0.9890564016053259,0.015327191501714391,0.9861111111111112,0.92,0.8414634146341463,0.9849246231155779,0.9131940188748622,0.8789808917197452,0.9837602647383257,0.9184648662571842,0.033282079399641985,0.9604166666666667,0.8261302375388716,0.07843778028831772,,,,,,,,,,
717,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,precision_oriented_subset,rf_precision_push__pos_weight_low,9463a2ebd36c,20260712,none,default_0_5,0.5,81,0.8276068001575283,no,0.9404761904761905,0.9673469387755103,0.9874476987447699,0.9773973187601401,0.9537223340040242,0.9987772180001707,0.994048047000339,0.013149187396916388,0.9840277777777777,0.9315068493150684,0.8292682926829268,0.9874371859296482,0.9083527393062876,0.8774193548387097,0.9834232136291212,0.9098758143143787,0.035007686268794955,0.9604166666666667,0.8276068001575283,0.06904457945385256,,,,,,,,,,
718,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,precision_oriented_subset,rf_precision_push__pos_weight_mid,42671fc7c8dc,20260712,none,default_0_5,0.5,81,0.8288894417385432,no,0.9260700389105059,0.9714285714285714,0.9841004184100418,0.9777644949193066,0.9482071713147411,0.9983024506873879,0.9916575820155478,0.01385617996383662,0.9819444444444444,0.9315068493150684,0.8292682926829268,0.9874371859296482,0.9083527393062876,0.8774193548387097,0.9845569309964457,0.9163323912083132,0.03304299431850546,0.9604166666666667,0.8288894417385432,0.06941175561301904,,,,,,,,,,
719,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,precision_oriented_subset,rf_precision_push__pos_weight_high,537d7ce62a4e,20260712,none,default_0_5,0.5,81,0.8313615825895346,no,0.9227799227799228,0.9755102040816327,0.9832635983263598,0.9793869012039962,0.9484126984126984,0.9982819571343181,0.9915689360820674,0.014628010561584472,0.9819444444444444,0.9324324324324325,0.8414634146341463,0.9874371859296482,0.9144503002818973,0.8846153846153846,0.9836070596886873,0.9112126327488174,0.03438022146356818,0.9625,0.8313615825895346,0.06493660092209885,,,,,,,,,,
720,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,precision_oriented_subset,rf_precision_push__shallow_precision,810b2c625043,20260712,none,default_0_5,0.5,81,0.8200593345266208,no,0.926829268292683,0.9306122448979591,0.9849372384937238,0.9577747416958415,0.9287169042769857,0.997547604815985,0.9881168793625508,0.018151407026597226,0.9756944444444444,0.9178082191780822,0.8170731707317073,0.9849246231155779,0.9009988969236427,0.864516129032258,0.982657188380929,0.9088095789645081,0.03648931519810693,0.95625,0.8200593345266208,0.05677584477219888,,,,,,,,,,
721,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,balanced_subset,rf_precision_push,cf7148ba1592,20260712,none,default_0_5,0.5,111,0.8210589733506092,no,0.9676113360323887,0.9755102040816327,0.9933054393305439,0.9844078217060883,0.9715447154471545,0.9993578686704807,0.9968268739824474,0.01152599216563967,0.9902777777777778,0.9178082191780822,0.8170731707317073,0.9849246231155779,0.9009988969236427,0.864516129032258,0.9855374433141317,0.9278489894716292,0.03354115352646718,0.95625,0.8210589733506092,0.08340892478244566,,,,,,,,,,
722,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,balanced_subset,rf_precision_push__trees_plus,cbbbafd0df14,20260712,none,default_0_5,0.5,111,0.8174337169543977,no,0.9637096774193549,0.9755102040816327,0.9924686192468619,0.9839894116642474,0.9695740365111561,0.9993510374861242,0.9967935904960155,0.011529250005378692,0.9895833333333334,0.9166666666666666,0.8048780487804879,0.9849246231155779,0.8949013359480329,0.8571428571428571,0.9854761612942762,0.9283769153116639,0.03370140502904669,0.9541666666666667,0.8174337169543977,0.08908807571621447,,,,,,,,,,
723,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,balanced_subset,rf_precision_push__regularized,66b7846b5542,20260712,none,default_0_5,0.5,111,0.8165824117837971,no,0.9135338345864662,0.9918367346938776,0.9807531380753138,0.9862949363845956,0.9510763209393346,0.9978106054137136,0.9892490049328604,0.016978647139763395,0.9826388888888888,0.8860759493670886,0.8536585365853658,0.9773869346733668,0.9155227356293663,0.8695652173913043,0.9857519303836254,0.9268945548086684,0.03378847453325299,0.95625,0.8165824117837971,0.07077220075522939,,,,,,,,,,
724,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,balanced_subset,rf_precision_push__balanced_subsample,0e87b5084599,20260712,none,default_0_5,0.5,111,0.8125681238381732,no,0.9386973180076629,1.0,0.9866108786610879,0.9933054393305439,0.9683794466403162,0.9987396464862095,0.9936453422248708,0.012558817550147762,0.9888888888888889,0.8947368421052632,0.8292682926829268,0.9798994974874372,0.904583895085182,0.8607594936708861,0.9853229562446377,0.923126938068244,0.033053394005201873,0.9541666666666667,0.8125681238381732,0.08872154424536194,,,,,,,,,,
725,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,balanced_subset,rf_precision_push__pos_weight_low,9463a2ebd36c,20260712,none,default_0_5,0.5,111,0.8156501210266275,no,0.967741935483871,0.9795918367346939,0.9933054393305439,0.986448638032619,0.973630831643002,0.999361284262659,0.9968008305193922,0.011412079651658883,0.9909722222222223,0.9166666666666666,0.8048780487804879,0.9849246231155779,0.8949013359480329,0.8571428571428571,0.9847101360460842,0.9199641252042999,0.033993543424141064,0.9541666666666667,0.8156501210266275,0.09154730208458606,,,,,,,,,,
726,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,balanced_subset,rf_precision_push__pos_weight_mid,42671fc7c8dc,20260712,none,default_0_5,0.5,111,0.8214749115685244,no,0.952191235059761,0.9755102040816327,0.9899581589958159,0.9827341815387243,0.9637096774193549,0.9991426863632482,0.995728463803212,0.011841357293693653,0.9875,0.9178082191780822,0.8170731707317073,0.9849246231155779,0.9009988969236427,0.864516129032258,0.9857519303836253,0.92853260323337,0.031972106975649235,0.95625,0.8214749115685244,0.08173528461508162,,,,,,,,,,
727,depression__psychologist_full,stage1_local_search,depression,psychologist_full,psychologist,balanced_subset,rf_precision_push__pos_weight_high,537d7ce62a4e,20260712,none,default_0_5,0.5,111,0.8193075982847363,no,0.9375,0.9795918367346939,0.9866108786610879,0.9831013576978909,0.9580838323353293,0.9988523610280933,0.9943219192688022,0.013005855515327075,0.9854166666666667,0.9178082191780822,0.8170731707317073,0.9849246231155779,0.9009988969236427,0.864516129032258,0.9844650079666626,0.9175436847806312,0.033879486305379444,0.95625,0.8193075982847363,0.08210246077424821,,,,,,,,,,
