domain,mode,metric,value
elimination,caregiver_2_3,balanced_accuracy,0.991725768321513
elimination,caregiver_2_3,pr_auc,0.9457041527680901
elimination,caregiver_2_3,balanced_accuracy,0.9964454976303317
elimination,caregiver_2_3,pr_auc,0.9981784018899338
elimination,caregiver_2_3,balanced_accuracy,0.9963942307692308
elimination,caregiver_2_3,pr_auc,0.9128819038950218
elimination,caregiver_2_3,balanced_accuracy,0.9941724941724941
elimination,caregiver_2_3,pr_auc,0.9381783190183334
elimination,caregiver_2_3,balanced_accuracy,1.0
elimination,caregiver_2_3,pr_auc,1.0
elimination,caregiver_2_3,balanced_accuracy,0.9939759036144578
elimination,caregiver_2_3,pr_auc,0.9551768839790385
elimination,caregiver_2_3,balanced_accuracy,0.9988425925925926
elimination,caregiver_2_3,pr_auc,0.9358518753205225
elimination,caregiver_2_3,balanced_accuracy,0.9953488372093023
elimination,caregiver_2_3,pr_auc,0.8969233491823941
elimination,caregiver_2_3,balanced_accuracy,0.996551724137931
elimination,caregiver_2_3,pr_auc,0.9250032737541376
elimination,caregiver_2_3,balanced_accuracy,0.9988235294117647
elimination,caregiver_2_3,pr_auc,0.997269154126297
elimination,caregiver_2_3,balanced_accuracy,0.996437054631829
elimination,caregiver_2_3,pr_auc,0.9975123018042646
elimination,caregiver_2_3,balanced_accuracy,0.9954128440366973
elimination,caregiver_2_3,pr_auc,0.9410505921929493
elimination,caregiver_2_3,balanced_accuracy,0.9954233409610984
elimination,caregiver_2_3,pr_auc,0.9968276600510242
elimination,caregiver_2_3,balanced_accuracy,0.9954128440366973
elimination,caregiver_2_3,pr_auc,0.9944674694674693
elimination,caregiver_2_3,balanced_accuracy,0.9988207547169812
elimination,caregiver_2_3,pr_auc,0.9383906626185988
elimination,caregiver_2_3,balanced_accuracy,1.0
elimination,caregiver_2_3,pr_auc,0.9999999999999999
elimination,caregiver_2_3,balanced_accuracy,0.9953161592505855
elimination,caregiver_2_3,pr_auc,0.8973874022273605
elimination,caregiver_2_3,balanced_accuracy,1.0
elimination,caregiver_2_3,pr_auc,1.0000000000000002
elimination,caregiver_2_3,balanced_accuracy,1.0
elimination,caregiver_2_3,pr_auc,1.0
elimination,caregiver_2_3,balanced_accuracy,0.9953703703703703
elimination,caregiver_2_3,pr_auc,0.945444628440545
elimination,caregiver_2_3,balanced_accuracy,0.9954233409610984
elimination,caregiver_2_3,pr_auc,0.8815455682178029
elimination,caregiver_2_3,balanced_accuracy,0.9952718676122931
elimination,caregiver_2_3,pr_auc,0.9563168679320015
elimination,caregiver_2_3,balanced_accuracy,0.996551724137931
elimination,caregiver_2_3,pr_auc,0.9942941206701614
elimination,caregiver_2_3,balanced_accuracy,0.9953488372093023
elimination,caregiver_2_3,pr_auc,0.8824635750808818
elimination,caregiver_2_3,balanced_accuracy,1.0
elimination,caregiver_2_3,pr_auc,1.0
elimination,caregiver_2_3,balanced_accuracy,0.9965116279069768
elimination,caregiver_2_3,pr_auc,0.9366430240437502
elimination,caregiver_2_3,balanced_accuracy,0.997737556561086
elimination,caregiver_2_3,pr_auc,0.9299504223993348
elimination,caregiver_2_3,balanced_accuracy,0.9952038369304557
elimination,caregiver_2_3,pr_auc,0.9078861173075485
elimination,caregiver_2_3,balanced_accuracy,1.0
elimination,caregiver_2_3,pr_auc,1.0
elimination,caregiver_2_3,balanced_accuracy,0.9988066825775657
elimination,caregiver_2_3,pr_auc,0.9441164212005668
elimination,caregiver_2_3,balanced_accuracy,0.9929906542056075
elimination,caregiver_2_3,pr_auc,0.8715529806941164
elimination,caregiver_2_3,balanced_accuracy,0.9953703703703703
elimination,caregiver_2_3,pr_auc,0.8826403134316761
elimination,caregiver_2_3,balanced_accuracy,0.9953379953379953
elimination,caregiver_2_3,pr_auc,0.8556555667080444
elimination,caregiver_2_3,balanced_accuracy,0.9976689976689976
elimination,caregiver_2_3,pr_auc,0.8867755413031853
elimination,caregiver_2_3,balanced_accuracy,0.9954022988505746
elimination,caregiver_2_3,pr_auc,0.9422684428795973
elimination,caregiver_2_3,balanced_accuracy,0.9953488372093023
elimination,caregiver_2_3,pr_auc,0.8469478933064108
elimination,caregiver_2_3,balanced_accuracy,1.0
elimination,caregiver_2_3,pr_auc,1.0
elimination,caregiver_2_3,balanced_accuracy,0.996437054631829
elimination,caregiver_2_3,pr_auc,0.9491478161991195
elimination,caregiver_2_3,balanced_accuracy,0.9943052391799545
elimination,caregiver_2_3,pr_auc,0.9932320940545558
elimination,caregiver_2_3,balanced_accuracy,0.991860465116279
elimination,caregiver_2_3,pr_auc,0.9406069720215956
elimination,caregiver_2_3,balanced_accuracy,0.9941176470588236
elimination,caregiver_2_3,pr_auc,0.9447759156755879
elimination,caregiver_2_3,balanced_accuracy,0.9953051643192488
elimination,caregiver_2_3,pr_auc,0.9982581950446874
elimination,caregiver_2_3,balanced_accuracy,0.9988179669030732
elimination,caregiver_2_3,pr_auc,0.9987627768480764
elimination,caregiver_2_3,balanced_accuracy,0.9976359338061466
elimination,caregiver_2_3,pr_auc,0.9440553270003176
elimination,caregiver_2_3,balanced_accuracy,0.9917840375586855
elimination,caregiver_2_3,pr_auc,0.8257508315801179
elimination,caregiver_2_3,balanced_accuracy,0.9953051643192488
elimination,caregiver_2_3,pr_auc,0.9986210679606905
elimination,caregiver_2_3,balanced_accuracy,0.9965116279069768
elimination,caregiver_2_3,pr_auc,0.8579220812174037
elimination,caregiver_2_3,balanced_accuracy,0.9965437788018433
elimination,caregiver_2_3,pr_auc,0.930761300282054
elimination,caregiver_2_3,balanced_accuracy,0.997624703087886
elimination,caregiver_2_3,pr_auc,0.9120690851759372
elimination,psychologist_2_3,balanced_accuracy,0.9954441913439636
elimination,psychologist_2_3,pr_auc,0.9941023477166138
elimination,psychologist_2_3,balanced_accuracy,0.9964285714285714
elimination,psychologist_2_3,pr_auc,0.9456189251857428
elimination,psychologist_2_3,balanced_accuracy,0.9940047961630696
elimination,psychologist_2_3,pr_auc,0.965725407177554
elimination,psychologist_2_3,balanced_accuracy,0.9965197215777262
elimination,psychologist_2_3,pr_auc,0.9979896197097363
elimination,psychologist_2_3,balanced_accuracy,0.9941724941724941
elimination,psychologist_2_3,pr_auc,0.9053452686736575
elimination,psychologist_2_3,balanced_accuracy,0.9953488372093023
elimination,psychologist_2_3,pr_auc,0.9594727377776355
elimination,psychologist_2_3,balanced_accuracy,0.9941176470588236
elimination,psychologist_2_3,pr_auc,0.9326205603941946
elimination,psychologist_2_3,balanced_accuracy,0.9976415094339622
elimination,psychologist_2_3,pr_auc,0.9967449876975691
elimination,psychologist_2_3,balanced_accuracy,0.9953917050691244
elimination,psychologist_2_3,pr_auc,0.9189654423150895
elimination,psychologist_2_3,balanced_accuracy,1.0
elimination,psychologist_2_3,pr_auc,1.0
elimination,psychologist_2_3,balanced_accuracy,0.9965596330275229
elimination,psychologist_2_3,pr_auc,0.9757549807083599
elimination,psychologist_2_3,balanced_accuracy,0.9964622641509434
elimination,psychologist_2_3,pr_auc,0.9679759963183909
elimination,psychologist_2_3,balanced_accuracy,0.9987834549878345
elimination,psychologist_2_3,pr_auc,0.9995859213250519
elimination,psychologist_2_3,balanced_accuracy,0.9988317757009346
elimination,psychologist_2_3,pr_auc,0.9988972366885798
elimination,psychologist_2_3,balanced_accuracy,0.994343891402715
elimination,psychologist_2_3,pr_auc,0.9432105288204706
elimination,psychologist_2_3,balanced_accuracy,0.9976525821596245
elimination,psychologist_2_3,pr_auc,0.9979793526089822
elimination,psychologist_2_3,balanced_accuracy,0.9964705882352941
elimination,psychologist_2_3,pr_auc,0.966113766537185
elimination,psychologist_2_3,balanced_accuracy,0.9964285714285714
elimination,psychologist_2_3,pr_auc,0.9989159175039661
elimination,psychologist_2_3,balanced_accuracy,0.9941724941724941
elimination,psychologist_2_3,pr_auc,0.9732188153399919
elimination,psychologist_2_3,balanced_accuracy,0.997624703087886
elimination,psychologist_2_3,pr_auc,0.9743615339236198
elimination,psychologist_2_3,balanced_accuracy,0.9964285714285714
elimination,psychologist_2_3,pr_auc,0.9749324751049998
elimination,psychologist_2_3,balanced_accuracy,0.9952380952380953
elimination,psychologist_2_3,pr_auc,0.9345312607842841
elimination,psychologist_2_3,balanced_accuracy,0.9977064220183487
elimination,psychologist_2_3,pr_auc,0.998989898989899
elimination,psychologist_2_3,balanced_accuracy,0.995249406175772
elimination,psychologist_2_3,pr_auc,0.9683458923798695
elimination,psychologist_2_3,balanced_accuracy,0.9964114832535885
elimination,psychologist_2_3,pr_auc,0.9961578174449042
elimination,psychologist_2_3,balanced_accuracy,0.9976580796252927
elimination,psychologist_2_3,pr_auc,0.9685203152010364
elimination,psychologist_2_3,balanced_accuracy,0.9988009592326139
elimination,psychologist_2_3,pr_auc,0.9995039682539681
elimination,psychologist_2_3,balanced_accuracy,0.9952606635071091
elimination,psychologist_2_3,pr_auc,0.995643855358157
elimination,psychologist_2_3,balanced_accuracy,0.9930555555555556
elimination,psychologist_2_3,pr_auc,0.935066931440899
elimination,psychologist_2_3,balanced_accuracy,0.9954233409610984
elimination,psychologist_2_3,pr_auc,0.9140518813516191
elimination,psychologist_2_3,balanced_accuracy,0.9939759036144578
elimination,psychologist_2_3,pr_auc,0.9979432586644127
elimination,psychologist_2_3,balanced_accuracy,0.9965437788018433
elimination,psychologist_2_3,pr_auc,0.9944385602095567
elimination,psychologist_2_3,balanced_accuracy,0.9920993227990971
elimination,psychologist_2_3,pr_auc,0.8735449517605862
elimination,psychologist_2_3,balanced_accuracy,0.9964285714285714
elimination,psychologist_2_3,pr_auc,0.95805736120125
elimination,psychologist_2_3,balanced_accuracy,0.997690531177829
elimination,psychologist_2_3,pr_auc,0.9643212216551204
elimination,psychologist_2_3,balanced_accuracy,0.995475113122172
elimination,psychologist_2_3,pr_auc,0.9484598385722433
elimination,psychologist_2_3,balanced_accuracy,0.997737556561086
elimination,psychologist_2_3,pr_auc,0.939476083295342
elimination,psychologist_2_3,balanced_accuracy,0.9976689976689976
elimination,psychologist_2_3,pr_auc,0.9675077995057089
elimination,psychologist_2_3,balanced_accuracy,0.9976415094339622
elimination,psychologist_2_3,pr_auc,0.9727221006846796
elimination,psychologist_2_3,balanced_accuracy,0.9954128440366973
elimination,psychologist_2_3,pr_auc,0.9401153662392656
elimination,psychologist_2_3,balanced_accuracy,0.9908256880733946
elimination,psychologist_2_3,pr_auc,0.9888524518959302
elimination,psychologist_2_3,balanced_accuracy,0.995475113122172
elimination,psychologist_2_3,pr_auc,0.9180362055535922
elimination,psychologist_2_3,balanced_accuracy,0.9954233409610984
elimination,psychologist_2_3,pr_auc,0.9546198424256199
elimination,psychologist_2_3,balanced_accuracy,0.9931818181818182
elimination,psychologist_2_3,pr_auc,0.9942696182396606
elimination,psychologist_2_3,balanced_accuracy,0.9953703703703703
elimination,psychologist_2_3,pr_auc,0.9634664593934469
elimination,psychologist_2_3,balanced_accuracy,0.9976133651551313
elimination,psychologist_2_3,pr_auc,1.0
elimination,psychologist_2_3,balanced_accuracy,1.0
elimination,psychologist_2_3,pr_auc,1.0000000000000002
elimination,psychologist_2_3,balanced_accuracy,0.997732426303855
elimination,psychologist_2_3,pr_auc,0.9987492182614135
elimination,psychologist_2_3,balanced_accuracy,0.9965197215777262
elimination,psychologist_2_3,pr_auc,0.9959618855391451
elimination,psychologist_2_3,balanced_accuracy,0.9939613526570048
elimination,psychologist_2_3,pr_auc,0.995511981885686
elimination,psychologist_2_3,balanced_accuracy,0.9988888888888889
elimination,psychologist_2_3,pr_auc,0.9487044534708831
elimination,psychologist_2_3,balanced_accuracy,0.991725768321513
elimination,psychologist_2_3,pr_auc,0.9674705984948451
elimination,psychologist_2_3,balanced_accuracy,0.9964454976303317
elimination,psychologist_2_3,pr_auc,0.9979361715943361
elimination,psychologist_2_3,balanced_accuracy,0.9963942307692308
elimination,psychologist_2_3,pr_auc,0.9527794766540851
elimination,psychologist_2_3,balanced_accuracy,0.9941724941724941
elimination,psychologist_2_3,pr_auc,0.9554524364726087
elimination,psychologist_2_3,balanced_accuracy,1.0
elimination,psychologist_2_3,pr_auc,1.0
elimination,psychologist_2_3,balanced_accuracy,0.9939759036144578
elimination,psychologist_2_3,pr_auc,0.9739351266056677
elimination,psychologist_2_3,balanced_accuracy,0.9988425925925926
elimination,psychologist_2_3,pr_auc,0.9716580295703947
elimination,psychologist_2_3,balanced_accuracy,0.9953488372093023
elimination,psychologist_2_3,pr_auc,0.9462834828117018
elimination,psychologist_2_3,balanced_accuracy,0.996551724137931
elimination,psychologist_2_3,pr_auc,0.949339274754543
elimination,psychologist_2_3,balanced_accuracy,0.9988235294117647
elimination,psychologist_2_3,pr_auc,0.9968903662475092
elimination,psychologist_2_3,balanced_accuracy,0.996437054631829
elimination,psychologist_2_3,pr_auc,0.9966504804885506
elimination,psychologist_2_3,balanced_accuracy,0.9954128440366973
elimination,psychologist_2_3,pr_auc,0.9584008637258769
elimination,psychologist_2_3,balanced_accuracy,0.9954233409610984
elimination,psychologist_2_3,pr_auc,0.9979093258163025
elimination,psychologist_2_3,balanced_accuracy,0.9954128440366973
elimination,psychologist_2_3,pr_auc,0.9950817200817199
elimination,psychologist_2_3,balanced_accuracy,0.9988207547169812
elimination,psychologist_2_3,pr_auc,0.9668502312072733
elimination,psychologist_2_3,balanced_accuracy,1.0
elimination,psychologist_2_3,pr_auc,0.9999999999999999
elimination,psychologist_2_3,balanced_accuracy,0.9953161592505855
elimination,psychologist_2_3,pr_auc,0.9471723059031234
elimination,psychologist_2_3,balanced_accuracy,1.0
elimination,psychologist_2_3,pr_auc,1.0
elimination,psychologist_2_3,balanced_accuracy,1.0
elimination,psychologist_2_3,pr_auc,1.0
elimination,psychologist_2_3,balanced_accuracy,0.9953703703703703
elimination,psychologist_2_3,pr_auc,0.9615756513929999
elimination,psychologist_2_3,balanced_accuracy,0.9954233409610984
elimination,psychologist_2_3,pr_auc,0.9217388490285066
elimination,psychologist_2_3,balanced_accuracy,0.9952718676122931
elimination,psychologist_2_3,pr_auc,0.9765569560511418
elimination,psychologist_2_3,balanced_accuracy,0.996551724137931
elimination,psychologist_2_3,pr_auc,0.9957433960324802
elimination,psychologist_2_3,balanced_accuracy,0.9953488372093023
elimination,psychologist_2_3,pr_auc,0.9326715659705257
elimination,psychologist_2_3,balanced_accuracy,1.0
elimination,psychologist_2_3,pr_auc,1.0
elimination,psychologist_2_3,balanced_accuracy,0.9965116279069768
elimination,psychologist_2_3,pr_auc,0.9667426557882183
elimination,psychologist_2_3,balanced_accuracy,0.997737556561086
elimination,psychologist_2_3,pr_auc,0.9559429297006292
elimination,psychologist_2_3,balanced_accuracy,0.9952038369304557
elimination,psychologist_2_3,pr_auc,0.9505400013676885
elimination,psychologist_2_3,balanced_accuracy,1.0
elimination,psychologist_2_3,pr_auc,1.0000000000000004
elimination,psychologist_2_3,balanced_accuracy,0.9988066825775657
elimination,psychologist_2_3,pr_auc,0.9740455401448778
elimination,psychologist_2_3,balanced_accuracy,0.9929906542056075
elimination,psychologist_2_3,pr_auc,0.919220106098172
elimination,psychologist_2_3,balanced_accuracy,0.9953703703703703
elimination,psychologist_2_3,pr_auc,0.923470532595339
elimination,psychologist_2_3,balanced_accuracy,0.9953379953379953
elimination,psychologist_2_3,pr_auc,0.9190507521427864
elimination,psychologist_2_3,balanced_accuracy,0.9976689976689976
elimination,psychologist_2_3,pr_auc,0.9439713076240551
elimination,psychologist_2_3,balanced_accuracy,0.9954022988505746
elimination,psychologist_2_3,pr_auc,0.9685938173866788
elimination,psychologist_2_3,balanced_accuracy,0.9953488372093023
elimination,psychologist_2_3,pr_auc,0.8910438253638618
elimination,psychologist_2_3,balanced_accuracy,1.0
elimination,psychologist_2_3,pr_auc,0.9999999999999999
elimination,psychologist_2_3,balanced_accuracy,0.996437054631829
elimination,psychologist_2_3,pr_auc,0.9726521060881761
elimination,psychologist_2_3,balanced_accuracy,0.9943052391799545
elimination,psychologist_2_3,pr_auc,0.9885854151766997
elimination,psychologist_2_3,balanced_accuracy,0.991860465116279
elimination,psychologist_2_3,pr_auc,0.9701358582575993
elimination,psychologist_2_3,balanced_accuracy,0.9941176470588236
elimination,psychologist_2_3,pr_auc,0.9691056835191754
elimination,psychologist_2_3,balanced_accuracy,0.9953051643192488
elimination,psychologist_2_3,pr_auc,0.997317756173214
elimination,psychologist_2_3,balanced_accuracy,0.9988179669030732
elimination,psychologist_2_3,pr_auc,0.9981248183153809
elimination,psychologist_2_3,balanced_accuracy,0.9976359338061466
elimination,psychologist_2_3,pr_auc,0.9590035853429273
elimination,psychologist_2_3,balanced_accuracy,0.9917840375586855
elimination,psychologist_2_3,pr_auc,0.8601573844108273
elimination,psychologist_2_3,balanced_accuracy,0.9953051643192488
elimination,psychologist_2_3,pr_auc,0.9970963155738692
elimination,psychologist_2_3,balanced_accuracy,0.9965116279069768
elimination,psychologist_2_3,pr_auc,0.9144055288366782
elimination,psychologist_2_3,balanced_accuracy,0.9965437788018433
elimination,psychologist_2_3,pr_auc,0.9597536983289581
elimination,psychologist_2_3,balanced_accuracy,0.997624703087886
elimination,psychologist_2_3,pr_auc,0.9522791744435672
