trial_id,stage,mode,role,domain,feature_set_id,config_id,seed,calibration,threshold_policy,threshold,n_features,selected_for_stage2,is_winner_trial,val_objective,overfit_gap_ba
820,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260429,none,recall_constrained,0.32999999999999996,59,yes,no,0.8706812572423857,0.07421398496832321
821,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260429,sigmoid,default_0_5,0.5,59,yes,no,0.8646362716693645,0.12322433400228228
822,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260429,sigmoid,precision_oriented,0.48499999999999993,59,yes,no,0.8722590106874524,0.11159642702553807
823,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260429,sigmoid,balanced,0.135,59,yes,no,0.8480222169346627,0.0477905009247237
824,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260429,sigmoid,recall_constrained,0.22499999999999998,59,yes,no,0.870702424049437,0.07421398496832321
825,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260429,isotonic,default_0_5,0.5,59,yes,no,0.8714974624823261,0.07421398496832321
826,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260429,isotonic,precision_oriented,0.5599999999999999,59,yes,no,0.8730540491203415,0.11159642702553807
827,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260429,isotonic,balanced,0.22499999999999998,59,yes,no,0.8488172553675518,0.0477905009247237
828,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260429,isotonic,recall_constrained,0.33499999999999996,59,yes,no,0.8715313034298726,0.07379097312399163
829,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260513,none,default_0_5,0.5,59,yes,no,0.8586308283524668,0.10958958013615072
830,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260513,none,precision_oriented,0.57,59,yes,no,0.857135704243844,0.14200409239365674
831,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260513,none,balanced,0.32499999999999996,59,yes,no,0.8692809411211078,0.06470113721323734
832,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260513,none,recall_constrained,0.32499999999999996,59,yes,no,0.8692809411211078,0.06470113721323734
833,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260513,sigmoid,default_0_5,0.5,59,yes,no,0.8617072085923299,0.1167414315507811
834,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260513,sigmoid,precision_oriented,0.575,59,yes,no,0.8573183037760846,0.1400661078975327
835,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260513,sigmoid,balanced,0.21999999999999997,59,yes,no,0.8693085018936585,0.06470113721323734
836,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260513,sigmoid,recall_constrained,0.21999999999999997,59,yes,no,0.8693085018936585,0.06470113721323734
837,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260513,isotonic,default_0_5,0.5,59,yes,no,0.8707124560788281,0.06512414905756891
838,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260513,isotonic,precision_oriented,0.7549999999999999,59,yes,no,0.8587560989088009,0.1400661078975327
839,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260513,isotonic,balanced,0.22499999999999998,59,yes,no,0.8707801379739212,0.06427812536890565
840,stage2_search,caregiver_1_3,caregiver,anxiety,full_eligible,rf_baseline,20260513,isotonic,recall_constrained,0.22499999999999998,59,yes,no,0.8707801379739212,0.06427812536890565
841,stage1_coarse,caregiver_1_3,caregiver,depression,full_eligible,rf_baseline,20260412,none,default_0_5,0.5,59,yes,no,0.8450322964297339,0.10334836667640013
842,stage1_coarse,caregiver_1_3,caregiver,depression,full_eligible,rf_balanced_subsample,20260412,none,default_0_5,0.5,59,no,no,0.8508409985537734,0.07401752928457428
843,stage1_coarse,caregiver_1_3,caregiver,depression,full_eligible,rf_precision_push,20260412,none,default_0_5,0.5,59,no,no,0.8499701743411308,0.04950284536222482
844,stage1_coarse,caregiver_1_3,caregiver,depression,full_eligible,rf_recall_guard,20260412,none,default_0_5,0.5,59,no,no,0.8446048526552363,0.09248775058189651
845,stage1_coarse,caregiver_1_3,caregiver,depression,full_eligible,rf_regularized,20260412,none,default_0_5,0.5,59,no,no,0.8596884326323243,0.025251650054098906
846,stage1_coarse,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,none,default_0_5,0.5,59,yes,no,0.8604476679083882,0.06946415014397334
847,stage1_coarse,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_baseline,20260412,none,default_0_5,0.5,41,no,no,0.853817385124382,0.09157165476702156
848,stage1_coarse,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_balanced_subsample,20260412,none,default_0_5,0.5,41,no,no,0.8592915878546092,0.0637860504917166
849,stage1_coarse,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_precision_push,20260412,none,default_0_5,0.5,41,no,no,0.8532017109450142,0.044950517503135945
850,stage1_coarse,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260412,none,default_0_5,0.5,41,yes,no,0.8582371169655959,0.089137316402632
851,stage1_coarse,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_regularized,20260412,none,default_0_5,0.5,41,no,no,0.8630844621816363,0.020280912153169073
852,stage1_coarse,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_large_subsample,20260412,none,default_0_5,0.5,41,no,no,0.8558419479156372,0.06420551181506995
853,stage1_coarse,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_baseline,20260412,none,default_0_5,0.5,27,no,no,0.8435413989783257,0.10088914030802854
854,stage1_coarse,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_balanced_subsample,20260412,none,default_0_5,0.5,27,no,no,0.8585232564764019,0.06253082036619362
855,stage1_coarse,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_precision_push,20260412,none,default_0_5,0.5,27,no,no,0.8574409418562676,0.035975320117313525
856,stage1_coarse,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_recall_guard,20260412,none,default_0_5,0.5,27,no,no,0.8523333752849951,0.09439805729455975
857,stage1_coarse,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_regularized,20260412,none,default_0_5,0.5,27,no,no,0.8538534453164772,0.026089521419292994
858,stage1_coarse,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260412,none,default_0_5,0.5,27,yes,no,0.8636211498698122,0.056774496264256236
859,stage1_coarse,caregiver_1_3,caregiver,depression,precision_oriented_subset,rf_baseline,20260412,none,default_0_5,0.5,24,no,no,0.8513591589059171,0.0902392514733299
860,stage1_coarse,caregiver_1_3,caregiver,depression,precision_oriented_subset,rf_balanced_subsample,20260412,none,default_0_5,0.5,24,no,no,0.8538472431361932,0.058817415153811226
861,stage1_coarse,caregiver_1_3,caregiver,depression,precision_oriented_subset,rf_precision_push,20260412,none,default_0_5,0.5,24,no,no,0.8560191707578553,0.042439005970577814
862,stage1_coarse,caregiver_1_3,caregiver,depression,precision_oriented_subset,rf_recall_guard,20260412,none,default_0_5,0.5,24,no,no,0.8517578396861676,0.0854239111902495
863,stage1_coarse,caregiver_1_3,caregiver,depression,precision_oriented_subset,rf_regularized,20260412,none,default_0_5,0.5,24,no,no,0.8536351578609689,0.025252701335610972
864,stage1_coarse,caregiver_1_3,caregiver,depression,precision_oriented_subset,rf_large_subsample,20260412,none,default_0_5,0.5,24,no,no,0.8542598435143016,0.056358188785439634
865,stage1_coarse,caregiver_1_3,caregiver,depression,balanced_subset,rf_baseline,20260412,none,default_0_5,0.5,32,no,no,0.8448615310461686,0.10573041987660314
866,stage1_coarse,caregiver_1_3,caregiver,depression,balanced_subset,rf_balanced_subsample,20260412,none,default_0_5,0.5,32,no,no,0.8558124431380426,0.06624632814160047
867,stage1_coarse,caregiver_1_3,caregiver,depression,balanced_subset,rf_precision_push,20260412,none,default_0_5,0.5,32,no,no,0.8495503870996313,0.04256951558444522
868,stage1_coarse,caregiver_1_3,caregiver,depression,balanced_subset,rf_recall_guard,20260412,none,default_0_5,0.5,32,yes,no,0.8576391375317566,0.09151936960283502
869,stage1_coarse,caregiver_1_3,caregiver,depression,balanced_subset,rf_regularized,20260412,none,default_0_5,0.5,32,no,no,0.8590238211962954,0.022792423685727314
870,stage1_coarse,caregiver_1_3,caregiver,depression,balanced_subset,rf_large_subsample,20260412,none,default_0_5,0.5,32,no,no,0.8557958323322187,0.059287059078326654
871,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260412,none,default_0_5,0.5,27,yes,no,0.8647566397950973,0.056774496264256236
872,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260412,none,precision_oriented,0.6699999999999999,27,yes,no,0.8708309832085886,0.0784183171899786
873,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260412,none,balanced,0.4549999999999999,27,yes,no,0.8607750938565941,0.05350544037920901
874,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260412,none,recall_constrained,0.575,27,yes,no,0.8709685092357405,0.05580757315990492
875,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260412,sigmoid,default_0_5,0.5,27,yes,no,0.8552813782575683,0.07896788153400114
876,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260412,sigmoid,precision_oriented,0.59,27,yes,no,0.8709786359131397,0.07637750086344797
877,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260412,sigmoid,balanced,0.29,27,yes,no,0.8607594812550228,0.05350544037920901
878,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260412,sigmoid,recall_constrained,0.4499999999999999,27,yes,no,0.8709528966341692,0.05580757315990492
879,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260412,isotonic,default_0_5,0.5,27,yes,no,0.8721126508446434,0.05580757315990492
880,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260412,isotonic,precision_oriented,0.575,27,yes,no,0.8719751248174916,0.0784183171899786
881,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260412,isotonic,balanced,0.22499999999999998,27,yes,no,0.8619527082688443,0.05308703033736806
882,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260412,isotonic,recall_constrained,0.42999999999999994,27,yes,no,0.871949385538521,0.05784838948643556
883,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260429,none,default_0_5,0.5,27,yes,no,0.860979165555019,0.060857180198829686
884,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260429,none,precision_oriented,0.62,27,yes,no,0.8791908929429506,0.06713678189741179
885,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260429,none,balanced,0.44499999999999995,27,yes,no,0.8571435175072958,0.05800653435562353
886,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260429,none,recall_constrained,0.62,27,yes,no,0.8791908929429506,0.06713678189741179
887,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260429,sigmoid,default_0_5,0.5,27,yes,no,0.8676537799408289,0.07129769028166599
888,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260429,sigmoid,precision_oriented,0.5199999999999999,27,yes,no,0.8791989399790874,0.06713678189741179
889,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260429,sigmoid,balanced,0.27999999999999997,27,yes,no,0.8571515645434326,0.05800653435562353
890,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260429,sigmoid,recall_constrained,0.5199999999999999,27,yes,no,0.8791989399790874,0.06713678189741179
891,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260429,isotonic,default_0_5,0.5,27,yes,no,0.8779496105408715,0.06433631865536782
892,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260429,isotonic,precision_oriented,0.5049999999999999,27,yes,no,0.8792148870054493,0.06713678189741179
893,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260429,isotonic,balanced,0.29,27,yes,no,0.8697749460683957,0.06041072830847005
894,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260429,isotonic,recall_constrained,0.5049999999999999,27,yes,no,0.8792148870054493,0.06713678189741179
895,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260513,none,default_0_5,0.5,27,yes,no,0.8551238499673015,0.06336869173138782
896,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260513,none,precision_oriented,0.585,27,yes,no,0.875296473074918,0.0602293914051264
897,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260513,none,balanced,0.5199999999999999,27,yes,no,0.8677947437921779,0.0575590311837515
898,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260513,none,recall_constrained,0.585,27,yes,no,0.875296473074918,0.0602293914051264
899,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260513,sigmoid,default_0_5,0.5,27,yes,no,0.8716398686175323,0.06067414732565979
900,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260513,sigmoid,precision_oriented,0.4599999999999999,27,yes,no,0.8753319536944604,0.05981098136328544
901,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260513,sigmoid,balanced,0.37499999999999994,27,yes,no,0.867796751608373,0.0575590311837515
902,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260513,sigmoid,recall_constrained,0.4599999999999999,27,yes,no,0.8753319536944604,0.05981098136328544
903,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260513,isotonic,default_0_5,0.5,27,yes,no,0.876013614837562,0.0602293914051264
904,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260513,isotonic,precision_oriented,0.44499999999999995,27,yes,no,0.8760470876409093,0.05981098136328544
905,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260513,isotonic,balanced,0.21499999999999997,27,yes,no,0.868511885554822,0.0575590311837515
906,stage2_search,caregiver_1_3,caregiver,depression,compact_robust_subset,rf_large_subsample,20260513,isotonic,recall_constrained,0.44499999999999995,27,yes,no,0.8760470876409093,0.05981098136328544
907,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,none,default_0_5,0.5,59,yes,no,0.8618369509112677,0.06946415014397334
908,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,none,precision_oriented,0.6599999999999999,59,yes,no,0.8822867744880726,0.07394211121754624
909,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,none,balanced,0.5249999999999999,59,yes,no,0.8753235889579789,0.06082808706879883
910,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,none,recall_constrained,0.575,59,yes,no,0.8875094192161662,0.06718655790537587
911,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,sigmoid,default_0_5,0.5,59,yes,no,0.8755251145170093,0.08469365463119749
912,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,sigmoid,precision_oriented,0.6,59,yes,no,0.8823296791780133,0.07394211121754624
913,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,sigmoid,balanced,0.3999999999999999,59,yes,no,0.8753664936479196,0.06082808706879883
914,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,sigmoid,recall_constrained,0.4749999999999999,59,yes,no,0.8875523239061069,0.06718655790537587
915,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,isotonic,default_0_5,0.5,59,yes,no,0.8873716145769664,0.06642691098986253
916,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,isotonic,precision_oriented,0.6699999999999999,59,yes,no,0.8833467699301846,0.07598292754407687
917,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,isotonic,balanced,0.29,59,yes,no,0.8765468497062133,0.06082808706879883
918,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260412,isotonic,recall_constrained,0.5049999999999999,59,yes,yes,0.8887326799644006,0.06718655790537587
919,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260429,none,default_0_5,0.5,59,yes,no,0.8572456796935722,0.06954237459365409
920,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260429,none,precision_oriented,0.6449999999999999,59,yes,no,0.875054367634604,0.08906569686845467
921,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260429,none,balanced,0.4499999999999999,59,yes,no,0.8620171986314226,0.057587073032270286
922,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260429,none,recall_constrained,0.6449999999999999,59,yes,no,0.875054367634604,0.08906569686845467
923,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260429,sigmoid,default_0_5,0.5,59,yes,no,0.8741332496835039,0.07901555497894097
924,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260429,sigmoid,precision_oriented,0.57,59,yes,no,0.8749142455895437,0.0911065131949853
925,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260429,sigmoid,balanced,0.295,59,yes,no,0.8620403418924847,0.057587073032270286
926,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260429,sigmoid,recall_constrained,0.57,59,yes,no,0.8749142455895437,0.0911065131949853
927,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260429,isotonic,default_0_5,0.5,59,yes,no,0.8728091944556333,0.07825590806342764
928,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260429,isotonic,precision_oriented,0.605,59,yes,no,0.8748532524865471,0.0911065131949853
929,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260429,isotonic,balanced,0.19,59,yes,no,0.8619793487894881,0.057587073032270286
930,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260429,isotonic,recall_constrained,0.5049999999999999,59,yes,no,0.8754682744631449,0.08061202197813622
931,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260513,none,default_0_5,0.5,59,yes,no,0.8532116105467148,0.07359911924273321
932,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260513,none,precision_oriented,0.6599999999999999,59,yes,no,0.8720014374316185,0.08495917621141147
933,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260513,none,balanced,0.4099999999999999,59,yes,no,0.8665267050232167,0.05023428193113755
934,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260513,none,recall_constrained,0.575,59,yes,no,0.8771164413365732,0.07173993704597681
935,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260513,sigmoid,default_0_5,0.5,59,yes,no,0.8699032632789057,0.08840916240660424
936,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260513,sigmoid,precision_oriented,0.6,59,yes,no,0.8721611440950086,0.08333676992672179
937,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260513,sigmoid,balanced,0.245,59,yes,no,0.8665566191838315,0.05023428193113755
938,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260513,sigmoid,recall_constrained,0.4649999999999999,59,yes,no,0.8771798283005353,0.07132152700413585
939,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260513,isotonic,default_0_5,0.5,59,yes,no,0.8760140345131955,0.06648024743556125
940,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260513,isotonic,precision_oriented,0.605,59,yes,no,0.8755848683910515,0.07886161523580171
941,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260513,isotonic,balanced,0.16999999999999998,59,yes,no,0.866149264494728,0.04981587188929648
942,stage2_search,caregiver_1_3,caregiver,depression,full_eligible,rf_large_subsample,20260513,isotonic,recall_constrained,0.5049999999999999,59,yes,no,0.8767390008080846,0.07132152700413585
943,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260412,none,default_0_5,0.5,41,yes,no,0.8600198632936485,0.089137316402632
944,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260412,none,precision_oriented,0.595,41,yes,no,0.863037022072672,0.11363412382970095
945,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260412,none,balanced,0.39499999999999996,41,yes,no,0.8563501123482219,0.06846678540164852
946,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260412,none,recall_constrained,0.48999999999999994,41,yes,no,0.8640920255675201,0.08508057175355288
947,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260412,sigmoid,default_0_5,0.5,41,yes,no,0.858428793039383,0.10931436675663031
948,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260412,sigmoid,precision_oriented,0.5399999999999999,41,yes,no,0.862990713484921,0.11363412382970095
949,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260412,sigmoid,balanced,0.35999999999999993,41,yes,no,0.8639644507906207,0.07940247210129625
950,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260412,sigmoid,recall_constrained,0.38999999999999996,41,yes,no,0.8640457169797691,0.08508057175355288
951,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260412,isotonic,default_0_5,0.5,41,yes,no,0.8638681199519198,0.08023929218497827
952,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260412,isotonic,precision_oriented,0.605,41,yes,no,0.8629613282529146,0.11363412382970095
953,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260412,isotonic,balanced,0.22499999999999998,41,yes,no,0.8602633864750379,0.06721050399461337
954,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260412,isotonic,recall_constrained,0.5049999999999999,41,yes,no,0.8657717667070068,0.09431878156336682
955,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260429,none,default_0_5,0.5,41,yes,no,0.8472437032909274,0.10462953608741732
956,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260429,none,precision_oriented,0.575,41,yes,no,0.8704149040601586,0.11572471616419566
957,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260429,none,balanced,0.42999999999999994,41,yes,no,0.8687275857721898,0.06762681147343008
958,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260429,none,recall_constrained,0.5349999999999999,41,yes,no,0.8716561110359241,0.10360781866265723
959,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260429,sigmoid,default_0_5,0.5,41,yes,no,0.86766320155338,0.1080829733535772
960,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260429,sigmoid,precision_oriented,0.5249999999999999,41,yes,no,0.8703903632204971,0.11572471616419566
961,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260429,sigmoid,balanced,0.31499999999999995,41,yes,no,0.8687030449325283,0.06762681147343008
962,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260429,sigmoid,recall_constrained,0.4649999999999999,41,yes,no,0.8716315701962626,0.10360781866265723
963,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260429,isotonic,default_0_5,0.5,41,yes,no,0.8681162606614944,0.06762681147343008
964,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260429,isotonic,precision_oriented,0.605,41,yes,no,0.8696403136433408,0.1177655324907263
965,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260429,isotonic,balanced,0.20499999999999996,41,yes,no,0.8681162606614944,0.06762681147343008
966,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260429,isotonic,recall_constrained,0.5049999999999999,41,yes,no,0.8710447859252287,0.10360781866265723
967,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260513,none,default_0_5,0.5,41,yes,no,0.841158235225451,0.09816690151566532
968,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260513,none,precision_oriented,0.59,41,yes,no,0.8627389133025082,0.12459785237786747
969,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260513,none,balanced,0.38999999999999996,41,yes,no,0.8587710985845655,0.06762891403645432
970,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260513,none,recall_constrained,0.59,41,yes,no,0.8627389133025082,0.12459785237786747
971,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260513,sigmoid,default_0_5,0.5,41,yes,no,0.8550432178441935,0.1250944868693893
972,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260513,sigmoid,precision_oriented,0.5349999999999999,41,yes,no,0.8667002938143774,0.11850029140225771
973,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260513,sigmoid,balanced,0.25999999999999995,41,yes,no,0.8587210845067855,0.06762891403645432
974,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260513,sigmoid,recall_constrained,0.5349999999999999,41,yes,no,0.8667002938143774,0.11850029140225771
975,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260513,isotonic,default_0_5,0.5,41,yes,no,0.8640896136975639,0.09635959788989745
976,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260513,isotonic,precision_oriented,0.5499999999999999,41,yes,no,0.8666902352759619,0.11850029140225771
977,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260513,isotonic,balanced,0.20499999999999996,41,yes,no,0.8587779715750646,0.06679209395277241
978,stage2_search,caregiver_1_3,caregiver,depression,top_importance_filtered,rf_recall_guard,20260513,isotonic,recall_constrained,0.5499999999999999,41,yes,no,0.8666902352759619,0.11850029140225771
979,stage2_search,caregiver_1_3,caregiver,depression,balanced_subset,rf_recall_guard,20260412,none,default_0_5,0.5,32,yes,no,0.8594695249238132,0.09151936960283502
