trial_id,stage,mode,role,domain,feature_set_id,config_id,seed,calibration,threshold_policy,threshold,n_features,train_precision,train_recall,train_specificity,train_balanced_accuracy,train_f1,train_roc_auc,train_pr_auc,train_brier,val_precision,val_recall,val_specificity,val_balanced_accuracy,val_f1,val_roc_auc,val_pr_auc,val_brier,val_objective,overfit_gap_ba,selected_for_stage2,is_winner_trial
528,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260412,sigmoid,precision_oriented,0.42499999999999993,24,0.9567901234567902,1.0,0.9945525291828794,0.9972762645914397,0.9779179810725552,0.9999748964478474,0.9997983870967744,0.00665147289872361,0.8596491228070176,0.9423076923076923,0.9813084112149533,0.9618080517613228,0.8990825688073395,0.9908339324227174,0.9022742441861925,0.02638052377903166,0.9062187681362834,0.03546821283011692,yes,no
529,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260412,sigmoid,balanced,0.30999999999999994,24,0.8908045977011494,1.0,0.9852140077821012,0.9926070038910506,0.9422492401215805,0.9999748964478474,0.9997983870967744,0.00665147289872361,0.8225806451612904,0.9807692307692307,0.9742990654205608,0.9775341480948958,0.8947368421052632,0.9908339324227174,0.9022742441861925,0.02638052377903166,0.9008519057126002,0.015072855796154805,yes,no
530,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260412,sigmoid,recall_constrained,0.42499999999999993,24,0.9567901234567902,1.0,0.9945525291828794,0.9972762645914397,0.9779179810725552,0.9999748964478474,0.9997983870967744,0.00665147289872361,0.8596491228070176,0.9423076923076923,0.9813084112149533,0.9618080517613228,0.8990825688073395,0.9908339324227174,0.9022742441861925,0.02638052377903166,0.9062187681362834,0.03546821283011692,yes,no
531,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260412,isotonic,default_0_5,0.5,24,0.9393939393939394,1.0,0.9922178988326849,0.9961089494163424,0.96875,0.9999497928956947,0.9993821540062435,0.004710166512006102,0.847457627118644,0.9615384615384616,0.9789719626168224,0.970255212077642,0.9009009009009009,0.9925413371675054,0.9074450919260032,0.017798971862355194,0.907601651549376,0.025853737338700444,yes,no
532,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260412,isotonic,precision_oriented,0.5049999999999999,24,0.950920245398773,1.0,0.9937743190661479,0.9968871595330739,0.9748427672955975,0.9999497928956947,0.9993821540062435,0.004710166512006102,0.8596491228070176,0.9423076923076923,0.9813084112149533,0.9618080517613228,0.8990825688073395,0.9925413371675054,0.9074450919260032,0.017798971862355194,0.9075921252943229,0.03507910777175116,yes,no
533,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260412,isotonic,balanced,0.145,24,0.8908045977011494,1.0,0.9852140077821012,0.9926070038910506,0.9422492401215805,0.9999497928956947,0.9993821540062435,0.004710166512006102,0.8225806451612904,0.9807692307692307,0.9742990654205608,0.9775341480948958,0.8947368421052632,0.9925413371675054,0.9074450919260032,0.017798971862355194,0.9021941344659705,0.015072855796154805,yes,no
534,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260412,isotonic,recall_constrained,0.5049999999999999,24,0.950920245398773,1.0,0.9937743190661479,0.9968871595330739,0.9748427672955975,0.9999497928956947,0.9993821540062435,0.004710166512006102,0.8596491228070176,0.9423076923076923,0.9813084112149533,0.9618080517613228,0.8990825688073395,0.9925413371675054,0.9074450919260032,0.017798971862355194,0.9075921252943229,0.03507910777175116,yes,no
535,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260429,none,default_0_5,0.5,24,0.9451219512195121,1.0,0.9929961089494164,0.9964980544747082,0.9717868338557993,0.999989958579139,0.9999178138483666,0.010868485958008427,0.8421052631578947,0.9230769230769231,0.9789719626168224,0.9510244428468728,0.8807339449541285,0.9898454349388929,0.8906137738749804,0.02692471761862387,0.8914197911576364,0.045473611627835364,yes,no
536,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260429,none,precision_oriented,0.4649999999999999,24,0.9011627906976745,1.0,0.9867704280155642,0.9933852140077821,0.9480122324159022,0.999989958579139,0.9999178138483666,0.010868485958008427,0.8448275862068966,0.9423076923076923,0.9789719626168224,0.9606398274622574,0.8909090909090909,0.9898454349388929,0.8906137738749804,0.02692471761862387,0.8981423629992068,0.032745386545524724,yes,no
537,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260429,none,balanced,0.37499999999999994,24,0.8333333333333334,1.0,0.9758754863813229,0.9879377431906615,0.9090909090909091,0.999989958579139,0.9999178138483666,0.010868485958008427,0.796875,0.9807692307692307,0.969626168224299,0.9751976994967648,0.8793103448275862,0.9898454349388929,0.8906137738749804,0.02692471761862387,0.8879233662968429,0.012740043693896697,yes,no
538,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260429,none,recall_constrained,0.4649999999999999,24,0.9011627906976745,1.0,0.9867704280155642,0.9933852140077821,0.9480122324159022,0.999989958579139,0.9999178138483666,0.010868485958008427,0.8448275862068966,0.9423076923076923,0.9789719626168224,0.9606398274622574,0.8909090909090909,0.9898454349388929,0.8906137738749804,0.02692471761862387,0.8981423629992068,0.032745386545524724,yes,no
539,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260429,sigmoid,default_0_5,0.5,24,0.96875,1.0,0.9961089494163424,0.9980544747081712,0.9841269841269841,0.999989958579139,0.9999178138483666,0.006797549635442257,0.8636363636363636,0.7307692307692307,0.985981308411215,0.8583752695902229,0.7916666666666666,0.9898454349388929,0.8906137738749804,0.027639542524353362,0.8477009173805037,0.1396792051179483,yes,no
540,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260429,sigmoid,precision_oriented,0.33999999999999997,24,0.9011627906976745,1.0,0.9867704280155642,0.9933852140077821,0.9480122324159022,0.999989958579139,0.9999178138483666,0.006797549635442257,0.8448275862068966,0.9423076923076923,0.9789719626168224,0.9606398274622574,0.8909090909090909,0.9898454349388929,0.8906137738749804,0.027639542524353362,0.8980994735048631,0.032745386545524724,yes,no
541,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260429,sigmoid,balanced,0.22499999999999998,24,0.8333333333333334,1.0,0.9758754863813229,0.9879377431906615,0.9090909090909091,0.999989958579139,0.9999178138483666,0.006797549635442257,0.796875,0.9807692307692307,0.969626168224299,0.9751976994967648,0.8793103448275862,0.9898454349388929,0.8906137738749804,0.027639542524353362,0.8878804768024992,0.012740043693896697,yes,no
542,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260429,sigmoid,recall_constrained,0.33999999999999997,24,0.9011627906976745,1.0,0.9867704280155642,0.9933852140077821,0.9480122324159022,0.999989958579139,0.9999178138483666,0.006797549635442257,0.8448275862068966,0.9423076923076923,0.9789719626168224,0.9606398274622574,0.8909090909090909,0.9898454349388929,0.8906137738749804,0.027639542524353362,0.8980994735048631,0.032745386545524724,yes,no
543,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260429,isotonic,default_0_5,0.5,24,0.9281437125748503,1.0,0.9906614785992218,0.9953307392996109,0.9627329192546584,0.9999874482239237,0.9997983870967742,0.006988238187422362,0.8448275862068966,0.9423076923076923,0.9789719626168224,0.9606398274622574,0.8909090909090909,0.9917325664989216,0.8999217994630674,0.01905910062248187,0.8999479420897228,0.03469091183735351,yes,no
544,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260429,isotonic,precision_oriented,0.5049999999999999,24,0.9451219512195121,1.0,0.9929961089494164,0.9964980544747082,0.9717868338557993,0.9999874482239237,0.9997983870967742,0.006988238187422362,0.8571428571428571,0.9230769230769231,0.9813084112149533,0.9521926671459382,0.8888888888888888,0.9917325664989216,0.8999217994630674,0.01905910062248187,0.8999567975290352,0.044305387328769985,yes,no
545,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260429,isotonic,balanced,0.25499999999999995,24,0.824468085106383,1.0,0.9743190661478599,0.98715953307393,0.9037900874635568,0.9999874482239237,0.9997983870967742,0.006988238187422362,0.796875,0.9807692307692307,0.969626168224299,0.9751976994967648,0.8793103448275862,0.9917325664989216,0.8999217994630674,0.01905910062248187,0.8899468442200439,0.011961833577165182,yes,no
546,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260429,isotonic,recall_constrained,0.5049999999999999,24,0.9451219512195121,1.0,0.9929961089494164,0.9964980544747082,0.9717868338557993,0.9999874482239237,0.9997983870967742,0.006988238187422362,0.8571428571428571,0.9230769230769231,0.9813084112149533,0.9521926671459382,0.8888888888888888,0.9917325664989216,0.8999217994630674,0.01905910062248187,0.8999567975290352,0.044305387328769985,yes,no
547,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260513,none,default_0_5,0.5,24,0.9337349397590361,1.0,0.9914396887159533,0.9957198443579767,0.9657320872274143,0.9999949792895695,0.9999586435070307,0.010932877296301845,0.8620689655172413,0.9615384615384616,0.9813084112149533,0.9714234363767074,0.9090909090909091,0.9899802300503234,0.8910994050687655,0.02597545839692025,0.9109321638878036,0.024296407981269308,yes,no
548,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260513,none,precision_oriented,0.48499999999999993,24,0.9117647058823529,1.0,0.9883268482490273,0.9941634241245136,0.9538461538461539,0.9999949792895695,0.9999586435070307,0.010932877296301845,0.8620689655172413,0.9615384615384616,0.9813084112149533,0.9714234363767074,0.9090909090909091,0.9899802300503234,0.8910994050687655,0.02597545839692025,0.9110566775064807,0.02273998774780628,yes,no
549,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260513,none,balanced,0.48499999999999993,24,0.9117647058823529,1.0,0.9883268482490273,0.9941634241245136,0.9538461538461539,0.9999949792895695,0.9999586435070307,0.010932877296301845,0.8620689655172413,0.9615384615384616,0.9813084112149533,0.9714234363767074,0.9090909090909091,0.9899802300503234,0.8910994050687655,0.02597545839692025,0.9110566775064807,0.02273998774780628,yes,no
550,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260513,none,recall_constrained,0.48499999999999993,24,0.9117647058823529,1.0,0.9883268482490273,0.9941634241245136,0.9538461538461539,0.9999949792895695,0.9999586435070307,0.010932877296301845,0.8620689655172413,0.9615384615384616,0.9813084112149533,0.9714234363767074,0.9090909090909091,0.9899802300503234,0.8910994050687655,0.02597545839692025,0.9110566775064807,0.02273998774780628,yes,no
551,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260513,sigmoid,default_0_5,0.5,24,0.9810126582278481,1.0,0.9976653696498055,0.9988326848249027,0.9904153354632588,0.9999949792895695,0.9999586435070307,0.006842316730393261,0.8723404255319149,0.7884615384615384,0.985981308411215,0.8872214234363767,0.8282828282828283,0.9899802300503234,0.8910994050687655,0.02670894035174372,0.867407668604594,0.11161126138852606,yes,no
552,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260513,sigmoid,precision_oriented,0.35999999999999993,24,0.9064327485380117,1.0,0.9875486381322958,0.9937743190661479,0.950920245398773,0.9999949792895695,0.9999586435070307,0.006842316730393261,0.8620689655172413,0.9615384615384616,0.9813084112149533,0.9714234363767074,0.9090909090909091,0.9899802300503234,0.8910994050687655,0.02670894035174372,0.9110437969938605,0.02235088268944052,yes,no
553,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260513,sigmoid,balanced,0.35999999999999993,24,0.9064327485380117,1.0,0.9875486381322958,0.9937743190661479,0.950920245398773,0.9999949792895695,0.9999586435070307,0.006842316730393261,0.8620689655172413,0.9615384615384616,0.9813084112149533,0.9714234363767074,0.9090909090909091,0.9899802300503234,0.8910994050687655,0.02670894035174372,0.9110437969938605,0.02235088268944052,yes,no
554,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260513,sigmoid,recall_constrained,0.35999999999999993,24,0.9064327485380117,1.0,0.9875486381322958,0.9937743190661479,0.950920245398773,0.9999949792895695,0.9999586435070307,0.006842316730393261,0.8620689655172413,0.9615384615384616,0.9813084112149533,0.9714234363767074,0.9090909090909091,0.9899802300503234,0.8910994050687655,0.02670894035174372,0.9110437969938605,0.02235088268944052,yes,no
555,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260513,isotonic,default_0_5,0.5,24,0.9281437125748503,1.0,0.9906614785992218,0.9953307392996109,0.9627329192546584,0.9998418476214384,0.9974275214373214,0.0069851638650703035,0.8620689655172413,0.9615384615384616,0.9813084112149533,0.9714234363767074,0.9090909090909091,0.9919347591660675,0.8918726483598388,0.017230278168655248,0.9116117220327408,0.02390730292290355,yes,no
556,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260513,isotonic,precision_oriented,0.25499999999999995,24,0.9064327485380117,1.0,0.9875486381322958,0.9937743190661479,0.950920245398773,0.9998418476214384,0.9974275214373214,0.0069851638650703035,0.8620689655172413,0.9615384615384616,0.9813084112149533,0.9714234363767074,0.9090909090909091,0.9919347591660675,0.8918726483598388,0.017230278168655248,0.9117362356514178,0.02235088268944052,yes,no
557,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260513,isotonic,balanced,0.25499999999999995,24,0.9064327485380117,1.0,0.9875486381322958,0.9937743190661479,0.950920245398773,0.9998418476214384,0.9974275214373214,0.0069851638650703035,0.8620689655172413,0.9615384615384616,0.9813084112149533,0.9714234363767074,0.9090909090909091,0.9919347591660675,0.8918726483598388,0.017230278168655248,0.9117362356514178,0.02235088268944052,yes,no
558,stage2_search,caregiver_1_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260513,isotonic,recall_constrained,0.25499999999999995,24,0.9064327485380117,1.0,0.9875486381322958,0.9937743190661479,0.950920245398773,0.9998418476214384,0.9974275214373214,0.0069851638650703035,0.8620689655172413,0.9615384615384616,0.9813084112149533,0.9714234363767074,0.9090909090909091,0.9919347591660675,0.8918726483598388,0.017230278168655248,0.9117362356514178,0.02235088268944052,yes,no
559,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260412,none,default_0_5,0.5,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006061758338226837,0.8392857142857143,0.9038461538461539,0.9789719626168224,0.9414090582314881,0.8703703703703703,0.9899802300503237,0.9042553247277698,0.026731170106567285,0.8868214615692954,0.05859094176851187,yes,no
560,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260412,none,precision_oriented,0.48999999999999994,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006061758338226837,0.8392857142857143,0.9038461538461539,0.9789719626168224,0.9414090582314881,0.8703703703703703,0.9899802300503237,0.9042553247277698,0.026731170106567285,0.8868214615692954,0.05859094176851187,yes,no
561,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260412,none,balanced,0.25999999999999995,27,0.8857142857142857,1.0,0.9844357976653697,0.9922178988326849,0.9393939393939394,1.0,1.0,0.006061758338226837,0.7846153846153846,0.9807692307692307,0.9672897196261683,0.9740294751976994,0.8717948717948718,0.9899802300503237,0.9042553247277698,0.026731170106567285,0.8843106210152533,0.018188423634985407,yes,no
562,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260412,none,recall_constrained,0.4499999999999999,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006061758338226837,0.8275862068965517,0.9230769230769231,0.9766355140186916,0.9498562185478074,0.8727272727272727,0.9899802300503237,0.9042553247277698,0.026731170106567285,0.8869655263346943,0.05014378145219256,yes,no
563,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260412,sigmoid,default_0_5,0.5,27,1.0,0.9935483870967742,1.0,0.9967741935483871,0.9967637540453075,1.0,1.0,0.004071669968201913,0.8541666666666666,0.7884615384615384,0.9836448598130841,0.8860531991373113,0.82,0.9899802300503235,0.9042553247277697,0.028268095002825202,0.8617534945634402,0.11072099441107586,yes,no
564,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260412,sigmoid,precision_oriented,0.48499999999999993,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004071669968201913,0.86,0.8269230769230769,0.9836448598130841,0.9052839683680804,0.8431372549019608,0.9899802300503235,0.9042553247277697,0.028268095002825202,0.8745979941498754,0.09471603163191955,yes,no
565,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260412,sigmoid,balanced,0.13,27,0.8857142857142857,1.0,0.9844357976653697,0.9922178988326849,0.9393939393939394,1.0,1.0,0.004071669968201913,0.7846153846153846,0.9807692307692307,0.9672897196261683,0.9740294751976994,0.8717948717948718,0.9899802300503235,0.9042553247277697,0.028268095002825202,0.8842184055214778,0.018188423634985407,yes,no
566,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260412,sigmoid,recall_constrained,0.3449999999999999,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004071669968201913,0.8275862068965517,0.9230769230769231,0.9766355140186916,0.9498562185478074,0.8727272727272727,0.9899802300503235,0.9042553247277697,0.028268095002825202,0.8868733108409187,0.05014378145219256,yes,no
567,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260412,isotonic,default_0_5,0.5,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0031554982471233986,0.8421052631578947,0.9230769230769231,0.9789719626168224,0.9510244428468728,0.8807339449541285,0.9925413371675054,0.9073417836120137,0.019536850359320852,0.8942593891090966,0.04897555715312718,yes,no
568,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260412,isotonic,precision_oriented,0.6699999999999999,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0031554982471233986,0.8627450980392157,0.8461538461538461,0.9836448598130841,0.9148993529834651,0.8543689320388349,0.9925413371675054,0.9073417836120137,0.019536850359320852,0.8820983568502664,0.08510064701653486,yes,no
569,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260412,isotonic,balanced,0.25499999999999995,27,0.8806818181818182,1.0,0.9836575875486381,0.9918287937743191,0.9365558912386707,1.0,1.0,0.0031554982471233986,0.7846153846153846,0.9807692307692307,0.9672897196261683,0.9740294751976994,0.8717948717948718,0.9925413371675054,0.9073417836120137,0.019536850359320852,0.8852672420262363,0.01779931857661965,yes,no
570,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260412,isotonic,recall_constrained,0.37999999999999995,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0031554982471233986,0.8421052631578947,0.9230769230769231,0.9789719626168224,0.9510244428468728,0.8807339449541285,0.9925413371675054,0.9073417836120137,0.019536850359320852,0.8942593891090966,0.04897555715312718,yes,no
571,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260429,none,default_0_5,0.5,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0058882582504154,0.8490566037735849,0.8653846153846154,0.9813084112149533,0.9233465132997843,0.8571428571428571,0.9906542056074766,0.9131462311668685,0.02654103132145591,0.8819552876161267,0.07665348670021566,yes,no
572,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260429,none,precision_oriented,0.48999999999999994,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0058882582504154,0.8518518518518519,0.8846153846153846,0.9813084112149533,0.9329618979151689,0.8679245283018868,0.9906542056074766,0.9131462311668685,0.02654103132145591,0.8884580022320488,0.06703810208483107,yes,no
573,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260429,none,balanced,0.16999999999999998,27,0.8115183246073299,1.0,0.9719844357976654,0.9859922178988327,0.8959537572254336,1.0,1.0,0.0058882582504154,0.7536231884057971,1.0,0.9602803738317757,0.9801401869158879,0.859504132231405,0.9906542056074766,0.9131462311668685,0.02654103132145591,0.87754812275745,0.005852030982944845,yes,no
574,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260429,none,recall_constrained,0.43999999999999995,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0058882582504154,0.8305084745762712,0.9423076923076923,0.9766355140186916,0.959471603163192,0.8828828828828829,0.9906542056074766,0.9131462311668685,0.02654103132145591,0.8949530021485599,0.04052839683680798,yes,no
575,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260429,sigmoid,default_0_5,0.5,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003750546626303291,0.8541666666666666,0.7884615384615384,0.9836448598130841,0.8860531991373113,0.82,0.9906542056074766,0.9131462311668685,0.027631350034090892,0.8629561797756912,0.11394680086268871,yes,no
576,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260429,sigmoid,precision_oriented,0.4049999999999999,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003750546626303291,0.8518518518518519,0.8846153846153846,0.9813084112149533,0.9329618979151689,0.8679245283018868,0.9906542056074766,0.9131462311668685,0.027631350034090892,0.8883925831092907,0.06703810208483107,yes,no
577,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260429,sigmoid,balanced,0.075,27,0.8115183246073299,1.0,0.9719844357976654,0.9859922178988327,0.8959537572254336,1.0,1.0,0.003750546626303291,0.7536231884057971,1.0,0.9602803738317757,0.9801401869158879,0.859504132231405,0.9906542056074766,0.9131462311668685,0.027631350034090892,0.8774827036346919,0.005852030982944845,yes,no
578,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260429,sigmoid,recall_constrained,0.32999999999999996,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003750546626303291,0.8305084745762712,0.9423076923076923,0.9766355140186916,0.959471603163192,0.8828828828828829,0.9906542056074766,0.9131462311668685,0.027631350034090892,0.8948875830258018,0.04052839683680798,yes,no
579,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260429,isotonic,default_0_5,0.5,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0024946121721523776,0.8305084745762712,0.9423076923076923,0.9766355140186916,0.959471603163192,0.8828828828828829,0.9921818835370237,0.90284520277888,0.019727822581540995,0.8937136301308767,0.04052839683680798,yes,no
580,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260429,isotonic,precision_oriented,0.605,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0024946121721523776,0.8518518518518519,0.8846153846153846,0.9813084112149533,0.9329618979151689,0.8679245283018868,0.9921818835370237,0.90284520277888,0.019727822581540995,0.8872186302143656,0.06703810208483107,yes,no
581,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260429,isotonic,balanced,0.05,27,0.8115183246073299,1.0,0.9719844357976654,0.9859922178988327,0.8959537572254336,1.0,1.0,0.0024946121721523776,0.7536231884057971,1.0,0.9602803738317757,0.9801401869158879,0.859504132231405,0.9921818835370237,0.90284520277888,0.019727822581540995,0.8763087507397668,0.005852030982944845,yes,no
582,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260429,isotonic,recall_constrained,0.30499999999999994,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0024946121721523776,0.8305084745762712,0.9423076923076923,0.9766355140186916,0.959471603163192,0.8828828828828829,0.9921818835370237,0.90284520277888,0.019727822581540995,0.8937136301308767,0.04052839683680798,yes,no
583,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260513,none,default_0_5,0.5,27,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.006083190412421812,0.8703703703703703,0.9038461538461539,0.9836448598130841,0.943745506829619,0.8867924528301887,0.9904295470884255,0.9020485927495848,0.026607189149981104,0.9000311810711462,0.056254493170381004,yes,no
584,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260513,none,precision_oriented,0.49999999999999994,27,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.006083190412421812,0.8703703703703703,0.9038461538461539,0.9836448598130841,0.943745506829619,0.8867924528301887,0.9904295470884255,0.9020485927495848,0.026607189149981104,0.9000311810711462,0.056254493170381004,yes,no
585,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260513,none,balanced,0.16499999999999998,27,0.7989690721649485,1.0,0.9696498054474708,0.9848249027237355,0.8882521489971347,0.9999999999999999,1.0,0.006083190412421812,0.7647058823529411,1.0,0.9626168224299065,0.9813084112149533,0.8666666666666667,0.9904295470884255,0.9020485927495848,0.026607189149981104,0.88085574159739,0.0035164915087821935,yes,no
586,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260513,none,recall_constrained,0.49999999999999994,27,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.006083190412421812,0.8703703703703703,0.9038461538461539,0.9836448598130841,0.943745506829619,0.8867924528301887,0.9904295470884255,0.9020485927495848,0.026607189149981104,0.9000311810711462,0.056254493170381004,yes,no
587,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260513,sigmoid,default_0_5,0.5,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003981484467933981,0.875,0.8076923076923077,0.985981308411215,0.8968368080517614,0.84,0.9904295470884255,0.9020485927495848,0.027687764966212242,0.8754558691144986,0.10316319194823864,yes,no
588,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260513,sigmoid,precision_oriented,0.42499999999999993,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003981484467933981,0.8703703703703703,0.9038461538461539,0.9836448598130841,0.943745506829619,0.8867924528301887,0.9904295470884255,0.9020485927495848,0.027687764966212242,0.8999663465221723,0.056254493170381004,yes,no
589,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260513,sigmoid,balanced,0.075,27,0.7989690721649485,1.0,0.9696498054474708,0.9848249027237355,0.8882521489971347,1.0,1.0,0.003981484467933981,0.7647058823529411,1.0,0.9626168224299065,0.9813084112149533,0.8666666666666667,0.9904295470884255,0.9020485927495848,0.027687764966212242,0.8807909070484161,0.0035164915087821935,yes,no
590,stage2_search,caregiver_1_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260513,sigmoid,recall_constrained,0.42499999999999993,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003981484467933981,0.8703703703703703,0.9038461538461539,0.9836448598130841,0.943745506829619,0.8867924528301887,0.9904295470884255,0.9020485927495848,0.027687764966212242,0.8999663465221723,0.056254493170381004,yes,no
