trial_id,domain,mode,feature_set_id,model_family,config,calibration,threshold_policy,threshold,n_features,val_balanced_accuracy,val_pr_auc,val_precision,val_recall,holdout_precision,holdout_recall,holdout_specificity,holdout_balanced_accuracy,holdout_f1,holdout_roc_auc,holdout_pr_auc,holdout_brier,train_balanced_accuracy,overfit_gap_train_val_ba
91,depression,caregiver_1_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,67,0.9116631984976906,0.8442261235665005,0.7297297297297297,0.8852459016393442,0.7816091954022989,0.8717948717948718,0.9527363184079602,0.912265595101416,0.8242424242424242,0.9771335629544584,0.8760764226797026,0.046586051956161806,1.0,0.08833680150230938
92,depression,caregiver_1_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.08,67,0.9396284829721362,0.8442261235665005,0.61,1.0,0.6521739130434783,0.9615384615384616,0.900497512437811,0.9310179869881363,0.7772020725388601,0.9771335629544584,0.8760764226797026,0.046586051956161806,0.985781990521327,0.046153507549190786
93,depression,caregiver_1_3,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,67,0.8997360807998782,0.8333600816050443,0.625,0.9016393442622951,0.696078431372549,0.9102564102564102,0.9228855721393034,0.9165709911978568,0.7888888888888889,0.972317897691032,0.8577678436127603,0.059816003866265365,0.9326312094084606,0.03289512860858235
94,depression,caregiver_1_3,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.4599999999999999,67,0.9063848144952545,0.8333600816050443,0.6222222222222222,0.9180327868852459,0.6698113207547169,0.9102564102564102,0.9129353233830846,0.9115958668197475,0.7717391304347826,0.972317897691032,0.8577678436127603,0.059816003866265365,0.9309285588906442,0.024543744395389644
95,depression,caregiver_1_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",sigmoid,default_0_5,0.5,67,0.8471806323910065,0.8471964339564289,0.7627118644067796,0.7377049180327869,0.8888888888888888,0.8205128205128205,0.9800995024875622,0.9003061615001913,0.8533333333333334,0.9816940936343921,0.9106453012689153,0.03734745084308874,1.0,0.1528193676089935
96,depression,caregiver_1_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",sigmoid,balanced,0.25999999999999995,67,0.9469116378216516,0.8471964339564289,0.6741573033707865,0.9836065573770492,0.7422680412371134,0.9230769230769231,0.9378109452736318,0.9304439341752775,0.8228571428571428,0.9816940936343921,0.9106453012689153,0.03734745084308874,0.9798578199052133,0.032946182083561704
97,depression,caregiver_2_3,full_eligible,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,98,0.8764147591737299,0.8689677411258054,0.8135593220338984,0.7868852459016393,0.9411764705882353,0.8205128205128205,0.9900497512437811,0.9052812858783008,0.8767123287671232,0.9867648934813115,0.9332000675391876,0.03836555989583333,1.0,0.12358524082627009
98,depression,caregiver_2_3,full_eligible,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.35999999999999993,98,0.9475460589757905,0.8689677411258054,0.7631578947368421,0.9508196721311475,0.8214285714285714,0.8846153846153846,0.9626865671641791,0.9236509758897818,0.8518518518518519,0.9867648934813115,0.9332000675391876,0.03836555989583333,0.9996050552922591,0.0520589963164686
99,depression,caregiver_2_3,full_eligible,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,98,0.8600213165507791,0.8596890933455749,0.8070175438596491,0.7540983606557377,0.8970588235294118,0.782051282051282,0.9825870646766169,0.8823191733639495,0.8356164383561644,0.9828262533486414,0.8978407150083827,0.04323031249999999,1.0,0.13997868344922093
100,depression,caregiver_2_3,full_eligible,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.41999999999999993,98,0.9291478455057606,0.8596890933455749,0.7971014492753623,0.9016393442622951,0.868421052631579,0.8461538461538461,0.9751243781094527,0.9106391121316495,0.8571428571428571,0.9828262533486414,0.8978407150083827,0.04323031249999999,1.0,0.07085215449423943
101,depression,caregiver_2_3,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,98,0.9296046287367405,0.8625250150651101,0.7466666666666667,0.9180327868852459,0.8352941176470589,0.9102564102564102,0.9651741293532339,0.9377152698048221,0.8711656441717791,0.9876259727005996,0.9320304443185081,0.033604282087670315,1.0,0.07039537126325945
102,depression,caregiver_2_3,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.22999999999999998,98,0.9643962848297214,0.8625250150651101,0.7261904761904762,1.0,0.776595744680851,0.9358974358974359,0.9477611940298507,0.9418293149636433,0.8488372093023255,0.9876259727005996,0.9320304443185081,0.033604282087670315,1.0,0.035603715170278605
103,depression,caregiver_2_3,full_eligible,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,98,0.9032888392630565,0.8015799871194326,0.6086956521739131,0.9180327868852459,0.6698113207547169,0.9102564102564102,0.9129353233830846,0.9115958668197475,0.7717391304347826,0.9675341242505422,0.8398015577557594,0.06085375852543766,0.9570475688959101,0.05375872963285366
104,depression,caregiver_2_3,full_eligible,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.3999999999999999,98,0.91503831903771,0.8015799871194326,0.5979381443298969,0.9508196721311475,0.6434782608695652,0.9487179487179487,0.8980099502487562,0.9233639494833524,0.7668393782383419,0.9675341242505422,0.8398015577557594,0.06085375852543766,0.9540372125680183,0.038998893530308276
105,depression,caregiver_2_3,boosted_eng_full,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,116,0.8733187839415317,0.8535566620367593,0.7868852459016393,0.7868852459016393,0.918918918918919,0.8717948717948718,0.9850746268656716,0.9284347493302717,0.8947368421052632,0.9856167878555938,0.9335621697259264,0.03525438802083333,1.0,0.12668121605846827
106,depression,caregiver_2_3,boosted_eng_full,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.26999999999999996,116,0.9433588793584733,0.8535566620367593,0.6941176470588235,0.9672131147540983,0.782608695652174,0.9230769230769231,0.9502487562189055,0.9366628396479143,0.8470588235294118,0.9856167878555938,0.9335621697259264,0.03525438802083333,0.9960505529225908,0.052691673564117525
107,depression,caregiver_2_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,116,0.8600213165507791,0.8627598975964469,0.8070175438596491,0.7540983606557377,0.9142857142857143,0.8205128205128205,0.9850746268656716,0.902793723689246,0.8648648648648649,0.9829538206403878,0.9044171502538956,0.039092174479166665,1.0,0.13997868344922093
108,depression,caregiver_2_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.29,116,0.9418108917423742,0.8627598975964469,0.686046511627907,0.9672131147540983,0.7912087912087912,0.9230769230769231,0.9527363184079602,0.9379066207424417,0.8520710059171598,0.9829538206403878,0.9044171502538956,0.039092174479166665,1.0,0.0581891082576258
109,depression,caregiver_2_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,116,0.9311526163528396,0.7979830453856982,0.7567567567567568,0.9180327868852459,0.8275862068965517,0.9230769230769231,0.9626865671641791,0.9428817451205511,0.8727272727272727,0.9874346217629799,0.9371962389641187,0.034705581074546785,1.0,0.06884738364716037
110,depression,caregiver_2_3,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.19999999999999996,116,0.9608435263665431,0.7979830453856982,0.75,0.9836065573770492,0.7448979591836735,0.9358974358974359,0.9378109452736318,0.9368541905855339,0.8295454545454546,0.9874346217629799,0.9371962389641187,0.034705581074546785,1.0,0.03915647363345687
111,depression,caregiver_2_3,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,116,0.8946353347206009,0.8395805707062517,0.6352941176470588,0.8852459016393442,0.68,0.8717948717948718,0.9203980099502488,0.8960964408725602,0.7640449438202247,0.9677573670110984,0.8613349060174846,0.06375666287741961,0.9583552747059856,0.06371993998538472
112,depression,caregiver_2_3,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.73,116,0.9163071613459879,0.8395805707062517,0.7605633802816901,0.8852459016393442,0.7441860465116279,0.8205128205128205,0.945273631840796,0.8828932261768083,0.7804878048780488,0.9677573670110984,0.8613349060174846,0.06375666287741961,0.9298578199052132,0.013550658559225326
113,depression,caregiver_2_3,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",sigmoid,default_0_5,0.5,98,0.9143023904989087,0.8701827752539089,0.803030303030303,0.8688524590163934,0.8860759493670886,0.8974358974358975,0.9776119402985075,0.9375239188672024,0.89171974522293,0.9878173236382193,0.9357785508544816,0.030555231228895693,1.0,0.08569760950109129
114,depression,caregiver_2_3,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",sigmoid,balanced,0.32999999999999996,98,0.959295538750444,0.8701827752539089,0.7407407407407407,0.9836065573770492,0.8241758241758241,0.9615384615384616,0.9601990049751243,0.9608687332567929,0.8875739644970414,0.9878173236382193,0.9357785508544816,0.030555231228895693,0.9928909952606635,0.033595456510219446
115,depression,caregiver_full,full_eligible,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,127,0.8682180378622545,0.8764879729618293,0.8103448275862069,0.7704918032786885,0.9130434782608695,0.8076923076923077,0.9850746268656716,0.8963834672789897,0.8571428571428571,0.9855211123867841,0.9136533758616302,0.039888059895833335,1.0,0.1317819621377455
116,depression,caregiver_full,full_eligible,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.32999999999999996,127,0.959295538750444,0.8764879729618293,0.7407407407407407,0.9836065573770492,0.797752808988764,0.9102564102564102,0.9552238805970149,0.9327401454267126,0.8502994011976048,0.9855211123867841,0.9136533758616302,0.039888059895833335,0.9992101105845181,0.0399145718340741
117,depression,caregiver_full,full_eligible,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,127,0.8420798863117291,0.8472010984044899,0.7857142857142857,0.7213114754098361,0.9230769230769231,0.7692307692307693,0.9875621890547264,0.8783964791427479,0.8391608391608392,0.9830654420206659,0.8863815155828214,0.043025950520833335,1.0,0.15792011368827086
118,depression,caregiver_full,full_eligible,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.3,127,0.9391716997411561,0.8472010984044899,0.6382978723404256,0.9836065573770492,0.782608695652174,0.9230769230769231,0.9502487562189055,0.9366628396479143,0.8470588235294118,0.9830654420206659,0.8863815155828214,0.043025950520833335,1.0,0.06082830025884389
119,depression,caregiver_full,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,127,0.9490940465918896,0.8751147234780121,0.7733333333333333,0.9508196721311475,0.8888888888888888,0.9230769230769231,0.9776119402985075,0.9503444316877153,0.9056603773584906,0.9911978568694986,0.948171837534953,0.026422888972319935,1.0,0.05090595340811044
120,depression,caregiver_full,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.20999999999999996,127,0.9608435263665431,0.8751147234780121,0.75,0.9836065573770492,0.8333333333333334,0.9615384615384616,0.9626865671641791,0.9621125143513203,0.8928571428571429,0.9911978568694986,0.948171837534953,0.026422888972319935,1.0,0.03915647363345687
121,depression,caregiver_full,full_eligible,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,127,0.9059280312642745,0.8082380509035836,0.6547619047619048,0.9016393442622951,0.6938775510204082,0.8717948717948718,0.9253731343283582,0.898584003061615,0.7727272727272727,0.9670876387294298,0.8472646543108704,0.06137372506418511,0.9613919606810601,0.055463929416785684
122,depression,caregiver_full,full_eligible,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.29,127,0.9232350403491854,0.8082380509035836,0.6020408163265306,0.9672131147540983,0.6293103448275862,0.9358974358974359,0.8930348258706468,0.9144661308840414,0.7525773195876289,0.9670876387294298,0.8472646543108704,0.06137372506418511,0.9506319115323855,0.02739687118320011
123,depression,caregiver_full,full_eligible,xgboost,"{""colsample_bytree"": 0.8, ""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 20270413, ""subsample"": 0.8, ""use_label_encoder"": false}",none,default_0_5,0.5,127,0.9639395015987413,0.8496631717689167,0.7692307692307693,0.9836065573770492,0.8588235294117647,0.9358974358974359,0.9701492537313433,0.9530233448143897,0.8957055214723927,0.9911340732236255,0.9493351807430653,0.027045704424381256,0.9988151658767772,0.0348756642780359
124,depression,caregiver_full,full_eligible,lightgbm,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": -1, ""n_estimators"": 200, ""random_state"": 20270413, ""subsample"": 0.8}",none,default_0_5,0.5,127,0.9490940465918896,0.8758049617350605,0.7733333333333333,0.9508196721311475,0.8571428571428571,0.9230769230769231,0.9701492537313433,0.9466130884041333,0.8888888888888888,0.9920589360887868,0.9552004208285654,0.02729780657943763,1.0,0.05090595340811044
125,depression,caregiver_full,full_eligible,catboost,"{""depth"": 6, ""iterations"": 200, ""learning_rate"": 0.05, ""loss_function"": ""Logloss"", ""random_seed"": 0, ""verbose"": false}",none,default_0_5,0.5,127,0.9654874892148404,0.8308846515593089,0.7792207792207793,0.9836065573770492,0.8409090909090909,0.9487179487179487,0.9651741293532339,0.9569460390355913,0.891566265060241,0.9909108304630694,0.9434742112852106,0.029366639325419396,0.9992101105845181,0.03372262136967774
126,depression,caregiver_full,boosted_eng_full,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,145,0.8666700502461554,0.8518780004868058,0.7966101694915254,0.7704918032786885,0.9041095890410958,0.8461538461538461,0.9825870646766169,0.9143704554152315,0.8741721854304636,0.9853457073606328,0.9249294739293453,0.035659960937500006,1.0,0.1333299497538446
127,depression,caregiver_full,boosted_eng_full,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.25999999999999995,145,0.9500076130538497,0.8518780004868058,0.6896551724137931,0.9836065573770492,0.7659574468085106,0.9230769230769231,0.945273631840796,0.9341752774588596,0.8372093023255814,0.9853457073606328,0.9249294739293453,0.035659960937500006,0.99565560821485,0.045647995161000265
128,depression,caregiver_full,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,145,0.8682180378622545,0.8593369155363864,0.8103448275862069,0.7704918032786885,0.9117647058823529,0.7948717948717948,0.9850746268656716,0.8899732108687333,0.8493150684931506,0.9832089552238806,0.9029881159922147,0.04021420572916667,1.0,0.1317819621377455
129,depression,caregiver_full,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.30999999999999994,145,0.9531035882860478,0.8593369155363864,0.7058823529411765,0.9836065573770492,0.782608695652174,0.9230769230769231,0.9502487562189055,0.9366628396479143,0.8470588235294118,0.9832089552238806,0.9029881159922147,0.04021420572916667,1.0,0.0468964117139522
130,depression,caregiver_full,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,145,0.9424453128965132,0.8623026958757407,0.7808219178082192,0.9344262295081968,0.9,0.9230769230769231,0.9800995024875622,0.9515882127822426,0.9113924050632911,0.9908789386401327,0.9493027547242165,0.025302368861185382,1.0,0.05755468710348677
131,depression,caregiver_full,boosted_eng_full,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.3999999999999999,145,0.9572907679033649,0.8623026958757407,0.7763157894736842,0.9672131147540983,0.891566265060241,0.9487179487179487,0.9776119402985075,0.9631649445082281,0.9192546583850931,0.9908789386401327,0.9493027547242165,0.025302368861185382,1.0,0.04270923209663513
132,depression,caregiver_full,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,145,0.9203167030401462,0.8282937020411536,0.691358024691358,0.9180327868852459,0.7127659574468085,0.8589743589743589,0.9328358208955224,0.8959050899349407,0.7790697674418605,0.9678849343028448,0.8503936307664054,0.06065972841013407,0.9652185360716167,0.04490183303147044
133,depression,caregiver_full,boosted_eng_full,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.4499999999999999,145,0.9285134243516215,0.8282937020411536,0.6951219512195121,0.9344262295081968,0.7052631578947368,0.8589743589743589,0.9303482587064676,0.8946613088404133,0.7745664739884393,0.9678849343028448,0.8503936307664054,0.06065972841013407,0.964700719677023,0.036187295325401436
134,depression,caregiver_full,full_eligible,catboost,"{""depth"": 6, ""iterations"": 200, ""learning_rate"": 0.05, ""loss_function"": ""Logloss"", ""random_seed"": 0, ""verbose"": false}",sigmoid,default_0_5,0.5,127,0.8717707963254326,0.844468545499799,0.7741935483870968,0.7868852459016393,0.9078947368421053,0.8846153846153846,0.9825870646766169,0.9336012246460008,0.8961038961038961,0.9910383977548157,0.9492735733664539,0.02690472990650348,1.0,0.12822920367456736
135,depression,caregiver_full,full_eligible,catboost,"{""depth"": 6, ""iterations"": 200, ""learning_rate"": 0.05, ""loss_function"": ""Logloss"", ""random_seed"": 0, ""verbose"": false}",sigmoid,balanced,0.10999999999999999,127,0.9561995635182459,0.844468545499799,0.7228915662650602,0.9836065573770492,0.7978723404255319,0.9615384615384616,0.9527363184079602,0.957137389973211,0.872093023255814,0.9910383977548157,0.9492735733664539,0.02690472990650348,0.9786729857819905,0.022473422263744602
136,depression,psychologist_1_3,full_eligible,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,60,0.8522813784702836,0.8354310734900786,0.7419354838709677,0.7540983606557377,0.9076923076923077,0.7564102564102564,0.9850746268656716,0.870742441637964,0.8251748251748252,0.9776916698558489,0.8664290971876584,0.04666100260416666,1.0,0.14771862152971638
137,depression,psychologist_1_3,full_eligible,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.29,60,0.9263310155813835,0.8354310734900786,0.6145833333333334,0.9672131147540983,0.7553191489361702,0.9102564102564102,0.9427860696517413,0.9265212399540758,0.8255813953488372,0.9776916698558489,0.8664290971876584,0.04666100260416666,0.9972353870458136,0.07090437146443007
138,depression,psychologist_1_3,full_eligible,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,60,0.8307871897680557,0.8095607000817793,0.7543859649122807,0.7049180327868853,0.890625,0.7307692307692307,0.9825870646766169,0.8566781477229238,0.8028169014084507,0.9775162648296977,0.8574395532729452,0.04751404947916667,1.0,0.16921281023194434
139,depression,psychologist_1_3,full_eligible,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.26999999999999996,60,0.9252398111962645,0.8095607000817793,0.5825242718446602,0.9836065573770492,0.7373737373737373,0.9358974358974359,0.9353233830845771,0.9356104094910065,0.8248587570621468,0.9775162648296977,0.8574395532729452,0.04751404947916667,1.0,0.07476018880373547
140,depression,psychologist_1_3,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,default_0_5,0.5,60,0.8906257930264426,0.785836380535496,0.6933333333333334,0.8524590163934426,0.8,0.8205128205128205,0.9601990049751243,0.8903559127439724,0.810126582278481,0.9696708763872943,0.8344439998170303,0.050086821343864656,1.0,0.10937420697355738
141,depression,psychologist_1_3,full_eligible,hgb,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 250, ""random_state"": 20270413}",none,balanced,0.13,60,0.9263310155813835,0.785836380535496,0.6145833333333334,0.9672131147540983,0.7156862745098039,0.9358974358974359,0.927860696517413,0.9318790662074244,0.8111111111111111,0.9696708763872943,0.8344439998170303,0.050086821343864656,0.9972353870458136,0.07090437146443007
142,depression,psychologist_1_3,full_eligible,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,default_0_5,0.5,60,0.8889001674871847,0.7928498103242708,0.5789473684210527,0.9016393442622951,0.6454545454545455,0.9102564102564102,0.9029850746268657,0.9066207424416379,0.7553191489361702,0.9672470978441128,0.8303117611633103,0.0656934989100882,0.9199666491135685,0.031066481626383813
143,depression,psychologist_1_3,full_eligible,logreg,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""liblinear""}",none,balanced,0.30999999999999994,60,0.9000152261076992,0.7928498103242708,0.5221238938053098,0.9672131147540983,0.5658914728682171,0.9358974358974359,0.8606965174129353,0.8982969766551856,0.7053140096618358,0.9672470978441128,0.8303117611633103,0.0656934989100882,0.9192820782868176,0.019266852179118388
144,depression,psychologist_1_3,boosted_eng_full,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,78,0.8733187839415317,0.8330229412827858,0.7868852459016393,0.7868852459016393,0.8888888888888888,0.8205128205128205,0.9800995024875622,0.9003061615001913,0.8533333333333334,0.9789673427733129,0.8888636541273607,0.040010898437500005,1.0,0.12668121605846827
145,depression,psychologist_1_3,boosted_eng_full,rf,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,balanced,0.24,78,0.937166928894077,0.8330229412827858,0.6629213483146067,0.9672131147540983,0.7346938775510204,0.9230769230769231,0.9353233830845771,0.9292001530807501,0.8181818181818182,0.9789673427733129,0.8888636541273607,0.040010898437500005,0.9924960505529226,0.055329121658845515
146,depression,psychologist_1_3,boosted_eng_full,extra_trees,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400, ""n_jobs"": -1, ""random_state"": 20270413}",none,default_0_5,0.5,78,0.8553773537024818,0.8316572637600868,0.7666666666666667,0.7540983606557377,0.9076923076923077,0.7564102564102564,0.9850746268656716,0.870742441637964,0.8251748251748252,0.9793022069141472,0.8832500994254489,0.042308919270833335,1.0,0.1446226462975182
