candidate_key,mode,source_type,source_model_id,config_id,calibration,threshold_policy,threshold,f1,recall,precision,balanced_accuracy,specificity,roc_auc,pr_auc,brier,delta_f1_vs_v14,delta_recall_vs_v14,delta_ba_vs_v14,real_clone_count_vs_other5,near_clone_count_vs_other5,max_prediction_agreement_vs_other5,max_probability_correlation_vs_other5,guardrail_ok,precision_floor_ok,quality_score
caregiver_full::train::rf_v14_calibrated_sigmoid::20270493::none::pareto_f1_recall_precision::0.800000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,pareto_f1_recall_precision,0.7999999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9781856578001438,0.7593189960882324,0.03630208558150586,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.9995409256520005,yes,yes,0.8630504177744622
caregiver_full::train::rf_v14_calibrated_sigmoid::20270493::none::balanced_accuracy_focus::0.800000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,balanced_accuracy_focus,0.7999999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9781856578001438,0.7593189960882324,0.03630208558150586,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.9995409256520005,yes,yes,0.8630504177744622
caregiver_full::train::rf_v14_calibrated_sigmoid::20270493::none::guardrail_conservative::0.800000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,guardrail_conservative,0.7999999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9781856578001438,0.7593189960882324,0.03630208558150586,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.9995409256520005,yes,yes,0.8630504177744622
caregiver_full::train::rf_v14_calibrated_sigmoid::20270493::none::anti_clone_distance::0.800000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,anti_clone_distance,0.7999999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9781856578001438,0.7593189960882324,0.03630208558150586,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.9995409256520005,yes,yes,0.8630504177744622
caregiver_full::train::rf_v14_calibrated_sigmoid::20270493::none::recall_plus_precision_floor::0.800000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,recall_plus_precision_floor,0.7999999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9781856578001438,0.7593189960882324,0.03630208558150586,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.9995409256520005,yes,yes,0.8630504177744622
caregiver_full::train::rf_v14_calibrated_isotonic::20270421::none::max_f1_precision_guard::0.700000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_isotonic,none,max_f1_precision_guard,0.7,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9760064701653487,0.6800762815861203,0.036351216126622975,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.999798583560114,yes,yes,0.8630479612472063
caregiver_full::train::rf_v14_calibrated_isotonic::20270421::none::recall_target_guard::0.700000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_isotonic,none,recall_target_guard,0.7,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9760064701653487,0.6800762815861203,0.036351216126622975,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.999798583560114,yes,yes,0.8630479612472063
caregiver_full::train::rf_v14_calibrated_isotonic::20270421::none::f1_ba_conservative::0.700000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_isotonic,none,f1_ba_conservative,0.7,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9760064701653487,0.6800762815861203,0.036351216126622975,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.999798583560114,yes,yes,0.8630479612472063
caregiver_full::train::rf_v14_calibrated_isotonic::20270421::none::precision_recovery::0.700000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_isotonic,none,precision_recovery,0.7,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9760064701653487,0.6800762815861203,0.036351216126622975,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.999798583560114,yes,yes,0.8630479612472063
caregiver_full::train::rf_v14_calibrated_isotonic::20270421::none::pareto_f1_recall_precision::0.700000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_isotonic,none,pareto_f1_recall_precision,0.7,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9760064701653487,0.6800762815861203,0.036351216126622975,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.999798583560114,yes,yes,0.8630479612472063
caregiver_full::train::rf_v14_calibrated_isotonic::20270421::none::balanced_accuracy_focus::0.700000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_isotonic,none,balanced_accuracy_focus,0.7,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9760064701653487,0.6800762815861203,0.036351216126622975,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.999798583560114,yes,yes,0.8630479612472063
caregiver_full::train::rf_v14_calibrated_isotonic::20270421::none::guardrail_conservative::0.700000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_isotonic,none,guardrail_conservative,0.7,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9760064701653487,0.6800762815861203,0.036351216126622975,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.999798583560114,yes,yes,0.8630479612472063
caregiver_full::train::rf_v14_calibrated_isotonic::20270421::none::anti_clone_distance::0.700000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_isotonic,none,anti_clone_distance,0.7,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9760064701653487,0.6800762815861203,0.036351216126622975,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.999798583560114,yes,yes,0.8630479612472063
caregiver_full::train::rf_v14_calibrated_isotonic::20270421::none::recall_plus_precision_floor::0.700000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_isotonic,none,recall_plus_precision_floor,0.7,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9760064701653487,0.6800762815861203,0.036351216126622975,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.999798583560114,yes,yes,0.8630479612472063
caregiver_full::train::rf_v14_balanced_shallow::20270475::none::max_f1_precision_guard::0.780000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_balanced_shallow,none,max_f1_precision_guard,0.7799999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9797807332854062,0.7809675573168156,0.03638098606117341,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995323213915023,yes,yes,0.8630464727504787
caregiver_full::train::rf_v14_balanced_shallow::20270475::none::recall_target_guard::0.780000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_balanced_shallow,none,recall_target_guard,0.7799999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9797807332854062,0.7809675573168156,0.03638098606117341,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995323213915023,yes,yes,0.8630464727504787
caregiver_full::train::rf_v14_balanced_shallow::20270475::none::f1_ba_conservative::0.780000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_balanced_shallow,none,f1_ba_conservative,0.7799999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9797807332854062,0.7809675573168156,0.03638098606117341,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995323213915023,yes,yes,0.8630464727504787
caregiver_full::train::rf_v14_balanced_shallow::20270475::none::precision_recovery::0.780000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_balanced_shallow,none,precision_recovery,0.7799999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9797807332854062,0.7809675573168156,0.03638098606117341,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995323213915023,yes,yes,0.8630464727504787
caregiver_full::train::rf_v14_balanced_shallow::20270475::none::pareto_f1_recall_precision::0.780000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_balanced_shallow,none,pareto_f1_recall_precision,0.7799999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9797807332854062,0.7809675573168156,0.03638098606117341,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995323213915023,yes,yes,0.8630464727504787
caregiver_full::train::rf_v14_balanced_shallow::20270475::none::balanced_accuracy_focus::0.780000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_balanced_shallow,none,balanced_accuracy_focus,0.7799999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9797807332854062,0.7809675573168156,0.03638098606117341,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995323213915023,yes,yes,0.8630464727504787
caregiver_full::train::rf_v14_balanced_shallow::20270475::none::guardrail_conservative::0.780000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_balanced_shallow,none,guardrail_conservative,0.7799999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9797807332854062,0.7809675573168156,0.03638098606117341,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995323213915023,yes,yes,0.8630464727504787
caregiver_full::train::rf_v14_balanced_shallow::20270475::none::anti_clone_distance::0.780000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_balanced_shallow,none,anti_clone_distance,0.7799999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9797807332854062,0.7809675573168156,0.03638098606117341,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995323213915023,yes,yes,0.8630464727504787
caregiver_full::train::rf_v14_balanced_shallow::20270475::none::recall_plus_precision_floor::0.780000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_balanced_shallow,none,recall_plus_precision_floor,0.7799999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9797807332854062,0.7809675573168156,0.03638098606117341,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995323213915023,yes,yes,0.8630464727504787
caregiver_full::train::rf_v15_depth6_dense::20270421::none::max_f1_precision_guard::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,max_f1_precision_guard,0.83,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9773993529834651,0.7280193687179638,0.036402698498719605,0.12046204620462053,0.2692307692307693,0.12877426312005757,3,4,1.0,0.9985662594356971,yes,yes,0.8630453871286015
caregiver_full::train::rf_v15_depth6_dense::20270421::none::recall_target_guard::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,recall_target_guard,0.83,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9773993529834651,0.7280193687179638,0.036402698498719605,0.12046204620462053,0.2692307692307693,0.12877426312005757,3,4,1.0,0.9985662594356971,yes,yes,0.8630453871286015
caregiver_full::train::rf_v15_depth6_dense::20270421::none::f1_ba_conservative::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,f1_ba_conservative,0.83,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9773993529834651,0.7280193687179638,0.036402698498719605,0.12046204620462053,0.2692307692307693,0.12877426312005757,3,4,1.0,0.9985662594356971,yes,yes,0.8630453871286015
caregiver_full::train::rf_v15_depth6_dense::20270421::none::precision_recovery::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,precision_recovery,0.83,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9773993529834651,0.7280193687179638,0.036402698498719605,0.12046204620462053,0.2692307692307693,0.12877426312005757,3,4,1.0,0.9985662594356971,yes,yes,0.8630453871286015
caregiver_full::train::rf_v15_depth6_dense::20270421::none::pareto_f1_recall_precision::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,pareto_f1_recall_precision,0.83,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9773993529834651,0.7280193687179638,0.036402698498719605,0.12046204620462053,0.2692307692307693,0.12877426312005757,3,4,1.0,0.9985662594356971,yes,yes,0.8630453871286015
caregiver_full::train::rf_v15_depth6_dense::20270421::none::balanced_accuracy_focus::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,balanced_accuracy_focus,0.83,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9773993529834651,0.7280193687179638,0.036402698498719605,0.12046204620462053,0.2692307692307693,0.12877426312005757,3,4,1.0,0.9985662594356971,yes,yes,0.8630453871286015
caregiver_full::train::rf_v15_depth6_dense::20270421::none::guardrail_conservative::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,guardrail_conservative,0.83,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9773993529834651,0.7280193687179638,0.036402698498719605,0.12046204620462053,0.2692307692307693,0.12877426312005757,3,4,1.0,0.9985662594356971,yes,yes,0.8630453871286015
caregiver_full::train::rf_v15_depth6_dense::20270421::none::anti_clone_distance::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,anti_clone_distance,0.83,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9773993529834651,0.7280193687179638,0.036402698498719605,0.12046204620462053,0.2692307692307693,0.12877426312005757,3,4,1.0,0.9985662594356971,yes,yes,0.8630453871286015
caregiver_full::train::rf_v15_depth6_dense::20270421::none::recall_plus_precision_floor::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,recall_plus_precision_floor,0.83,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9773993529834651,0.7280193687179638,0.036402698498719605,0.12046204620462053,0.2692307692307693,0.12877426312005757,3,4,1.0,0.9985662594356971,yes,yes,0.8630453871286015
caregiver_full::train::rf_v14_calibrated_sigmoid::20270439::none::max_f1_precision_guard::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,max_f1_precision_guard,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9782530553558592,0.7390574302398272,0.03640857101850347,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995407364325025,yes,yes,0.8630450935026123
caregiver_full::train::rf_v14_calibrated_sigmoid::20270439::none::recall_target_guard::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,recall_target_guard,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9782530553558592,0.7390574302398272,0.03640857101850347,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995407364325025,yes,yes,0.8630450935026123
caregiver_full::train::rf_v14_calibrated_sigmoid::20270439::none::f1_ba_conservative::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,f1_ba_conservative,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9782530553558592,0.7390574302398272,0.03640857101850347,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995407364325025,yes,yes,0.8630450935026123
caregiver_full::train::rf_v14_calibrated_sigmoid::20270439::none::precision_recovery::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,precision_recovery,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9782530553558592,0.7390574302398272,0.03640857101850347,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995407364325025,yes,yes,0.8630450935026123
caregiver_full::train::rf_v14_calibrated_sigmoid::20270439::none::pareto_f1_recall_precision::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,pareto_f1_recall_precision,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9782530553558592,0.7390574302398272,0.03640857101850347,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995407364325025,yes,yes,0.8630450935026123
caregiver_full::train::rf_v14_calibrated_sigmoid::20270439::none::balanced_accuracy_focus::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,balanced_accuracy_focus,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9782530553558592,0.7390574302398272,0.03640857101850347,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995407364325025,yes,yes,0.8630450935026123
caregiver_full::train::rf_v14_calibrated_sigmoid::20270439::none::guardrail_conservative::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,guardrail_conservative,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9782530553558592,0.7390574302398272,0.03640857101850347,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995407364325025,yes,yes,0.8630450935026123
caregiver_full::train::rf_v14_calibrated_sigmoid::20270439::none::anti_clone_distance::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,anti_clone_distance,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9782530553558592,0.7390574302398272,0.03640857101850347,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995407364325025,yes,yes,0.8630450935026123
caregiver_full::train::rf_v14_calibrated_sigmoid::20270439::none::recall_plus_precision_floor::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,recall_plus_precision_floor,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9782530553558592,0.7390574302398272,0.03640857101850347,0.12046204620462053,0.2692307692307693,0.12877426312005757,1,4,1.0,0.9995407364325025,yes,yes,0.8630450935026123
caregiver_full::train::rf_v15_isotonic_dense::20270457::none::max_f1_precision_guard::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_dense,none,max_f1_precision_guard,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9769949676491733,0.727089755342447,0.03644901037327208,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.999472064207977,yes,yes,0.8630430715348738
caregiver_full::train::rf_v15_isotonic_dense::20270457::none::recall_target_guard::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_dense,none,recall_target_guard,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9769949676491733,0.727089755342447,0.03644901037327208,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.999472064207977,yes,yes,0.8630430715348738
caregiver_full::train::rf_v15_isotonic_dense::20270457::none::f1_ba_conservative::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_dense,none,f1_ba_conservative,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9769949676491733,0.727089755342447,0.03644901037327208,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.999472064207977,yes,yes,0.8630430715348738
caregiver_full::train::rf_v15_isotonic_dense::20270457::none::precision_recovery::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_dense,none,precision_recovery,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9769949676491733,0.727089755342447,0.03644901037327208,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.999472064207977,yes,yes,0.8630430715348738
caregiver_full::train::rf_v15_isotonic_dense::20270457::none::pareto_f1_recall_precision::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_dense,none,pareto_f1_recall_precision,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9769949676491733,0.727089755342447,0.03644901037327208,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.999472064207977,yes,yes,0.8630430715348738
caregiver_full::train::rf_v15_isotonic_dense::20270457::none::balanced_accuracy_focus::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_dense,none,balanced_accuracy_focus,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9769949676491733,0.727089755342447,0.03644901037327208,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.999472064207977,yes,yes,0.8630430715348738
caregiver_full::train::rf_v15_isotonic_dense::20270457::none::guardrail_conservative::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_dense,none,guardrail_conservative,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9769949676491733,0.727089755342447,0.03644901037327208,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.999472064207977,yes,yes,0.8630430715348738
caregiver_full::train::rf_v15_isotonic_dense::20270457::none::anti_clone_distance::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_dense,none,anti_clone_distance,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9769949676491733,0.727089755342447,0.03644901037327208,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.999472064207977,yes,yes,0.8630430715348738
caregiver_full::train::rf_v15_isotonic_dense::20270457::none::recall_plus_precision_floor::0.810000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_dense,none,recall_plus_precision_floor,0.8099999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9769949676491733,0.727089755342447,0.03644901037327208,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.999472064207977,yes,yes,0.8630430715348738
caregiver_full::train::rf_v15_depth6_dense::20270439::none::max_f1_precision_guard::0.850000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,max_f1_precision_guard,0.8499999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9775341480948958,0.729855140220765,0.0364542103998287,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.9988827392369882,yes,yes,0.863042811533546
caregiver_full::train::rf_v15_depth6_dense::20270439::none::recall_target_guard::0.850000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,recall_target_guard,0.8499999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9775341480948958,0.729855140220765,0.0364542103998287,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.9988827392369882,yes,yes,0.863042811533546
caregiver_full::train::rf_v15_depth6_dense::20270439::none::f1_ba_conservative::0.850000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,f1_ba_conservative,0.8499999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9775341480948958,0.729855140220765,0.0364542103998287,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.9988827392369882,yes,yes,0.863042811533546
caregiver_full::train::rf_v15_depth6_dense::20270439::none::precision_recovery::0.850000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,precision_recovery,0.8499999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9775341480948958,0.729855140220765,0.0364542103998287,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.9988827392369882,yes,yes,0.863042811533546
caregiver_full::train::rf_v15_depth6_dense::20270439::none::pareto_f1_recall_precision::0.850000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,pareto_f1_recall_precision,0.8499999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9775341480948958,0.729855140220765,0.0364542103998287,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.9988827392369882,yes,yes,0.863042811533546
caregiver_full::train::rf_v15_depth6_dense::20270439::none::balanced_accuracy_focus::0.850000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,balanced_accuracy_focus,0.8499999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9775341480948958,0.729855140220765,0.0364542103998287,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.9988827392369882,yes,yes,0.863042811533546
caregiver_full::train::rf_v15_depth6_dense::20270439::none::guardrail_conservative::0.850000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,guardrail_conservative,0.8499999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9775341480948958,0.729855140220765,0.0364542103998287,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.9988827392369882,yes,yes,0.863042811533546
caregiver_full::train::rf_v15_depth6_dense::20270439::none::anti_clone_distance::0.850000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth6_dense,none,anti_clone_distance,0.8499999999999999,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9775341480948958,0.729855140220765,0.0364542103998287,0.12046204620462053,0.2692307692307693,0.12877426312005757,2,4,1.0,0.9988827392369882,yes,yes,0.863042811533546
