mode,route,variant,domain,config_id,seed,n_features,calibration,threshold,val_objective,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,missingness_sensitivity,partial_questionnaire_sensitivity,direct_fill_pct,derived_fill_pct,imputed_fill_pct,remaining_missing_pct
caregiver,B,intermediate_mapping,elimination,rf_compact_350,47,17,isotonic,0.39,0.8586823590228666,0.9007633587786259,0.7329192546583851,0.896,0.8144596273291926,0.8082191780821918,0.8742360248447205,0.8791154836537858,0.14504682384560955,0.021838509316770338,0.16219875776397524,0.9119703825586178,0.0,0.08802961744138214,0.0
caregiver,B,intermediate_mapping,elimination,rf_compact_350,83,17,isotonic,0.42000000000000004,0.8638214427604866,0.926605504587156,0.6273291925465838,0.936,0.781664596273292,0.7481481481481481,0.8713540372670807,0.876590960753419,0.14996958291812126,-0.010062111801242168,0.12872049689441,0.9119703825586178,0.0,0.08802961744138214,0.0
caregiver,B,intermediate_mapping,elimination,rf_stability_500,11,17,isotonic,0.505,0.8563707596751075,0.926605504587156,0.6273291925465838,0.936,0.781664596273292,0.7481481481481481,0.8779627329192546,0.8866891342034848,0.14849142982505767,-0.017267080745341556,0.13711801242236032,0.9119703825586178,0.0,0.08802961744138214,0.0
caregiver,B,intermediate_mapping,elimination,rf_stability_500,29,17,isotonic,0.41000000000000003,0.8631079404476614,0.9292035398230089,0.6521739130434783,0.936,0.7940869565217392,0.7664233576642335,0.8610434782608696,0.8556524451442041,0.1491225143767075,0.00809937888198764,0.13980124223602497,0.9119703825586178,0.0,0.08802961744138214,0.0
caregiver,B,intermediate_mapping,elimination,rf_stability_500,47,17,isotonic,0.505,0.8597431399282937,0.9272727272727272,0.6335403726708074,0.936,0.7847701863354037,0.7527675276752768,0.8783850931677019,0.8852038451998829,0.14549988935455888,-0.016372670807453416,0.14022360248447208,0.9119703825586178,0.0,0.08802961744138214,0.0
caregiver,B,intermediate_mapping,elimination,rf_stability_500,83,17,isotonic,0.505,0.8600839676329673,0.9259259259259259,0.6211180124223602,0.936,0.7785590062111801,0.7434944237918215,0.8847701863354036,0.8876654726164599,0.145323159329915,-0.018583850931677026,0.13601242236024846,0.9119703825586178,0.0,0.08802961744138214,0.0
caregiver,B,intermediate_mapping,elimination,rf_deep_650,11,17,isotonic,0.505,0.8570874820019215,0.9252336448598131,0.6149068322981367,0.936,0.7754534161490684,0.7388059701492538,0.8710559006211179,0.8784194408197544,0.14763935940460954,-0.04211180124223601,0.1255900621118013,0.9119703825586178,0.0,0.08802961744138214,0.0
caregiver,B,intermediate_mapping,elimination,rf_deep_650,29,17,isotonic,0.405,0.8671772235638184,0.926605504587156,0.6273291925465838,0.936,0.781664596273292,0.7481481481481481,0.8699378881987577,0.8720346071566811,0.15208340409430482,0.009043478260869708,0.12319254658385104,0.9119703825586178,0.0,0.08802961744138214,0.0
caregiver,B,intermediate_mapping,elimination,rf_deep_650,47,17,isotonic,0.505,0.8600839676329673,0.9259259259259259,0.6211180124223602,0.936,0.7785590062111801,0.7434944237918215,0.8669813664596274,0.8700929941891145,0.14881633882013454,-0.0239006211180125,0.12669565217391304,0.9119703825586178,0.0,0.08802961744138214,0.0
caregiver,B,intermediate_mapping,elimination,rf_deep_650,83,17,isotonic,0.505,0.856712174638499,0.9279279279279279,0.639751552795031,0.936,0.7878757763975155,0.7573529411764706,0.8708571428571428,0.8756012030232573,0.14505859793317138,-0.011900621118012378,0.14111801242236016,0.9119703825586178,0.0,0.08802961744138214,0.0
caregiver,B,intermediate_mapping,anxiety,rf_compact_350,11,260,isotonic,0.16999999999999998,0.9456719367588933,0.7974683544303798,0.9545454545454546,0.9272727272727272,0.9409090909090909,0.8689655172413793,0.9722451790633608,0.9334369012560476,0.038810672621998395,0.027272727272727337,0.032196969696969724,0.13015061861215707,0.1331091984938139,0.7367401828940291,0.0
caregiver,B,intermediate_mapping,anxiety,rf_compact_350,29,260,isotonic,0.15,0.950265182668673,0.7948717948717948,0.9393939393939394,0.9272727272727272,0.9333333333333333,0.8611111111111112,0.9724517906336088,0.9353639953098157,0.04105026856694636,0.040909090909090895,0.01590909090909093,0.13015061861215707,0.1331091984938139,0.7367401828940291,0.0
caregiver,B,intermediate_mapping,anxiety,rf_compact_350,47,260,isotonic,0.33499999999999996,0.9392443531008061,0.8378378378378378,0.9393939393939394,0.9454545454545454,0.9424242424242424,0.8857142857142857,0.9742768595041322,0.9426948157953132,0.03465053291212336,0.11515151515151512,0.09242424242424235,0.13015061861215707,0.1331091984938139,0.7367401828940291,0.0
caregiver,B,intermediate_mapping,anxiety,rf_compact_350,83,260,isotonic,0.15,0.9456719367588933,0.8076923076923077,0.9545454545454546,0.9318181818181818,0.9431818181818181,0.875,0.9742768595041322,0.9431510589269189,0.03586499562270341,0.039393939393939315,0.02613636363636357,0.13015061861215707,0.1331091984938139,0.7367401828940291,0.0
caregiver,B,intermediate_mapping,anxiety,rf_stability_500,11,260,isotonic,0.16999999999999998,0.9456719367588933,0.7948717948717948,0.9393939393939394,0.9272727272727272,0.9333333333333333,0.8611111111111112,0.9719696969696969,0.9382795996920166,0.03966909842952296,0.03106060606060601,0.01590909090909093,0.13015061861215707,0.1331091984938139,0.7367401828940291,0.0
caregiver,B,intermediate_mapping,anxiety,rf_stability_500,29,260,isotonic,0.15,0.950265182668673,0.7948717948717948,0.9393939393939394,0.9272727272727272,0.9333333333333333,0.8611111111111112,0.971763085399449,0.9321815624620684,0.0417917759455955,0.042424242424242475,0.027272727272727282,0.13015061861215707,0.1331091984938139,0.7367401828940291,0.0
caregiver,B,intermediate_mapping,anxiety,rf_stability_500,47,260,isotonic,0.15,0.950265182668673,0.7948717948717948,0.9393939393939394,0.9272727272727272,0.9333333333333333,0.8611111111111112,0.9706267217630855,0.9293391062933246,0.041798635474415875,0.02651515151515149,0.02234848484848484,0.13015061861215707,0.1331091984938139,0.7367401828940291,0.0
caregiver,B,intermediate_mapping,anxiety,rf_stability_500,83,260,isotonic,0.15,0.950265182668673,0.7948717948717948,0.9393939393939394,0.9272727272727272,0.9333333333333333,0.8611111111111112,0.9712121212121212,0.9313030217503735,0.04090812085022272,0.031818181818181746,0.028030303030303072,0.13015061861215707,0.1331091984938139,0.7367401828940291,0.0
caregiver,B,intermediate_mapping,anxiety,rf_deep_650,11,260,isotonic,0.15,0.9456719367588933,0.7974683544303798,0.9545454545454546,0.9272727272727272,0.9409090909090909,0.8689655172413793,0.9744490358126722,0.9453368676430752,0.03697351611520254,0.021969696969696972,0.026893939393939414,0.13015061861215707,0.1331091984938139,0.7367401828940291,0.0
caregiver,B,intermediate_mapping,anxiety,rf_deep_650,29,260,isotonic,0.15,0.9411544948350161,0.7974683544303798,0.9545454545454546,0.9272727272727272,0.9409090909090909,0.8689655172413793,0.9744834710743802,0.9460740485170056,0.03319776836580954,0.046969696969696995,0.025757575757575757,0.13015061861215707,0.1331091984938139,0.7367401828940291,0.0
caregiver,B,intermediate_mapping,anxiety,rf_deep_650,47,260,isotonic,0.15,0.9456719367588933,0.7974683544303798,0.9545454545454546,0.9272727272727272,0.9409090909090909,0.8689655172413793,0.9731060606060606,0.9355553118906548,0.03658157547075147,0.034848484848484906,0.0306818181818182,0.13015061861215707,0.1331091984938139,0.7367401828940291,0.0
caregiver,B,intermediate_mapping,anxiety,rf_deep_650,83,260,isotonic,0.15,0.950265182668673,0.8051948051948052,0.9393939393939394,0.9318181818181818,0.9356060606060606,0.8671328671328671,0.9732782369146006,0.9360813706261215,0.03740920734187681,0.022727272727272707,0.024242424242424176,0.13015061861215707,0.1331091984938139,0.7367401828940291,0.0
caregiver,B,intermediate_mapping,depression,rf_compact_350,11,18,isotonic,0.22499999999999998,0.9463034449570557,0.8571428571428571,0.9391304347826087,0.8947368421052632,0.9169336384439359,0.8962655601659751,0.9749046529366896,0.9600295868742422,0.05895978363127501,0.017696414950419515,0.04449529621154341,0.8811188811188811,0.0,0.11888111888111888,0.0
caregiver,B,intermediate_mapping,depression,rf_compact_350,29,18,isotonic,0.405,0.9477836066299508,0.9090909090909091,0.8695652173913043,0.9415204678362573,0.9055428426137808,0.8888888888888888,0.9730994152046784,0.9511015140471759,0.060248884275071586,0.016043732519705034,0.010983981693363898,0.8811188811188811,0.0,0.11888111888111888,0.0
caregiver,B,intermediate_mapping,depression,rf_compact_350,47,18,isotonic,0.33499999999999996,0.9487618409742031,0.908256880733945,0.8608695652173913,0.9415204678362573,0.9011950165268243,0.8839285714285714,0.977904907195525,0.9641730562522498,0.05846092849258878,0.007424357996440367,0.00963640986524289,0.8811188811188811,0.0,0.11888111888111888,0.0
caregiver,B,intermediate_mapping,depression,rf_compact_350,83,18,isotonic,0.33499999999999996,0.9463034449570557,0.864,0.9391304347826087,0.9005847953216374,0.919857615052123,0.9,0.9754131706076787,0.9538364641146575,0.05745085129803521,0.007195525044495388,0.019565217391304346,0.8811188811188811,0.0,0.11888111888111888,0.0
caregiver,B,intermediate_mapping,depression,rf_stability_500,11,18,isotonic,0.15,0.9508237021496126,0.8384615384615385,0.9478260869565217,0.8771929824561403,0.912509534706331,0.889795918367347,0.9747520976353928,0.9594017011276648,0.06034550322395039,0.05863208746503945,0.07384947876938724,0.8811188811188811,0.0,0.11888111888111888,0.0
caregiver,B,intermediate_mapping,depression,rf_stability_500,29,18,isotonic,0.15,0.9473869454251369,0.8515625,0.9478260869565217,0.8888888888888888,0.9183574879227052,0.897119341563786,0.9729722857869311,0.9499020378837919,0.056866687392787,0.058708365115687666,0.08550724637681151,0.8811188811188811,0.0,0.11888111888111888,0.0
caregiver,B,intermediate_mapping,depression,rf_stability_500,47,18,isotonic,0.33499999999999996,0.9497758137800011,0.896551724137931,0.9043478260869565,0.9298245614035088,0.9170861937452326,0.9004329004329005,0.972006102212052,0.9499356528762897,0.05950722721532745,0.036435291126366565,0.024103737604881714,0.8811188811188811,0.0,0.11888111888111888,0.0
caregiver,B,intermediate_mapping,depression,rf_stability_500,83,18,isotonic,0.33499999999999996,0.9463034449570557,0.8515625,0.9478260869565217,0.8888888888888888,0.9183574879227052,0.897119341563786,0.9744215611492499,0.96191453086664,0.05664569065157508,0.00569539791507756,0.027510806000508425,0.8811188811188811,0.0,0.11888111888111888,0.0
caregiver,B,intermediate_mapping,depression,rf_deep_650,11,18,isotonic,0.405,0.9463034449570557,0.864,0.9391304347826087,0.9005847953216374,0.919857615052123,0.9,0.9726671751843377,0.9490434899546706,0.058994072423746,0.00569539791507756,0.025336892957030233,0.8811188811188811,0.0,0.11888111888111888,0.0
caregiver,B,intermediate_mapping,depression,rf_deep_650,29,18,isotonic,0.15,0.9485013668277751,0.8461538461538461,0.9565217391304348,0.8830409356725146,0.9197813374014747,0.8979591836734694,0.9775743707093821,0.9569388106449284,0.056381393944151745,0.05563183320620391,0.07744724129163494,0.8811188811188811,0.0,0.11888111888111888,0.0
caregiver,B,intermediate_mapping,depression,rf_deep_650,47,18,isotonic,0.405,0.9463034449570557,0.8503937007874016,0.9391304347826087,0.8888888888888888,0.9140096618357487,0.8925619834710744,0.9759979659293161,0.9541141618983324,0.0592147490078318,0.0389016018306636,0.017276887871853552,0.8811188811188811,0.0,0.11888111888111888,0.0
caregiver,B,intermediate_mapping,depression,rf_deep_650,83,18,isotonic,0.15,0.9451248621090529,0.8461538461538461,0.9565217391304348,0.8830409356725146,0.9197813374014747,0.8979591836734694,0.9758199847444698,0.9532649424325701,0.059330035486532214,0.05128400711924741,0.07744724129163488,0.8811188811188811,0.0,0.11888111888111888,0.0
caregiver,C,caregiver_clean_core,adhd,rf_compact_350,11,23,isotonic,0.44499999999999995,0.8990546004106141,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9494658385093167,0.9518596783539789,0.08563271134030544,0.0027329192546584613,-0.00016149068322979243,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_core,adhd,rf_compact_350,29,23,isotonic,0.505,0.8960494511223319,0.9375,0.8385093167701864,0.928,0.8832546583850932,0.8852459016393442,0.9515527950310558,0.9556640064447844,0.08404778453935226,0.008472049689441041,0.008472049689440986,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_core,adhd,rf_compact_350,47,23,isotonic,0.505,0.8990546004106141,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9485465838509317,0.9502272161836116,0.08535545052789724,-0.006633540372670832,0.005577639751552843,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_core,adhd,rf_compact_350,83,23,isotonic,0.41500000000000004,0.8985650936721126,0.9246575342465754,0.8385093167701864,0.912,0.8752546583850932,0.8794788273615635,0.9506583850931676,0.9545430957371314,0.08391934092184195,-0.009689440993788767,-0.006372670807453351,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_core,adhd,rf_stability_500,11,23,isotonic,0.505,0.8990546004106141,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9532173913043478,0.9585544740814067,0.08431805154084446,-0.0008447204968943245,-0.001527950310559023,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_core,adhd,rf_stability_500,29,23,isotonic,0.505,0.8950708719851578,0.912751677852349,0.84472049689441,0.896,0.870360248447205,0.8774193548387097,0.9533416149068323,0.9591254151572693,0.08345620965978982,-0.006211180124223503,-0.0024223602484471085,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_core,adhd,rf_stability_500,47,23,isotonic,0.505,0.8990546004106141,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9519006211180124,0.9579248355428058,0.08436580807105284,-0.00573913043478258,0.0029192546583851064,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_core,adhd,rf_stability_500,83,23,isotonic,0.41500000000000004,0.9023346199567024,0.9246575342465754,0.8385093167701864,0.912,0.8752546583850932,0.8794788273615635,0.9518012422360249,0.9546679509652403,0.08683183705671209,-0.0065838509316770155,-0.006819875776397422,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_core,adhd,rf_deep_650,11,23,isotonic,0.44499999999999995,0.8993363426260292,0.9432624113475178,0.8260869565217391,0.936,0.8810434782608696,0.8807947019867549,0.954608695652174,0.9577271346481692,0.08205525466055295,0.007627329192546606,0.0031801242236025318,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_core,adhd,rf_deep_650,29,23,isotonic,0.505,0.8993363426260292,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9530931677018635,0.956246135078724,0.08349620469268021,0.010683229813664652,-0.00018633540372664514,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_core,adhd,rf_deep_650,47,23,isotonic,0.505,0.8955117395190622,0.9370629370629371,0.8322981366459627,0.928,0.8801490683229813,0.881578947368421,0.9535155279503106,0.9570977892428161,0.08258571116273794,0.005366459627329179,0.005813664596273194,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_core,adhd,rf_deep_650,83,23,isotonic,0.43500000000000005,0.8985650936721126,0.9121621621621622,0.8385093167701864,0.896,0.8672546583850932,0.8737864077669902,0.9516770186335404,0.9575417836299233,0.08298135084424987,-0.014583850931677023,-0.011714285714285677,1.0,0.0,0.0,0.04393432654302219
caregiver,C,caregiver_clean_core,conduct,rf_compact_350,11,22,isotonic,0.33499999999999996,0.9548583423535417,0.9857142857142858,0.8625,0.9951456310679612,0.9288228155339806,0.92,0.9805825242718447,0.9477374779727479,0.041335628466389954,0.05206310679611659,0.005006067961165095,1.0,0.0,0.0,0.03289891926255562
caregiver,C,caregiver_clean_core,conduct,rf_compact_350,29,22,isotonic,0.15,0.9525544204126939,0.971830985915493,0.8625,0.9902912621359223,0.9263956310679612,0.9139072847682119,0.9814016990291262,0.9494118914820677,0.040861865800797266,-6.067961165046043e-05,0.01744538834951459,1.0,0.0,0.0,0.03289891926255562
caregiver,C,caregiver_clean_core,conduct,rf_compact_350,47,22,isotonic,0.33499999999999996,0.9548583423535417,0.9855072463768116,0.85,0.9951456310679612,0.9225728155339805,0.912751677852349,0.9801881067961165,0.9483135134476011,0.04166069744524905,0.026031553398058183,0.006917475728155265,1.0,0.0,0.0,0.03289891926255562
caregiver,C,caregiver_clean_core,conduct,rf_compact_350,83,22,isotonic,0.15,0.961270809131052,0.9855072463768116,0.85,0.9951456310679612,0.9225728155339805,0.912751677852349,0.9796723300970875,0.9443645383434982,0.04127085286778045,-0.014987864077669943,0.012408980582524154,1.0,0.0,0.0,0.03289891926255562
caregiver,C,caregiver_clean_core,conduct,rf_stability_500,11,22,isotonic,0.16999999999999998,0.956881067961165,0.971830985915493,0.8625,0.9902912621359223,0.9263956310679612,0.9139072847682119,0.9805521844660195,0.9465773738972892,0.04034065442440744,0.022512135922330034,0.022299757281553423,1.0,0.0,0.0,0.03289891926255562
caregiver,C,caregiver_clean_core,conduct,rf_stability_500,29,22,isotonic,0.255,0.9525544204126939,0.9459459459459459,0.875,0.9805825242718447,0.9277912621359223,0.9090909090909091,0.9798240291262137,0.9458118184766438,0.04147981982950339,0.016990291262135915,0.013501213592232997,1.0,0.0,0.0,0.03289891926255562
caregiver,C,caregiver_clean_core,conduct,rf_stability_500,47,22,isotonic,0.16999999999999998,0.956881067961165,0.971830985915493,0.8625,0.9902912621359223,0.9263956310679612,0.9139072847682119,0.9797633495145631,0.944328738678805,0.04150156529857813,0.01104368932038835,0.02248179611650486,1.0,0.0,0.0,0.03289891926255562
caregiver,C,caregiver_clean_core,conduct,rf_stability_500,83,22,isotonic,0.255,0.9525544204126939,0.9459459459459459,0.875,0.9805825242718447,0.9277912621359223,0.9090909090909091,0.9804308252427185,0.946040229814927,0.043775829166566256,0.007281553398058249,0.013501213592232997,1.0,0.0,0.0,0.03289891926255562
caregiver,C,caregiver_clean_core,conduct,rf_deep_650,11,22,isotonic,0.15,0.961270809131052,0.9857142857142858,0.8625,0.9951456310679612,0.9288228155339806,0.92,0.983373786407767,0.9458619929453262,0.03963072448062653,0.020084951456310618,0.01553398058252431,1.0,0.0,0.0,0.03289891926255562
caregiver,C,caregiver_clean_core,conduct,rf_deep_650,29,22,isotonic,0.16999999999999998,0.956881067961165,0.971830985915493,0.8625,0.9902912621359223,0.9263956310679612,0.9139072847682119,0.9852851941747572,0.9492685884764349,0.0398262138053928,0.015230582524271896,0.010345873786407833,1.0,0.0,0.0,0.03289891926255562
caregiver,C,caregiver_clean_core,conduct,rf_deep_650,47,22,isotonic,0.15,0.956881067961165,0.971830985915493,0.8625,0.9902912621359223,0.9263956310679612,0.9139072847682119,0.9810679611650486,0.9498382803088221,0.03995376040071315,0.004793689320388372,0.020752427184466016,1.0,0.0,0.0,0.03289891926255562
caregiver,C,caregiver_clean_core,conduct,rf_deep_650,83,22,isotonic,0.15,0.961270809131052,0.9857142857142858,0.8625,0.9951456310679612,0.9288228155339806,0.92,0.9802184466019418,0.9455301569082404,0.0390511161701921,0.0027305825242718296,0.018841019417475735,1.0,0.0,0.0,0.03289891926255562
caregiver,C,caregiver_clean_core,elimination,rf_compact_350,11,17,isotonic,0.405,0.8627990257363013,0.9285714285714286,0.6459627329192547,0.936,0.7909813664596274,0.7619047619047619,0.8679751552795031,0.8718397342661723,0.1519669103134458,0.006832298136645987,0.14293167701863357,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_core,elimination,rf_compact_350,29,17,isotonic,0.43000000000000005,0.8631079404476614,0.9259259259259259,0.6211180124223602,0.936,0.7785590062111801,0.7434944237918215,0.8723478260869566,0.8746365014041304,0.15065752141665822,0.028099378881987547,0.12427329192546582,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_core,elimination,rf_compact_350,47,17,isotonic,0.505,0.8563707596751075,0.9272727272727272,0.6335403726708074,0.936,0.7847701863354037,0.7527675276752768,0.873167701863354,0.8766800079826487,0.14658739927311495,-0.015478260869565164,0.14067080745341615,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_core,elimination,rf_compact_350,83,17,isotonic,0.42000000000000004,0.8638214427604866,0.926605504587156,0.6273291925465838,0.936,0.781664596273292,0.7481481481481481,0.8794285714285714,0.8912854367859271,0.14838193497752422,-0.012745341614906813,0.1236149068322982,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_core,elimination,rf_stability_500,11,17,isotonic,0.505,0.8557829045610085,0.9298245614035088,0.6583850931677019,0.936,0.797192546583851,0.7709090909090909,0.8812422360248447,0.8918357863553301,0.14548778616000332,0.004944099378882072,0.15309316770186338,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_core,elimination,rf_stability_500,29,17,isotonic,0.42000000000000004,0.8631079404476614,0.9310344827586207,0.6708074534161491,0.936,0.8034037267080746,0.779783393501805,0.8882981366459627,0.890195455430421,0.14124222255109026,0.044944099378881996,0.1486708074534162,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_core,elimination,rf_stability_500,47,17,isotonic,0.45499999999999996,0.8600839676329673,0.9259259259259259,0.6211180124223602,0.936,0.7785590062111801,0.7434944237918215,0.8824347826086957,0.8887567886442973,0.14624622045218946,-0.025217391304347747,0.13069565217391305,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_core,elimination,rf_stability_500,83,17,isotonic,0.41500000000000004,0.8634482039699432,0.9272727272727272,0.6335403726708074,0.936,0.7847701863354037,0.7527675276752768,0.85783850931677,0.8551434391013821,0.14855999096165315,-0.018956521739130427,0.13248447204968944,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_core,elimination,rf_deep_650,11,17,isotonic,0.46499999999999997,0.8604582234722378,0.9230769230769231,0.5962732919254659,0.936,0.766136645962733,0.7245283018867924,0.8721987577639752,0.8763129773915488,0.15154945715173745,-0.01095652173913031,0.10629813664596283,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_core,elimination,rf_deep_650,29,17,isotonic,0.505,0.8638214427604866,0.9272727272727272,0.6335403726708074,0.936,0.7847701863354037,0.7527675276752768,0.8698385093167702,0.8732500985910188,0.14756669449972407,0.005416149068322995,0.13335403726708078,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_core,elimination,rf_deep_650,47,17,isotonic,0.505,0.8604582234722378,0.9259259259259259,0.6211180124223602,0.936,0.7785590062111801,0.7434944237918215,0.8713540372670808,0.8747005756205415,0.1473889583998675,-0.015900621118012492,0.1318012422360248,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_core,elimination,rf_deep_650,83,17,isotonic,0.505,0.8570874820019215,0.9230769230769231,0.5962732919254659,0.936,0.766136645962733,0.7245283018867924,0.8700372670807454,0.8725574561724394,0.1486544003441865,-0.0003726708074532903,0.1178260869565218,1.0,0.0,0.0,0.03187988482106129
caregiver,C,caregiver_clean_core,anxiety,rf_compact_350,11,212,isotonic,0.15,0.9613162513162513,0.7875,0.9545454545454546,0.9227272727272727,0.9386363636363637,0.863013698630137,0.9690771349862258,0.9241454222971921,0.0409479812806658,0.027272727272727337,0.017424242424242564,1.0,0.0,0.0,0.09326758147512863
caregiver,C,caregiver_clean_core,anxiety,rf_compact_350,29,212,isotonic,0.33499999999999996,0.9445873629916183,0.7875,0.9545454545454546,0.9227272727272727,0.9386363636363637,0.863013698630137,0.9693181818181817,0.9250944413773361,0.03094124711853244,0.0121212121212122,0.10075757575757582,1.0,0.0,0.0,0.09326758147512863
caregiver,C,caregiver_clean_core,anxiety,rf_compact_350,47,212,isotonic,0.33499999999999996,0.950265182668673,0.7875,0.9545454545454546,0.9227272727272727,0.9386363636363637,0.863013698630137,0.9664944903581267,0.910037623195518,0.0439005439005439,0.03560606060606064,0.09053030303030313,1.0,0.0,0.0,0.09326758147512863
caregiver,C,caregiver_clean_core,anxiety,rf_compact_350,83,212,isotonic,0.15,0.9524302513646473,0.7777777777777778,0.9545454545454546,0.9181818181818182,0.9363636363636364,0.8571428571428571,0.9692148760330579,0.9257063294892242,0.039520308375405,0.012878787878787823,0.01742424242424251,1.0,0.0,0.0,0.09326758147512863
caregiver,C,caregiver_clean_core,anxiety,rf_stability_500,11,212,isotonic,0.15,0.9480906593406594,0.7875,0.9545454545454546,0.9227272727272727,0.9386363636363637,0.863013698630137,0.9706611570247934,0.9390707608649069,0.039121434657053,0.02954545454545454,0.028787878787878862,1.0,0.0,0.0,0.09326758147512863
caregiver,C,caregiver_clean_core,anxiety,rf_stability_500,29,212,isotonic,0.15,0.9438170163170163,0.7777777777777778,0.9545454545454546,0.9181818181818182,0.9363636363636364,0.8571428571428571,0.9687672176308539,0.9253193961253171,0.039307749572710424,0.036363636363636376,0.029924242424242464,1.0,0.0,0.0,0.09326758147512863
caregiver,C,caregiver_clean_core,anxiety,rf_stability_500,47,212,isotonic,0.15,0.9613162513162513,0.7777777777777778,0.9545454545454546,0.9181818181818182,0.9363636363636364,0.8571428571428571,0.9689738292011019,0.9244747392455371,0.04326850303076351,0.033333333333333326,0.027651515151515205,1.0,0.0,0.0,0.09326758147512863
caregiver,C,caregiver_clean_core,anxiety,rf_stability_500,83,212,isotonic,0.33499999999999996,0.9490132502632502,0.7777777777777778,0.9545454545454546,0.9181818181818182,0.9363636363636364,0.8571428571428571,0.9683884297520662,0.9235368968879961,0.037812762957626166,0.004545454545454519,0.07045454545454555,1.0,0.0,0.0,0.09326758147512863
caregiver,C,caregiver_clean_core,anxiety,rf_deep_650,11,212,isotonic,0.29000000000000004,0.950265182668673,0.8076923076923077,0.9545454545454546,0.9318181818181818,0.9431818181818181,0.875,0.9695936639118458,0.9273287140912432,0.034737620053135965,0.004545454545454519,0.08749999999999997,1.0,0.0,0.0,0.09326758147512863
caregiver,C,caregiver_clean_core,anxiety,rf_deep_650,29,212,isotonic,0.15,0.9480906593406594,0.7875,0.9545454545454546,0.9227272727272727,0.9386363636363637,0.863013698630137,0.9693181818181817,0.9250944413773361,0.03212914070056927,0.020454545454545503,0.015530303030303116,1.0,0.0,0.0,0.09326758147512863
caregiver,C,caregiver_clean_core,anxiety,rf_deep_650,47,212,isotonic,0.33499999999999996,0.9456719367588933,0.7974683544303798,0.9545454545454546,0.9272727272727272,0.9409090909090909,0.8689655172413793,0.9693526170798898,0.9257063294892242,0.03179318799086511,0.05075757575757578,0.10719696969696968,1.0,0.0,0.0,0.09326758147512863
caregiver,C,caregiver_clean_core,anxiety,rf_deep_650,83,212,isotonic,0.33499999999999996,0.9456719367588933,0.8181818181818182,0.9545454545454546,0.9363636363636364,0.9454545454545455,0.8811188811188811,0.9694214876033058,0.9273580886351056,0.03277418520573435,1.1102230246251565e-16,0.10681818181818192,1.0,0.0,0.0,0.09326758147512863
caregiver,C,caregiver_clean_core,depression,rf_compact_350,11,18,isotonic,0.205,0.9508237021496126,0.8449612403100775,0.9478260869565217,0.8830409356725146,0.9154335113145182,0.8934426229508197,0.9738113399440631,0.9567875324981233,0.05879916954002964,0.019120264429189016,0.05619120264429195,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_core,depression,rf_compact_350,29,18,isotonic,0.33499999999999996,0.9463034449570557,0.8650793650793651,0.9478260869565217,0.9005847953216374,0.9242054411390795,0.9045643153526971,0.9750317823544368,0.954092459659333,0.05574185211188765,0.029087210780574635,0.03410882278159166,1.0,0.0,0.0,0.06721056721056723
caregiver,C,caregiver_clean_core,depression,rf_compact_350,47,18,isotonic,0.405,0.9463034449570557,0.8629032258064516,0.9304347826086956,0.9005847953216374,0.9155097889651664,0.895397489539749,0.9728705822527333,0.9515380917630061,0.05878723749618583,0.0013475718281209526,0.015853038393084107,1.0,0.0,0.0,0.06721056721056723
