trial_id,stage,mode,role,domain,feature_set_id,config_id,seed,calibration,threshold_policy,threshold,n_features,stage_score,selected_for_stage2,train_precision,train_recall,train_specificity,train_balanced_accuracy,train_f1,train_roc_auc,train_pr_auc,train_brier,train_accuracy,val_precision,val_recall,val_specificity,val_balanced_accuracy,val_f1,val_roc_auc,val_pr_auc,val_brier,val_accuracy,val_objective,overfit_gap_ba,threshold_policy_score,holdout_precision,holdout_recall,holdout_specificity,holdout_balanced_accuracy,holdout_f1,holdout_roc_auc,holdout_pr_auc,holdout_brier,holdout_accuracy
1688,stage1,caregiver_full,caregiver,depression,compact_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,57,0.762566228730305,no,0.95703125,1.0,0.9907949790794979,0.9953974895397489,0.9780439121756487,0.9996721031508837,0.9983663509331651,0.01352215942253383,0.9923611111111111,0.8048780487804879,0.8048780487804879,0.9597989949748744,0.8823385218776811,0.8048780487804879,0.9798075744576541,0.907442854749315,0.0458482249906551,0.9333333333333333,0.762566228730305,0.1130589676620678,,,,,,,,,,
1689,stage1,caregiver_full,caregiver,depression,compact_subset,rf_precision_push,20261101,none,default_0_5,0.5,57,0.8018136456371266,no,0.948,0.9673469387755103,0.9891213389121339,0.978234138843822,0.9575757575757575,0.9989787379386902,0.9949918505884244,0.015099220011567062,0.9854166666666667,0.8452380952380952,0.8658536585365854,0.9673366834170855,0.9165951709768354,0.8554216867469879,0.9853229562446378,0.9241223727981667,0.03784912078977206,0.95,0.8018136456371266,0.06163896786698664,,,,,,,,,,
1690,stage1,caregiver_full,caregiver,depression,compact_subset,rf_recall_guard,20261101,none,default_0_5,0.5,57,0.7785450116856347,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00949536633510013,1.0,0.863013698630137,0.7682926829268293,0.9748743718592965,0.8715835273930629,0.8129032258064516,0.9800527025370757,0.9102399319906298,0.045891539138222595,0.9395833333333333,0.7785450116856347,0.12841647260693712,,,,,,,,,,
1691,stage1,caregiver_full,caregiver,depression,compact_subset,rf_regularized,20261101,none,default_0_5,0.5,57,0.788367854750907,no,0.8970588235294118,0.9959183673469387,0.9765690376569037,0.9862437025019213,0.9439071566731141,0.9973426692852874,0.9860873480096165,0.021910003485090496,0.9798611111111111,0.8021978021978022,0.8902439024390244,0.9547738693467337,0.922508885892879,0.8439306358381503,0.9847714180659395,0.9265227886840354,0.041730116107868004,0.94375,0.788367854750907,0.06373481660904223,,,,,,,,,,
1692,stage1,caregiver_full,caregiver,depression,compact_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,57,0.7954736458910731,no,0.9565217391304348,0.9877551020408163,0.9907949790794979,0.9892750405601571,0.9718875502008032,0.9995559730168218,0.9978165039160762,0.012347458602717144,0.9902777777777778,0.8518518518518519,0.8414634146341463,0.9698492462311558,0.905656330432651,0.8466257668711656,0.9837909057482535,0.9149595662052084,0.03877258151381738,0.9479166666666666,0.7954736458910731,0.0836187101275061,,,,,,,,,,
1693,stage1,caregiver_full,caregiver,depression,balanced_subset,rf_baseline,20261101,none,default_0_5,0.5,70,0.7917004007571268,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.009199091352760473,1.0,0.868421052631579,0.8048780487804879,0.9748743718592965,0.8898762103198922,0.8354430379746836,0.9821056502022307,0.9159880687036088,0.044894863112083745,0.9458333333333333,0.7917004007571268,0.11012378968010783,,,,,,,,,,
1694,stage1,caregiver_full,caregiver,depression,balanced_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,70,0.7901524249051186,no,0.9722222222222222,1.0,0.994142259414226,0.997071129707113,0.9859154929577465,0.9998223892067287,0.9991229950885383,0.013180058744735993,0.9951388888888889,0.8414634146341463,0.8414634146341463,0.9673366834170855,0.9044000490256159,0.8414634146341463,0.9820443681823753,0.9177709571024035,0.04458697985481605,0.9458333333333333,0.7901524249051186,0.0926710806814971,,,,,,,,,,
1695,stage1,caregiver_full,caregiver,depression,balanced_subset,rf_precision_push,20261101,none,default_0_5,0.5,70,0.8006013060414243,no,0.952,0.9714285714285714,0.9899581589958159,0.9806933652121936,0.9616161616161616,0.9990368030057211,0.9952558746107767,0.014849633447580028,0.9868055555555556,0.8452380952380952,0.8658536585365854,0.9673366834170855,0.9165951709768354,0.8554216867469879,0.9844956489765903,0.919065176241781,0.03855064052371962,0.95,0.8006013060414243,0.06409819423535823,,,,,,,,,,
1696,stage1,caregiver_full,caregiver,depression,balanced_subset,rf_recall_guard,20261101,none,default_0_5,0.5,70,0.7755913719308609,no,0.9959349593495935,1.0,0.999163179916318,0.999581589958159,0.9979633401221996,0.9999999999999999,0.9999999999999999,0.009619559165171775,0.9993055555555556,0.8611111111111112,0.7560975609756098,0.9748743718592965,0.8654859664174531,0.8051948051948052,0.9813702659639661,0.915952110466037,0.04551597601436514,0.9375,0.7755913719308609,0.13409562354070592,,,,,,,,,,
1697,stage1,caregiver_full,caregiver,depression,balanced_subset,rf_regularized,20261101,none,default_0_5,0.5,70,0.7914360775466154,no,0.8992537313432836,0.9836734693877551,0.9774058577405857,0.9805396635641704,0.9395711500974658,0.9971923832294424,0.9852642859329259,0.021807499938234755,0.9784722222222222,0.8043478260869565,0.9024390243902439,0.9547738693467337,0.9286064468684888,0.8505747126436781,0.9838521877681088,0.9172417540448194,0.0415337079266029,0.9458333333333333,0.7914360775466154,0.05193321669568163,,,,,,,,,,
1698,stage1,caregiver_full,caregiver,depression,balanced_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,70,0.8075972711488658,no,0.9606299212598425,0.9959183673469387,0.9916317991631799,0.9937750832550594,0.9779559118236473,0.9996891811117752,0.9984443606528814,0.012027522890260201,0.9923611111111111,0.8571428571428571,0.8780487804878049,0.9698492462311558,0.9239490133594803,0.8674698795180723,0.984219879887241,0.918105390054737,0.03861095229534549,0.9541666666666667,0.8075972711488658,0.06982606989557905,,,,,,,,,,
1699,stage1,caregiver_full,caregiver,depression,precision_oriented_subset,rf_baseline,20261101,none,default_0_5,0.5,51,0.7725581981376647,no,1.0,0.9959183673469387,1.0,0.9979591836734694,0.9979550102249489,0.9999897532234651,0.999950625411455,0.009505867803123588,0.9993055555555556,0.8333333333333334,0.7926829268292683,0.9673366834170855,0.8800098051231768,0.8125,0.9813702659639661,0.9118481430118861,0.04479386244085134,0.9375,0.7725581981376647,0.11794937855029253,,,,,,,,,,
1700,stage1,caregiver_full,caregiver,depression,precision_oriented_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,51,0.7670139053763982,no,0.95703125,1.0,0.9907949790794979,0.9953974895397489,0.9780439121756487,0.9996481940056356,0.9982399830812505,0.013722336257140227,0.9923611111111111,0.8148148148148148,0.8048780487804879,0.9623115577889447,0.8835948032847163,0.8098159509202454,0.9806348817257017,0.9071101570660426,0.04452672327866077,0.9354166666666667,0.7670139053763982,0.11180268625503265,,,,,,,,,,
1701,stage1,caregiver_full,caregiver,depression,precision_oriented_subset,rf_precision_push,20261101,none,default_0_5,0.5,51,0.7882300924145246,no,0.9477911646586346,0.963265306122449,0.9891213389121339,0.9761933225172914,0.9554655870445344,0.998722568525318,0.9936066391690513,0.01570958361879338,0.9847222222222223,0.8160919540229885,0.8658536585365854,0.9597989949748744,0.9128263267557299,0.8402366863905325,0.9845569309964456,0.9197981468468494,0.03871675407476515,0.94375,0.7882300924145246,0.06336699576156146,,,,,,,,,,
1702,stage1,caregiver_full,caregiver,depression,precision_oriented_subset,rf_recall_guard,20261101,none,default_0_5,0.5,51,0.7812972148669921,no,0.9879032258064516,1.0,0.9974895397489539,0.9987447698744769,0.9939148073022313,0.9999795064469302,0.9999004408414702,0.009801735595321012,0.9979166666666667,0.8648648648648649,0.7804878048780488,0.9748743718592965,0.8776810883686726,0.8205128205128205,0.9801752665767863,0.9020493568718144,0.0450436107698291,0.9416666666666667,0.7812972148669921,0.12106368150580427,,,,,,,,,,
1703,stage1,caregiver_full,caregiver,depression,precision_oriented_subset,rf_regularized,20261101,none,default_0_5,0.5,51,0.7921962079430311,no,0.8897058823529411,0.9877551020408163,0.9748953974895398,0.9813252497651781,0.9361702127659575,0.9967620186149775,0.9827061209432535,0.02310685167921894,0.9770833333333333,0.7978723404255319,0.9146341463414634,0.9522613065326633,0.9334477264370633,0.8522727272727273,0.9847714180659395,0.9202692412857508,0.04130385381058487,0.9458333333333333,0.7921962079430311,0.04787752332811479,,,,,,,,,,
1704,stage1,caregiver_full,caregiver,depression,precision_oriented_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,51,0.7934832003181541,no,0.9490196078431372,0.9877551020408163,0.9891213389121339,0.9884382204764751,0.968,0.9993373751174109,0.9966955649996398,0.013036600727249093,0.9888888888888889,0.8352941176470589,0.8658536585365854,0.964824120603015,0.9153388895698003,0.8502994011976048,0.9844343669567348,0.9082058883579381,0.038353411310516214,0.9479166666666666,0.7934832003181541,0.07309933090667486,,,,,,,,,,
1705,stage1,caregiver_full,caregiver,depression,stability_pruned_subset,rf_baseline,20261101,none,default_0_5,0.5,64,0.7684150477393418,no,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.009397839668877772,1.0,0.84,0.7682926829268293,0.9698492462311558,0.8690709645789925,0.802547770700637,0.980696163745557,0.9094789658257828,0.045057029485493935,0.9354166666666667,0.7684150477393418,0.13092903542100753,,,,,,,,,,
1706,stage1,caregiver_full,caregiver,depression,stability_pruned_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,64,0.7795621857643402,no,0.9607843137254902,1.0,0.9916317991631799,0.99581589958159,0.98,0.9998189736145504,0.9991156947427327,0.01322388602817784,0.9930555555555556,0.8533333333333334,0.7804878048780488,0.9723618090452262,0.8764248069616375,0.8152866242038217,0.9817073170731708,0.918481900540491,0.04436893203605248,0.9395833333333333,0.7795621857643402,0.11939109261995251,,,,,,,,,,
1707,stage1,caregiver_full,caregiver,depression,stability_pruned_subset,rf_precision_push,20261101,none,default_0_5,0.5,64,0.7968196335428156,no,0.948,0.9673469387755103,0.9891213389121339,0.978234138843822,0.9575757575757575,0.9990299718213647,0.9951959188133791,0.014959307935115983,0.9854166666666667,0.8518518518518519,0.8414634146341463,0.9698492462311558,0.905656330432651,0.8466257668711656,0.9843424439269519,0.9162972026870613,0.03875854509662524,0.9479166666666666,0.7968196335428156,0.07257780841117101,,,,,,,,,,
1708,stage1,caregiver_full,caregiver,depression,stability_pruned_subset,rf_recall_guard,20261101,none,default_0_5,0.5,64,0.7887997825028656,no,0.9959349593495935,1.0,0.999163179916318,0.999581589958159,0.9979633401221996,1.0,1.0,0.009456318181519673,0.9993055555555556,0.8767123287671232,0.7804878048780488,0.9773869346733668,0.8789373697757078,0.8258064516129032,0.9809719328349062,0.9155399313375951,0.04514579825600514,0.94375,0.7887997825028656,0.12064422018245125,,,,,,,,,,
1709,stage1,caregiver_full,caregiver,depression,stability_pruned_subset,rf_regularized,20261101,none,default_0_5,0.5,64,0.7996248506441492,no,0.8901098901098901,0.9918367346938776,0.9748953974895398,0.9833660660917087,0.9382239382239382,0.9972709418495431,0.9856622863991293,0.021826019942186647,0.9777777777777777,0.8085106382978723,0.926829268292683,0.9547738693467337,0.9408015688197083,0.8636363636363636,0.9839747518078197,0.9185992436679524,0.04182652692536725,0.95,0.7996248506441492,0.0425644972720004,,,,,,,,,,
1710,stage1,caregiver_full,caregiver,depression,stability_pruned_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,64,0.7917085379149148,no,0.9529411764705882,0.9918367346938776,0.9899581589958159,0.9908974468448467,0.972,0.9995969601229613,0.9980149867694704,0.012074025552134916,0.9902777777777778,0.85,0.8292682926829268,0.9698492462311558,0.8995587694570413,0.8395061728395061,0.9839441107978919,0.9174735834699412,0.039047166360957876,0.9458333333333333,0.7917085379149148,0.09133867738780543,,,,,,,,,,
1711,stage1,caregiver_full,caregiver,depression,engineered_full,rf_baseline,20261101,none,default_0_5,0.5,136,0.7521882430558543,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.009507039057482956,1.0,0.8333333333333334,0.7317073170731707,0.9698492462311558,0.8507782816521632,0.7792207792207793,0.9745986027699474,0.8909958074292571,0.04949603854747336,0.9291666666666667,0.7521882430558543,0.14922171834783682,,,,,,,,,,
1712,stage1,caregiver_full,caregiver,depression,engineered_full,rf_balanced_subsample,20261101,none,default_0_5,0.5,136,0.7549852895665055,no,0.9683794466403162,1.0,0.9933054393305439,0.9966527196652719,0.9839357429718876,0.9998326359832637,0.999175535861686,0.013920336304734408,0.9944444444444445,0.8024691358024691,0.7926829268292683,0.9597989949748744,0.8762409609020714,0.7975460122699386,0.9745066797401642,0.8913862972773343,0.049710571093829856,0.93125,0.7549852895665055,0.12041175876320054,,,,,,,,,,
1713,stage1,caregiver_full,caregiver,depression,engineered_full,rf_precision_push,20261101,none,default_0_5,0.5,136,0.7951675946646232,no,0.9598393574297188,0.9755102040816327,0.9916317991631799,0.9835710016224063,0.9676113360323887,0.9991358551788916,0.9958224672937257,0.01481875304440638,0.9888888888888889,0.881578947368421,0.8170731707317073,0.9773869346733668,0.897230052702537,0.8481012658227848,0.9777852678024267,0.8756580086693481,0.04363575841275633,0.95,0.7951675946646232,0.08634094891986932,,,,,,,,,,
1714,stage1,caregiver_full,caregiver,depression,engineered_full,rf_recall_guard,20261101,none,default_0_5,0.5,136,0.7602268970244739,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.009715177899301522,1.0,0.8289473684210527,0.7682926829268293,0.9673366834170855,0.8678146831719573,0.7974683544303798,0.9754871920578502,0.8926975374305036,0.04904834565732852,0.9333333333333333,0.7602268970244739,0.1321853168280427,,,,,,,,,,
1715,stage1,caregiver_full,caregiver,depression,engineered_full,rf_regularized,20261101,none,default_0_5,0.5,136,0.7941001753686687,no,0.8892988929889298,0.9836734693877551,0.9748953974895398,0.9792844334386475,0.9341085271317829,0.9970625907266674,0.9850565133859099,0.021731818493187074,0.9763888888888889,0.8131868131868132,0.9024390243902439,0.957286432160804,0.929862728275524,0.8554913294797688,0.979041549209462,0.9106998136318193,0.04461628835777253,0.9479166666666666,0.7941001753686687,0.0494217051631235,,,,,,,,,,
1716,stage1,caregiver_full,caregiver,depression,engineered_full,rf_pos_weight_mid,20261101,none,default_0_5,0.5,136,0.7948099599564266,no,0.9604743083003953,0.9918367346938776,0.9916317991631799,0.9917342669285287,0.9759036144578314,0.9996618563743488,0.9983540348657002,0.011949872540141834,0.9916666666666667,0.8701298701298701,0.8170731707317073,0.9748743718592965,0.8959737712955018,0.8427672955974843,0.9789496261796788,0.9055688194138111,0.04261685263494757,0.9479166666666666,0.7948099599564266,0.09576049563302691,,,,,,,,,,
1717,stage1,caregiver_full,caregiver,depression,engineered_pruned,rf_baseline,20261101,none,default_0_5,0.5,85,0.7697118157562487,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.009334827751721524,1.0,0.8421052631578947,0.7804878048780488,0.9698492462311558,0.8751685255546022,0.810126582278481,0.975303345998284,0.8953005663412665,0.048630882808833945,0.9375,0.7697118157562487,0.12483147444539777,,,,,,,,,,
1718,stage1,caregiver_full,caregiver,depression,engineered_pruned,rf_balanced_subsample,20261101,none,default_0_5,0.5,85,0.7695454136066834,no,0.9607843137254902,1.0,0.9916317991631799,0.99581589958159,0.98,0.9997404149944497,0.9987245387560666,0.013631833521005282,0.9930555555555556,0.8170731707317073,0.8170731707317073,0.9623115577889447,0.889692364260326,0.8170731707317073,0.9772337296237285,0.8993665046043108,0.04738695597872513,0.9375,0.7695454136066834,0.10612353532126395,,,,,,,,,,
1719,stage1,caregiver_full,caregiver,depression,engineered_pruned,rf_precision_push,20261101,none,default_0_5,0.5,85,0.8210553651586902,no,0.952,0.9714285714285714,0.9899581589958159,0.9806933652121936,0.9616161616161616,0.999012893860473,0.9952296318780385,0.015114940152341664,0.9868055555555556,0.8987341772151899,0.8658536585365854,0.9798994974874372,0.9228765780120113,0.8819875776397516,0.9789189851697513,0.9037761833828947,0.04265105741037254,0.9604166666666667,0.8210553651586902,0.05781678720018235,,,,,,,,,,
1720,stage1,caregiver_full,caregiver,depression,engineered_pruned,rf_recall_guard,20261101,none,default_0_5,0.5,85,0.7674925411994731,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00987285934866385,1.0,0.8513513513513513,0.7682926829268293,0.9723618090452262,0.8703272459860277,0.8076923076923077,0.9762532173060425,0.8778623017467978,0.047546819792793425,0.9375,0.7674925411994731,0.12967275401397227,,,,,,,,,,
1721,stage1,caregiver_full,caregiver,depression,engineered_pruned,rf_regularized,20261101,none,default_0_5,0.5,85,0.7865077483334543,no,0.8860294117647058,0.9836734693877551,0.9740585774058578,0.9788660233968065,0.9323017408123792,0.9969225514473572,0.984414360439119,0.022432770606280003,0.9756944444444444,0.7956989247311828,0.9024390243902439,0.9522613065326633,0.9273501654614535,0.8457142857142858,0.9796850104179433,0.9118984142647625,0.044623656036426304,0.94375,0.7865077483334543,0.05151585793535296,,,,,,,,,,
1722,stage1,caregiver_full,caregiver,depression,engineered_pruned,rf_pos_weight_mid,20261101,none,default_0_5,0.5,85,0.7878201644440905,no,0.9525691699604744,0.9836734693877551,0.9899581589958159,0.9868158141917855,0.9678714859437751,0.9996242848603877,0.9981777617961932,0.012348906317200568,0.9888888888888889,0.8589743589743589,0.8170731707317073,0.9723618090452262,0.8947174898884667,0.8375,0.9786738570903297,0.8911475437059049,0.04257274035983429,0.9458333333333333,0.7878201644440905,0.09209832430331888,,,,,,,,,,
1723,stage1,caregiver_full,caregiver,depression,engineered_compact,rf_baseline,20261101,none,default_0_5,0.5,53,0.7748243909139847,no,1.0,0.9959183673469387,1.0,0.9979591836734694,0.9979550102249489,0.9999965844078217,0.9999834079973453,0.009144081889650954,0.9993055555555556,0.8441558441558441,0.7926829268292683,0.9698492462311558,0.881266086530212,0.8176100628930818,0.9784900110307636,0.8983475438266999,0.045541854662635085,0.9395833333333333,0.7748243909139847,0.11669309714325737,,,,,,,,,,
1724,stage1,caregiver_full,caregiver,depression,engineered_compact,rf_balanced_subsample,20261101,none,default_0_5,0.5,53,0.7616942277201657,no,0.953307392996109,1.0,0.9899581589958159,0.9949790794979079,0.9760956175298805,0.9996789343352404,0.9984316534237695,0.013509649595241511,0.9916666666666667,0.8048780487804879,0.8048780487804879,0.9597989949748744,0.8823385218776811,0.8048780487804879,0.9776933447726437,0.902607642434687,0.046392022461782395,0.9333333333333333,0.7616942277201657,0.11264055762022673,,,,,,,,,,
1725,stage1,caregiver_full,caregiver,depression,engineered_compact,rf_precision_push,20261101,none,default_0_5,0.5,53,0.8046299786199977,no,0.9518072289156626,0.9673469387755103,0.9899581589958159,0.978652548885663,0.9595141700404858,0.9986303475365041,0.9932272523990757,0.01562558981481603,0.9861111111111112,0.8831168831168831,0.8292682926829268,0.9773869346733668,0.9033276136781467,0.8553459119496856,0.9793786003186665,0.9030973536406586,0.042090766404628895,0.9520833333333333,0.8046299786199977,0.07532493520751626,,,,,,,,,,
1726,stage1,caregiver_full,caregiver,depression,engineered_compact,rf_recall_guard,20261101,none,default_0_5,0.5,53,0.7802766644994553,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.009429359499874976,1.0,0.8461538461538461,0.8048780487804879,0.9698492462311558,0.8873636475058218,0.825,0.9787044981002574,0.9070216745019252,0.045502755030723575,0.9416666666666667,0.7802766644994553,0.11263635249417825,,,,,,,,,,
1727,stage1,caregiver_full,caregiver,depression,engineered_compact,rf_regularized,20261101,none,default_0_5,0.5,53,0.7818347605494169,no,0.8795620437956204,0.9836734693877551,0.9723849372384937,0.9780292033131244,0.928709055876686,0.9963828878831867,0.9813480336916249,0.023190992412697974,0.9743055555555555,0.7872340425531915,0.9024390243902439,0.949748743718593,0.9260938840544184,0.8409090909090909,0.978152959921559,0.907253728852697,0.04596787939449325,0.9416666666666667,0.7818347605494169,0.05193531925870598,,,,,,,,,,
1728,stage1,caregiver_full,caregiver,depression,engineered_compact,rf_pos_weight_mid,20261101,none,default_0_5,0.5,53,0.8037013288117841,no,0.9525691699604744,0.9836734693877551,0.9899581589958159,0.9868158141917855,0.9678714859437751,0.9992793100503801,0.9964508827938348,0.013144320834804317,0.9888888888888889,0.8734177215189873,0.8414634146341463,0.9748743718592965,0.9081688932467213,0.8571428571428571,0.9792560362789557,0.9081251647489201,0.042130914984220044,0.9520833333333333,0.8037013288117841,0.0786469209450642,,,,,,,,,,
1729,stage2,caregiver_full,caregiver,depression,engineered_pruned,rf_precision_push,20261101,none,default_0_5,0.5,85,,yes,0.952,0.9714285714285714,0.9899581589958159,0.9806933652121936,0.9616161616161616,0.999012893860473,0.9952296318780385,0.015114940152341664,0.9868055555555556,0.8987341772151899,0.8658536585365854,0.9798994974874372,0.9228765780120113,0.8819875776397516,0.9789189851697513,0.9037761833828947,0.04265105741037254,0.9604166666666667,0.8222117009026938,0.05781678720018235,0.8268370438787084,0.8481012658227848,0.8170731707317073,0.9698492462311558,0.8934612084814315,0.8322981366459627,0.9802671896065694,0.8959144285071435,0.041290134916745394,0.94375
1730,stage2,caregiver_full,caregiver,depression,engineered_pruned,rf_precision_push,20261101,none,balanced,0.4699999999999999,85,,yes,0.9411764705882353,0.9795918367346939,0.9874476987447699,0.9835197677397318,0.96,0.999012893860473,0.9952296318780385,0.015114940152341664,0.9861111111111112,0.8888888888888888,0.8780487804878049,0.9773869346733668,0.9277178575805858,0.8834355828220859,0.9789189851697513,0.9037761833828947,0.04265105741037254,0.9604166666666667,0.8208161950270361,0.05580191015914604,0.9055866957612141,0.8375,0.8170731707317073,0.9673366834170855,0.8922049270743964,0.8271604938271605,0.9802671896065694,0.8959144285071435,0.041290134916745394,0.9416666666666667
1731,stage2,caregiver_full,caregiver,depression,engineered_pruned,rf_precision_push,20261101,none,precision_oriented,0.48999999999999994,85,,yes,0.9482071713147411,0.9714285714285714,0.9891213389121339,0.9802749551703527,0.9596774193548387,0.999012893860473,0.9952296318780385,0.015114940152341664,0.9861111111111112,0.8987341772151899,0.8658536585365854,0.9798994974874372,0.9228765780120113,0.8819875776397516,0.9789189851697513,0.9037761833828947,0.04265105741037254,0.9604166666666667,0.8222451737060411,0.057398377158341396,0.9021948669939626,0.8481012658227848,0.8170731707317073,0.9698492462311558,0.8934612084814315,0.8322981366459627,0.9802671896065694,0.8959144285071435,0.041290134916745394,0.94375
1732,stage2,caregiver_full,caregiver,depression,engineered_pruned,rf_precision_push,20261101,none,recall_guard,0.4699999999999999,85,,yes,0.9411764705882353,0.9795918367346939,0.9874476987447699,0.9835197677397318,0.96,0.999012893860473,0.9952296318780385,0.015114940152341664,0.9861111111111112,0.8888888888888888,0.8780487804878049,0.9773869346733668,0.9277178575805858,0.8834355828220859,0.9789189851697513,0.9037761833828947,0.04265105741037254,0.9604166666666667,0.8208161950270361,0.05580191015914604,0.897140173955947,0.8375,0.8170731707317073,0.9673366834170855,0.8922049270743964,0.8271604938271605,0.9802671896065694,0.8959144285071435,0.041290134916745394,0.9416666666666667
1733,stage2,caregiver_full,caregiver,depression,engineered_pruned,rf_precision_push,20261101,none,precision_min_recall,0.48999999999999994,85,,yes,0.9482071713147411,0.9714285714285714,0.9891213389121339,0.9802749551703527,0.9596774193548387,0.999012893860473,0.9952296318780385,0.015114940152341664,0.9861111111111112,0.8987341772151899,0.8658536585365854,0.9798994974874372,0.9228765780120113,0.8819875776397516,0.9789189851697513,0.9037761833828947,0.04265105741037254,0.9604166666666667,0.8222451737060411,0.057398377158341396,0.9004707204651634,0.8481012658227848,0.8170731707317073,0.9698492462311558,0.8934612084814315,0.8322981366459627,0.9802671896065694,0.8959144285071435,0.041290134916745394,0.94375
1734,stage2,caregiver_full,caregiver,depression,engineered_pruned,rf_precision_push,20261101,none,recall_constrained,0.48999999999999994,85,,yes,0.9482071713147411,0.9714285714285714,0.9891213389121339,0.9802749551703527,0.9596774193548387,0.999012893860473,0.9952296318780385,0.015114940152341664,0.9861111111111112,0.8987341772151899,0.8658536585365854,0.9798994974874372,0.9228765780120113,0.8819875776397516,0.9789189851697513,0.9037761833828947,0.04265105741037254,0.9604166666666667,0.8222451737060411,0.057398377158341396,0.8979736022715402,0.8481012658227848,0.8170731707317073,0.9698492462311558,0.8934612084814315,0.8322981366459627,0.9802671896065694,0.8959144285071435,0.041290134916745394,0.94375
1735,stage2,caregiver_full,caregiver,depression,engineered_pruned,rf_precision_push,20261101,sigmoid,default_0_5,0.5,85,,yes,0.9702127659574468,0.9306122448979591,0.994142259414226,0.9623772521560925,0.95,0.999012893860473,0.9952296318780387,0.015019959951866568,0.9833333333333333,0.9,0.7682926829268293,0.9824120603015075,0.8753523716141685,0.8289473684210527,0.9789189851697513,0.9037761833828947,0.04232629698900321,0.9458333333333333,0.7992454562865302,0.08702488054192403,0.8062074467298841,0.9117647058823529,0.7560975609756098,0.9849246231155779,0.8705110920455938,0.8266666666666667,0.9802671896065694,0.8959144285071435,0.04264126670678827,0.9458333333333333
1736,stage2,caregiver_full,caregiver,depression,engineered_pruned,rf_precision_push,20261101,sigmoid,balanced,0.33499999999999996,85,,yes,0.9375,0.9795918367346939,0.9866108786610879,0.9831013576978909,0.9580838323353293,0.999012893860473,0.9952296318780387,0.015019959951866568,0.9854166666666667,0.8888888888888888,0.8780487804878049,0.9773869346733668,0.9277178575805858,0.8834355828220859,0.9789189851697513,0.9037761833828947,0.04232629698900321,0.9604166666666667,0.8208756486640929,0.055383500117305084,0.9055866957612141,0.8375,0.8170731707317073,0.9673366834170855,0.8922049270743964,0.8271604938271605,0.9802671896065694,0.8959144285071435,0.04264126670678827,0.9416666666666667
1737,stage2,caregiver_full,caregiver,depression,engineered_pruned,rf_precision_push,20261101,sigmoid,precision_oriented,0.35999999999999993,85,,yes,0.9484126984126984,0.9755102040816327,0.9891213389121339,0.9823157714968833,0.9617706237424547,0.999012893860473,0.9952296318780387,0.015019959951866568,0.9868055555555556,0.8987341772151899,0.8658536585365854,0.9798994974874372,0.9228765780120113,0.8819875776397516,0.9789189851697513,0.9037761833828947,0.04232629698900321,0.9604166666666667,0.8221078892336281,0.05943919348487203,0.9021948669939626,0.8481012658227848,0.8170731707317073,0.9698492462311558,0.8934612084814315,0.8322981366459627,0.9802671896065694,0.8959144285071435,0.04264126670678827,0.94375
1738,stage2,caregiver_full,caregiver,depression,engineered_pruned,rf_precision_push,20261101,sigmoid,recall_guard,0.33499999999999996,85,,yes,0.9375,0.9795918367346939,0.9866108786610879,0.9831013576978909,0.9580838323353293,0.999012893860473,0.9952296318780387,0.015019959951866568,0.9854166666666667,0.8888888888888888,0.8780487804878049,0.9773869346733668,0.9277178575805858,0.8834355828220859,0.9789189851697513,0.9037761833828947,0.04232629698900321,0.9604166666666667,0.8208756486640929,0.055383500117305084,0.897140173955947,0.8375,0.8170731707317073,0.9673366834170855,0.8922049270743964,0.8271604938271605,0.9802671896065694,0.8959144285071435,0.04264126670678827,0.9416666666666667
1739,stage2,caregiver_full,caregiver,depression,engineered_pruned,rf_precision_push,20261101,sigmoid,precision_min_recall,0.35999999999999993,85,,yes,0.9484126984126984,0.9755102040816327,0.9891213389121339,0.9823157714968833,0.9617706237424547,0.999012893860473,0.9952296318780387,0.015019959951866568,0.9868055555555556,0.8987341772151899,0.8658536585365854,0.9798994974874372,0.9228765780120113,0.8819875776397516,0.9789189851697513,0.9037761833828947,0.04232629698900321,0.9604166666666667,0.8221078892336281,0.05943919348487203,0.9004707204651634,0.8481012658227848,0.8170731707317073,0.9698492462311558,0.8934612084814315,0.8322981366459627,0.9802671896065694,0.8959144285071435,0.04264126670678827,0.94375
