domain,role,mode,active_model_id,feature,permutation_ba_drop_mean,permutation_ba_drop_max
anxiety,psychologist,psychologist_full,anxiety__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_02_sustained_attention_difficulty,0.0174418604651162,0.0174418604651162
anxiety,psychologist,psychologist_full,anxiety__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_04_physical_cruelty_people,-0.0012690355329949554,-0.0012690355329949554
anxiety,psychologist,psychologist_full,anxiety__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,sep_anx_03_worry_event_causing_separation,0.04968421673946405,0.05031873450596147
conduct,caregiver,caregiver_1_3,conduct__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_09_property_destruction,0.009375000000000022,0.014062500000000089
conduct,caregiver,caregiver_1_3,conduct__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_03_weapon_use,0.0015625000000000222,0.004687499999999956
conduct,caregiver,caregiver_1_3,conduct__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_08_fire_setting,0.009375000000000022,0.012499999999999956
conduct,caregiver,caregiver_1_3,conduct__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_15_truancy_before_13,0.011718750000000056,0.014062500000000089
conduct,caregiver,caregiver_1_3,conduct__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_07_forced_sex,0.009375000000000022,0.010937500000000044
conduct,caregiver,caregiver_1_3,conduct__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_02_initiates_fights,-0.0007812499999999556,0.0
conduct,caregiver,caregiver_1_3,conduct__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_05_physical_cruelty_animals,0.007812500000000056,0.010937500000000044
conduct,caregiver,caregiver_1_3,conduct__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_06_steals_confronting_victim,0.004687500000000067,0.004687500000000067
conduct,caregiver,caregiver_1_3,conduct__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_14_runs_away_overnight,0.0023437500000000333,0.0078125
conduct,caregiver,caregiver_1_3,conduct__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_11_lies_to_obtain_or_avoid,-0.0031249999999999334,-0.0015624999999999112
conduct,caregiver,caregiver_1_3,conduct__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_10_breaks_into_house_building_car,0.0031250000000000444,0.006250000000000089
conduct,caregiver,caregiver_1_3,conduct__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_13_stays_out_at_night_before_13,-0.0007812499999999001,0.0015625000000001332
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,social_anxiety_duration_months,0.003906249999999889,0.006249999999999867
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_09_interrupts_intrudes,-0.004687500000000067,-0.0015625000000001332
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_02_initiates_fights,-0.0007812500000000666,0.0015624999999999112
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_impairment_global,0.022656249999999933,0.02499999999999991
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_05_psychomotor_change,0.0039062499999999445,0.004687499999999956
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_04_fails_to_finish_tasks,-0.0015625000000000777,0.0015624999999999112
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_05_driven_by_motor,-0.011718750000000111,-0.006250000000000089
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_04_cannot_play_quietly,0.0015624999999999667,0.0031249999999999334
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_07_loses_things,0.007031249999999933,0.0078125
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_06_avoids_sustained_effort,-5.551115123125783e-17,0.0031249999999999334
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_08_fire_setting,0.008593749999999956,0.009374999999999911
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_07_forced_sex,0.009374999999999911,0.009374999999999911
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_externalizing_index,0.02187500000000009,0.02187500000000009
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_09_property_destruction,0.006250000000000089,0.010937500000000044
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_03_weapon_use,0.006250000000000089,0.006250000000000089
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_adhd_core_mean,0.0023437500000000333,0.0031250000000000444
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_08_fire_setting,0.006250000000000033,0.009375000000000022
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_15_truancy_before_13,0.010156250000000089,0.014062500000000089
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_depression_core_mean,0.013281250000000022,0.014062500000000089
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_02_initiates_fights,0.0007812500000000666,0.0031250000000000444
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_04_physical_cruelty_people,0.0031250000000000444,0.0078125
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_14_runs_away_overnight,0.0007812500000000111,0.004687500000000067
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_07_forced_sex,0.005468750000000022,0.0078125
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_13_stays_out_at_night_before_13,0.0039062500000000555,0.004687500000000067
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_09_property_destruction,0.010937499999999989,0.015625
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_15_truancy_before_13,0.020312499999999956,0.0234375
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_08_fire_setting,0.013281249999999967,0.015625
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_03_weapon_use,0.008593749999999956,0.010937499999999933
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_11_lies_to_obtain_or_avoid,0.0015624999999999112,0.0015624999999999112
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_02_initiates_fights,-0.0007812500000000666,0.0
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_04_physical_cruelty_people,-0.0007812500000000666,0.0
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_07_forced_sex,0.004687500000000011,0.006249999999999978
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_14_runs_away_overnight,0.0031249999999999334,0.004687499999999956
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_06_steals_confronting_victim,0.0,0.0
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_10_breaks_into_house_building_car,0.004687499999999956,0.004687499999999956
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_05_physical_cruelty_animals,0.009374999999999967,0.010937499999999933
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_externalizing_index,0.017968750000000033,0.018750000000000044
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_adhd_core_mean,0.002343750000000089,0.006250000000000089
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_09_property_destruction,0.0031250000000000444,0.0031250000000000444
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_15_truancy_before_13,0.0031250000000000444,0.0078125
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_depression_core_mean,0.010156249999999978,0.012499999999999956
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_03_weapon_use,0.013281250000000022,0.017187500000000022
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_08_fire_setting,0.0031250000000000444,0.0031250000000000444
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_07_forced_sex,0.0015625000000000222,0.0031250000000000444
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_14_runs_away_overnight,1.1102230246251565e-16,0.0015625000000001332
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_11_lies_to_obtain_or_avoid,0.007031250000000044,0.0078125
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_02_initiates_fights,0.0039062500000000555,0.004687500000000067
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_06_steals_confronting_victim,0.0031250000000000444,0.006250000000000089
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_externalizing_index,0.0007812500000000111,0.009375000000000022
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_adhd_core_mean,0.005468750000000022,0.0078125
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_09_property_destruction,0.008593750000000067,0.014062500000000089
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_08_fire_setting,0.004687500000000067,0.006250000000000089
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_03_weapon_use,0.0031250000000000444,0.0031250000000000444
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_15_truancy_before_13,0.0015625000000000222,0.0031250000000000444
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_depression_core_mean,0.004687500000000067,0.006250000000000089
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_11_lies_to_obtain_or_avoid,-0.0015625000000000222,0.0
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_06_steals_confronting_victim,0.004687500000000067,0.0078125
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_02_initiates_fights,0.0023437500000000333,0.004687500000000067
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_13_stays_out_at_night_before_13,1.1102230246251565e-16,0.0015625000000001332
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_14_runs_away_overnight,0.0015625000000000777,0.004687500000000067
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_duration_weeks,0.07075009192302978,0.07568329452138745
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_impairment,0.07998835641622748,0.08303713690403236
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_05_psychomotor_change,0.0048412795685745524,0.012195121951219523
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_01_depressed_or_irritable_mood,0.010402622870449907,0.01954896433386455
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_depressed_or_irritable_mood,0.03900600563794587,0.04142664542223318
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_duration_months_child,0.045103566613555635,0.046267924990807674
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_impairment,0.03712158352739309,0.03891408260816276
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_07_worthlessness_or_excessive_guilt,0.0164082608162765,0.024390243902439046
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_02_loss_of_interest_or_pleasure,0.011566981247701946,0.018292682926829285
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_09_death_or_suicidal_thoughts,0.012195121951219523,0.012195121951219523
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,dmdd_duration_months,0.004305061894840145,0.014707684765289941
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_03_weight_or_appetite_change,0.009774482166932275,0.013451403358254788
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_duration_weeks,0.04268292682926833,0.06223189116313277
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_impairment,0.059811251378845465,0.06348817257016792
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_01_depressed_or_irritable_mood,0.0012562814070351536,0.0012562814070351536
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_duration_months_child,0.03174408628508396,0.03174408628508396
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_02_loss_of_interest_or_pleasure,0.02259774482166932,0.026902806716509353
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_07_worthlessness_or_excessive_guilt,0.026902806716509353,0.033000367692119115
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_depressed_or_irritable_mood,0.021969604118151742,0.0256465253094742
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_05_psychomotor_change,0.012731339624954097,0.015780120112758977
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_09_death_or_suicidal_thoughts,0.015243902439024404,0.018292682926829285
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_impairment,0.015780120112758977,0.015780120112758977
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,dmdd_duration_months,0.0012562814070351536,0.0012562814070351536
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_03_weight_or_appetite_change,-0.0006281407035175768,0.0
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_duration_weeks,0.12427993626669936,0.13163377864934434
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_duration_months_child,0.03218838092903542,0.037657801201127605
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_impairment,0.07559137149160433,0.08052457408996194
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_02_loss_of_interest_or_pleasure,0.02124954038485105,0.02797524206397839
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_07_worthlessness_or_excessive_guilt,0.039542223311680336,0.04501164358377252
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_depressed_or_irritable_mood,0.01515197940924129,0.015780120112758866
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_09_death_or_suicidal_thoughts,0.016408260816276443,0.01703640151979402
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_05_psychomotor_change,0.022505821791886205,0.02313396249540378
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_impairment,0.021877681088368628,0.029231523471013543
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_03_weight_or_appetite_change,0.01398762103198914,0.01703640151979402
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_08_concentration_or_decision_difficulty,0.01156698124770189,0.012195121951219523
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_01_appetite_change,0.02313396249540378,0.029231523471013543
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_duration_weeks,0.14634146341463405,0.15979286677288873
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_impairment,0.1299332025983576,0.13414634146341453
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_duration_months_child,0.04375536217673731,0.05343792131388647
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_depressed_or_irritable_mood,0.03774972423091061,0.041426645422233066
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_impairment,0.07084201495281278,0.07568329452138733
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,dmdd_duration_months,0.002420639784287304,0.007353842382644915
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,dmdd_irritable_between_outbursts,0.010310699840666682,0.01703640151979402
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,dmdd_outbursts_frequency_per_week,0.02259774482166932,0.0256465253094742
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,dmdd_context_home,0.02259774482166932,0.0256465253094742
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,dmdd_context_peers,0.008610123789680069,0.008610123789680069
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,dmdd_context_school,0.005469420272092129,0.0060975609756097615
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_duration_weeks,0.05299362666993501,0.05362176737345259
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_impairment,0.05801875229807574,0.07209829635984799
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_07_worthlessness_or_excessive_guilt,0.021341463414634165,0.024390243902439046
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_duration_months_child,0.024926461576173564,0.030487804878048808
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_01_depressed_or_irritable_mood,0.0,0.0
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_depressed_or_irritable_mood,0.011566981247701946,0.018292682926829285
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_02_loss_of_interest_or_pleasure,0.02681088368672635,0.030487804878048808
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_08_concentration_or_decision_difficulty,0.010402622870449796,0.01470768476528983
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_impairment_global,0.007261919352861912,0.01093884054418437
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_impairment,0.010310699840666793,0.015780120112758977
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_09_death_or_suicidal_thoughts,0.009774482166932219,0.012195121951219523
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_04_sleep_change,0.006725701679127338,0.013451403358254677
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_duration_weeks,0.03702966049760992,0.037657801201127494
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_01_depressed_or_irritable_mood,0.009774482166932219,0.013451403358254677
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_duration_months_child,0.020177105037382015,0.02080524574089959
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_02_loss_of_interest_or_pleasure,0.021341463414634165,0.024390243902439046
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_depressed_or_irritable_mood,0.015243902439024404,0.018292682926829285
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_09_death_or_suicidal_thoughts,0.01892082363034686,0.024390243902439046
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_05_psychomotor_change,0.018292682926829285,0.024390243902439046
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_07_worthlessness_or_excessive_guilt,0.023133962495403837,0.024390243902439046
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_04_sleep_change,0.0060975609756097615,0.01093884054418437
