mode,domain,target_variant,round_id,family,feature_variant,seed,status,error,n_features,config_id,calibration,threshold_policy,threshold,abstention_band,abstention_coverage,val_objective,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,high_conf_precision,input_missing_ratio
psychologist,anxiety,baseline,3,lightgbm,engineered,47,ok,,272,lightgbm_refined,isotonic,precision_guarded,0.1,0.05,1.0,0.9999999999999999,0.9850746268656716,1.0,0.9954545454545455,0.9977272727272728,0.9924812030075187,1.0,1.0,0.0016620754808064056,0.9850746268656716,0.12561703002879474
psychologist,depression,baseline,1,rf,base,11,ok,,18,rf_default,isotonic,precision_guarded,0.505,0.05,0.972027972027972,0.951494091448565,0.9333333333333333,0.8521739130434782,0.9590643274853801,0.9056191202644291,0.8909090909090909,0.9752351894228325,0.9626828269012475,0.05859440725350724,0.9333333333333333,0.06721056721056723
psychologist,depression,baseline,1,rf,engineered,11,ok,,29,rf_default,isotonic,precision_guarded,0.67,0.08,0.9335664335664335,0.9488758854344858,0.989010989010989,0.782608695652174,0.9941520467836257,0.8883803712178998,0.8737864077669902,0.9762776506483601,0.9596456581471088,0.055395034804500996,0.989010989010989,0.045936821798890776
psychologist,depression,baseline,1,xgboost,base,11,ok,,18,xgboost_default,isotonic,precision_guarded,0.43000000000000005,0.05,0.9755244755244755,0.9532398045290438,0.9238095238095239,0.8434782608695652,0.9532163742690059,0.8983473175692855,0.8818181818181818,0.9705314009661836,0.9468288346300979,0.071719229221344,0.9238095238095239,0.06721056721056723
psychologist,depression,baseline,1,xgboost,engineered,11,ok,,29,xgboost_default,isotonic,precision_guarded,0.505,0.12,0.9685314685314685,0.951206973795274,0.9333333333333333,0.8521739130434782,0.9590643274853801,0.9056191202644291,0.8909090909090909,0.9766336130180524,0.9603073112834912,0.0608854815363884,0.9333333333333333,0.045936821798890776
psychologist,depression,baseline,1,lightgbm,base,11,ok,,18,lightgbm_default,isotonic,precision_guarded,0.505,0.15,0.965034965034965,0.9508799765108645,0.8990825688073395,0.8521739130434782,0.935672514619883,0.8939232138316806,0.875,0.9686498855835239,0.9414576722077947,0.07319034033921683,0.8981481481481481,0.06721056721056723
psychologist,depression,baseline,1,lightgbm,engineered,11,ok,,29,lightgbm_default,isotonic,precision_guarded,0.605,0.12,0.9230769230769231,0.9530249472911211,0.967391304347826,0.7739130434782608,0.9824561403508771,0.878184591914569,0.8599033816425121,0.9753623188405797,0.9546167174625433,0.06002733502616768,0.967391304347826,0.045936821798890776
psychologist,depression,baseline,1,catboost,base,11,ok,,18,catboost_default,isotonic,precision_guarded,0.64,0.15,0.8986013986013986,0.9513656908199244,0.9690721649484536,0.8173913043478261,0.9824561403508771,0.8999237223493517,0.8867924528301887,0.9748538011695906,0.955884477014272,0.06484571469670196,0.9770114942528736,0.06721056721056723
psychologist,depression,baseline,1,catboost,engineered,11,ok,,29,catboost_default,isotonic,precision_guarded,0.63,0.15,0.9370629370629371,0.9540717612759241,0.989010989010989,0.782608695652174,0.9941520467836257,0.8883803712178998,0.8737864077669902,0.9821510297482838,0.9687752264822245,0.05406633482313851,0.9886363636363636,0.045936821798890776
psychologist,depression,baseline,1,tabpfn,base,11,error,"Running on CPU with more than 1000 samples is not allowed by default due to slow performance.
To override this behavior, set the environment variable TABPFN_ALLOW_CPU_LARGE_DATASET=1 or set ignore_pretraining_limits=True.
Alternatively, consider using a GPU or the tabpfn-client API: https://github.com/PriorLabs/tabpfn-client",18,,,,,,,,,,,,,,,,,
psychologist,depression,baseline,1,tabpfn,engineered,11,error,"Running on CPU with more than 1000 samples is not allowed by default due to slow performance.
To override this behavior, set the environment variable TABPFN_ALLOW_CPU_LARGE_DATASET=1 or set ignore_pretraining_limits=True.
Alternatively, consider using a GPU or the tabpfn-client API: https://github.com/PriorLabs/tabpfn-client",29,,,,,,,,,,,,,,,,,
psychologist,depression,baseline,2,catboost,engineered,11,ok,,29,catboost_stability,isotonic,precision_guarded,0.63,0.15,0.9370629370629371,0.9540717612759241,0.989010989010989,0.782608695652174,0.9941520467836257,0.8883803712178998,0.8737864077669902,0.9821510297482838,0.9687752264822245,0.05406633482313851,0.9886363636363636,0.045936821798890776
psychologist,depression,baseline,2,catboost,engineered,29,ok,,29,catboost_stability,isotonic,precision_guarded,0.29000000000000004,0.05,0.951048951048951,0.956198521797142,0.9252336448598131,0.8608695652173913,0.9532163742690059,0.9070429697431985,0.8918918918918919,0.979303330790745,0.9604298196414915,0.05852253518373663,0.9252336448598131,0.045936821798890776
psychologist,depression,baseline,2,xgboost,base,11,ok,,18,xgboost_stability,isotonic,precision_guarded,0.43000000000000005,0.05,0.9755244755244755,0.9532398045290438,0.9238095238095239,0.8434782608695652,0.9532163742690059,0.8983473175692855,0.8818181818181818,0.9705314009661836,0.9468288346300979,0.071719229221344,0.9238095238095239,0.06721056721056723
psychologist,depression,baseline,2,xgboost,base,29,ok,,18,xgboost_stability,isotonic,precision_guarded,0.365,0.05,0.9615384615384616,0.9535744157778654,0.9230769230769231,0.8347826086956521,0.9532163742690059,0.893999491482329,0.8767123287671232,0.9715992880752607,0.9502501621434076,0.06863795220851898,0.9230769230769231,0.06721056721056723
psychologist,depression,baseline,3,catboost,compact,11,ok,,22,catboost_refined,isotonic,balanced,0.1,0.05,0.9335664335664335,0.9459348060479114,0.856,0.9304347826086956,0.8947368421052632,0.9125858123569794,0.8916666666666667,0.9783625730994152,0.9578260411547137,0.061022242023201084,0.856,0.05499046408137318
psychologist,depression,baseline,3,catboost,compact,11,ok,,22,catboost_refined,isotonic,precision_guarded,0.505,0.05,0.9370629370629371,0.9532772240224721,0.9690721649484536,0.8173913043478261,0.9824561403508771,0.8999237223493517,0.8867924528301887,0.9783625730994152,0.9578260411547137,0.061022242023201084,0.9690721649484536,0.05499046408137318
psychologist,depression,baseline,3,catboost,compact,29,ok,,22,catboost_refined,isotonic,balanced,0.1,0.05,1.0,0.9526089857659651,0.8916666666666667,0.9304347826086956,0.9239766081871345,0.9272056953979151,0.9106382978723404,0.9699720315280955,0.948114215581726,0.05914521928079533,0.8916666666666667,0.05499046408137318
psychologist,depression,baseline,3,catboost,compact,29,ok,,22,catboost_refined,isotonic,precision_guarded,0.505,0.05,0.965034965034965,0.9539405840791229,0.9411764705882353,0.8347826086956521,0.9649122807017544,0.8998474446987033,0.8847926267281107,0.9699720315280955,0.948114215581726,0.05914521928079533,0.9411764705882353,0.05499046408137318
psychologist,depression,baseline,3,catboost,compact,47,ok,,22,catboost_refined,isotonic,balanced,0.1,0.05,1.0,0.9459348060479114,0.8548387096774194,0.9217391304347826,0.8947368421052632,0.908237986270023,0.8870292887029289,0.9682939232138317,0.9457842566571851,0.06605080964806447,0.8548387096774194,0.05499046408137318
psychologist,depression,baseline,3,catboost,compact,47,ok,,22,catboost_refined,isotonic,precision_guarded,0.605,0.12,0.9055944055944056,0.9540252493189267,0.9775280898876404,0.7565217391304347,0.9883040935672515,0.8724129163488431,0.8529411764705882,0.9682939232138317,0.9457842566571851,0.06605080964806447,0.9770114942528736,0.05499046408137318
psychologist,depression,baseline,3,catboost,engineered,11,ok,,29,catboost_refined,isotonic,balanced,0.38,0.15,0.9545454545454546,0.9448007208146233,0.9107142857142857,0.8869565217391304,0.9415204678362573,0.9142384947876938,0.8986784140969163,0.9821510297482838,0.9687752264822245,0.05406633482313851,0.9519230769230769,0.045936821798890776
psychologist,depression,baseline,3,catboost,engineered,11,ok,,29,catboost_refined,isotonic,precision_guarded,0.63,0.15,0.9370629370629371,0.9540717612759241,0.989010989010989,0.782608695652174,0.9941520467836257,0.8883803712178998,0.8737864077669902,0.9821510297482838,0.9687752264822245,0.05406633482313851,0.9886363636363636,0.045936821798890776
psychologist,depression,baseline,3,catboost,engineered,29,ok,,29,catboost_refined,isotonic,balanced,0.29000000000000004,0.05,0.951048951048951,0.9518053855569155,0.9252336448598131,0.8608695652173913,0.9532163742690059,0.9070429697431985,0.8918918918918919,0.979303330790745,0.9604298196414915,0.05852253518373663,0.9252336448598131,0.045936821798890776
psychologist,depression,baseline,3,catboost,engineered,29,ok,,29,catboost_refined,isotonic,precision_guarded,0.29000000000000004,0.05,0.951048951048951,0.956198521797142,0.9252336448598131,0.8608695652173913,0.9532163742690059,0.9070429697431985,0.8918918918918919,0.979303330790745,0.9604298196414915,0.05852253518373663,0.9252336448598131,0.045936821798890776
psychologist,depression,baseline,3,catboost,engineered,47,ok,,29,catboost_refined,isotonic,balanced,0.1,0.05,1.0,0.9459348060479114,0.8709677419354839,0.9391304347826087,0.9064327485380117,0.9227815916603102,0.9037656903765691,0.9795067378591406,0.960566202971675,0.05822525896662875,0.8709677419354839,0.045936821798890776
psychologist,depression,baseline,3,catboost,engineered,47,ok,,29,catboost_refined,isotonic,precision_guarded,0.67,0.05,0.9475524475524476,0.951822137195663,0.9772727272727273,0.7478260869565218,0.9883040935672515,0.8680650902618866,0.8472906403940886,0.9795067378591406,0.960566202971675,0.05822525896662875,0.9770114942528736,0.045936821798890776
