trial_id,stage,mode,role,domain,feature_set_id,config_id,seed,calibration,threshold_policy,threshold,n_features,selected_for_stage2,is_winner_trial,val_objective,overfit_gap_ba
569,stage1_coarse,caregiver_2_3,caregiver,conduct,precision_oriented_subset,rf_regularized,20260712,none,default_0_5,0.5,45,no,no,0.9967167197852699,-3.2416907362886604e-06
570,stage1_coarse,caregiver_2_3,caregiver,conduct,precision_oriented_subset,rf_positive_push_strong,20260712,none,default_0_5,0.5,45,no,no,0.9999592929932689,-0.0005202913631634498
571,stage1_coarse,caregiver_2_3,caregiver,conduct,balanced_subset,rf_baseline,20260712,none,default_0_5,0.5,62,no,no,0.9938476801545646,0.0047022864868042635
572,stage1_coarse,caregiver_2_3,caregiver,conduct,balanced_subset,rf_balanced_subsample,20260712,none,default_0_5,0.5,62,no,no,0.9918865447407376,0.007846940574854466
573,stage1_coarse,caregiver_2_3,caregiver,conduct,balanced_subset,rf_precision_push,20260712,none,default_0_5,0.5,62,no,no,0.9999392734845144,-0.0005202913631634498
574,stage1_coarse,caregiver_2_3,caregiver,conduct,balanced_subset,rf_recall_guard,20260712,none,default_0_5,0.5,62,no,no,0.9902776578588872,0.010991594662904891
575,stage1_coarse,caregiver_2_3,caregiver,conduct,balanced_subset,rf_regularized,20260712,none,default_0_5,0.5,62,no,no,0.993486815051767,0.0010340993448543223
576,stage1_coarse,caregiver_2_3,caregiver,conduct,balanced_subset,rf_positive_push_strong,20260712,none,default_0_5,0.5,62,no,no,0.9999545488090494,-0.0005202913631634498
577,stage1_coarse,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_baseline,20260712,none,default_0_5,0.5,56,no,no,0.9941156764704272,0.0047022864868042635
578,stage1_coarse,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_balanced_subsample,20260712,none,default_0_5,0.5,56,no,no,0.9922053530902817,0.007846940574854466
579,stage1_coarse,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_precision_push,20260712,none,default_0_5,0.5,56,no,no,0.9966469340527926,0.0015576323987538387
580,stage1_coarse,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_recall_guard,20260712,none,default_0_5,0.5,56,no,no,0.9940952524951495,0.0047022864868042635
581,stage1_coarse,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_regularized,20260712,none,default_0_5,0.5,56,no,no,0.9967068430747076,-3.2416907362886604e-06
582,stage1_coarse,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260712,none,default_0_5,0.5,56,yes,no,0.9999609655238493,0.0
583,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260712,none,default_0_5,0.5,56,yes,no,0.9999609655238493,0.0
584,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260712,none,precision_oriented,0.42999999999999994,56,yes,no,0.9999609655238493,-0.0005202913631634498
585,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260712,none,balanced,0.42999999999999994,56,yes,no,0.9999609655238493,-0.0005202913631634498
586,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260712,none,recall_guard,0.42999999999999994,56,yes,no,0.9999609655238493,-0.0005202913631634498
587,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260712,none,precision_min_recall,0.42999999999999994,56,yes,no,0.9999609655238493,-0.0005202913631634498
588,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260712,sigmoid,default_0_5,0.5,56,yes,no,0.9999293300059539,0.0
589,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260712,sigmoid,precision_oriented,0.29,56,yes,no,0.9999293300059539,-0.0005202913631634498
590,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260712,sigmoid,balanced,0.29,56,yes,no,0.9999293300059539,-0.0005202913631634498
591,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260712,sigmoid,recall_guard,0.29,56,yes,no,0.9999293300059539,-0.0005202913631634498
592,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260712,sigmoid,precision_min_recall,0.29,56,yes,no,0.9999293300059539,-0.0005202913631634498
593,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260712,isotonic,default_0_5,0.5,56,yes,no,0.99999999999994,0.0
594,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260712,isotonic,precision_oriented,0.05,56,yes,no,0.99999999999994,-0.0005202913631634498
595,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260712,isotonic,balanced,0.05,56,yes,yes,0.99999999999994,-0.0005202913631634498
596,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260712,isotonic,recall_guard,0.05,56,yes,no,0.99999999999994,-0.0005202913631634498
597,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260712,isotonic,precision_min_recall,0.05,56,yes,no,0.99999999999994,-0.0005202913631634498
598,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260729,none,default_0_5,0.5,56,yes,no,0.9999618273553905,-0.0005202913631634498
599,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260729,none,precision_oriented,0.4699999999999999,56,yes,no,0.9999618273553905,-0.0005202913631634498
600,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260729,none,balanced,0.4699999999999999,56,yes,no,0.9999618273553905,-0.0005202913631634498
601,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260729,none,recall_guard,0.4699999999999999,56,yes,no,0.9999618273553905,-0.0005202913631634498
602,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260729,none,precision_min_recall,0.4699999999999999,56,yes,no,0.9999618273553905,-0.0005202913631634498
603,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260729,sigmoid,default_0_5,0.5,56,yes,no,0.9999247293384448,0.0
604,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260729,sigmoid,precision_oriented,0.3549999999999999,56,yes,no,0.9999247293384448,-0.0005202913631634498
605,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260729,sigmoid,balanced,0.3549999999999999,56,yes,no,0.9999247293384448,-0.0005202913631634498
606,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260729,sigmoid,recall_guard,0.3549999999999999,56,yes,no,0.9999247293384448,-0.0005202913631634498
607,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260729,sigmoid,precision_min_recall,0.3549999999999999,56,yes,no,0.9999247293384448,-0.0005202913631634498
608,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260729,isotonic,default_0_5,0.5,56,yes,no,0.99999999999994,0.0
609,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260729,isotonic,precision_oriented,0.05,56,yes,no,0.99999999999994,-0.0005202913631634498
610,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260729,isotonic,balanced,0.05,56,yes,no,0.99999999999994,-0.0005202913631634498
611,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260729,isotonic,recall_guard,0.05,56,yes,no,0.99999999999994,-0.0005202913631634498
612,stage2_search,caregiver_2_3,caregiver,conduct,stability_pruned_subset,rf_positive_push_strong,20260729,isotonic,precision_min_recall,0.05,56,yes,no,0.99999999999994,-0.0005202913631634498
613,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260712,none,default_0_5,0.5,113,yes,no,0.9918533112649097,0.007846940574854466
614,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260712,none,precision_oriented,0.5549999999999999,113,yes,no,0.9898496015180072,0.01572327044025157
615,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260712,none,balanced,0.48999999999999994,113,yes,no,0.9918533112649097,0.007846940574854466
616,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260712,none,recall_guard,0.48999999999999994,113,yes,no,0.9918533112649097,0.007846940574854466
617,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260712,none,precision_min_recall,0.5549999999999999,113,yes,no,0.9898496015180072,0.01572327044025157
618,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260712,sigmoid,default_0_5,0.5,113,yes,no,0.988857711425704,0.014136248750955094
619,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260712,sigmoid,precision_oriented,0.5349999999999999,113,yes,no,0.9904084712519002,0.01572327044025157
620,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260712,sigmoid,balanced,0.4099999999999999,113,yes,no,0.9924121809988028,0.007846940574854466
621,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260712,sigmoid,recall_guard,0.4099999999999999,113,yes,no,0.9924121809988028,0.007846940574854466
622,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260712,sigmoid,precision_min_recall,0.5349999999999999,113,yes,no,0.9904084712519002,0.01572327044025157
623,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260712,isotonic,default_0_5,0.5,113,yes,no,0.9928075135268049,0.007846940574854466
624,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260712,isotonic,precision_oriented,0.7549999999999999,113,yes,no,0.9908038037799023,0.01572327044025157
625,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260712,isotonic,balanced,0.33499999999999996,113,yes,no,0.9928075135268049,0.007846940574854466
626,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260712,isotonic,recall_guard,0.33499999999999996,113,yes,no,0.9928075135268049,0.007846940574854466
627,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260712,isotonic,precision_min_recall,0.7549999999999999,113,yes,no,0.9908038037799023,0.01572327044025157
628,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260729,none,default_0_5,0.5,113,yes,no,0.9900654964306572,0.010991594662904891
629,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260729,none,precision_oriented,0.4799999999999999,113,yes,no,0.9936195564394703,0.0047022864868042635
630,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260729,none,balanced,0.4799999999999999,113,yes,no,0.9936195564394703,0.0047022864868042635
631,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260729,none,recall_guard,0.4799999999999999,113,yes,no,0.9936195564394703,0.0047022864868042635
632,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260729,none,precision_min_recall,0.5549999999999999,113,yes,no,0.9898389181040798,0.01572327044025157
633,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260729,sigmoid,default_0_5,0.5,113,yes,no,0.9888802306584876,0.014136248750955094
634,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260729,sigmoid,precision_oriented,0.4049999999999999,113,yes,no,0.9942116288200745,0.0047022864868042635
635,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260729,sigmoid,balanced,0.4049999999999999,113,yes,no,0.9942116288200745,0.0047022864868042635
636,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260729,sigmoid,recall_guard,0.4049999999999999,113,yes,no,0.9942116288200745,0.0047022864868042635
637,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260729,sigmoid,precision_min_recall,0.5399999999999999,113,yes,no,0.9904309904846839,0.01572327044025157
638,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260729,isotonic,default_0_5,0.5,113,yes,no,0.9947007146908653,0.0047022864868042635
639,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260729,isotonic,precision_oriented,0.145,113,yes,no,0.9947007146908653,0.0047022864868042635
640,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260729,isotonic,balanced,0.145,113,yes,no,0.9947007146908653,0.0047022864868042635
641,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260729,isotonic,recall_guard,0.145,113,yes,no,0.9947007146908653,0.0047022864868042635
642,stage2_search,caregiver_2_3,caregiver,conduct,full_eligible,rf_baseline,20260729,isotonic,precision_min_recall,0.8049999999999999,113,yes,no,0.9909200763554746,0.01572327044025157
643,stage1_coarse,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260712,none,default_0_5,0.5,113,yes,no,0.9616872623120535,0.04885604231762275
644,stage1_coarse,caregiver_2_3,caregiver,elimination,full_eligible,rf_balanced_subsample,20260712,none,default_0_5,0.5,113,no,no,0.9328116684535237,0.051193400039721726
645,stage1_coarse,caregiver_2_3,caregiver,elimination,full_eligible,rf_precision_push,20260712,none,default_0_5,0.5,113,no,no,0.9998801980605687,-0.0027237354085603016
646,stage1_coarse,caregiver_2_3,caregiver,elimination,full_eligible,rf_recall_guard,20260712,none,default_0_5,0.5,113,no,no,0.9612207714365969,0.04885604231762275
647,stage1_coarse,caregiver_2_3,caregiver,elimination,full_eligible,rf_regularized,20260712,none,default_0_5,0.5,113,no,no,0.9780911344958241,0.008449887688223634
648,stage1_coarse,caregiver_2_3,caregiver,elimination,full_eligible,rf_positive_push_strong,20260712,none,default_0_5,0.5,113,no,no,0.9998939710320593,-0.0019455252918287869
649,stage1_coarse,caregiver_2_3,caregiver,elimination,top_importance_filtered,rf_baseline,20260712,none,default_0_5,0.5,79,no,no,0.9735382596444953,0.029625273086853587
650,stage1_coarse,caregiver_2_3,caregiver,elimination,top_importance_filtered,rf_balanced_subsample,20260712,none,default_0_5,0.5,79,no,no,0.9464309001231129,0.02351547049263325
651,stage1_coarse,caregiver_2_3,caregiver,elimination,top_importance_filtered,rf_precision_push,20260712,none,default_0_5,0.5,79,no,no,0.9998811248777607,-0.0023346303501945442
652,stage1_coarse,caregiver_2_3,caregiver,elimination,top_importance_filtered,rf_recall_guard,20260712,none,default_0_5,0.5,79,no,no,0.973513155019044,0.029625273086853587
653,stage1_coarse,caregiver_2_3,caregiver,elimination,top_importance_filtered,rf_regularized,20260712,none,default_0_5,0.5,79,no,no,0.991615201335865,-0.0023337212262264373
654,stage1_coarse,caregiver_2_3,caregiver,elimination,top_importance_filtered,rf_positive_push_strong,20260712,none,default_0_5,0.5,79,no,no,0.9998871632904993,-0.0027237354085603016
655,stage1_coarse,caregiver_2_3,caregiver,elimination,compact_robust_subset,rf_baseline,20260712,none,default_0_5,0.5,51,no,no,0.9797767710536316,0.020009888471468895
656,stage1_coarse,caregiver_2_3,caregiver,elimination,compact_robust_subset,rf_balanced_subsample,20260712,none,default_0_5,0.5,51,no,no,0.9622649387109898,0.02156812695286825
657,stage1_coarse,caregiver_2_3,caregiver,elimination,compact_robust_subset,rf_precision_push,20260712,none,default_0_5,0.5,51,no,no,0.9918698868082938,-0.0015555111094949226
658,stage1_coarse,caregiver_2_3,caregiver,elimination,compact_robust_subset,rf_recall_guard,20260712,none,default_0_5,0.5,51,no,no,0.9853358113862256,0.010394503856084314
659,stage1_coarse,caregiver_2_3,caregiver,elimination,compact_robust_subset,rf_regularized,20260712,none,default_0_5,0.5,51,no,no,0.9861017394949981,0.007281663389158255
660,stage1_coarse,caregiver_2_3,caregiver,elimination,compact_robust_subset,rf_positive_push_strong,20260712,none,default_0_5,0.5,51,no,no,0.9998903112261661,-0.0023346303501945442
661,stage1_coarse,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_baseline,20260712,none,default_0_5,0.5,45,no,no,0.9797789369706891,0.020009888471468895
662,stage1_coarse,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_balanced_subsample,20260712,none,default_0_5,0.5,45,no,no,0.9475103874238344,0.023126365434267493
663,stage1_coarse,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_precision_push,20260712,none,default_0_5,0.5,45,no,no,0.991877041579069,-0.0015555111094949226
664,stage1_coarse,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_recall_guard,20260712,none,default_0_5,0.5,45,no,no,0.9796941654440319,0.020009888471468895
665,stage1_coarse,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_regularized,20260712,none,default_0_5,0.5,45,no,no,0.9861567838323401,0.007281663389158255
666,stage1_coarse,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260712,none,default_0_5,0.5,45,yes,no,0.9999102528895489,-0.0027237354085603016
667,stage1_coarse,caregiver_2_3,caregiver,elimination,balanced_subset,rf_baseline,20260712,none,default_0_5,0.5,62,no,no,0.985422963819363,0.010394503856084314
668,stage1_coarse,caregiver_2_3,caregiver,elimination,balanced_subset,rf_balanced_subsample,20260712,none,default_0_5,0.5,62,no,no,0.9479505206607975,0.03196263080895245
669,stage1_coarse,caregiver_2_3,caregiver,elimination,balanced_subset,rf_precision_push,20260712,none,default_0_5,0.5,62,no,no,0.991872945510764,-0.0015555111094949226
670,stage1_coarse,caregiver_2_3,caregiver,elimination,balanced_subset,rf_recall_guard,20260712,none,default_0_5,0.5,62,no,no,0.9853565948771492,0.010394503856084314
671,stage1_coarse,caregiver_2_3,caregiver,elimination,balanced_subset,rf_regularized,20260712,none,default_0_5,0.5,62,no,no,0.9860828469632469,0.007281663389158255
672,stage1_coarse,caregiver_2_3,caregiver,elimination,balanced_subset,rf_positive_push_strong,20260712,none,default_0_5,0.5,62,no,no,0.9998873461201839,-0.0023346303501945442
673,stage1_coarse,caregiver_2_3,caregiver,elimination,stability_pruned_subset,rf_baseline,20260712,none,default_0_5,0.5,56,no,no,0.9826173458733274,0.028457048787788097
674,stage1_coarse,caregiver_2_3,caregiver,elimination,stability_pruned_subset,rf_balanced_subsample,20260712,none,default_0_5,0.5,56,no,no,0.940126973084896,0.03313085510801794
675,stage1_coarse,caregiver_2_3,caregiver,elimination,stability_pruned_subset,rf_precision_push,20260712,none,default_0_5,0.5,56,no,no,0.9918687840351222,-0.0015555111094949226
676,stage1_coarse,caregiver_2_3,caregiver,elimination,stability_pruned_subset,rf_recall_guard,20260712,none,default_0_5,0.5,56,no,no,0.9853827379220603,0.010394503856084314
677,stage1_coarse,caregiver_2_3,caregiver,elimination,stability_pruned_subset,rf_regularized,20260712,none,default_0_5,0.5,56,no,no,0.9839100233990404,-0.0011654969271610582
678,stage1_coarse,caregiver_2_3,caregiver,elimination,stability_pruned_subset,rf_positive_push_strong,20260712,none,default_0_5,0.5,56,no,no,0.9998977112828714,-0.0023346303501945442
679,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260712,none,default_0_5,0.5,45,yes,no,0.9999102528895489,-0.0027237354085603016
680,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260712,none,precision_oriented,0.4599999999999999,45,yes,no,0.9999102528895489,-0.0027237354085603016
681,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260712,none,balanced,0.4599999999999999,45,yes,no,0.9999102528895489,-0.0027237354085603016
682,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260712,none,recall_guard,0.4599999999999999,45,yes,no,0.9999102528895489,-0.0027237354085603016
683,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260712,none,precision_min_recall,0.4599999999999999,45,yes,no,0.9999102528895489,-0.0027237354085603016
684,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260712,sigmoid,default_0_5,0.5,45,yes,no,0.999829575179908,-0.0019455252918287869
685,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260712,sigmoid,precision_oriented,0.22999999999999998,45,yes,no,0.999829575179908,-0.0027237354085603016
686,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260712,sigmoid,balanced,0.22999999999999998,45,yes,no,0.999829575179908,-0.0027237354085603016
687,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260712,sigmoid,recall_guard,0.22999999999999998,45,yes,no,0.999829575179908,-0.0027237354085603016
688,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260712,sigmoid,precision_min_recall,0.22999999999999998,45,yes,no,0.999829575179908,-0.0027237354085603016
689,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260712,isotonic,default_0_5,0.5,45,yes,no,0.99999999999994,-0.0019455252918287869
690,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260712,isotonic,precision_oriented,0.05,45,yes,no,0.99999999999994,-0.0027237354085603016
691,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260712,isotonic,balanced,0.05,45,yes,yes,0.99999999999994,-0.0027237354085603016
692,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260712,isotonic,recall_guard,0.05,45,yes,no,0.99999999999994,-0.0027237354085603016
693,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260712,isotonic,precision_min_recall,0.05,45,yes,no,0.99999999999994,-0.0027237354085603016
694,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260729,none,default_0_5,0.5,45,yes,no,0.9999180616034549,-0.0027237354085603016
695,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260729,none,precision_oriented,0.4749999999999999,45,yes,no,0.9999180616034549,-0.0027237354085603016
696,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260729,none,balanced,0.4749999999999999,45,yes,no,0.9999180616034549,-0.0027237354085603016
697,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260729,none,recall_guard,0.4749999999999999,45,yes,no,0.9999180616034549,-0.0027237354085603016
698,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260729,none,precision_min_recall,0.4749999999999999,45,yes,no,0.9999180616034549,-0.0027237354085603016
699,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260729,sigmoid,default_0_5,0.5,45,yes,no,0.9998347284335073,-0.0019455252918287869
700,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260729,sigmoid,precision_oriented,0.245,45,yes,no,0.9998347284335073,-0.0027237354085603016
701,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260729,sigmoid,balanced,0.245,45,yes,no,0.9998347284335073,-0.0027237354085603016
702,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260729,sigmoid,recall_guard,0.245,45,yes,no,0.9998347284335073,-0.0027237354085603016
703,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260729,sigmoid,precision_min_recall,0.245,45,yes,no,0.9998347284335073,-0.0027237354085603016
704,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260729,isotonic,default_0_5,0.5,45,yes,no,0.99999999999994,-0.0019455252918287869
705,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260729,isotonic,precision_oriented,0.05,45,yes,no,0.99999999999994,-0.0027237354085603016
706,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260729,isotonic,balanced,0.05,45,yes,no,0.99999999999994,-0.0027237354085603016
707,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260729,isotonic,recall_guard,0.05,45,yes,no,0.99999999999994,-0.0027237354085603016
708,stage2_search,caregiver_2_3,caregiver,elimination,precision_oriented_subset,rf_positive_push_strong,20260729,isotonic,precision_min_recall,0.05,45,yes,no,0.99999999999994,-0.0027237354085603016
709,stage2_search,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260712,none,default_0_5,0.5,113,yes,no,0.962664383158406,0.04885604231762275
710,stage2_search,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260712,none,precision_oriented,0.3449999999999999,113,yes,no,0.9849061271472316,0.0096162937393528
711,stage2_search,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260712,none,balanced,0.3449999999999999,113,yes,no,0.9849061271472316,0.0096162937393528
712,stage2_search,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260712,none,recall_guard,0.3449999999999999,113,yes,no,0.9849061271472316,0.0096162937393528
713,stage2_search,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260712,none,precision_min_recall,0.3449999999999999,113,yes,no,0.9849061271472316,0.0096162937393528
714,stage2_search,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260712,sigmoid,default_0_5,0.5,113,yes,no,0.9516881888580315,0.06847591660675767
715,stage2_search,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260712,sigmoid,precision_oriented,0.20499999999999996,113,yes,no,0.9850926108613369,0.0096162937393528
716,stage2_search,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260712,sigmoid,balanced,0.195,113,yes,no,0.982793971459894,0.001169133423033486
717,stage2_search,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260712,sigmoid,recall_guard,0.195,113,yes,no,0.982793971459894,0.001169133423033486
718,stage2_search,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260712,sigmoid,precision_min_recall,0.20499999999999996,113,yes,no,0.9850926108613369,0.0096162937393528
719,stage2_search,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260712,isotonic,default_0_5,0.5,113,yes,no,0.9833961310658952,0.001169133423033486
720,stage2_search,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260712,isotonic,precision_oriented,0.5049999999999999,113,yes,no,0.9856947704673382,0.0096162937393528
721,stage2_search,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260712,isotonic,balanced,0.05,113,yes,no,0.9833961310658952,0.001169133423033486
722,stage2_search,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260712,isotonic,recall_guard,0.05,113,yes,no,0.9833961310658952,0.001169133423033486
723,stage2_search,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260712,isotonic,precision_min_recall,0.5049999999999999,113,yes,no,0.9856947704673382,0.0096162937393528
724,stage2_search,caregiver_2_3,caregiver,elimination,full_eligible,rf_baseline,20260729,none,default_0_5,0.5,113,yes,no,0.9717181761226478,0.04768781801855737
