mode,domain,round_id,feature_set,family,n_features,threshold_balanced,calibration,fit_seconds,train_precision,train_recall,train_balanced_accuracy,val_precision,val_recall,val_specificity,val_balanced_accuracy,val_f1,val_roc_auc,val_pr_auc,val_brier,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,uncertain_rate,uncertainty_usefulness,output_realism_score,seed_std_balanced_accuracy,stability,robustness_val_score,overfit_gap_ba,overfit_gap_precision,selection_objective,operational_complexity,maintenance_complexity
psychologist,elimination,1,compact_generalization_first,xgboost,18,0.35000000000000003,isotonic,0.3799903392791748,1.0,0.8896276595744681,0.944813829787234,0.9481481481481482,0.7950310559006211,0.944,0.8695155279503105,0.8648648648648649,0.915776397515528,0.9469160365464082,0.10495029179279716,0.8787878787878788,0.7204968944099379,0.872,0.7962484472049689,0.7918088737201365,0.8608944099378881,0.9040075839015521,0.15562042484478375,0.11538461538461539,0.30698287220026355,0.8811188811188811,0.0029622807548207613,high,0.8392360248447205,0.07529830183692354,0.051851851851851816,0.886035021533782,2.4285714285714284,2.929411764705882
psychologist,elimination,1,compact_generalization_first,rf,18,0.6000000000000001,isotonic,2.0168988704681396,0.9808917197452229,0.8191489361702128,0.8992474457098912,0.9338235294117647,0.7888198757763976,0.928,0.8584099378881989,0.8552188552188552,0.9281490683229813,0.9536816102018896,0.10282188292956504,0.8846153846153846,0.7142857142857143,0.88,0.7971428571428572,0.7903780068728522,0.8734409937888199,0.9097288218996196,0.14161896807374336,0.12237762237762238,0.4406374501992032,0.8157342657342658,0.0018856180831641283,high,0.845223602484472,0.040837507821692376,0.047068190333458215,0.8856506009181494,1.4285714285714286,1.9294117647058822
psychologist,elimination,2,recall_support_engineered,xgboost,31,0.6400000000000001,isotonic,0.42200565338134766,1.0,0.7792553191489362,0.8896276595744681,0.9831932773109243,0.7267080745341615,0.984,0.8553540372670807,0.8357142857142857,0.9160993788819876,0.9493896619847535,0.10514249550429668,0.9351851851851852,0.6273291925465838,0.944,0.7856645962732919,0.7509293680297398,0.8656149068322981,0.9069272536955753,0.14383108992326848,0.06643356643356643,0.48196333530455354,0.7979020979020979,0.00427398200087207,high,0.755751552795031,0.0342736223073874,0.01680672268907568,0.8849752987726639,2.738095238095238,3.3117647058823527
psychologist,elimination,3,hybrid_clean_precision_generalization,rf,42,0.405,isotonic,3.439772129058838,0.969521044992743,0.8882978723404256,0.9260766470135863,0.9347826086956522,0.8012422360248447,0.928,0.8646211180124224,0.862876254180602,0.92255900621118,0.951800508218339,0.1042863410870404,0.8689655172413793,0.782608695652174,0.848,0.815304347826087,0.8235294117647058,0.8683726708074533,0.9060828011993174,0.14198827213594367,0.13286713286713286,0.26782682512733447,0.8157342657342658,0.004592548805262484,high,0.8588447204968943,0.06145552900116391,0.034738436297090836,0.8845520427182639,2.0,2.635294117647059
psychologist,elimination,2,source_aware_clean,rf,34,0.37500000000000006,isotonic,2.200138807296753,0.9609826589595376,0.8843085106382979,0.9189184549749149,0.9290780141843972,0.8136645962732919,0.92,0.866832298136646,0.8675496688741722,0.9265093167701862,0.9534206618699919,0.10269479023443083,0.8758620689655172,0.7888198757763976,0.856,0.8224099378881988,0.8300653594771242,0.877142857142857,0.910619162047822,0.137740735653931,0.16083916083916083,0.19782608695652174,0.8632867132867132,0.005458266918320333,high,0.8505279503105589,0.05208615683826889,0.031904644775140434,0.8844547351337022,1.8095238095238095,2.4
psychologist,elimination,2,burden_context_engineered,rf,32,0.6000000000000001,isotonic,2.0268185138702393,0.9884488448844885,0.7965425531914894,0.8922471802102026,0.9534883720930233,0.7639751552795031,0.952,0.8579875776397515,0.8482758620689655,0.9274285714285714,0.9540120117233147,0.10242973308234242,0.8951612903225806,0.6894409937888198,0.896,0.7927204968944099,0.7789473684210526,0.8743105590062112,0.906298574195899,0.14076624766103085,0.08741258741258741,0.5475862068965517,0.791958041958042,0.0017141456819613464,high,0.7611739130434783,0.03425960257045102,0.03496047279146519,0.8839452379775097,1.7619047619047619,2.3411764705882354
psychologist,elimination,2,recall_support_engineered,rf,31,0.6400000000000001,isotonic,3.444214105606079,0.9948364888123924,0.7686170212765957,0.881726755044494,0.9752066115702479,0.7329192546583851,0.976,0.8544596273291926,0.8368794326241135,0.9226335403726708,0.9511190500808799,0.10490537377743257,0.918918918918919,0.6335403726708074,0.928,0.7807701863354037,0.75,0.8791304347826088,0.9103075400254872,0.1385949461720698,0.12237762237762238,0.5755264655663063,0.7503496503496504,0.004391967585009647,high,0.7520931677018633,0.027267127715301487,0.01962987724214449,0.8834403980186804,1.7380952380952381,2.3117647058823527
psychologist,elimination,2,missingness_aware_clean,xgboost,30,0.6500000000000001,isotonic,0.552985429763794,1.0,0.7167553191489362,0.8583776595744681,0.9824561403508771,0.6956521739130435,0.984,0.8398260869565217,0.8145454545454546,0.9194534161490684,0.9504038475530817,0.10600875319409502,0.9423076923076923,0.6086956521739131,0.952,0.7803478260869565,0.7396226415094339,0.8718509316770187,0.9067268623012351,0.13906337542791783,0.1958041958041958,0.4993788819875777,0.8038461538461539,0.0017141456819613464,high,0.7352360248447205,0.018551572617946377,0.01754385964912286,0.8812695591317475,2.7142857142857144,3.2823529411764705
psychologist,elimination,1,compact_precision_focused,xgboost,30,0.6700000000000002,isotonic,0.3535041809082031,1.0,0.7300531914893617,0.8650265957446808,0.9827586206896551,0.7080745341614907,0.984,0.8460372670807453,0.8231046931407943,0.9152795031055901,0.9505824593251647,0.10604081441559855,0.9320388349514563,0.5962732919254659,0.944,0.7701366459627329,0.7272727272727273,0.8619627329192547,0.901867359504336,0.14335304372184188,0.045454545454545456,0.6227106227106227,0.8097902097902098,0.005816990430900335,high,0.7497639751552795,0.018989328663935434,0.017241379310344862,0.880210497199795,2.7142857142857144,3.2823529411764705
psychologist,elimination,3,hybrid_clean_precision_generalization,catboost,42,0.44500000000000006,isotonic,10.146918296813965,1.0,0.9122340425531915,0.9561170212765957,0.9534883720930233,0.7639751552795031,0.952,0.8579875776397515,0.8482758620689655,0.9106832298136647,0.945024508612401,0.11070115812294687,0.9210526315789473,0.6521739130434783,0.928,0.7900869565217392,0.7636363636363637,0.8768447204968944,0.9128856484391603,0.14638994186411494,0.17132867132867133,0.48919314561267546,0.8573426573426574,0.002260824061608405,high,0.8390248447204969,0.09812944363684417,0.046511627906976716,0.8798269234776878,2.9,3.5352941176470587
psychologist,elimination,1,v12_winner_replay,xgboost,24,0.41500000000000004,isotonic,0.2926201820373535,1.0,0.910904255319149,0.9554521276595744,0.946969696969697,0.7763975155279503,0.944,0.8601987577639751,0.8532423208191127,0.9101614906832299,0.9448186989490532,0.11003410841117599,0.8914728682170543,0.7142857142857143,0.888,0.8011428571428572,0.7931034482758621,0.8689937888198759,0.909354021319243,0.14645594206117887,0.16083916083916083,0.3199275362318841,0.8573426573426574,0.0008432577763218433,high,0.8195093167701863,0.0952533698955993,0.05303030303030298,0.8796793409919177,2.571428571428571,3.1058823529411765
psychologist,elimination,3,hybrid_clean_precision_generalization,xgboost,42,0.5050000000000001,isotonic,2.0486857891082764,1.0,0.9002659574468085,0.9501329787234043,0.9609375,0.7639751552795031,0.96,0.8619875776397515,0.8512110726643599,0.9096397515527951,0.9445010266463898,0.10884383924311336,0.9166666666666666,0.6832298136645962,0.92,0.8016149068322982,0.7829181494661922,0.8698136645962734,0.9039121000389101,0.14474886207400653,0.06643356643356643,0.6171890400157698,0.786013986013986,0.0052144064550068816,high,0.8090869565217391,0.08814540108365276,0.0390625,0.8785763353632376,3.0,3.635294117647059
psychologist,elimination,2,balanced_clinical_engineered,xgboost,32,0.5050000000000001,isotonic,0.3409996032714844,1.0,0.9388297872340425,0.9694148936170213,0.9473684210526315,0.782608695652174,0.944,0.8633043478260869,0.8571428571428571,0.9201490683229815,0.9501596510155192,0.1048558472131674,0.9083969465648855,0.7391304347826086,0.904,0.8215652173913044,0.815068493150685,0.8732422360248446,0.9088636594950976,0.14008405463434642,0.07692307692307693,0.28787878787878785,0.8276223776223777,0.003816197233420436,high,0.8234968944099379,0.10611054579093437,0.052631578947368474,0.8783757534767143,2.761904761904762,3.3411764705882354
psychologist,elimination,2,recall_support_engineered,lightgbm,31,0.645,isotonic,0.42699217796325684,1.0,0.8071808510638298,0.9035904255319149,0.9826086956521739,0.7018633540372671,0.984,0.8429316770186335,0.8188405797101449,0.9126708074534161,0.9463000926307202,0.10889229142070052,0.9230769230769231,0.5962732919254659,0.936,0.766136645962733,0.7245283018867924,0.8588322981366459,0.8946332176442743,0.14846260910716388,0.10139860139860139,0.5218033006842882,0.8097902097902098,0.0018856180831641283,high,0.7484347826086957,0.06065874851328146,0.017391304347826098,0.8781835425432247,2.538095238095238,3.111764705882353
psychologist,elimination,1,compact_generalization_first,catboost,18,0.56,isotonic,1.988440752029419,1.0,0.8670212765957447,0.9335106382978724,0.9393939393939394,0.7701863354037267,0.936,0.8530931677018634,0.8464163822525598,0.9209440993788819,0.9494784591977868,0.1075084433540316,0.9083333333333333,0.6770186335403726,0.912,0.7945093167701863,0.7758007117437722,0.8679254658385094,0.9101645272424892,0.14543683899869703,0.06293706293706294,0.29850746268656714,0.8454545454545455,0.0013052873805599664,high,0.8253788819875776,0.08041747059600901,0.06060606060606055,0.8773082767124518,2.3285714285714283,2.829411764705882
psychologist,elimination,2,balanced_clinical_engineered,lightgbm,32,0.6000000000000001,isotonic,0.3729894161224365,1.0,0.9986702127659575,0.9993351063829787,0.9411764705882353,0.7950310559006211,0.936,0.8655155279503106,0.8619528619528619,0.9209192546583851,0.9503211634866009,0.10462678360415612,0.9029850746268657,0.7515527950310559,0.896,0.8237763975155279,0.8203389830508474,0.8652670807453416,0.8989274311106467,0.14532523813881507,0.05244755244755245,0.15621156211562115,0.7444055944055945,0.0037712361663282566,high,0.8231552795031056,0.13381957843266812,0.05882352941176472,0.8751876276633724,2.5619047619047617,3.1411764705882352
psychologist,elimination,2,burden_context_engineered,lightgbm,32,0.6000000000000001,isotonic,0.5057511329650879,1.0,0.75,0.875,0.9823008849557522,0.6894409937888198,0.984,0.83672049689441,0.8102189781021898,0.906310559006211,0.9429105291853723,0.1140651668784661,0.9285714285714286,0.5652173913043478,0.944,0.7546086956521738,0.7027027027027027,0.8585341614906831,0.8969298102403271,0.15135956616593896,0.15734265734265734,0.5771323190410327,0.7800699300699301,0.0025705182373580286,high,0.7372360248447205,0.03827950310559003,0.017699115044247815,0.8747533122998632,2.5619047619047617,3.1411764705882352
psychologist,elimination,1,compact_precision_focused,lightgbm,30,0.6700000000000002,isotonic,0.5371582508087158,1.0,0.839095744680851,0.9195478723404256,0.9745762711864406,0.7142857142857143,0.976,0.8451428571428572,0.8243727598566308,0.9078509316770187,0.9450064385830272,0.11101764563188009,0.926605504587156,0.6273291925465838,0.936,0.781664596273292,0.7481481481481481,0.8634534161490683,0.9021017549950372,0.14475671474745747,0.13286713286713286,0.48450764006791175,0.7444055944055945,0.0029296644201221695,high,0.7565279503105591,0.07440501519756837,0.025423728813559365,0.8745526362971792,2.5142857142857142,3.0823529411764707
psychologist,elimination,1,v12_winner_replay,catboost,24,0.42500000000000004,isotonic,2.794159412384033,1.0,0.898936170212766,0.949468085106383,0.9465648854961832,0.7701863354037267,0.944,0.8570931677018634,0.8493150684931506,0.9199751552795031,0.949151235134347,0.10797150583334794,0.9173553719008265,0.6894409937888198,0.92,0.8047204968944099,0.7872340425531915,0.8653167701863353,0.9054778117882373,0.1453663321614567,0.22727272727272727,0.32579185520362,0.8692307692307693,0.004926624478516721,high,0.8107453416149069,0.09237491740451964,0.05343511450381677,0.8739433170521098,2.4714285714285715,3.0058823529411764
psychologist,elimination,2,subtype_context_engineered,lightgbm,31,0.5050000000000001,isotonic,0.3959946632385254,1.0,0.9095744680851063,0.9547872340425532,0.9672131147540983,0.7329192546583851,0.968,0.8504596273291926,0.833922261484099,0.9145341614906832,0.946418641361011,0.10980378760888797,0.911504424778761,0.639751552795031,0.92,0.7798757763975155,0.7518248175182481,0.8578633540372671,0.9000842508492473,0.15276070651627402,0.17482517482517482,0.41474576271186436,0.8395104895104895,0.0018856180831641283,high,0.7529751552795031,0.10432760671336061,0.032786885245901676,0.873311175772879,2.538095238095238,3.111764705882353
psychologist,elimination,2,burden_context_engineered,catboost,32,0.5850000000000001,isotonic,2.6782162189483643,1.0,0.9428191489361702,0.9714095744680851,0.9398496240601504,0.7763975155279503,0.936,0.8561987577639751,0.8503401360544217,0.9294906832298137,0.9565372564154019,0.09702272623395619,0.9007633587786259,0.7329192546583851,0.896,0.8144596273291926,0.8082191780821918,0.875304347826087,0.9155464873558812,0.1439154247860311,0.17832167832167833,0.2866916979557781,0.8216783216783217,0.0013052873805599538,high,0.7674782608695652,0.11521081670410993,0.06015037593984962,0.8731941562717035,2.6619047619047618,3.241176470588235
psychologist,elimination,2,missingness_aware_clean,lightgbm,30,0.6500000000000001,isotonic,1.2285349369049072,1.0,0.7207446808510638,0.8603723404255319,0.9823008849557522,0.6894409937888198,0.984,0.83672049689441,0.8102189781021898,0.9125217391304349,0.9463999459831725,0.10924511131170143,0.9411764705882353,0.5962732919254659,0.952,0.7741366459627329,0.7300380228136882,0.8739875776397515,0.909140339309245,0.14473289049663596,0.2062937062937063,0.4559844694989921,0.791958041958042,0.006724627482169558,high,0.7319068322981366,0.02365184353112193,0.017699115044247815,0.8720113134514251,2.5142857142857142,3.0823529411764707
psychologist,elimination,2,recall_support_engineered,catboost,31,0.5850000000000001,isotonic,2.38331937789917,1.0,0.9534574468085106,0.9767287234042553,0.9465648854961832,0.7701863354037267,0.944,0.8570931677018634,0.8493150684931506,0.9217639751552794,0.9515626767324669,0.10499089899542388,0.9140625,0.7267080745341615,0.912,0.8193540372670808,0.8096885813148789,0.8776149068322981,0.9136591439634272,0.13582722639771158,0.06993006993006994,0.3845864661654136,0.791958041958042,0.0031599602283595395,high,0.7701490683229814,0.11963555570239193,0.05343511450381677,0.8708812807673696,2.638095238095238,3.2117647058823526
psychologist,elimination,2,missingness_aware_clean,catboost,30,0.4650000000000001,isotonic,2.7287120819091797,0.9985734664764622,0.9308510638297872,0.964564946716959,0.9465648854961832,0.7701863354037267,0.944,0.8570931677018634,0.8493150684931506,0.9174161490683231,0.947232153334901,0.1086975837467673,0.9098360655737705,0.6894409937888198,0.912,0.8007204968944099,0.784452296819788,0.8768447204968944,0.9104648928344392,0.14087362386522345,0.1888111888111888,0.39910600255427847,0.8513986013986015,0.005458266918320309,high,0.7980993788819877,0.10747177901509564,0.05200858098027894,0.8704370108825559,2.6142857142857143,3.1823529411764704
psychologist,elimination,2,subtype_context_engineered,xgboost,31,0.6200000000000001,isotonic,0.49100613594055176,1.0,0.863031914893617,0.9315159574468085,0.9603174603174603,0.7515527950310559,0.96,0.8557763975155279,0.8432055749128919,0.9159999999999999,0.9487392716183939,0.1064763218011286,0.925,0.6894409937888198,0.928,0.80872049689441,0.7900355871886121,0.8622360248447204,0.8966619689895929,0.14507173228948023,0.1258741258741259,0.30422222222222217,0.7622377622377623,0.00870508804814785,high,0.7616211180124224,0.07573955993128056,0.03968253968253965,0.8700459107360713,2.738095238095238,3.3117647058823527
psychologist,elimination,2,source_aware_clean,xgboost,34,0.6400000000000001,isotonic,0.36100029945373535,1.0,0.8470744680851063,0.9235372340425532,0.952,0.7391304347826086,0.952,0.8455652173913043,0.8321678321678322,0.9166708074534161,0.9474755082430693,0.10977428976397229,0.9166666666666666,0.6832298136645962,0.92,0.8016149068322982,0.7829181494661922,0.8701614906832297,0.9069878208149988,0.14697921765549612,0.19230769230769232,0.18614718614718614,0.7979020979020979,0.002927978390006414,high,0.7611739130434783,0.07797201665124887,0.04800000000000004,0.8696132053267692,2.8095238095238093,3.4
psychologist,elimination,1,compact_generalization_first,lightgbm,18,0.5050000000000001,isotonic,0.352996826171875,1.0,0.9867021276595744,0.9933510638297872,0.9393939393939394,0.7701863354037267,0.936,0.8530931677018634,0.8464163822525598,0.9110310559006212,0.9418074023334695,0.11256197506197504,0.8968253968253969,0.7018633540372671,0.896,0.7989316770186335,0.7874564459930313,0.8634782608695651,0.8944817902153819,0.14824216974567708,0.11888111888111888,0.3253968253968254,0.7562937062937063,0.001463989195003233,high,0.8296956521739131,0.14025789612792383,0.06060606060606055,0.8694919195563051,2.2285714285714286,2.7294117647058824
psychologist,elimination,2,source_aware_clean,catboost,34,0.5050000000000001,isotonic,2.7109642028808594,0.998639455782313,0.976063829787234,0.9871713296956824,0.927007299270073,0.7888198757763976,0.92,0.8544099378881989,0.8523489932885906,0.9163229813664597,0.9469498500796113,0.11017495863536919,0.8814814814814815,0.7391304347826086,0.872,0.8055652173913044,0.8040540540540541,0.8673291925465838,0.9086777345995294,0.14530865267522944,0.055944055944055944,0.38101851851851853,0.791958041958042,0.0014639891950031804,high,0.8283540372670808,0.1327613918074836,0.07163215651223998,0.8691218090480309,2.7095238095238097,3.3
psychologist,elimination,2,balanced_clinical_engineered,catboost,32,0.5900000000000001,isotonic,2.9044291973114014,1.0,0.9202127659574468,0.9601063829787234,0.9465648854961832,0.7701863354037267,0.944,0.8570931677018634,0.8493150684931506,0.924695652173913,0.9515108559717285,0.10448026830854155,0.9112903225806451,0.7018633540372671,0.912,0.8069316770186336,0.7929824561403509,0.8744844720496894,0.9129482004230377,0.13829248586040338,0.10839160839160839,0.38368121442125236,0.7681818181818182,0.00672462748216951,high,0.7794658385093168,0.10301321527686003,0.05343511450381677,0.8690632036657504,2.6619047619047618,3.241176470588235
psychologist,elimination,1,v12_winner_replay,lightgbm,24,0.6250000000000001,isotonic,0.45899319648742676,1.0,0.8643617021276596,0.9321808510638299,0.9666666666666667,0.7204968944099379,0.968,0.8442484472049689,0.8256227758007118,0.9066832298136647,0.9419644607607508,0.1143409514849554,0.9272727272727272,0.6335403726708074,0.936,0.7847701863354037,0.7527675276752768,0.8547826086956521,0.8905225022677443,0.15137530865389642,0.0979020979020979,0.3737541528239202,0.6968531468531469,0.0061004231254405804,high,0.7830310559006212,0.08793240385886092,0.033333333333333326,0.8681457729204622,2.3714285714285714,2.9058823529411764
psychologist,elimination,1,compact_precision_focused,catboost,30,0.5050000000000001,isotonic,1.9077093601226807,1.0,0.8882978723404256,0.9441489361702128,0.9596774193548387,0.7391304347826086,0.96,0.8495652173913043,0.8350877192982457,0.9137639751552795,0.9464851572421087,0.11104194950348797,0.9090909090909091,0.6832298136645962,0.912,0.7976149068322982,0.7801418439716312,0.8721987577639753,0.9093626772510819,0.1421094651711257,0.12937062937062938,0.4960382068815804,0.8157342657342658,0.0071073368926176436,high,0.7699378881987577,0.09458371877890848,0.040322580645161255,0.8669514115421192,2.6142857142857143,3.1823529411764704
psychologist,elimination,2,subtype_context_engineered,catboost,31,0.5050000000000001,isotonic,2.1392219066619873,1.0,0.9587765957446809,0.9793882978723405,0.946969696969697,0.7763975155279503,0.944,0.8601987577639751,0.8532423208191127,0.9144844720496894,0.9475022302866346,0.10853443273461695,0.8939393939393939,0.7329192546583851,0.888,0.8104596273291926,0.8054607508532423,0.8724720496894409,0.9080383792731377,0.14185624614680678,0.1048951048951049,0.3359375,0.7503496503496504,0.007884675585183163,high,0.7823478260869565,0.11918954010836535,0.05303030303030298,0.8665261000673009,2.638095238095238,3.2117647058823526
psychologist,elimination,2,burden_context_engineered,xgboost,32,0.36000000000000004,isotonic,0.4770638942718506,1.0,0.9773936170212766,0.9886968085106382,0.9219858156028369,0.8074534161490683,0.912,0.8597267080745341,0.8609271523178808,0.9155031055900621,0.9475819358718431,0.10800012855748477,0.8741258741258742,0.7763975155279503,0.856,0.8161987577639751,0.8223684210526315,0.8622360248447206,0.9004952586339692,0.14526137704589973,0.17832167832167833,0.19974968710888613,0.8751748251748251,0.003998756713449217,high,0.7952981366459628,0.12897010043610413,0.07801418439716312,0.8653331768702869,2.761904761904762,3.3411764705882354
psychologist,elimination,3,hybrid_clean_precision_generalization,lightgbm,42,0.3350000000000001,isotonic,2.323678493499756,1.0,1.0,1.0,0.9333333333333333,0.782608695652174,0.928,0.855304347826087,0.8513513513513513,0.9026583850931678,0.9419879175392589,0.11358231585504312,0.8705035971223022,0.7515527950310559,0.856,0.8037763975155279,0.8066666666666666,0.8575155279503106,0.9009069128619789,0.1480735552169849,0.23776223776223776,0.23556395035078248,0.8811188811188811,0.00716304884536362,high,0.824024844720497,0.144695652173913,0.06666666666666665,0.8612125370872301,2.8,3.4352941176470586
psychologist,elimination,2,source_aware_clean,lightgbm,34,0.6250000000000001,isotonic,0.47646212577819824,1.0,0.9973404255319149,0.9986702127659575,0.9312977099236641,0.7577639751552795,0.928,0.8428819875776398,0.8356164383561644,0.907751552795031,0.9436596072227184,0.1142796306257845,0.9007633587786259,0.7329192546583851,0.896,0.8144596273291926,0.8082191780821918,0.8622857142857143,0.9035450702834154,0.14609556855526026,0.14685314685314685,0.1612021857923497,0.791958041958042,0.004988876515698593,high,0.8140621118012423,0.1557882251883177,0.06870229007633588,0.8561822785865523,2.6095238095238096,3.1999999999999997
