domain,mode,role,source_campaign,feature_set_id,feature_list_pipe,model_family,family_key,config_id,calibration,threshold_policy,threshold,seed,n_features,train_balanced_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,overfit_gap_train_val_ba,generalization_gap_val_holdout_ba,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,tn,fp,fn,tp,guard_ok,precision_floor_ok,recall_target_ok,candidate_key
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,no_top2_direct,enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|enuresis_primary_course|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_diurnal,logreg,logreg_regularized,logreg_elimination_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.74,20270421,7,0.9725367139450232,0.9789719626168225,0.7428571428571429,1.0,0.8524590163934426,-0.006435248671799343,0.001168224299065379,0.7536231884057971,1.0,0.9602803738317757,0.9801401869158879,0.859504132231405,0.9796684040258806,0.7603130879993274,0.039946015859708285,411,17,0,52,no,yes,no,caregiver_2_3::no_top2_direct::logreg_regularized::20270421::0.7400
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,no_top2_direct,enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|enuresis_primary_course|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_diurnal,logreg,logreg_regularized,logreg_elimination_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.74,20270439,7,0.9725367139450232,0.9789719626168225,0.7428571428571429,1.0,0.8524590163934426,-0.006435248671799343,0.001168224299065379,0.7536231884057971,1.0,0.9602803738317757,0.9801401869158879,0.859504132231405,0.9796684040258806,0.7603130879993274,0.039946015859708285,411,17,0,52,no,yes,no,caregiver_2_3::no_top2_direct::logreg_regularized::20270439::0.7400
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,balanced_direct,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_nocturnal,rf,rf_regularized,rf_elimination_guard_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.8699999999999999,20270421,7,0.9030124262583156,0.9078900071890725,0.7719298245614035,0.8461538461538461,0.8073394495412844,-0.004877580930756964,0.02273544212796552,0.8214285714285714,0.8846153846153846,0.9766355140186916,0.9306254493170381,0.8518518518518519,0.9391624730409778,0.8876578510607591,0.10994033776522637,418,10,6,46,yes,yes,no,caregiver_2_3::balanced_direct::rf_regularized::20270421::0.8700
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,balanced_direct,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_nocturnal,rf,rf_regularized,rf_elimination_guard_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.8499999999999999,20270439,7,0.9030124262583156,0.9078900071890725,0.7719298245614035,0.8461538461538461,0.8073394495412844,-0.004877580930756964,0.02273544212796552,0.8214285714285714,0.8846153846153846,0.9766355140186916,0.9306254493170381,0.8518518518518519,0.9391624730409777,0.8876616386605825,0.11561142115679983,418,10,6,46,yes,yes,no,caregiver_2_3::balanced_direct::rf_regularized::20270439::0.8500
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,balanced_direct,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_nocturnal,extra_trees,extra_trees_regularized,extra_trees_elimination_guard_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.5199999999999999,20270421,7,0.9696498054474708,0.9754672897196262,0.7123287671232876,1.0,0.832,-0.005817484272155338,0.005841121495327117,0.6666666666666666,1.0,0.9392523364485982,0.969626168224299,0.8,0.9911933860531992,0.936172851586281,0.10149213430307547,402,26,0,52,no,no,no,caregiver_2_3::balanced_direct::extra_trees_regularized::20270421::0.5200
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,balanced_direct,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_nocturnal,extra_trees,extra_trees_regularized,extra_trees_elimination_guard_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.58,20270439,7,0.9743190661478599,0.977803738317757,0.7323943661971831,1.0,0.8455284552845529,-0.0034846721698971184,0.003504672897196248,0.7027027027027027,1.0,0.9485981308411215,0.9742990654205608,0.8253968253968254,0.9953271028037384,0.9664775441949356,0.09828152901037827,406,22,0,52,no,yes,no,caregiver_2_3::balanced_direct::extra_trees_regularized::20270439::0.5800
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,balanced_direct,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_nocturnal,hgb,hgb_conservative,hgb_elimination_conservative_v1,none,validation_f1_recall_guard_anti_clone_v1,0.33999999999999997,20270421,7,0.9242500313794402,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.0011731083025170452,0.019230769230769162,1.0,0.8846153846153846,1.0,0.9423076923076923,0.9387755102040817,0.9401509705248023,0.8971153846153845,0.03537227652485447,428,0,6,46,no,yes,no,caregiver_2_3::balanced_direct::hgb_conservative::20270421::0.3400
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,balanced_direct,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_nocturnal,hgb,hgb_conservative,hgb_elimination_conservative_v1,none,validation_f1_recall_guard_anti_clone_v1,0.33999999999999997,20270439,7,0.9242500313794402,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.0011731083025170452,0.019230769230769162,1.0,0.8846153846153846,1.0,0.9423076923076923,0.9387755102040817,0.9401509705248023,0.8971153846153845,0.03537227652485447,428,0,6,46,no,yes,no,caregiver_2_3::balanced_direct::hgb_conservative::20270439::0.3400
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,balanced_direct,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_nocturnal,logreg,logreg_regularized,logreg_elimination_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.7999999999999999,20270421,7,0.9732521651813733,0.9807692307692308,1.0,0.9615384615384616,0.9803921568627451,-0.007517065587857585,0.012221423436376666,0.896551724137931,1.0,0.985981308411215,0.9929906542056075,0.9454545454545454,0.9988767074047449,0.9893060409819059,0.02541246304831327,422,6,0,52,no,yes,no,caregiver_2_3::balanced_direct::logreg_regularized::20270421::0.8000
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,balanced_direct,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_nocturnal,logreg,logreg_regularized,logreg_elimination_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.7999999999999999,20270439,7,0.9732521651813733,0.9807692307692308,1.0,0.9615384615384616,0.9803921568627451,-0.007517065587857585,0.012221423436376666,0.896551724137931,1.0,0.985981308411215,0.9929906542056075,0.9454545454545454,0.9988767074047449,0.9893060409819059,0.02541246304831327,422,6,0,52,no,yes,no,caregiver_2_3::balanced_direct::logreg_regularized::20270439::0.8000
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,enuresis_core,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|enuresis_diurnal|enuresis_secondary_course,rf,rf_regularized,rf_elimination_guard_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.8699999999999999,20270421,7,0.9030124262583156,0.9078900071890725,0.7719298245614035,0.8461538461538461,0.8073394495412844,-0.004877580930756964,0.02273544212796552,0.8214285714285714,0.8846153846153846,0.9766355140186916,0.9306254493170381,0.8518518518518519,0.9391624730409778,0.8876578510607591,0.10993227274173926,418,10,6,46,yes,yes,no,caregiver_2_3::enuresis_core::rf_regularized::20270421::0.8700
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,enuresis_core,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|enuresis_diurnal|enuresis_secondary_course,rf,rf_regularized,rf_elimination_guard_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.8699999999999999,20270439,7,0.9030124262583156,0.9078900071890725,0.7719298245614035,0.8461538461538461,0.8073394495412844,-0.004877580930756964,0.02273544212796552,0.8214285714285714,0.8846153846153846,0.9766355140186916,0.9306254493170381,0.8518518518518519,0.9391624730409777,0.8876318986056569,0.11570134389077218,418,10,6,46,yes,yes,no,caregiver_2_3::enuresis_core::rf_regularized::20270439::0.8700
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,enuresis_core,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|enuresis_diurnal|enuresis_secondary_course,extra_trees,extra_trees_regularized,extra_trees_elimination_guard_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.74,20270421,7,0.9094640391615414,0.9078900071890725,0.7719298245614035,0.8461538461538461,0.8073394495412844,0.001574031972468859,0.021567217828900143,0.8070175438596491,0.8846153846153846,0.9742990654205608,0.9294572250179727,0.8440366972477065,0.9372304097771388,0.8733393312058043,0.13063397830460963,417,11,6,46,yes,yes,no,caregiver_2_3::enuresis_core::extra_trees_regularized::20270421::0.7400
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,enuresis_core,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|enuresis_diurnal|enuresis_secondary_course,extra_trees,extra_trees_regularized,extra_trees_elimination_guard_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.7999999999999999,20270439,7,0.9077946529433916,0.909058231488138,0.7857142857142857,0.8461538461538461,0.8148148148148148,-0.0012635785447464576,0.020398993529834653,0.8070175438596491,0.8846153846153846,0.9742990654205608,0.9294572250179727,0.8440366972477065,0.9369608195542776,0.8712690054324351,0.1435454649687183,417,11,6,46,yes,yes,no,caregiver_2_3::enuresis_core::extra_trees_regularized::20270439::0.8000
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,enuresis_core,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|enuresis_diurnal|enuresis_secondary_course,hgb,hgb_conservative,hgb_elimination_conservative_v1,none,validation_f1_recall_guard_anti_clone_v1,0.33999999999999997,20270421,7,0.9242500313794402,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.0011731083025170452,0.019230769230769162,1.0,0.8846153846153846,1.0,0.9423076923076923,0.9387755102040817,0.9401509705248023,0.8971153846153845,0.03537227652485447,428,0,6,46,no,yes,no,caregiver_2_3::enuresis_core::hgb_conservative::20270421::0.3400
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,enuresis_core,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|enuresis_diurnal|enuresis_secondary_course,hgb,hgb_conservative,hgb_elimination_conservative_v1,none,validation_f1_recall_guard_anti_clone_v1,0.33999999999999997,20270439,7,0.9242500313794402,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.0011731083025170452,0.019230769230769162,1.0,0.8846153846153846,1.0,0.9423076923076923,0.9387755102040817,0.9401509705248023,0.8971153846153845,0.03537227652485447,428,0,6,46,no,yes,no,caregiver_2_3::enuresis_core::hgb_conservative::20270439::0.3400
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,enuresis_core,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|enuresis_diurnal|enuresis_secondary_course,logreg,logreg_regularized,logreg_elimination_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.8899999999999999,20270421,7,0.9141835069662357,0.912293314162473,0.9772727272727273,0.8269230769230769,0.8958333333333334,0.0018901928037627913,0.028846153846153966,0.9787234042553191,0.8846153846153846,0.9976635514018691,0.9411394680086269,0.9292929292929293,0.9400161754133717,0.8958608086845832,0.04585820764831298,427,1,6,46,no,yes,no,caregiver_2_3::enuresis_core::logreg_regularized::20270421::0.8900
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,enuresis_core,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|enuresis_diurnal|enuresis_secondary_course,logreg,logreg_regularized,logreg_elimination_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.8899999999999999,20270439,7,0.9141835069662357,0.912293314162473,0.9772727272727273,0.8269230769230769,0.8958333333333334,0.0018901928037627913,0.028846153846153966,0.9787234042553191,0.8846153846153846,0.9976635514018691,0.9411394680086269,0.9292929292929293,0.9400161754133717,0.8958608086845832,0.04585820764831298,427,1,6,46,no,yes,no,caregiver_2_3::enuresis_core::logreg_regularized::20270439::0.8900
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,encopresis_augmented,encopresis_event_frequency_per_month|encopresis_duration_months_consecutive|encopresis_constipation_present|encopresis_visible_deposition_pattern|enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive,rf,rf_regularized,rf_elimination_guard_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.8099999999999999,20270421,7,0.9062382327099285,0.9078900071890725,0.7719298245614035,0.8461538461538461,0.8073394495412844,-0.001651774479143997,0.021567217828900143,0.8070175438596491,0.8846153846153846,0.9742990654205608,0.9294572250179727,0.8440366972477065,0.9709965851905105,0.8994817839020739,0.10796013047918246,417,11,6,46,yes,yes,no,caregiver_2_3::encopresis_augmented::rf_regularized::20270421::0.8100
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,encopresis_augmented,encopresis_event_frequency_per_month|encopresis_duration_months_consecutive|encopresis_constipation_present|encopresis_visible_deposition_pattern|enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive,rf,rf_regularized,rf_elimination_guard_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.8599999999999999,20270439,7,0.9062382327099285,0.9078900071890725,0.7719298245614035,0.8461538461538461,0.8073394495412844,-0.001651774479143997,0.021567217828900143,0.8070175438596491,0.8846153846153846,0.9742990654205608,0.9294572250179727,0.8440366972477065,0.9380841121495327,0.87792958574439,0.11615996810915422,417,11,6,46,yes,yes,no,caregiver_2_3::encopresis_augmented::rf_regularized::20270439::0.8600
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,encopresis_augmented,encopresis_event_frequency_per_month|encopresis_duration_months_consecutive|encopresis_constipation_present|encopresis_visible_deposition_pattern|enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive,extra_trees,extra_trees_regularized,extra_trees_elimination_guard_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.6799999999999999,20270421,7,0.9656959959834317,0.9716930265995687,0.7611940298507462,0.9807692307692307,0.8571428571428571,-0.005997030616136989,0.007278936017253823,0.78125,0.9615384615384616,0.9672897196261683,0.9644140905823149,0.8620689655172413,0.9955517613227893,0.9684495336596177,0.08260996856273195,414,14,2,50,no,yes,yes,caregiver_2_3::encopresis_augmented::extra_trees_regularized::20270421::0.6800
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,encopresis_augmented,encopresis_event_frequency_per_month|encopresis_duration_months_consecutive|encopresis_constipation_present|encopresis_visible_deposition_pattern|enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive,extra_trees,extra_trees_regularized,extra_trees_elimination_guard_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.61,20270439,7,0.9660851010417975,0.9716930265995687,0.7611940298507462,0.9807692307692307,0.8571428571428571,-0.005607925557771232,0.006110711718188444,0.7936507936507936,0.9615384615384616,0.969626168224299,0.9655823148813802,0.8695652173913043,0.9951024442846873,0.9665788139779532,0.10488541586733234,415,13,2,50,no,yes,yes,caregiver_2_3::encopresis_augmented::extra_trees_regularized::20270439::0.6100
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,encopresis_augmented,encopresis_event_frequency_per_month|encopresis_duration_months_consecutive|encopresis_constipation_present|encopresis_visible_deposition_pattern|enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive,hgb,hgb_conservative,hgb_elimination_conservative_v1,none,validation_f1_recall_guard_anti_clone_v1,0.33999999999999997,20270421,7,0.9242500313794402,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.0011731083025170452,0.019230769230769162,1.0,0.8846153846153846,1.0,0.9423076923076923,0.9387755102040817,0.9401509705248023,0.8971153846153845,0.03537227652485447,428,0,6,46,no,yes,no,caregiver_2_3::encopresis_augmented::hgb_conservative::20270421::0.3400
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,encopresis_augmented,encopresis_event_frequency_per_month|encopresis_duration_months_consecutive|encopresis_constipation_present|encopresis_visible_deposition_pattern|enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive,hgb,hgb_conservative,hgb_elimination_conservative_v1,none,validation_f1_recall_guard_anti_clone_v1,0.33999999999999997,20270439,7,0.9242500313794402,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.0011731083025170452,0.019230769230769162,1.0,0.8846153846153846,1.0,0.9423076923076923,0.9387755102040817,0.9401509705248023,0.8971153846153845,0.03537227652485447,428,0,6,46,no,yes,no,caregiver_2_3::encopresis_augmented::hgb_conservative::20270439::0.3400
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,encopresis_augmented,encopresis_event_frequency_per_month|encopresis_duration_months_consecutive|encopresis_constipation_present|encopresis_visible_deposition_pattern|enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive,logreg,logreg_regularized,logreg_elimination_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.82,20270421,7,0.9755867955315678,0.9711538461538461,1.0,0.9423076923076923,0.9702970297029703,0.004432949377721651,0.011053199137311287,0.8793103448275862,0.9807692307692307,0.9836448598130841,0.9822070452911574,0.9272727272727272,0.9982925952552122,0.984175921728929,0.024032657762947374,421,7,1,51,no,yes,no,caregiver_2_3::encopresis_augmented::logreg_regularized::20270421::0.8200
elimination,caregiver_2_3,caregiver,hybrid_elimination_structural_audit_rescue_v1,encopresis_augmented,encopresis_event_frequency_per_month|encopresis_duration_months_consecutive|encopresis_constipation_present|encopresis_visible_deposition_pattern|enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive,logreg,logreg_regularized,logreg_elimination_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.82,20270439,7,0.9755867955315678,0.9711538461538461,1.0,0.9423076923076923,0.9702970297029703,0.004432949377721651,0.011053199137311287,0.8793103448275862,0.9807692307692307,0.9836448598130841,0.9822070452911574,0.9272727272727272,0.9982925952552122,0.984175921728929,0.024032657762947374,421,7,1,51,no,yes,no,caregiver_2_3::encopresis_augmented::logreg_regularized::20270439::0.8200
elimination,caregiver_full,caregiver,hybrid_elimination_structural_audit_rescue_v1,ranked_direct,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|enuresis_primary_course|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_diurnal|encopresis_visible_deposition_pattern|enuresis_secondary_course,rf,rf_regularized,rf_elimination_guard_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.8599999999999999,20270421,11,0.9062382327099285,0.9078900071890725,0.7719298245614035,0.8461538461538461,0.8073394495412844,-0.001651774479143997,0.021567217828900143,0.8070175438596491,0.8846153846153846,0.9742990654205608,0.9294572250179727,0.8440366972477065,0.9718727534148096,0.9047870141573193,0.10880540548606668,417,11,6,46,yes,yes,no,caregiver_full::ranked_direct::rf_regularized::20270421::0.8600
elimination,caregiver_full,caregiver,hybrid_elimination_structural_audit_rescue_v1,ranked_direct,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|enuresis_primary_course|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_diurnal|encopresis_visible_deposition_pattern|enuresis_secondary_course,rf,rf_regularized,rf_elimination_guard_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.84,20270439,11,0.9062382327099285,0.9078900071890725,0.7719298245614035,0.8461538461538461,0.8073394495412844,-0.001651774479143997,0.021567217828900143,0.8070175438596491,0.8846153846153846,0.9742990654205608,0.9294572250179727,0.8440366972477065,0.9725467289719627,0.913671935448665,0.11618003147246767,417,11,6,46,yes,yes,no,caregiver_full::ranked_direct::rf_regularized::20270439::0.8400
elimination,caregiver_full,caregiver,hybrid_elimination_structural_audit_rescue_v1,ranked_direct,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|enuresis_primary_course|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_diurnal|encopresis_visible_deposition_pattern|enuresis_secondary_course,extra_trees,extra_trees_regularized,extra_trees_elimination_guard_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.6399999999999999,20270421,11,0.9660851010417975,0.9716930265995687,0.7611940298507462,0.9807692307692307,0.8571428571428571,-0.005607925557771232,0.006110711718188444,0.7936507936507936,0.9615384615384616,0.969626168224299,0.9655823148813802,0.8695652173913043,0.9948328540618261,0.9639285178776239,0.0791094015846612,415,13,2,50,no,yes,yes,caregiver_full::ranked_direct::extra_trees_regularized::20270421::0.6400
elimination,caregiver_full,caregiver,hybrid_elimination_structural_audit_rescue_v1,ranked_direct,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|enuresis_primary_course|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_diurnal|encopresis_visible_deposition_pattern|enuresis_secondary_course,extra_trees,extra_trees_regularized,extra_trees_elimination_guard_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.5599999999999999,20270439,11,0.9633613656332372,0.967020129403307,0.7183098591549296,0.9807692307692307,0.8292682926829268,-0.003658763770069795,0.004942487419122843,0.7575757575757576,0.9615384615384616,0.9626168224299065,0.9620776419841841,0.847457627118644,0.9924964054636952,0.9466442757845474,0.10014287034048512,412,16,2,50,no,yes,yes,caregiver_full::ranked_direct::extra_trees_regularized::20270439::0.5600
elimination,caregiver_full,caregiver,hybrid_elimination_structural_audit_rescue_v1,ranked_direct,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|enuresis_primary_course|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_diurnal|encopresis_visible_deposition_pattern|enuresis_secondary_course,hgb,hgb_conservative,hgb_elimination_conservative_v1,none,validation_f1_recall_guard_anti_clone_v1,0.33999999999999997,20270421,11,0.9242500313794402,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.0011731083025170452,0.019230769230769162,1.0,0.8846153846153846,1.0,0.9423076923076923,0.9387755102040817,0.9401509705248023,0.8971153846153845,0.03537227652485447,428,0,6,46,no,yes,no,caregiver_full::ranked_direct::hgb_conservative::20270421::0.3400
elimination,caregiver_full,caregiver,hybrid_elimination_structural_audit_rescue_v1,ranked_direct,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|enuresis_primary_course|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_diurnal|encopresis_visible_deposition_pattern|enuresis_secondary_course,hgb,hgb_conservative,hgb_elimination_conservative_v1,none,validation_f1_recall_guard_anti_clone_v1,0.33999999999999997,20270439,11,0.9242500313794402,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.0011731083025170452,0.019230769230769162,1.0,0.8846153846153846,1.0,0.9423076923076923,0.9387755102040817,0.9401509705248023,0.8971153846153845,0.03537227652485447,428,0,6,46,no,yes,no,caregiver_full::ranked_direct::hgb_conservative::20270439::0.3400
elimination,caregiver_full,caregiver,hybrid_elimination_structural_audit_rescue_v1,ranked_direct,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|enuresis_primary_course|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_diurnal|encopresis_visible_deposition_pattern|enuresis_secondary_course,logreg,logreg_regularized,logreg_elimination_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.8799999999999999,20270421,11,0.9657964101920422,0.9603702372393961,0.9795918367346939,0.9230769230769231,0.9504950495049505,0.0054261729526461355,0.007278936017253823,0.9423076923076923,0.9423076923076923,0.9929906542056075,0.9676491732566499,0.9423076923076923,0.9978882099209203,0.980099159382701,0.02541010358987256,425,3,3,49,no,yes,yes,caregiver_full::ranked_direct::logreg_regularized::20270421::0.8800
elimination,caregiver_full,caregiver,hybrid_elimination_structural_audit_rescue_v1,ranked_direct,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|enuresis_primary_course|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_diurnal|encopresis_visible_deposition_pattern|enuresis_secondary_course,logreg,logreg_regularized,logreg_elimination_regularized_v1,none,validation_f1_recall_guard_anti_clone_v1,0.8799999999999999,20270439,11,0.9657964101920422,0.9603702372393961,0.9795918367346939,0.9230769230769231,0.9504950495049505,0.0054261729526461355,0.007278936017253823,0.9423076923076923,0.9423076923076923,0.9929906542056075,0.9676491732566499,0.9423076923076923,0.9978882099209203,0.980099159382701,0.02541010358987256,425,3,3,49,no,yes,yes,caregiver_full::ranked_direct::logreg_regularized::20270439::0.8800
