low_threshold,high_threshold,coverage,uncertain_rate,confident_positive_n,confident_negative_n,uncertain_n,precision_high,npv_low,recall_effective,specificity_effective
0.12105263157894737,0.8497448421052631,0.7552447552447552,0.24475524475524477,2,214,70,1.0,0.9813084112149533,0.047619047619047616,0.860655737704918
0.0736842105263158,0.8121491578947369,0.7447552447552448,0.25524475524475526,12,201,73,1.0,0.9900497512437811,0.2857142857142857,0.8155737704918032
0.0736842105263158,0.824681052631579,0.7377622377622378,0.26223776223776224,10,201,75,1.0,0.9900497512437811,0.23809523809523808,0.8155737704918032
0.05,0.7996172631578947,0.7342657342657343,0.26573426573426573,15,195,76,1.0,0.9897435897435898,0.35714285714285715,0.7909836065573771
0.09736842105263158,0.8497448421052631,0.7342657342657343,0.26573426573426573,2,208,76,1.0,0.9807692307692307,0.047619047619047616,0.8360655737704918
0.0736842105263158,0.837212947368421,0.7307692307692307,0.2692307692307692,8,201,77,1.0,0.9900497512437811,0.19047619047619047,0.8155737704918032
0.05,0.8121491578947369,0.7237762237762237,0.2762237762237762,12,195,79,1.0,0.9897435897435898,0.2857142857142857,0.7909836065573771
0.05,0.824681052631579,0.7167832167832168,0.28321678321678323,10,195,81,1.0,0.9897435897435898,0.23809523809523808,0.7909836065573771
0.05,0.837212947368421,0.7097902097902098,0.2902097902097902,8,195,83,1.0,0.9897435897435898,0.19047619047619047,0.7909836065573771
0.0736842105263158,0.8497448421052631,0.7097902097902098,0.2902097902097902,2,201,83,1.0,0.9900497512437811,0.047619047619047616,0.8155737704918032
0.05,0.8497448421052631,0.6888111888111889,0.3111888111888112,2,195,89,1.0,0.9897435897435898,0.047619047619047616,0.7909836065573771
0.5,0.7745534736842106,0.9335664335664335,0.06643356643356643,23,244,19,0.9565217391304348,0.9672131147540983,0.5238095238095238,0.9672131147540983
0.4763157894736842,0.7745534736842106,0.9230769230769231,0.07692307692307693,23,241,22,0.9565217391304348,0.966804979253112,0.5238095238095238,0.9549180327868853
0.42894736842105263,0.7745534736842106,0.916083916083916,0.08391608391608392,23,239,24,0.9565217391304348,0.9707112970711297,0.5238095238095238,0.9508196721311475
0.45263157894736844,0.7745534736842106,0.916083916083916,0.08391608391608392,23,239,24,0.9565217391304348,0.9707112970711297,0.5238095238095238,0.9508196721311475
0.4052631578947368,0.7745534736842106,0.9125874125874126,0.08741258741258741,23,238,25,0.9565217391304348,0.9705882352941176,0.5238095238095238,0.9467213114754098
0.35789473684210527,0.7745534736842106,0.9090909090909091,0.09090909090909091,23,237,26,0.9565217391304348,0.9704641350210971,0.5238095238095238,0.9426229508196722
0.3815789473684211,0.7745534736842106,0.9090909090909091,0.09090909090909091,23,237,26,0.9565217391304348,0.9704641350210971,0.5238095238095238,0.9426229508196722
0.33421052631578946,0.7745534736842106,0.9020979020979021,0.0979020979020979,23,235,28,0.9565217391304348,0.9744680851063829,0.5238095238095238,0.9385245901639344
0.3105263157894737,0.7745534736842106,0.8986013986013986,0.10139860139860139,23,234,29,0.9565217391304348,0.9743589743589743,0.5238095238095238,0.9344262295081968
0.2868421052631579,0.7745534736842106,0.8951048951048951,0.1048951048951049,23,233,30,0.9565217391304348,0.9742489270386266,0.5238095238095238,0.930327868852459
0.2631578947368421,0.7745534736842106,0.8881118881118881,0.11188811188811189,23,231,32,0.9565217391304348,0.974025974025974,0.5238095238095238,0.9221311475409836
0.23947368421052634,0.7745534736842106,0.8846153846153846,0.11538461538461539,23,230,33,0.9565217391304348,0.9739130434782609,0.5238095238095238,0.9180327868852459
0.21578947368421053,0.7745534736842106,0.8741258741258742,0.1258741258741259,23,227,36,0.9565217391304348,0.9779735682819384,0.5238095238095238,0.9098360655737705
0.19210526315789472,0.7745534736842106,0.8671328671328671,0.13286713286713286,23,225,38,0.9565217391304348,0.9777777777777777,0.5238095238095238,0.9016393442622951
0.16842105263157897,0.7745534736842106,0.8636363636363636,0.13636363636363635,23,224,39,0.9565217391304348,0.9776785714285714,0.5238095238095238,0.8975409836065574
