mode,route,variant,domain,feature,optional_self_report,mapping_layer
caregiver,C,caregiver_clean_plus_optional_self,elimination,cbcl_rule_breaking_proxy,yes,no
caregiver,C,caregiver_clean_plus_optional_self,elimination,has_cbcl,yes,no
caregiver,C,caregiver_clean_plus_optional_self,elimination,has_sdq,yes,no
caregiver,C,caregiver_clean_plus_optional_self,elimination,release,yes,no
caregiver,C,caregiver_clean_plus_optional_self,elimination,sdq_conduct_problems,yes,no
caregiver,C,caregiver_clean_plus_optional_self,elimination,sdq_emotional_symptoms,yes,no
caregiver,C,caregiver_clean_plus_optional_self,elimination,sdq_hyperactivity_inattention,yes,no
caregiver,C,caregiver_clean_plus_optional_self,elimination,sdq_impact,yes,no
caregiver,C,caregiver_clean_plus_optional_self,elimination,sdq_total_difficulties,yes,no
caregiver,C,caregiver_clean_plus_optional_self,elimination,sex_assigned_at_birth,yes,no
caregiver,C,caregiver_clean_plus_optional_self,elimination,site,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,age_years,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_001,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_002,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_003,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_004,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_005,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_006,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_007,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_008,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_009,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_010,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_011,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_012,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_013,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_014,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_015,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_016,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_017,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_018,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_019,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_020,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_021,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_022,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_023,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_024,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_025,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_026,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_027,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_028,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_029,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_030,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_031,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_032,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_033,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_034,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_035,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_036,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_037,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_038,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_039,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_040,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_041,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_042,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_043,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_044,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_045,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_046,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_047,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_048,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_049,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_050,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_051,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_052,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_053,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_054,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_055,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_056,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_057,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_058,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_059,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_060,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_061,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_062,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_063,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_064,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_065,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_066,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_067,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_068,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_069,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_070,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_071,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_072,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_073,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_074,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_075,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_076,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_077,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_078,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_079,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_080,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_081,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_082,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_083,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_084,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_085,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_086,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_087,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_088,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_089,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_090,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_091,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_092,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_093,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_094,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_095,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_096,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_097,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_098,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_099,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_100,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_101,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_102,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_103,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_104,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_105,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_106,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_107,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_108,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_109,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_110,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_111,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_112,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_113,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_114,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_115,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_116,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_117,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_118,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_aggressive_behavior_proxy,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_anxious_depressed_proxy,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_attention_problems_proxy,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_externalizing_proxy,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_internalizing_proxy,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,cbcl_rule_breaking_proxy,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,has_cbcl,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,has_scared_p,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,has_scared_sr,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,has_sdq,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,release,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_01,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_02,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_03,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_04,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_05,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_06,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_07,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_08,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_09,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_10,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_11,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_12,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_13,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_14,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_15,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_16,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_17,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_18,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_19,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_20,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_21,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_22,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_23,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_24,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_25,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_26,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_27,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_28,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_29,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_30,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_31,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_32,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_33,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_34,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_35,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_36,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_37,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_38,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_39,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_40,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_41,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_generalized_anxiety,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_panic_somatic,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_possible_anxiety_disorder_cut25,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_school_avoidance,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_separation_anxiety,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_social_anxiety,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_p_total,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_sr_possible_anxiety_disorder_cut25,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,scared_sr_total,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_01,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_02,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_03,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_04,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_05,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_06,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_07,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_08,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_09,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_10,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_11,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_12,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_13,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_14,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_15,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_16,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_17,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_18,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_19,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_20,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_21,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_22,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_23,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_24,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_25,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_conduct_problems,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_emotional_symptoms,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_hyperactivity_inattention,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_impact,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_peer_problems,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_prosocial_behavior,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sdq_total_difficulties,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,sex_assigned_at_birth,yes,no
caregiver,C,caregiver_clean_plus_optional_self,anxiety,site,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,age_years,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,cbcl_aggressive_behavior_proxy,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,cbcl_anxious_depressed_proxy,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,cbcl_attention_problems_proxy,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,cbcl_externalizing_proxy,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,cbcl_internalizing_proxy,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,cbcl_rule_breaking_proxy,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,has_cbcl,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,has_sdq,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,mfq_p_total,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,sdq_conduct_problems,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,sdq_emotional_symptoms,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,sdq_hyperactivity_inattention,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,sdq_impact,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,sdq_peer_problems,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,sdq_prosocial_behavior,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,sdq_total_difficulties,yes,no
caregiver,C,caregiver_clean_plus_optional_self,depression,sex_assigned_at_birth,yes,no
psychologist,P,professional_full_coverage,adhd,age_years,yes,no
psychologist,P,professional_full_coverage,adhd,sex_assigned_at_birth,yes,no
psychologist,P,professional_full_coverage,adhd,site,yes,no
psychologist,P,professional_full_coverage,adhd,release,yes,no
psychologist,P,professional_full_coverage,adhd,has_swan,yes,no
psychologist,P,professional_full_coverage,adhd,swan_hyperactive_impulsive_total,yes,no
psychologist,P,professional_full_coverage,adhd,swan_inattention_total,yes,no
psychologist,P,professional_full_coverage,adhd,swan_total,yes,no
psychologist,P,professional_full_coverage,adhd,has_conners,yes,no
psychologist,P,professional_full_coverage,adhd,conners_cognitive_problems,yes,no
psychologist,P,professional_full_coverage,adhd,conners_conduct_problems,yes,no
psychologist,P,professional_full_coverage,adhd,conners_hyperactivity,yes,no
psychologist,P,professional_full_coverage,adhd,conners_total,yes,no
psychologist,P,professional_full_coverage,adhd,has_cbcl,yes,no
psychologist,P,professional_full_coverage,adhd,cbcl_aggressive_behavior_proxy,yes,no
psychologist,P,professional_full_coverage,adhd,cbcl_anxious_depressed_proxy,yes,no
psychologist,P,professional_full_coverage,adhd,cbcl_attention_problems_proxy,yes,no
psychologist,P,professional_full_coverage,adhd,cbcl_externalizing_proxy,yes,no
psychologist,P,professional_full_coverage,adhd,cbcl_internalizing_proxy,yes,no
psychologist,P,professional_full_coverage,adhd,cbcl_rule_breaking_proxy,yes,no
psychologist,P,professional_full_coverage,adhd,has_sdq,yes,no
psychologist,P,professional_full_coverage,adhd,sdq_conduct_problems,yes,no
psychologist,P,professional_full_coverage,adhd,sdq_emotional_symptoms,yes,no
psychologist,P,professional_full_coverage,adhd,sdq_hyperactivity_inattention,yes,no
psychologist,P,professional_full_coverage,adhd,sdq_impact,yes,no
psychologist,P,professional_full_coverage,adhd,sdq_peer_problems,yes,no
psychologist,P,professional_full_coverage,adhd,sdq_prosocial_behavior,yes,no
psychologist,P,professional_full_coverage,adhd,sdq_total_difficulties,yes,no
psychologist,P,professional_full_coverage,adhd,has_ysr,yes,no
psychologist,P,professional_full_coverage,adhd,ysr_aggressive_behavior_proxy,yes,no
psychologist,P,professional_full_coverage,adhd,ysr_anxious_depressed_proxy,yes,no
psychologist,P,professional_full_coverage,adhd,ysr_attention_problems_proxy,yes,no
psychologist,P,professional_full_coverage,adhd,ysr_externalizing_proxy,yes,no
psychologist,P,professional_full_coverage,adhd,ysr_internalizing_proxy,yes,no
psychologist,P,professional_full_coverage,adhd,ysr_rule_breaking_proxy,yes,no
psychologist,P,professional_full_coverage,conduct,age_years,yes,no
psychologist,P,professional_full_coverage,conduct,sex_assigned_at_birth,yes,no
psychologist,P,professional_full_coverage,conduct,site,yes,no
psychologist,P,professional_full_coverage,conduct,release,yes,no
psychologist,P,professional_full_coverage,conduct,has_icut,yes,no
psychologist,P,professional_full_coverage,conduct,icut_total,yes,no
psychologist,P,professional_full_coverage,conduct,has_ari_p,yes,no
psychologist,P,professional_full_coverage,conduct,ari_p_symptom_total,yes,no
psychologist,P,professional_full_coverage,conduct,has_ari_sr,yes,no
psychologist,P,professional_full_coverage,conduct,ari_sr_symptom_total,yes,no
psychologist,P,professional_full_coverage,conduct,has_cbcl,yes,no
psychologist,P,professional_full_coverage,conduct,cbcl_aggressive_behavior_proxy,yes,no
psychologist,P,professional_full_coverage,conduct,cbcl_anxious_depressed_proxy,yes,no
psychologist,P,professional_full_coverage,conduct,cbcl_attention_problems_proxy,yes,no
psychologist,P,professional_full_coverage,conduct,cbcl_externalizing_proxy,yes,no
psychologist,P,professional_full_coverage,conduct,cbcl_internalizing_proxy,yes,no
psychologist,P,professional_full_coverage,conduct,cbcl_rule_breaking_proxy,yes,no
psychologist,P,professional_full_coverage,conduct,has_sdq,yes,no
psychologist,P,professional_full_coverage,conduct,sdq_conduct_problems,yes,no
psychologist,P,professional_full_coverage,conduct,sdq_emotional_symptoms,yes,no
psychologist,P,professional_full_coverage,conduct,sdq_hyperactivity_inattention,yes,no
psychologist,P,professional_full_coverage,conduct,sdq_impact,yes,no
psychologist,P,professional_full_coverage,conduct,sdq_total_difficulties,yes,no
psychologist,P,professional_full_coverage,elimination,age_years,yes,no
psychologist,P,professional_full_coverage,elimination,sex_assigned_at_birth,yes,no
psychologist,P,professional_full_coverage,elimination,site,yes,no
psychologist,P,professional_full_coverage,elimination,release,yes,no
psychologist,P,professional_full_coverage,elimination,has_cbcl,yes,no
psychologist,P,professional_full_coverage,elimination,cbcl_aggressive_behavior_proxy,yes,no
psychologist,P,professional_full_coverage,elimination,cbcl_anxious_depressed_proxy,yes,no
psychologist,P,professional_full_coverage,elimination,cbcl_attention_problems_proxy,yes,no
psychologist,P,professional_full_coverage,elimination,cbcl_externalizing_proxy,yes,no
psychologist,P,professional_full_coverage,elimination,cbcl_internalizing_proxy,yes,no
psychologist,P,professional_full_coverage,elimination,cbcl_rule_breaking_proxy,yes,no
psychologist,P,professional_full_coverage,elimination,has_sdq,yes,no
psychologist,P,professional_full_coverage,elimination,sdq_conduct_problems,yes,no
psychologist,P,professional_full_coverage,elimination,sdq_emotional_symptoms,yes,no
psychologist,P,professional_full_coverage,elimination,sdq_hyperactivity_inattention,yes,no
psychologist,P,professional_full_coverage,elimination,sdq_impact,yes,no
psychologist,P,professional_full_coverage,elimination,sdq_total_difficulties,yes,no
psychologist,P,professional_full_coverage,anxiety,age_years,yes,no
psychologist,P,professional_full_coverage,anxiety,sex_assigned_at_birth,yes,no
psychologist,P,professional_full_coverage,anxiety,site,yes,no
psychologist,P,professional_full_coverage,anxiety,release,yes,no
psychologist,P,professional_full_coverage,anxiety,has_scared_p,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_01,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_02,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_03,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_04,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_05,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_06,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_07,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_08,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_09,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_10,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_11,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_12,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_13,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_14,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_15,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_16,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_17,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_18,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_19,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_20,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_21,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_22,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_23,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_24,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_25,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_26,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_27,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_28,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_29,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_30,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_31,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_32,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_33,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_34,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_35,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_36,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_37,yes,no
psychologist,P,professional_full_coverage,anxiety,scared_p_38,yes,no
