candidate_id,domain,mode,ablation_type,k,removed_features,remaining_features,precision,recall,balanced_accuracy,pr_auc,brier,delta_ba_vs_winner,delta_pr_auc_vs_winner,top10_features_pipe,dominant_feature_share
anxiety__caregiver_2_3,anxiety,caregiver_2_3,drop_topk,1,sep_anx_symptom_count,44,0.9178082191780822,0.7790697674418605,0.8819206705229607,0.9072838868509513,0.037874322705801156,-0.06067760594971072,-0.032891356130726135,sep_anx_symptom_count|sep_anx_impairment|gad_assoc_symptom_count|gad_impairment|sep_anx_duration_weeks|mdd_symptom_count|social_anxiety_fear_negative_evaluation|gad_difficulty_controlling_worry|agor_impairment|gad_duration_months,0.45410912119977753
anxiety__caregiver_2_3,anxiety,caregiver_2_3,drop_topk,3,sep_anx_symptom_count|sep_anx_impairment|gad_assoc_symptom_count,42,0.9090909090909091,0.813953488372093,0.8980934954550821,0.8910889769858461,0.04020816787345386,-0.04450478101758937,-0.049086265995831324,sep_anx_symptom_count|sep_anx_impairment|gad_assoc_symptom_count|gad_impairment|sep_anx_duration_weeks|mdd_symptom_count|social_anxiety_fear_negative_evaluation|gad_difficulty_controlling_worry|agor_impairment|gad_duration_months,0.45410912119977753
anxiety__caregiver_2_3,anxiety,caregiver_2_3,drop_topk,5,sep_anx_symptom_count|sep_anx_impairment|gad_assoc_symptom_count|gad_impairment|sep_anx_duration_weeks,40,0.9078947368421053,0.8023255813953488,0.89227954196671,0.8809047443363927,0.038789161926601805,-0.05031873450596147,-0.059270498645284775,sep_anx_symptom_count|sep_anx_impairment|gad_assoc_symptom_count|gad_impairment|sep_anx_duration_weeks|mdd_symptom_count|social_anxiety_fear_negative_evaluation|gad_difficulty_controlling_worry|agor_impairment|gad_duration_months,0.45410912119977753
anxiety__caregiver_2_3,anxiety,caregiver_2_3,winner_top_features,0,,45,0.9506172839506173,0.8953488372093024,0.9425982764726715,0.9401752429816774,0.01995237273790314,0.0,0.0,sep_anx_symptom_count|sep_anx_impairment|gad_assoc_symptom_count|gad_impairment|sep_anx_duration_weeks|mdd_symptom_count|social_anxiety_fear_negative_evaluation|gad_difficulty_controlling_worry|agor_impairment|gad_duration_months,0.45410912119977753
anxiety__caregiver_full,anxiety,caregiver_full,drop_topk,1,scared_p_total,83,0.9166666666666666,0.8953488372093024,0.9387911698736867,0.9266584918122103,0.02774056251012728,0.0,-0.009720610752646408,scared_p_total|scared_p_separation_anxiety|sep_anx_impairment|mfq_p_total|sep_anx_symptom_count|scared_p_generalized_anxiety|scared_p_panic_somatic|sep_anx_duration_weeks|social_anxiety_fear_negative_evaluation|gad_difficulty_controlling_worry,0.4201023642456848
anxiety__caregiver_full,anxiety,caregiver_full,drop_topk,3,scared_p_total|scared_p_separation_anxiety|sep_anx_impairment,81,0.8974358974358975,0.813953488372093,0.8968244599220871,0.8982195946974689,0.04020420230407852,-0.04196670995159957,-0.038159507867387754,scared_p_total|scared_p_separation_anxiety|sep_anx_impairment|mfq_p_total|sep_anx_symptom_count|scared_p_generalized_anxiety|scared_p_panic_somatic|sep_anx_duration_weeks|social_anxiety_fear_negative_evaluation|gad_difficulty_controlling_worry,0.4201023642456848
anxiety__caregiver_full,anxiety,caregiver_full,drop_topk,5,scared_p_total|scared_p_separation_anxiety|sep_anx_impairment|mfq_p_total|sep_anx_symptom_count,79,0.8974358974358975,0.813953488372093,0.8968244599220871,0.8775306237752571,0.03984516753741929,-0.04196670995159957,-0.058848478789599534,scared_p_total|scared_p_separation_anxiety|sep_anx_impairment|mfq_p_total|sep_anx_symptom_count|scared_p_generalized_anxiety|scared_p_panic_somatic|sep_anx_duration_weeks|social_anxiety_fear_negative_evaluation|gad_difficulty_controlling_worry,0.4201023642456848
anxiety__caregiver_full,anxiety,caregiver_full,winner_top_features,0,,84,0.9166666666666666,0.8953488372093024,0.9387911698736867,0.9363791025648567,0.030046323796972658,0.0,0.0,scared_p_total|scared_p_separation_anxiety|sep_anx_impairment|mfq_p_total|sep_anx_symptom_count|scared_p_generalized_anxiety|scared_p_panic_somatic|sep_anx_duration_weeks|social_anxiety_fear_negative_evaluation|gad_difficulty_controlling_worry,0.4201023642456848
depression__caregiver_1_3,depression,caregiver_1_3,drop_topk,1,mdd_symptom_count,58,0.7613636363636364,0.8170731707317073,0.8821546758181149,0.8104645035166811,0.0579147297657964,0.003401152101973226,0.014309464902823255,mdd_symptom_count|mdd_core_symptom_met|mdd_02_loss_of_interest_or_pleasure|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_01_depressed_or_irritable_mood|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_03_weight_or_appetite_change|mdd_09_death_or_suicidal_thoughts,0.1728673375692092
depression__caregiver_1_3,depression,caregiver_1_3,drop_topk,3,mdd_symptom_count|mdd_core_symptom_met|mdd_02_loss_of_interest_or_pleasure,56,0.7619047619047619,0.7804878048780488,0.8651182742983209,0.7773036994197979,0.058505707188412345,-0.013635249417820794,-0.018851339194059902,mdd_symptom_count|mdd_core_symptom_met|mdd_02_loss_of_interest_or_pleasure|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_01_depressed_or_irritable_mood|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_03_weight_or_appetite_change|mdd_09_death_or_suicidal_thoughts,0.1728673375692092
depression__caregiver_1_3,depression,caregiver_1_3,drop_topk,5,mdd_symptom_count|mdd_core_symptom_met|mdd_02_loss_of_interest_or_pleasure|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty,54,0.7282608695652174,0.8170731707317073,0.8771295501899743,0.7663311685501956,0.062091962120457006,-0.0016239735261673882,-0.029823870063662272,mdd_symptom_count|mdd_core_symptom_met|mdd_02_loss_of_interest_or_pleasure|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_01_depressed_or_irritable_mood|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_03_weight_or_appetite_change|mdd_09_death_or_suicidal_thoughts,0.1728673375692092
depression__caregiver_1_3,depression,caregiver_1_3,winner_top_features,0,,59,0.8227848101265823,0.7926829268292683,0.8787535237161417,0.7961550386138578,0.054220298860528385,0.0,0.0,mdd_symptom_count|mdd_core_symptom_met|mdd_02_loss_of_interest_or_pleasure|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_01_depressed_or_irritable_mood|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_03_weight_or_appetite_change|mdd_09_death_or_suicidal_thoughts,0.1728673375692092
depression__caregiver_2_3,depression,caregiver_2_3,drop_topk,1,mdd_symptom_count,61,0.7613636363636364,0.8170731707317073,0.8821546758181149,0.8472412682686843,0.05152734530596977,-0.03425664909915438,-0.03510730504509141,mdd_symptom_count|mdd_impairment|mdd_duration_weeks|pdd_duration_months_child|mdd_core_symptom_met|dmdd_duration_months|mdd_02_loss_of_interest_or_pleasure|dmdd_outbursts_frequency_per_week|mdd_01_depressed_or_irritable_mood|gad_assoc_symptom_count,0.48220924122694986
depression__caregiver_2_3,depression,caregiver_2_3,drop_topk,3,mdd_symptom_count|mdd_impairment|mdd_duration_weeks,59,0.7558139534883721,0.7926829268292683,0.8699595538668955,0.7856992601039219,0.06038346092878171,-0.04645177105037379,-0.09664931320985382,mdd_symptom_count|mdd_impairment|mdd_duration_weeks|pdd_duration_months_child|mdd_core_symptom_met|dmdd_duration_months|mdd_02_loss_of_interest_or_pleasure|dmdd_outbursts_frequency_per_week|mdd_01_depressed_or_irritable_mood|gad_assoc_symptom_count,0.48220924122694986
depression__caregiver_2_3,depression,caregiver_2_3,drop_topk,5,mdd_symptom_count|mdd_impairment|mdd_duration_weeks|pdd_duration_months_child|mdd_core_symptom_met,57,0.71875,0.8414634146341463,0.8868121093271234,0.8030319572037338,0.05839665393662853,-0.02959921559014589,-0.07931661611004193,mdd_symptom_count|mdd_impairment|mdd_duration_weeks|pdd_duration_months_child|mdd_core_symptom_met|dmdd_duration_months|mdd_02_loss_of_interest_or_pleasure|dmdd_outbursts_frequency_per_week|mdd_01_depressed_or_irritable_mood|gad_assoc_symptom_count,0.48220924122694986
depression__caregiver_2_3,depression,caregiver_2_3,winner_top_features,0,,62,0.8,0.8780487804878049,0.9164113249172693,0.8823485733137757,0.044622721457806235,0.0,0.0,mdd_symptom_count|mdd_impairment|mdd_duration_weeks|pdd_duration_months_child|mdd_core_symptom_met|dmdd_duration_months|mdd_02_loss_of_interest_or_pleasure|dmdd_outbursts_frequency_per_week|mdd_01_depressed_or_irritable_mood|gad_assoc_symptom_count,0.48220924122694986
depression__caregiver_full,depression,caregiver_full,drop_topk,1,mdd_symptom_count,67,0.7340425531914894,0.8414634146341463,0.8893246721411938,0.8298098685753771,0.054367108982695145,-0.039281774727294994,-0.08177617014203953,mdd_symptom_count|mdd_duration_weeks|mdd_impairment|mdd_core_symptom_met|pdd_duration_months_child|pdd_symptom_count|mfq_p_total|pdd_impairment|ari_p_symptom_total|sdq_total_difficulties,0.46423959805958553
depression__caregiver_full,depression,caregiver_full,drop_topk,3,mdd_symptom_count|mdd_duration_weeks|mdd_impairment,65,0.6576576576576577,0.8902439024390244,0.8973832577521755,0.7906500474696477,0.061046139886428076,-0.031223189116313277,-0.12093599124776888,mdd_symptom_count|mdd_duration_weeks|mdd_impairment|mdd_core_symptom_met|pdd_duration_months_child|pdd_symptom_count|mfq_p_total|pdd_impairment|ari_p_symptom_total|sdq_total_difficulties,0.46423959805958553
depression__caregiver_full,depression,caregiver_full,drop_topk,5,mdd_symptom_count|mdd_duration_weeks|mdd_impairment|mdd_core_symptom_met|pdd_duration_months_child,63,0.6764705882352942,0.8414634146341463,0.8792744208849124,0.7997134790255434,0.05976345242333171,-0.049332025983576444,-0.11187255969187326,mdd_symptom_count|mdd_duration_weeks|mdd_impairment|mdd_core_symptom_met|pdd_duration_months_child|pdd_symptom_count|mfq_p_total|pdd_impairment|ari_p_symptom_total|sdq_total_difficulties,0.46423959805958553
depression__caregiver_full,depression,caregiver_full,winner_top_features,0,,68,0.8043478260869565,0.9024390243902439,0.9286064468684888,0.9115860387174166,0.037988122862413924,0.0,0.0,mdd_symptom_count|mdd_duration_weeks|mdd_impairment|mdd_core_symptom_met|pdd_duration_months_child|pdd_symptom_count|mfq_p_total|pdd_impairment|ari_p_symptom_total|sdq_total_difficulties,0.46423959805958553
depression__psychologist_1_3,depression,psychologist_1_3,drop_topk,1,mdd_symptom_count,38,0.7391304347826086,0.8292682926829268,0.8844833925726192,0.7955966291923524,0.058745314991699965,0.007169996323078798,-0.00553458801962059,mdd_symptom_count|mdd_core_symptom_met|mdd_02_loss_of_interest_or_pleasure|mdd_01_depressed_or_irritable_mood|mdd_07_worthlessness_or_excessive_guilt|mdd_03_weight_or_appetite_change|mdd_08_concentration_or_decision_difficulty|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_06_fatigue_or_low_energy,0.1753338959672512
depression__psychologist_1_3,depression,psychologist_1_3,drop_topk,3,mdd_symptom_count|mdd_core_symptom_met|mdd_02_loss_of_interest_or_pleasure,36,0.7010309278350515,0.8292682926829268,0.8782019855374432,0.778851423209234,0.06011167875067474,0.0008885892879028079,-0.02227979400273905,mdd_symptom_count|mdd_core_symptom_met|mdd_02_loss_of_interest_or_pleasure|mdd_01_depressed_or_irritable_mood|mdd_07_worthlessness_or_excessive_guilt|mdd_03_weight_or_appetite_change|mdd_08_concentration_or_decision_difficulty|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_06_fatigue_or_low_energy,0.1753338959672512
depression__psychologist_1_3,depression,psychologist_1_3,drop_topk,5,mdd_symptom_count|mdd_core_symptom_met|mdd_02_loss_of_interest_or_pleasure|mdd_01_depressed_or_irritable_mood|mdd_07_worthlessness_or_excessive_guilt,34,0.7045454545454546,0.7560975609756098,0.8453854639048903,0.7803792941350318,0.06315052424021654,-0.03192793234465008,-0.02075192307694118,mdd_symptom_count|mdd_core_symptom_met|mdd_02_loss_of_interest_or_pleasure|mdd_01_depressed_or_irritable_mood|mdd_07_worthlessness_or_excessive_guilt|mdd_03_weight_or_appetite_change|mdd_08_concentration_or_decision_difficulty|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_06_fatigue_or_low_energy,0.1753338959672512
depression__psychologist_1_3,depression,psychologist_1_3,winner_top_features,0,,39,0.7674418604651163,0.8048780487804879,0.8773133962495404,0.801131217211973,0.05729141384649613,0.0,0.0,mdd_symptom_count|mdd_core_symptom_met|mdd_02_loss_of_interest_or_pleasure|mdd_01_depressed_or_irritable_mood|mdd_07_worthlessness_or_excessive_guilt|mdd_03_weight_or_appetite_change|mdd_08_concentration_or_decision_difficulty|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_06_fatigue_or_low_energy,0.1753338959672512
depression__psychologist_2_3,depression,psychologist_2_3,drop_topk,1,mdd_symptom_count,67,0.8227848101265823,0.7926829268292683,0.8787535237161417,0.8640458437194963,0.05524827386861697,-0.013635249417820905,-0.015460019958898008,mdd_symptom_count|mdd_duration_weeks|mdd_impairment|mdd_core_symptom_met|pdd_duration_months_child|mfq_p_total|dmdd_duration_months|ari_p_symptom_total|mdd_02_loss_of_interest_or_pleasure|sdq_emotional_symptoms,0.46404570768462117
depression__psychologist_2_3,depression,psychologist_2_3,drop_topk,3,mdd_symptom_count|mdd_duration_weeks|mdd_impairment,65,0.7159090909090909,0.7682926829268293,0.8527393062875352,0.7696752790971726,0.06357380757624506,-0.03964946684642734,-0.10983058458122175,mdd_symptom_count|mdd_duration_weeks|mdd_impairment|mdd_core_symptom_met|pdd_duration_months_child|mfq_p_total|dmdd_duration_months|ari_p_symptom_total|mdd_02_loss_of_interest_or_pleasure|sdq_emotional_symptoms,0.46404570768462117
depression__psychologist_2_3,depression,psychologist_2_3,drop_topk,5,mdd_symptom_count|mdd_duration_weeks|mdd_impairment|mdd_core_symptom_met|pdd_duration_months_child,63,0.8333333333333334,0.6707317073170732,0.8215467581811497,0.7739795639545636,0.06054420238733715,-0.07084201495281284,-0.10552629972383076,mdd_symptom_count|mdd_duration_weeks|mdd_impairment|mdd_core_symptom_met|pdd_duration_months_child|mfq_p_total|dmdd_duration_months|ari_p_symptom_total|mdd_02_loss_of_interest_or_pleasure|sdq_emotional_symptoms,0.46404570768462117
depression__psychologist_2_3,depression,psychologist_2_3,winner_top_features,0,,68,0.8918918918918919,0.8048780487804879,0.8923887731339626,0.8795058636783943,0.043644181809701234,0.0,0.0,mdd_symptom_count|mdd_duration_weeks|mdd_impairment|mdd_core_symptom_met|pdd_duration_months_child|mfq_p_total|dmdd_duration_months|ari_p_symptom_total|mdd_02_loss_of_interest_or_pleasure|sdq_emotional_symptoms,0.46404570768462117
depression__psychologist_full,depression,psychologist_full,drop_topk,1,mdd_symptom_count,201,0.8,0.8292682926829268,0.8932773624218654,0.9160922391102986,0.04422889633766081,-0.020805245740899703,-0.03165655575910531,mdd_symptom_count|mdd_impairment|mdd_duration_weeks|pdd_duration_months_child|mdd_core_symptom_met|pdd_symptom_count|mfq_p_total|mdd_02_loss_of_interest_or_pleasure|scared_sr_total|mdd_no_mania_hypomania_history,0.47085427372119587
depression__psychologist_full,depression,psychologist_full,drop_topk,3,mdd_symptom_count|mdd_impairment|mdd_duration_weeks,199,0.8055555555555556,0.7073170731707317,0.8360705968868734,0.829164003626858,0.05826144031839602,-0.07801201127589175,-0.11858479124254584,mdd_symptom_count|mdd_impairment|mdd_duration_weeks|pdd_duration_months_child|mdd_core_symptom_met|pdd_symptom_count|mfq_p_total|mdd_02_loss_of_interest_or_pleasure|scared_sr_total|mdd_no_mania_hypomania_history,0.47085427372119587
