domain,role,mode,feature_set_id,position,feature
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,21,enuresis_primary_course
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,22,conduct_08_fire_setting
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,23,dmdd_irritable_between_outbursts
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,24,dmdd_outbursts_frequency_per_week
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,25,gad_difficulty_controlling_worry
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,26,mdd_01_depressed_or_irritable_mood
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,27,mdd_03_weight_or_appetite_change
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,28,mdd_05_psychomotor_change
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,29,mdd_04_sleep_change
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,30,mdd_06_fatigue_or_low_energy
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,31,mdd_07_worthlessness_or_excessive_guilt
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,32,mdd_09_death_or_suicidal_thoughts
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,33,sep_anx_02_worry_losing_attachment_figures
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,34,sep_anx_01_distress_on_separation
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,35,sep_anx_04_refuses_leaving_home_school
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,36,sep_anx_03_worry_event_causing_separation
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,37,sep_anx_05_fear_being_alone_without_attachment
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,38,sep_anx_06_refuses_sleep_away_or_alone
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,39,sep_anx_07_separation_nightmares
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,40,social_anxiety_almost_always_triggered
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,41,sep_anx_08_physical_complaints_on_separation
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,42,social_anxiety_avoid_or_endure_intense
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,43,social_anxiety_fear_being_observed
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,44,social_anxiety_fear_performance
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,45,social_anxiety_fear_negative_evaluation
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,46,agor_escape_help_cognition
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,47,agor_avoid_or_need_companion
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,48,adhd_impairment_home
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,49,adhd_hypimp_03_runs_or_climbs_inappropriately
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,50,agor_impairment
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,51,conduct_impairment_global
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,52,gad_assoc_02_fatigue
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,53,adhd_hypimp_07_blurts_out
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,54,gad_assoc_03_concentration_difficulty
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,55,gad_assoc_01_restlessness
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,56,gad_assoc_04_irritability
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,57,adhd_inatt_01_attention_to_detail_errors
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,58,gad_assoc_05_muscle_tension
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,59,encopresis_visible_deposition_pattern
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,60,gad_impairment
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,61,adhd_inatt_05_organization_difficulty
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,62,gad_assoc_06_sleep_problems
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,63,adhd_inatt_04_fails_to_finish_tasks
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,64,sep_anx_impairment
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,65,mdd_impairment
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,66,enuresis_diurnal
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,67,social_anxiety_impairment
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,68,conduct_02_initiates_fights
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,69,agor_duration_months
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,70,dmdd_duration_months
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,71,conduct_03_weapon_use
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,72,conduct_04_physical_cruelty_people
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,73,conduct_05_physical_cruelty_animals
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,74,age_years
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,75,conduct_06_steals_confronting_victim
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,76,conduct_07_forced_sex
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,77,encopresis_constipation_present
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,78,mdd_duration_weeks
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,79,gad_duration_months
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,80,conduct_09_property_destruction
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,81,pdd_duration_months_child
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,82,conduct_10_breaks_into_house_building_car
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,83,sep_anx_duration_weeks
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,84,social_anxiety_duration_months
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,1,enuresis_distress_impairment
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,2,enuresis_event_frequency_per_week
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,3,enuresis_duration_months_consecutive
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,4,encopresis_event_frequency_per_month
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,5,enuresis_nocturnal
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,6,encopresis_duration_months_consecutive
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,7,enuresis_primary_course
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,8,encopresis_visible_deposition_pattern
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,9,enuresis_diurnal
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,10,encopresis_constipation_present
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,11,enuresis_secondary_course
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,12,dmdd_outbursts_frequency_per_week
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,13,adhd_impairment_home
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,14,agor_impairment
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,15,conduct_impairment_global
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,16,gad_impairment
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,17,sep_anx_impairment
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,18,mdd_impairment
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,19,social_anxiety_impairment
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,20,agor_duration_months
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,21,dmdd_duration_months
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,22,age_years
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,23,mdd_duration_weeks
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,24,gad_duration_months
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,25,pdd_duration_months_child
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,26,sep_anx_duration_weeks
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,27,social_anxiety_duration_months
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,28,pdd_impairment
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,29,adhd_impairment_school
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,30,adhd_impairment_social
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,31,adhd_context_home
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,32,adhd_context_school
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,33,adhd_context_other
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,34,dmdd_context_home
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,35,dmdd_context_peers
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,36,dmdd_context_school
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,37,adhd_hypimp_01_fidgets
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,38,adhd_hypimp_02_leaves_seat
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,39,adhd_hypimp_04_cannot_play_quietly
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,40,adhd_hypimp_05_driven_by_motor
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,41,adhd_hypimp_06_talks_excessively
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,42,adhd_hypimp_08_difficulty_waiting_turn
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,43,adhd_hypimp_09_interrupts_intrudes
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,44,adhd_inatt_02_sustained_attention_difficulty
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,45,adhd_inatt_03_seems_not_listening
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,46,adhd_inatt_07_loses_things
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,47,adhd_inatt_06_avoids_sustained_effort
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,48,adhd_inatt_08_easily_distracted
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,49,adhd_inatt_09_forgetful_daily_activities
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,50,conduct_01_bullies_threatens_intimidates
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,51,conduct_08_fire_setting
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,52,dmdd_irritable_between_outbursts
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,53,gad_difficulty_controlling_worry
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,54,mdd_01_depressed_or_irritable_mood
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,55,mdd_03_weight_or_appetite_change
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,56,mdd_05_psychomotor_change
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,57,mdd_04_sleep_change
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,58,mdd_06_fatigue_or_low_energy
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,59,mdd_07_worthlessness_or_excessive_guilt
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,60,mdd_09_death_or_suicidal_thoughts
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,61,sep_anx_02_worry_losing_attachment_figures
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,62,sep_anx_01_distress_on_separation
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,63,sep_anx_04_refuses_leaving_home_school
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,64,sep_anx_03_worry_event_causing_separation
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,65,sep_anx_05_fear_being_alone_without_attachment
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,66,sep_anx_06_refuses_sleep_away_or_alone
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,67,sep_anx_07_separation_nightmares
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,68,social_anxiety_almost_always_triggered
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,69,sep_anx_08_physical_complaints_on_separation
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,70,social_anxiety_avoid_or_endure_intense
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,71,social_anxiety_fear_being_observed
elimination,caregiver,caregiver_2_3,structural_compact_2_3,1,enuresis_distress_impairment
elimination,caregiver,caregiver_2_3,structural_compact_2_3,2,enuresis_event_frequency_per_week
elimination,caregiver,caregiver_2_3,structural_compact_2_3,3,enuresis_duration_months_consecutive
elimination,caregiver,caregiver_2_3,structural_compact_2_3,4,encopresis_event_frequency_per_month
elimination,caregiver,caregiver_2_3,structural_compact_2_3,5,enuresis_nocturnal
elimination,caregiver,caregiver_2_3,structural_compact_2_3,6,encopresis_duration_months_consecutive
elimination,caregiver,caregiver_2_3,structural_compact_2_3,7,adhd_hypimp_01_fidgets
elimination,caregiver,caregiver_2_3,structural_compact_2_3,8,adhd_hypimp_02_leaves_seat
elimination,caregiver,caregiver_2_3,structural_compact_2_3,9,adhd_hypimp_04_cannot_play_quietly
elimination,caregiver,caregiver_2_3,structural_compact_2_3,10,adhd_hypimp_05_driven_by_motor
elimination,caregiver,caregiver_2_3,structural_compact_2_3,11,adhd_hypimp_06_talks_excessively
elimination,caregiver,caregiver_2_3,structural_compact_2_3,12,adhd_hypimp_08_difficulty_waiting_turn
elimination,caregiver,caregiver_2_3,structural_compact_2_3,13,adhd_hypimp_09_interrupts_intrudes
elimination,caregiver,caregiver_2_3,structural_compact_2_3,14,adhd_inatt_02_sustained_attention_difficulty
elimination,caregiver,caregiver_2_3,structural_compact_2_3,15,adhd_inatt_03_seems_not_listening
elimination,caregiver,caregiver_2_3,structural_compact_2_3,16,adhd_inatt_07_loses_things
elimination,caregiver,caregiver_2_3,structural_compact_2_3,17,adhd_inatt_06_avoids_sustained_effort
elimination,caregiver,caregiver_2_3,structural_compact_2_3,18,adhd_inatt_08_easily_distracted
elimination,caregiver,caregiver_2_3,structural_compact_2_3,19,adhd_inatt_09_forgetful_daily_activities
elimination,caregiver,caregiver_2_3,structural_compact_2_3,20,conduct_01_bullies_threatens_intimidates
elimination,caregiver,caregiver_2_3,structural_compact_2_3,21,enuresis_primary_course
elimination,caregiver,caregiver_2_3,structural_compact_2_3,22,conduct_08_fire_setting
elimination,caregiver,caregiver_2_3,structural_compact_2_3,23,dmdd_irritable_between_outbursts
elimination,caregiver,caregiver_2_3,structural_compact_2_3,24,dmdd_outbursts_frequency_per_week
elimination,caregiver,caregiver_2_3,structural_compact_2_3,25,gad_difficulty_controlling_worry
elimination,caregiver,caregiver_2_3,structural_compact_2_3,26,mdd_01_depressed_or_irritable_mood
elimination,caregiver,caregiver_2_3,structural_compact_2_3,27,mdd_03_weight_or_appetite_change
elimination,caregiver,caregiver_2_3,structural_compact_2_3,28,mdd_05_psychomotor_change
elimination,caregiver,caregiver_2_3,structural_compact_2_3,29,mdd_04_sleep_change
elimination,caregiver,caregiver_2_3,structural_compact_2_3,30,mdd_06_fatigue_or_low_energy
elimination,caregiver,caregiver_2_3,structural_compact_2_3,31,mdd_07_worthlessness_or_excessive_guilt
elimination,caregiver,caregiver_2_3,structural_compact_2_3,32,mdd_09_death_or_suicidal_thoughts
elimination,caregiver,caregiver_2_3,structural_compact_2_3,33,sep_anx_02_worry_losing_attachment_figures
elimination,caregiver,caregiver_2_3,structural_compact_2_3,34,sep_anx_01_distress_on_separation
elimination,caregiver,caregiver_2_3,structural_compact_2_3,35,sep_anx_04_refuses_leaving_home_school
elimination,caregiver,caregiver_2_3,structural_compact_2_3,36,sep_anx_03_worry_event_causing_separation
elimination,caregiver,caregiver_2_3,structural_compact_2_3,37,sep_anx_05_fear_being_alone_without_attachment
elimination,caregiver,caregiver_2_3,structural_compact_2_3,38,sep_anx_06_refuses_sleep_away_or_alone
elimination,caregiver,caregiver_2_3,structural_compact_2_3,39,sep_anx_07_separation_nightmares
elimination,caregiver,caregiver_2_3,structural_compact_2_3,40,social_anxiety_almost_always_triggered
elimination,caregiver,caregiver_2_3,structural_compact_2_3,41,sep_anx_08_physical_complaints_on_separation
elimination,caregiver,caregiver_2_3,structural_compact_2_3,42,social_anxiety_avoid_or_endure_intense
elimination,caregiver,caregiver_2_3,structural_compact_2_3,43,social_anxiety_fear_being_observed
elimination,caregiver,caregiver_2_3,structural_compact_2_3,44,social_anxiety_fear_performance
elimination,caregiver,caregiver_2_3,structural_compact_2_3,45,social_anxiety_fear_negative_evaluation
elimination,caregiver,caregiver_2_3,structural_compact_2_3,46,agor_escape_help_cognition
elimination,caregiver,caregiver_2_3,structural_compact_2_3,47,agor_avoid_or_need_companion
elimination,caregiver,caregiver_2_3,structural_compact_2_3,48,adhd_impairment_home
elimination,caregiver,caregiver_2_3,structural_compact_2_3,49,adhd_hypimp_03_runs_or_climbs_inappropriately
elimination,caregiver,caregiver_2_3,structural_compact_2_3,50,agor_impairment
elimination,caregiver,caregiver_2_3,structural_compact_2_3,51,conduct_impairment_global
elimination,caregiver,caregiver_2_3,structural_compact_2_3,52,gad_assoc_02_fatigue
elimination,caregiver,caregiver_2_3,structural_compact_2_3,53,adhd_hypimp_07_blurts_out
elimination,caregiver,caregiver_2_3,structural_compact_2_3,54,gad_assoc_03_concentration_difficulty
elimination,caregiver,caregiver_2_3,structural_compact_2_3,55,gad_assoc_01_restlessness
elimination,caregiver,caregiver_2_3,structural_compact_2_3,56,gad_assoc_04_irritability
elimination,caregiver,caregiver_2_3,structural_compact_2_3,57,adhd_inatt_01_attention_to_detail_errors
elimination,caregiver,caregiver_2_3,structural_compact_2_3,58,gad_assoc_05_muscle_tension
elimination,caregiver,caregiver_2_3,structural_compact_2_3,59,encopresis_visible_deposition_pattern
elimination,caregiver,caregiver_2_3,structural_compact_2_3,60,gad_impairment
elimination,caregiver,caregiver_2_3,structural_compact_2_3,61,adhd_inatt_05_organization_difficulty
elimination,caregiver,caregiver_2_3,structural_compact_2_3,62,gad_assoc_06_sleep_problems
elimination,caregiver,caregiver_2_3,structural_compact_2_3,63,adhd_inatt_04_fails_to_finish_tasks
elimination,caregiver,caregiver_2_3,structural_compact_2_3,64,sep_anx_impairment
elimination,caregiver,caregiver_2_3,structural_compact_2_3,65,mdd_impairment
elimination,caregiver,caregiver_2_3,structural_compact_2_3,66,enuresis_diurnal
elimination,caregiver,caregiver_2_3,structural_compact_2_3,67,social_anxiety_impairment
elimination,caregiver,caregiver_2_3,structural_compact_2_3,68,conduct_02_initiates_fights
elimination,caregiver,caregiver_2_3,structural_compact_2_3,69,agor_duration_months
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,1,enuresis_distress_impairment
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,2,enuresis_event_frequency_per_week
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,3,enuresis_duration_months_consecutive
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,4,encopresis_event_frequency_per_month
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,5,enuresis_nocturnal
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,6,encopresis_duration_months_consecutive
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,7,adhd_hypimp_01_fidgets
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,8,adhd_hypimp_02_leaves_seat
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,9,adhd_hypimp_04_cannot_play_quietly
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,10,adhd_hypimp_05_driven_by_motor
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,11,adhd_hypimp_06_talks_excessively
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,12,adhd_hypimp_08_difficulty_waiting_turn
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,13,adhd_hypimp_09_interrupts_intrudes
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,14,adhd_inatt_02_sustained_attention_difficulty
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,15,adhd_inatt_03_seems_not_listening
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,16,adhd_inatt_07_loses_things
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,17,adhd_inatt_06_avoids_sustained_effort
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,18,adhd_inatt_08_easily_distracted
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,19,adhd_inatt_09_forgetful_daily_activities
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,20,conduct_01_bullies_threatens_intimidates
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,21,enuresis_primary_course
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,22,conduct_08_fire_setting
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,23,dmdd_irritable_between_outbursts
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,24,dmdd_outbursts_frequency_per_week
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,25,gad_difficulty_controlling_worry
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,26,mdd_01_depressed_or_irritable_mood
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,27,mdd_03_weight_or_appetite_change
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,28,mdd_05_psychomotor_change
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,29,mdd_04_sleep_change
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,30,mdd_06_fatigue_or_low_energy
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,31,mdd_07_worthlessness_or_excessive_guilt
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,32,mdd_09_death_or_suicidal_thoughts
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,33,sep_anx_02_worry_losing_attachment_figures
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,34,sep_anx_01_distress_on_separation
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,35,sep_anx_04_refuses_leaving_home_school
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,36,sep_anx_03_worry_event_causing_separation
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,37,sep_anx_05_fear_being_alone_without_attachment
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,38,sep_anx_06_refuses_sleep_away_or_alone
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,39,sep_anx_07_separation_nightmares
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,40,social_anxiety_almost_always_triggered
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,41,sep_anx_08_physical_complaints_on_separation
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,42,social_anxiety_avoid_or_endure_intense
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,43,social_anxiety_fear_being_observed
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,44,social_anxiety_fear_performance
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,45,social_anxiety_fear_negative_evaluation
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,46,agor_escape_help_cognition
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,47,agor_avoid_or_need_companion
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,48,adhd_impairment_home
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,49,adhd_hypimp_03_runs_or_climbs_inappropriately
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,50,agor_impairment
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,51,conduct_impairment_global
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,52,gad_assoc_02_fatigue
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,53,adhd_hypimp_07_blurts_out
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,54,gad_assoc_03_concentration_difficulty
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,55,gad_assoc_01_restlessness
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,56,gad_assoc_04_irritability
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,57,adhd_inatt_01_attention_to_detail_errors
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,58,gad_assoc_05_muscle_tension
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,59,encopresis_visible_deposition_pattern
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,60,gad_impairment
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,61,adhd_inatt_05_organization_difficulty
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,62,gad_assoc_06_sleep_problems
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,63,adhd_inatt_04_fails_to_finish_tasks
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,64,sep_anx_impairment
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,65,mdd_impairment
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,66,enuresis_diurnal
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,67,social_anxiety_impairment
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,68,conduct_02_initiates_fights
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,69,agor_duration_months
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,70,dmdd_duration_months
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,71,conduct_03_weapon_use
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,72,conduct_04_physical_cruelty_people
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,73,conduct_05_physical_cruelty_animals
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,74,conduct_06_steals_confronting_victim
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,75,conduct_07_forced_sex
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,76,encopresis_constipation_present
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,77,mdd_duration_weeks
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,78,gad_duration_months
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,79,conduct_09_property_destruction
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,80,pdd_duration_months_child
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,81,conduct_10_breaks_into_house_building_car
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,82,sep_anx_duration_weeks
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,83,social_anxiety_duration_months
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,84,conduct_11_lies_to_obtain_or_avoid
elimination,caregiver,caregiver_2_3,registry_stability_pruned_subset,1,adhd_hypimp_02_leaves_seat
elimination,caregiver,caregiver_2_3,registry_stability_pruned_subset,2,adhd_hypimp_04_cannot_play_quietly
elimination,caregiver,caregiver_2_3,registry_stability_pruned_subset,3,adhd_hypimp_05_driven_by_motor
elimination,caregiver,caregiver_2_3,registry_stability_pruned_subset,4,adhd_hypimp_08_difficulty_waiting_turn
elimination,caregiver,caregiver_2_3,registry_stability_pruned_subset,5,adhd_impairment_home
