domain,role,feature,model_importance_score,questionnaire_rank,rank_score,domain_score,core_score,composite_importance,feature_type,selection_rationale
adhd,psychologist,encopresis_duration_months_consecutive,0.0011648330207182013,89.0,0.5083798882681565,0.7,1.0,0.3422583941639904,duration_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
adhd,psychologist,enuresis_duration_months_consecutive,0.0015648489711458545,90.0,0.5027932960893855,0.7,1.0,0.34134108370345007,duration_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
adhd,psychologist,gad_duration_months,0.0028951335560720754,91.0,0.4972067039106145,0.7,1.0,0.34088890756015894,duration_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
adhd,psychologist,mdd_duration_weeks,0.0025595546006217337,92.0,0.4916201117318436,0.7,1.0,0.3396037996466796,duration_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
adhd,psychologist,agor_fear_02_open_spaces,0.012912029763485017,97.0,0.46368715083798884,0.7,1.0,0.33919344504934024,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa core_symptom; respondible por ambos roles
adhd,psychologist,sep_anx_duration_weeks,0.00486209979428582,94.0,0.4804469273743017,0.7,1.0,0.33852043537200327,duration_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
adhd,psychologist,pdd_duration_months_child,0.0017177317224145233,93.0,0.4860335195530726,0.7,1.0,0.3380655697718218,duration_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
adhd,psychologist,agor_fear_01_public_transport,0.00657682458328356,96.0,0.4692737430167597,0.7,1.0,0.33714316089499374,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa core_symptom; respondible por ambos roles
adhd,psychologist,social_anxiety_duration_months,0.004263289566706413,95.0,0.4748603351955307,0.7,1.0,0.33710371182245935,duration_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
adhd,psychologist,dmdd_outbursts_severity,0.011682716188273386,101.0,0.44134078212290506,0.7,1.0,0.33410951451871773,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa core_symptom; respondible por ambos roles
adhd,psychologist,agor_fear_03_enclosed_spaces,0.0033004944035265695,98.0,0.45810055865921784,0.7,1.0,0.33327035893360685,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa core_symptom; respondible por ambos roles
adhd,psychologist,agor_fear_05_outside_home_alone,0.004119057668915937,100.0,0.44692737430167595,0.7,1.0,0.3314450036947931,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa core_symptom; respondible por ambos roles
adhd,psychologist,agor_fear_04_crowds_queues,0.001711319833848078,99.0,0.45251396648044695,0.7,1.0,0.33135845321301344,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa core_symptom; respondible por ambos roles
adhd,psychologist,pdd_depressed_or_irritable_mood,0.008397727002182206,102.0,0.43575418994413406,0.7,1.0,0.33134970148991794,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa core_symptom; respondible por ambos roles
adhd,psychologist,age_years,0.007169023905940263,64.0,0.6480446927374302,0.7,0.45,0.31819345050045617,basic_demographic,feature retenida del clean-base auditado; respondible por ambos roles
adhd,psychologist,adhd_not_psychosis_exclusive,0.020911936454163643,124.0,0.3128491620111732,1.0,0.45,0.31802580062931646,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,agor_almost_always_triggered,0.008949610234131017,125.0,0.3072625698324022,0.7,1.0,0.305927319083546,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa criteria_support; respondible por ambos roles
adhd,psychologist,dmdd_onset_before_10,0.01351130495175948,88.0,0.5139664804469274,0.7,0.45,0.2945489485652652,history_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
adhd,psychologist,pdd_01_appetite_change,0.015983847156684456,142.0,0.2122905027932961,0.7,1.0,0.29045002413700144,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa associated_symptom; respondible por ambos roles
adhd,psychologist,pdd_02_sleep_change,0.016726648032700825,143.0,0.2067039106145251,0.7,1.0,0.28970410613925546,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa associated_symptom; respondible por ambos roles
adhd,psychologist,pdd_04_low_self_esteem,0.021039972917259425,145.0,0.1955307262569832,0.7,1.0,0.2896261317100264,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa associated_symptom; respondible por ambos roles
adhd,psychologist,pdd_impairment,0.024678643624106697,148.0,0.17877094972067042,0.7,1.0,0.28809351175618747,impairment_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa criteria_support; respondible por ambos roles
adhd,psychologist,pdd_03_low_energy,0.011811773892370061,144.0,0.2011173184357542,0.7,1.0,0.2861293506333359,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa associated_symptom; respondible por ambos roles
adhd,psychologist,pdd_05_concentration_difficulty,0.0013103928806180722,146.0,0.1899441340782123,0.7,1.0,0.2786440232559515,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa associated_symptom; respondible por ambos roles
adhd,psychologist,pdd_06_hopelessness,0.001949699016252094,147.0,0.1843575418994413,0.7,1.0,0.27784635788801426,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa associated_symptom; respondible por ambos roles
adhd,psychologist,dmdd_context_home,0.00813050378406832,153.0,0.15083798882681565,0.7,1.0,0.27423284965739725,context_flag,feature DSM-5 explícita; prioridad DSM-5 medium; capa criteria_support; respondible por ambos roles
adhd,psychologist,dmdd_context_school,0.012201272345660173,155.0,0.13966480446927376,0.7,1.0,0.27403359706668484,context_flag,feature DSM-5 explícita; prioridad DSM-5 medium; capa criteria_support; respondible por ambos roles
adhd,psychologist,dmdd_context_peers,0.006900049117165766,154.0,0.14525139664804465,0.7,1.0,0.2725003038881918,context_flag,feature DSM-5 explícita; prioridad DSM-5 medium; capa criteria_support; respondible por ambos roles
adhd,psychologist,agor_not_better_explained,0.015287786925528532,126.0,0.3016759776536313,0.7,0.45,0.25297908899349053,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,dmdd_no_mania_hypomania,0.007636286961782526,127.0,0.2960893854748603,0.7,0.45,0.24803602057586333,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,encopresis_not_due_substance_medical,0.011963484312820245,130.0,0.2793296089385475,0.7,0.45,0.24684766394411964,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,dmdd_not_better_explained,0.006465952707430612,129.0,0.2849162011173184,0.7,0.45,0.24521621657717899,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,dmdd_no_substance_medical,0.0010220083356026692,128.0,0.2905027932960894,0.7,0.45,0.2436115628270192,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,gad_not_due_substance_medical,0.010881519933609663,133.0,0.26256983240223464,0.7,0.45,0.24295472644725177,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,pdd_no_substance_medical,0.020262146877849878,138.0,0.23463687150837986,0.7,0.45,0.2420584477406009,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,enuresis_not_due_substance_medical,0.004082351544750115,131.0,0.2737430167597765,0.7,0.45,0.24178977912433036,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,gad_not_better_explained,0.0038774140437856704,132.0,0.26815642458100564,0.7,0.45,0.24056999193809395,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,mdd_not_psychotic_explained,0.011334381022912378,136.0,0.24581005586592175,0.7,0.45,0.23982920168464053,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,mdd_not_due_substance_medical,0.004907350128083565,135.0,0.25139664804469275,0.7,0.45,0.23773300467298034,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,mdd_no_mania_hypomania_history,0.0023166467157921234,134.0,0.25698324022346364,0.7,0.45,0.2375549714025888,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,sep_anx_not_better_explained,0.011912328624756238,139.0,0.22905027932960897,0.7,0.45,0.2367662201782999,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,social_anxiety_not_better_explained,0.012152012831267002,140.0,0.22346368715083798,0.7,0.45,0.2357687438458011,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,pdd_no_mania_hypomania,0.004249581331551916,137.0,0.24022346368715086,0.7,0.45,0.23516948340320612,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,conduct_lpe_01_lack_remorse_guilt,0.05970351906567655,164.0,0.08938547486033521,0.7,0.45,0.23272885450490532,specifier_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa specifier; respondible por ambos roles
adhd,psychologist,social_anxiety_not_due_substance_medical,0.004011323933099915,141.0,0.2178770949720671,0.7,0.45,0.23058108096096339,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
adhd,psychologist,social_anxiety_children_peer_only_flag,0.012840216651159862,149.0,0.17318435754189943,0.7,0.45,0.2260569798339598,criteria_support,feature DSM-5 explícita; prioridad DSM-5 medium; capa criteria_support; respondible por ambos roles
adhd,psychologist,conduct_lpe_02_callous_lack_empathy,0.04421790892576366,165.0,0.08379888268156421,0.7,0.45,0.22386873099919466,specifier_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa specifier; respondible por ambos roles
adhd,psychologist,conduct_onset_before_10,0.011092429428647126,152.0,0.15642458100558654,0.7,0.45,0.22183113091544085,history_flag,feature DSM-5 explícita; prioridad DSM-5 medium; capa criteria_support; respondible por ambos roles
adhd,psychologist,conduct_lpe_03_unconcerned_performance,0.026176408148110484,166.0,0.07821229050279332,0.7,0.45,0.21373066217461392,specifier_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa specifier; respondible por ambos roles
adhd,psychologist,pdd_no_gap_gt_2_months,0.003672669569604054,156.0,0.13407821229050276,0.7,0.45,0.21365197724290258,binary,feature DSM-5 explícita; prioridad DSM-5 medium; capa criteria_support; respondible por ambos roles
adhd,psychologist,conduct_lpe_04_shallow_deficient_affect,0.026395978731717635,167.0,0.07262569832402233,0.7,0.45,0.2127231290306633,specifier_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa specifier; respondible por ambos roles
adhd,psychologist,agor_not_excessive_due_medical,0.019525624893171004,172.0,0.04469273743016755,0.7,0.45,0.203701359932619,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 medium; capa clinician_gate; solo psicólogo
adhd,psychologist,dmdd_developmentally_inappropriate,0.020940494694337338,173.0,0.03910614525139666,0.7,0.45,0.203291476397448,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 medium; capa clinician_gate; solo psicólogo
adhd,psychologist,enuresis_diurnal,0.004190087800829105,169.0,0.06145251396648044,0.7,0.45,0.19938554669371064,specifier_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa subtype; respondible por ambos roles
adhd,psychologist,encopresis_constipation_present,0.0013231668971803218,168.0,0.06703910614525144,0.7,0.45,0.19906940467764045,specifier_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa subtype; respondible por ambos roles
adhd,psychologist,enuresis_nocturnal,0.0038127760365900816,170.0,0.05586592178770955,0.7,0.45,0.19807957237583695,specifier_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa subtype; respondible por ambos roles
adhd,psychologist,agor_disproportionate,0.004056832945536807,171.0,0.05027932960893855,0.7,0.45,0.1970842823945561,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 medium; capa clinician_gate; solo psicólogo
adhd,psychologist,pdd_no_psychotic_explained,0.006938570284016911,175.0,0.027932960893854775,0.7,0.45,0.19405587732077942,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 medium; capa clinician_gate; solo psicólogo
adhd,psychologist,social_anxiety_disproportionate,0.008981948376633046,176.0,0.022346368715083775,0.7,0.45,0.1939602479313333,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 medium; capa clinician_gate; solo psicólogo
adhd,psychologist,encopresis_overflow_incontinence,0.003533119549546989,174.0,0.03351955307262566,0.7,0.45,0.19347047038929863,specifier_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa subtype; solo psicólogo
adhd,psychologist,enuresis_primary_course,0.008794298096630246,178.0,0.011173184357541888,0.7,0.45,0.1916317859198235,course_item,feature DSM-5 explícita; prioridad DSM-5 low; capa course; respondible por ambos roles
adhd,psychologist,encopresis_visible_deposition_pattern,0.003784721304365636,177.0,0.016759776536312887,0.7,0.45,0.19024431595944538,pattern_item,feature DSM-5 explícita; prioridad DSM-5 low; capa pattern; respondible por ambos roles
adhd,psychologist,enuresis_secondary_course,0.0017768846904999253,179.0,0.005586592178770999,0.7,0.45,0.18700576078100417,course_item,feature DSM-5 explícita; prioridad DSM-5 low; capa course; respondible por ambos roles
adhd,psychologist,conduct_no_antisocial_personality_if_18plus,0.0,180.0,0.0,0.7,0.45,0.185,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 low; capa clinician_gate; solo psicólogo
anxiety,caregiver,sep_anx_impairment,1.0,81.0,0.452054794520548,1.0,1.0,0.8904109589041095,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
anxiety,caregiver,sep_anx_duration_weeks,0.5047521836772628,94.0,0.363013698630137,1.0,1.0,0.6249788315646588,duration_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
anxiety,caregiver,agor_escape_help_cognition,0.34027048455289816,63.0,0.5753424657534247,1.0,1.0,0.5852037354271341,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_cognition; respondible por ambos roles
anxiety,caregiver,gad_difficulty_controlling_worry,0.2479316012065928,38.0,0.7465753424657534,1.0,1.0,0.5732808690964472,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,sep_anx_07_separation_nightmares,0.2394938030891798,55.0,0.6301369863013699,1.0,1.0,0.5457742988048639,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,social_anxiety_duration_months,0.2783524384513811,95.0,0.3561643835616438,1.0,1.0,0.5104090959380193,duration_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
anxiety,caregiver,gad_excessive_worry_multiple_areas,0.0801227186563955,39.0,0.7397260273972603,1.0,1.0,0.4880065648076498,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,social_anxiety_almost_always_triggered,0.12908485510101006,57.0,0.6164383561643836,1.0,1.0,0.4878300987833818,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,agor_impairment,0.1620113572532082,70.0,0.5273972602739726,1.0,1.0,0.48648513068139865,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
anxiety,caregiver,gad_duration_months,0.21259216324499625,91.0,0.3835616438356164,1.0,1.0,0.4830084103896214,duration_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
anxiety,caregiver,sep_anx_04_refuses_leaving_home_school,0.08589780424990133,52.0,0.6506849315068493,1.0,1.0,0.4730858884263205,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,agor_avoid_or_need_companion,0.11634530816879106,65.0,0.5616438356164384,1.0,1.0,0.47050142120768323,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
anxiety,caregiver,sep_anx_08_physical_complaints_on_separation,0.08880954886762538,56.0,0.6232876712328768,1.0,1.0,0.469062308680388,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,sep_anx_02_worry_losing_attachment_figures,0.06821012132441413,50.0,0.6643835616438356,1.0,1.0,0.4669817729909742,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,sep_anx_05_fear_being_alone_without_attachment,0.07590379102193022,53.0,0.6438356164383562,1.0,1.0,0.4667190187986363,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,social_anxiety_fear_negative_evaluation,0.09223620684973094,61.0,0.589041095890411,1.0,1.0,0.46392632260294764,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,social_anxiety_fear_being_observed,0.08625196679298533,59.0,0.6027397260273972,1.0,1.0,0.4636739286019721,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,social_anxiety_avoid_or_endure_intense,0.07290153749322363,58.0,0.6095890410958904,1.0,1.0,0.4583685769657899,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,sep_anx_03_worry_event_causing_separation,0.04952503414014387,51.0,0.6575342465753424,1.0,1.0,0.4562693663851404,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,sep_anx_01_distress_on_separation,0.04350425048326672,49.0,0.6712328767123288,1.0,1.0,0.4559987005840991,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,gad_assoc_06_sleep_problems,0.12256801358428415,78.0,0.4726027397260274,1.0,1.0,0.4558045547373476,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa associated_symptom; respondible por ambos roles
anxiety,caregiver,gad_assoc_05_muscle_tension,0.1044428964945095,77.0,0.4794520547945206,1.0,1.0,0.4481118592061589,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa associated_symptom; respondible por ambos roles
anxiety,caregiver,sep_anx_06_refuses_sleep_away_or_alone,0.03631226243443449,54.0,0.636986301369863,1.0,1.0,0.4455533914911899,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,gad_assoc_01_restlessness,0.08788780631581322,73.0,0.5068493150684932,1.0,1.0,0.44531376617160523,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa associated_symptom; respondible por ambos roles
anxiety,caregiver,adhd_hypimp_02_leaves_seat,0.007755737684942222,2.0,0.9931506849315068,0.7,1.0,0.4425080058287725,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,adhd_hypimp_03_runs_or_climbs_inappropriately,0.009341019495009512,3.0,0.9863013698630136,0.7,1.0,0.4419307837201074,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,adhd_hypimp_01_fidgets,0.002587632222231272,1.0,1.0,0.7,1.0,0.4412938161111156,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,social_anxiety_fear_interactions,0.04345153137370343,60.0,0.595890410958904,1.0,1.0,0.44090384787863257,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,gad_impairment,0.09498036355795647,79.0,0.4657534246575342,1.0,1.0,0.4406408667104851,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
anxiety,caregiver,adhd_hypimp_07_blurts_out,0.013898077593166332,7.0,0.9589041095890412,0.7,1.0,0.43872986071439135,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,adhd_hypimp_04_cannot_play_quietly,0.0033300377245725392,4.0,0.9794520547945206,0.7,1.0,0.43755542982119033,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,social_anxiety_fear_performance,0.04176426423851836,62.0,0.5821917808219178,1.0,1.0,0.4373204882836428,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,adhd_hypimp_05_driven_by_motor,0.002793477401394048,5.0,0.9726027397260274,0.7,1.0,0.43591728664590246,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,adhd_hypimp_09_interrupts_intrudes,0.011786471273112229,9.0,0.9452054794520548,0.7,1.0,0.43493433152696703,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,adhd_inatt_02_sustained_attention_difficulty,0.016695681227300845,11.0,0.9315068493150684,0.7,1.0,0.43464921047666416,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,adhd_hypimp_06_talks_excessively,0.0021356653960414316,6.0,0.9657534246575342,0.7,1.0,0.43421851762952757,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,gad_assoc_03_concentration_difficulty,0.06625775219767684,75.0,0.4931506849315068,1.0,1.0,0.43175901308513975,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa associated_symptom; respondible por ambos roles
anxiety,caregiver,adhd_inatt_01_attention_to_detail_errors,0.008112527519473875,10.0,0.9383561643835616,0.7,1.0,0.43172749663644927,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,adhd_hypimp_08_difficulty_waiting_turn,0.0011348406468667277,8.0,0.952054794520548,0.7,1.0,0.430978379227543,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,gad_assoc_04_irritability,0.06581386533285181,76.0,0.48630136986301364,1.0,1.0,0.43016720663902863,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa associated_symptom; respondible por ambos roles
anxiety,caregiver,gad_assoc_02_fatigue,0.0545151064709495,74.0,0.5,1.0,1.0,0.42725755323547476,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa associated_symptom; respondible por ambos roles
anxiety,caregiver,adhd_inatt_04_fails_to_finish_tasks,0.007020022627041652,13.0,0.9178082191780822,0.7,1.0,0.42707165514913725,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,adhd_inatt_03_seems_not_listening,0.0011533198954634227,12.0,0.9246575342465754,0.7,1.0,0.4255081667970467,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,social_anxiety_impairment,0.07008142231248608,82.0,0.4452054794520548,1.0,1.0,0.424081807046654,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
anxiety,caregiver,adhd_inatt_05_organization_difficulty,0.00359873105419848,14.0,0.910958904109589,0.7,1.0,0.423991146349017,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,adhd_inatt_06_avoids_sustained_effort,0.00561852349432399,15.0,0.904109589041096,0.7,1.0,0.4236311795553812,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,agor_fear_05_outside_home_alone,0.11459318512274619,100.0,0.32191780821917804,1.0,1.0,0.42168015420520877,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa core_symptom; respondible por ambos roles
anxiety,caregiver,adhd_inatt_07_loses_things,0.0026332910728721582,16.0,0.8972602739726028,0.7,1.0,0.4207687003309566,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,adhd_inatt_08_easily_distracted,0.0036171195900395886,17.0,0.8904109589041096,0.7,1.0,0.41989075157584166,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,adhd_inatt_09_forgetful_daily_activities,0.004680517783877785,18.0,0.8835616438356164,0.7,1.0,0.41905258765906217,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,conduct_02_initiates_fights,0.007802582993549499,20.0,0.8698630136986302,0.7,1.0,0.4178738942365008,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,conduct_01_bullies_threatens_intimidates,0.004091429714856919,19.0,0.8767123287671232,0.7,1.0,0.41738818061085314,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,conduct_03_weapon_use,0.008469157039907483,21.0,0.863013698630137,0.7,1.0,0.41683731824598114,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,conduct_04_physical_cruelty_people,0.002379785422646068,22.0,0.8561643835616438,0.7,1.0,0.41242276942365175,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,conduct_07_forced_sex,0.01053474539773619,25.0,0.8356164383561644,0.7,1.0,0.41239066037010097,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,conduct_05_physical_cruelty_animals,0.0028893435396063274,23.0,0.8493150684931507,0.7,1.0,0.4113076854684333,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,conduct_06_steals_confronting_victim,0.0038834095751541075,24.0,0.8424657534246576,0.7,1.0,0.4104348554725086,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,conduct_09_property_destruction,0.006450306256977058,27.0,0.821917808219178,0.7,1.0,0.4076087147723241,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,conduct_10_breaks_into_house_building_car,0.006270149143389,28.0,0.815068493150685,0.7,1.0,0.4061487732018315,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
anxiety,caregiver,agor_almost_always_triggered,0.14648628249969606,123.0,0.1643835616438356,1.0,1.0,0.40611985357861513,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa criteria_support; respondible por ambos roles
anxiety,caregiver,conduct_08_fire_setting,0.0006530703880433234,26.0,0.8287671232876712,0.7,1.0,0.40607995985155587,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
