domain,role,mode,feature_set_id,full_universe_n,target_mode_ratio,target_n,n_features,feature_list_pipe
depression,psychologist,psychologist_full,structural_pruned_full,151,1.0,151,144,mdd_duration_weeks|mdd_impairment|pdd_duration_months_child|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|pdd_depressed_or_irritable_mood|mdd_03_weight_or_appetite_change|mdd_09_death_or_suicidal_thoughts|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_08_concentration_or_decision_difficulty|dmdd_irritable_between_outbursts|mdd_04_sleep_change|mdd_07_worthlessness_or_excessive_guilt|dmdd_outbursts_frequency_per_week|dmdd_duration_months|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_02_leaves_seat|adhd_hypimp_01_fidgets|pdd_impairment|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_05_driven_by_motor|adhd_hypimp_09_interrupts_intrudes|adhd_hypimp_06_talks_excessively|conduct_09_property_destruction|conduct_02_initiates_fights|adhd_hypimp_07_blurts_out|adhd_inatt_01_attention_to_detail_errors|adhd_hypimp_08_difficulty_waiting_turn|adhd_inatt_03_seems_not_listening|conduct_05_physical_cruelty_animals|adhd_inatt_02_sustained_attention_difficulty|conduct_11_lies_to_obtain_or_avoid|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|conduct_03_weapon_use|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|conduct_01_bullies_threatens_intimidates|adhd_inatt_09_forgetful_daily_activities|conduct_04_physical_cruelty_people|conduct_06_steals_confronting_victim|conduct_08_fire_setting|conduct_07_forced_sex|conduct_12_steals_without_confrontation|conduct_15_truancy_before_13|gad_difficulty_controlling_worry|conduct_14_runs_away_overnight|conduct_10_breaks_into_house_building_car|dmdd_outbursts_severity|conduct_13_stays_out_at_night_before_13|encopresis_event_frequency_per_month|gad_excessive_worry_multiple_areas|enuresis_event_frequency_per_week|sep_anx_02_worry_losing_attachment_figures|sep_anx_01_distress_on_separation|sep_anx_04_refuses_leaving_home_school|social_anxiety_fear_being_observed|sep_anx_03_worry_event_causing_separation|sep_anx_05_fear_being_alone_without_attachment|sep_anx_08_physical_complaints_on_separation|sep_anx_06_refuses_sleep_away_or_alone|social_anxiety_fear_interactions|pdd_01_appetite_change|social_anxiety_almost_always_triggered|social_anxiety_fear_negative_evaluation|social_anxiety_avoid_or_endure_intense|sep_anx_07_separation_nightmares|gad_impairment|social_anxiety_fear_performance|conduct_impairment_global|agor_avoid_or_need_companion|agor_escape_help_cognition|adhd_impairment_school|gad_assoc_03_concentration_difficulty|agor_impairment|gad_assoc_01_restlessness|adhd_impairment_social|adhd_impairment_home|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|pdd_05_concentration_difficulty|enuresis_distress_impairment|dmdd_onset_before_10|gad_assoc_06_sleep_problems|gad_assoc_02_fatigue|pdd_06_hopelessness|social_anxiety_impairment|pdd_03_low_energy|pdd_02_sleep_change|pdd_04_low_self_esteem|sep_anx_impairment|gad_duration_months|agor_duration_months|encopresis_duration_months_consecutive|agor_fear_02_open_spaces|agor_fear_04_crowds_queues|social_anxiety_duration_months|agor_fear_01_public_transport|enuresis_duration_months_consecutive|sep_anx_duration_weeks|agor_fear_03_enclosed_spaces|agor_fear_05_outside_home_alone|agor_almost_always_triggered|dmdd_no_mania_hypomania|dmdd_no_substance_medical|mdd_no_mania_hypomania_history|mdd_not_due_substance_medical|dmdd_not_better_explained|mdd_not_psychotic_explained|pdd_no_mania_hypomania|pdd_no_substance_medical|adhd_onset_before_12|pdd_no_gap_gt_2_months|dmdd_developmentally_inappropriate|pdd_no_psychotic_explained|adhd_not_better_explained_other_mental|adhd_not_psychosis_exclusive|agor_not_better_explained|encopresis_not_due_substance_medical|gad_not_better_explained|gad_not_due_substance_medical|enuresis_not_due_substance_medical|social_anxiety_not_due_substance_medical|social_anxiety_not_better_explained|sep_anx_not_better_explained|social_anxiety_children_peer_only_flag|conduct_onset_before_10|conduct_lpe_01_lack_remorse_guilt|conduct_lpe_04_shallow_deficient_affect|conduct_lpe_02_callous_lack_empathy|conduct_lpe_03_unconcerned_performance|encopresis_constipation_present|enuresis_diurnal|enuresis_nocturnal|agor_disproportionate|encopresis_overflow_incontinence|agor_not_excessive_due_medical|encopresis_visible_deposition_pattern|social_anxiety_disproportionate|enuresis_primary_course|enuresis_secondary_course|conduct_no_antisocial_personality_if_18plus
elimination,caregiver,caregiver_1_3,structural_ranked_1_3,126,0.3333333333333333,42,42,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|encopresis_duration_months_consecutive|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_07_loses_things|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|conduct_01_bullies_threatens_intimidates|enuresis_primary_course|conduct_08_fire_setting|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|gad_difficulty_controlling_worry|mdd_01_depressed_or_irritable_mood|mdd_03_weight_or_appetite_change|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_09_death_or_suicidal_thoughts|sep_anx_02_worry_losing_attachment_figures|sep_anx_01_distress_on_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_03_worry_event_causing_separation|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|social_anxiety_almost_always_triggered|sep_anx_08_physical_complaints_on_separation|social_anxiety_avoid_or_endure_intense
elimination,caregiver,caregiver_1_3,structural_dsm5_plus_context_1_3,126,0.3333333333333333,42,36,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|encopresis_duration_months_consecutive|enuresis_primary_course|encopresis_visible_deposition_pattern|enuresis_diurnal|encopresis_constipation_present|enuresis_secondary_course|dmdd_outbursts_frequency_per_week|adhd_impairment_home|agor_impairment|conduct_impairment_global|gad_impairment|sep_anx_impairment|mdd_impairment|social_anxiety_impairment|agor_duration_months|dmdd_duration_months|age_years|mdd_duration_weeks|gad_duration_months|pdd_duration_months_child|sep_anx_duration_weeks|social_anxiety_duration_months|pdd_impairment|adhd_impairment_school|adhd_impairment_social|adhd_context_home|adhd_context_school|adhd_context_other|dmdd_context_home|dmdd_context_peers|dmdd_context_school
elimination,caregiver,caregiver_1_3,structural_compact_1_3,126,0.3333333333333333,42,34,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|encopresis_duration_months_consecutive|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_07_loses_things|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|conduct_01_bullies_threatens_intimidates|enuresis_primary_course|conduct_08_fire_setting|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|gad_difficulty_controlling_worry|mdd_01_depressed_or_irritable_mood|mdd_03_weight_or_appetite_change|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_09_death_or_suicidal_thoughts|sep_anx_02_worry_losing_attachment_figures|sep_anx_01_distress_on_separation
elimination,caregiver,caregiver_1_3,structural_pruned_1_3,126,0.3333333333333333,42,42,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|encopresis_duration_months_consecutive|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_07_loses_things|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|conduct_01_bullies_threatens_intimidates|enuresis_primary_course|conduct_08_fire_setting|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|gad_difficulty_controlling_worry|mdd_01_depressed_or_irritable_mood|mdd_03_weight_or_appetite_change|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_09_death_or_suicidal_thoughts|sep_anx_02_worry_losing_attachment_figures|sep_anx_01_distress_on_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_03_worry_event_causing_separation|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|social_anxiety_almost_always_triggered|sep_anx_08_physical_complaints_on_separation|social_anxiety_avoid_or_endure_intense
elimination,caregiver,caregiver_1_3,registry_stability_pruned_subset,126,0.3333333333333333,42,24,adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_inatt_05_organization_difficulty|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|encopresis_event_frequency_per_month|enuresis_event_frequency_per_week|gad_difficulty_controlling_worry|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|sep_anx_01_distress_on_separation
elimination,caregiver,caregiver_2_3,structural_ranked_2_3,126,0.6666666666666666,84,84,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|encopresis_duration_months_consecutive|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_07_loses_things|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|conduct_01_bullies_threatens_intimidates|enuresis_primary_course|conduct_08_fire_setting|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|gad_difficulty_controlling_worry|mdd_01_depressed_or_irritable_mood|mdd_03_weight_or_appetite_change|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_09_death_or_suicidal_thoughts|sep_anx_02_worry_losing_attachment_figures|sep_anx_01_distress_on_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_03_worry_event_causing_separation|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|social_anxiety_almost_always_triggered|sep_anx_08_physical_complaints_on_separation|social_anxiety_avoid_or_endure_intense|social_anxiety_fear_being_observed|social_anxiety_fear_performance|social_anxiety_fear_negative_evaluation|agor_escape_help_cognition|agor_avoid_or_need_companion|adhd_impairment_home|adhd_hypimp_03_runs_or_climbs_inappropriately|agor_impairment|conduct_impairment_global|gad_assoc_02_fatigue|adhd_hypimp_07_blurts_out|gad_assoc_03_concentration_difficulty|gad_assoc_01_restlessness|gad_assoc_04_irritability|adhd_inatt_01_attention_to_detail_errors|gad_assoc_05_muscle_tension|encopresis_visible_deposition_pattern|gad_impairment|adhd_inatt_05_organization_difficulty|gad_assoc_06_sleep_problems|adhd_inatt_04_fails_to_finish_tasks|sep_anx_impairment|mdd_impairment|enuresis_diurnal|social_anxiety_impairment|conduct_02_initiates_fights|agor_duration_months|dmdd_duration_months|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_05_physical_cruelty_animals|age_years|conduct_06_steals_confronting_victim|conduct_07_forced_sex|encopresis_constipation_present|mdd_duration_weeks|gad_duration_months|conduct_09_property_destruction|pdd_duration_months_child|conduct_10_breaks_into_house_building_car|sep_anx_duration_weeks|social_anxiety_duration_months
elimination,caregiver,caregiver_2_3,structural_dsm5_plus_context_2_3,126,0.6666666666666666,84,71,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|encopresis_duration_months_consecutive|enuresis_primary_course|encopresis_visible_deposition_pattern|enuresis_diurnal|encopresis_constipation_present|enuresis_secondary_course|dmdd_outbursts_frequency_per_week|adhd_impairment_home|agor_impairment|conduct_impairment_global|gad_impairment|sep_anx_impairment|mdd_impairment|social_anxiety_impairment|agor_duration_months|dmdd_duration_months|age_years|mdd_duration_weeks|gad_duration_months|pdd_duration_months_child|sep_anx_duration_weeks|social_anxiety_duration_months|pdd_impairment|adhd_impairment_school|adhd_impairment_social|adhd_context_home|adhd_context_school|adhd_context_other|dmdd_context_home|dmdd_context_peers|dmdd_context_school|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_07_loses_things|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|conduct_01_bullies_threatens_intimidates|conduct_08_fire_setting|dmdd_irritable_between_outbursts|gad_difficulty_controlling_worry|mdd_01_depressed_or_irritable_mood|mdd_03_weight_or_appetite_change|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_09_death_or_suicidal_thoughts|sep_anx_02_worry_losing_attachment_figures|sep_anx_01_distress_on_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_03_worry_event_causing_separation|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|social_anxiety_almost_always_triggered|sep_anx_08_physical_complaints_on_separation|social_anxiety_avoid_or_endure_intense|social_anxiety_fear_being_observed
elimination,caregiver,caregiver_2_3,structural_compact_2_3,126,0.6666666666666666,84,69,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|encopresis_duration_months_consecutive|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_07_loses_things|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|conduct_01_bullies_threatens_intimidates|enuresis_primary_course|conduct_08_fire_setting|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|gad_difficulty_controlling_worry|mdd_01_depressed_or_irritable_mood|mdd_03_weight_or_appetite_change|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_09_death_or_suicidal_thoughts|sep_anx_02_worry_losing_attachment_figures|sep_anx_01_distress_on_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_03_worry_event_causing_separation|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|social_anxiety_almost_always_triggered|sep_anx_08_physical_complaints_on_separation|social_anxiety_avoid_or_endure_intense|social_anxiety_fear_being_observed|social_anxiety_fear_performance|social_anxiety_fear_negative_evaluation|agor_escape_help_cognition|agor_avoid_or_need_companion|adhd_impairment_home|adhd_hypimp_03_runs_or_climbs_inappropriately|agor_impairment|conduct_impairment_global|gad_assoc_02_fatigue|adhd_hypimp_07_blurts_out|gad_assoc_03_concentration_difficulty|gad_assoc_01_restlessness|gad_assoc_04_irritability|adhd_inatt_01_attention_to_detail_errors|gad_assoc_05_muscle_tension|encopresis_visible_deposition_pattern|gad_impairment|adhd_inatt_05_organization_difficulty|gad_assoc_06_sleep_problems|adhd_inatt_04_fails_to_finish_tasks|sep_anx_impairment|mdd_impairment|enuresis_diurnal|social_anxiety_impairment|conduct_02_initiates_fights|agor_duration_months
elimination,caregiver,caregiver_2_3,structural_pruned_2_3,126,0.6666666666666666,84,84,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|encopresis_duration_months_consecutive|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_07_loses_things|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|conduct_01_bullies_threatens_intimidates|enuresis_primary_course|conduct_08_fire_setting|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|gad_difficulty_controlling_worry|mdd_01_depressed_or_irritable_mood|mdd_03_weight_or_appetite_change|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_09_death_or_suicidal_thoughts|sep_anx_02_worry_losing_attachment_figures|sep_anx_01_distress_on_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_03_worry_event_causing_separation|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|social_anxiety_almost_always_triggered|sep_anx_08_physical_complaints_on_separation|social_anxiety_avoid_or_endure_intense|social_anxiety_fear_being_observed|social_anxiety_fear_performance|social_anxiety_fear_negative_evaluation|agor_escape_help_cognition|agor_avoid_or_need_companion|adhd_impairment_home|adhd_hypimp_03_runs_or_climbs_inappropriately|agor_impairment|conduct_impairment_global|gad_assoc_02_fatigue|adhd_hypimp_07_blurts_out|gad_assoc_03_concentration_difficulty|gad_assoc_01_restlessness|gad_assoc_04_irritability|adhd_inatt_01_attention_to_detail_errors|gad_assoc_05_muscle_tension|encopresis_visible_deposition_pattern|gad_impairment|adhd_inatt_05_organization_difficulty|gad_assoc_06_sleep_problems|adhd_inatt_04_fails_to_finish_tasks|sep_anx_impairment|mdd_impairment|enuresis_diurnal|social_anxiety_impairment|conduct_02_initiates_fights|agor_duration_months|dmdd_duration_months|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_05_physical_cruelty_animals|conduct_06_steals_confronting_victim|conduct_07_forced_sex|encopresis_constipation_present|mdd_duration_weeks|gad_duration_months|conduct_09_property_destruction|pdd_duration_months_child|conduct_10_breaks_into_house_building_car|sep_anx_duration_weeks|social_anxiety_duration_months|conduct_11_lies_to_obtain_or_avoid
elimination,caregiver,caregiver_2_3,registry_stability_pruned_subset,126,0.6666666666666666,84,49,adhd_hypimp_02_leaves_seat|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_08_difficulty_waiting_turn|adhd_impairment_home|adhd_inatt_03_seems_not_listening|adhd_inatt_05_organization_difficulty|adhd_inatt_07_loses_things|age_years|agor_duration_months|agor_escape_help_cognition|agor_fear_03_enclosed_spaces|agor_impairment|conduct_08_fire_setting|conduct_impairment_global|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|encopresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_distress_impairment|enuresis_duration_months_consecutive|enuresis_event_frequency_per_week|gad_assoc_03_concentration_difficulty|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_duration_months|gad_impairment|mdd_01_depressed_or_irritable_mood|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_09_death_or_suicidal_thoughts|mdd_duration_weeks|mdd_impairment|pdd_duration_months_child|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_04_refuses_leaving_home_school|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_duration_months|social_anxiety_fear_being_observed|social_anxiety_impairment
elimination,caregiver,caregiver_full,structural_ranked_full,126,1.0,126,126,enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|encopresis_duration_months_consecutive|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_07_loses_things|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|conduct_01_bullies_threatens_intimidates|enuresis_primary_course|conduct_08_fire_setting|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|gad_difficulty_controlling_worry|mdd_01_depressed_or_irritable_mood|mdd_03_weight_or_appetite_change|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_09_death_or_suicidal_thoughts|sep_anx_02_worry_losing_attachment_figures|sep_anx_01_distress_on_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_03_worry_event_causing_separation|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|social_anxiety_almost_always_triggered|sep_anx_08_physical_complaints_on_separation|social_anxiety_avoid_or_endure_intense|social_anxiety_fear_being_observed|social_anxiety_fear_performance|social_anxiety_fear_negative_evaluation|agor_escape_help_cognition|agor_avoid_or_need_companion|adhd_impairment_home|adhd_hypimp_03_runs_or_climbs_inappropriately|agor_impairment|conduct_impairment_global|gad_assoc_02_fatigue|adhd_hypimp_07_blurts_out|gad_assoc_03_concentration_difficulty|gad_assoc_01_restlessness|gad_assoc_04_irritability|adhd_inatt_01_attention_to_detail_errors|gad_assoc_05_muscle_tension|encopresis_visible_deposition_pattern|gad_impairment|adhd_inatt_05_organization_difficulty|gad_assoc_06_sleep_problems|adhd_inatt_04_fails_to_finish_tasks|sep_anx_impairment|mdd_impairment|enuresis_diurnal|social_anxiety_impairment|conduct_02_initiates_fights|agor_duration_months|dmdd_duration_months|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_05_physical_cruelty_animals|age_years|conduct_06_steals_confronting_victim|conduct_07_forced_sex|encopresis_constipation_present|mdd_duration_weeks|gad_duration_months|conduct_09_property_destruction|pdd_duration_months_child|conduct_10_breaks_into_house_building_car|sep_anx_duration_weeks|social_anxiety_duration_months|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|agor_fear_03_enclosed_spaces|conduct_15_truancy_before_13|conduct_13_stays_out_at_night_before_13|conduct_14_runs_away_overnight|agor_fear_04_crowds_queues|agor_fear_05_outside_home_alone|dmdd_outbursts_severity|pdd_depressed_or_irritable_mood|gad_excessive_worry_multiple_areas|mdd_02_loss_of_interest_or_pleasure|enuresis_secondary_course|mdd_08_concentration_or_decision_difficulty|pdd_01_appetite_change|social_anxiety_fear_interactions|pdd_03_low_energy|pdd_02_sleep_change|pdd_04_low_self_esteem|pdd_impairment|adhd_impairment_school|adhd_impairment_social|adhd_context_home|adhd_context_school|agor_fear_01_public_transport|agor_fear_02_open_spaces|adhd_onset_before_12|agor_almost_always_triggered|pdd_05_concentration_difficulty|dmdd_onset_before_10|pdd_06_hopelessness|adhd_context_other|dmdd_context_home|dmdd_context_peers|dmdd_context_school|conduct_onset_before_10|social_anxiety_children_peer_only_flag|conduct_lpe_01_lack_remorse_guilt|pdd_no_gap_gt_2_months|conduct_lpe_02_callous_lack_empathy|conduct_lpe_04_shallow_deficient_affect|conduct_lpe_03_unconcerned_performance
