candidate_id,domain,mode,ablation_case,impacted_features,holdout_precision,holdout_recall,holdout_specificity,holdout_balanced_accuracy,holdout_f1,holdout_roc_auc,holdout_pr_auc,holdout_brier,delta_precision_vs_baseline,delta_recall_vs_baseline,delta_balanced_accuracy_vs_baseline,delta_pr_auc_vs_baseline,delta_brier_vs_baseline
depression__caregiver_2_3,depression,caregiver_2_3,drop_dsm5_features,adhd_hyperimpulsive_symptom_count|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inattention_symptom_count|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_01_public_transport|agor_fear_02_open_spaces|agor_fear_03_enclosed_spaces|agor_impairment|conduct_09_property_destruction|conduct_impairment_global|conduct_serious_rule_violation_count|conduct_symptom_count_12m|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|gad_assoc_01_restlessness|gad_assoc_02_fatigue|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_assoc_symptom_count|gad_difficulty_controlling_worry|gad_duration_months|gad_excessive_worry_multiple_areas|gad_impairment|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_04_sleep_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|mdd_core_symptom_met|mdd_duration_weeks|mdd_impairment|mdd_symptom_count|pdd_duration_months_child|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_symptom_count|social_anxiety_duration_months|social_anxiety_impairment,0.0,0.0,1.0,0.5,0.0,0.7288270621399682,0.41024647341032083,0.17009484530803795,-0.8472222222222222,-0.7439024390243902,-0.3581321240348082,-0.45270951268426696,0.11809001289696336
depression__caregiver_2_3,depression,caregiver_2_3,drop_top1,mdd_symptom_count,0.0,0.0,1.0,0.5,0.0,0.9431302855742125,0.718721461753682,0.10686272561819189,-0.8472222222222222,-0.7439024390243902,-0.3581321240348082,-0.14423452434090578,0.0548578932071173
depression__caregiver_2_3,depression,caregiver_2_3,drop_top3,mdd_symptom_count|mdd_impairment|mdd_duration_weeks,0.0,0.0,1.0,0.5,0.0,0.9394227233729624,0.7341808677997104,0.10541934672867279,-0.8472222222222222,-0.7439024390243902,-0.3581321240348082,-0.12877511829487742,0.053414514317598194
depression__caregiver_2_3,depression,caregiver_2_3,drop_top5,mdd_symptom_count|mdd_impairment|mdd_duration_weeks|mdd_core_symptom_met|pdd_duration_months_child,0.0,0.0,1.0,0.5,0.0,0.9322527270498835,0.7089440348955306,0.1200861070862472,-0.8472222222222222,-0.7439024390243902,-0.3581321240348082,-0.1540119511990572,0.06808127467517261
depression__caregiver_2_3,depression,caregiver_2_3,keep_top10_only,adhd_hyperimpulsive_symptom_count|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inattention_symptom_count|age_years|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_01_public_transport|agor_fear_02_open_spaces|agor_fear_03_enclosed_spaces|agor_impairment|conduct_09_property_destruction|conduct_impairment_global|conduct_serious_rule_violation_count|conduct_symptom_count_12m|dmdd_irritable_between_outbursts|gad_assoc_01_restlessness|gad_assoc_02_fatigue|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_assoc_symptom_count|gad_difficulty_controlling_worry|gad_duration_months|gad_excessive_worry_multiple_areas|gad_impairment|mdd_04_sleep_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_symptom_count|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_duration_months|social_anxiety_fear_being_observed|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_impairment,0.8591549295774648,0.7439024390243902,0.9748743718592965,0.8593884054418434,0.7973856209150327,0.9693283490623851,0.8564831104887581,0.05314856363779721,0.011932707355242544,0.0,0.0012562814070351536,-0.006472875605829653,0.001143731226722615
depression__caregiver_2_3,depression,caregiver_2_3,permute_mdd_core_symptom_met,mdd_core_symptom_met,0.8493150684931506,0.7560975609756098,0.9723618090452262,0.864229685010418,0.8,0.9684397597744823,0.8603294991900512,0.051903329833711466,0.002092846270928428,0.012195121951219523,0.0060975609756097615,-0.0026264869045365957,-0.0001015025773631259
depression__caregiver_2_3,depression,caregiver_2_3,permute_mdd_duration_weeks,mdd_duration_weeks,0.8490566037735849,0.5487804878048781,0.9798994974874372,0.7643399926461576,0.6666666666666666,0.9652837357519304,0.8314894888874027,0.05938548450622378,0.0018343815513627293,-0.19512195121951215,-0.09379213138865061,-0.031466497207185085,0.007380652095149189
depression__caregiver_2_3,depression,caregiver_2_3,permute_mdd_impairment,mdd_impairment,0.7368421052631579,0.34146341463414637,0.9748743718592965,0.6581688932467215,0.4666666666666667,0.9461637455570535,0.7155696393567318,0.08559738343354087,-0.11038011695906436,-0.40243902439024387,-0.19996323078808675,-0.147386346737856,0.03359255102246628
depression__caregiver_2_3,depression,caregiver_2_3,permute_mdd_symptom_count,mdd_symptom_count,0.7368421052631579,0.17073170731707318,0.9874371859296482,0.5790844466233607,0.27722772277227725,0.9210687584262778,0.6864977562090451,0.09905906848512638,-0.11038011695906436,-0.573170731707317,-0.27904767741144754,-0.17645822988554272,0.04705423607405179
depression__caregiver_2_3,depression,caregiver_2_3,permute_pdd_duration_months_child,pdd_duration_months_child,0.8591549295774648,0.7439024390243902,0.9748743718592965,0.8593884054418434,0.7973856209150327,0.9632614290967031,0.8335432778290012,0.054761261936102736,0.011932707355242544,0.0,0.0012562814070351536,-0.029412708265586618,0.0027564295250281437
depression__caregiver_full,depression,caregiver_full,drop_cleanbase_features,age_years|ari_p_symptom_total|icut_total|mfq_p_total|scared_p_generalized_anxiety|scared_p_panic_somatic|scared_p_possible_anxiety_disorder_cut25|scared_p_school_avoidance|scared_p_separation_anxiety|scared_p_social_anxiety|scared_p_total|sdq_conduct_problems|sdq_emotional_symptoms|sdq_hyperactivity_inattention|sdq_impact|sdq_peer_problems|sdq_prosocial_behavior|sdq_total_difficulties|sex_assigned_at_birth|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_children_peer_only_flag|social_anxiety_fear_being_observed|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance|swan_hyperactive_impulsive_total|swan_inattention_total|swan_total,0.8571428571428571,0.7317073170731707,0.9748743718592965,0.8532908444662336,0.7894736842105263,0.9709523225885525,0.8608211264481554,0.05111509503173904,0.021526418786692703,-0.012195121951219523,-0.0035849981615393434,-0.009155464183653872,0.00018337277381180045
depression__caregiver_full,depression,caregiver_full,drop_dsm5_features,adhd_context_count|adhd_context_home|adhd_context_other|adhd_context_school|adhd_hyperimpulsive_symptom_count|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_07_blurts_out|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_max|adhd_impairment_school|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|adhd_inattention_symptom_count|adhd_onset_before_12|adhd_two_plus_contexts|agor_almost_always_triggered|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_01_public_transport|agor_fear_02_open_spaces|agor_fear_03_enclosed_spaces|agor_fear_04_crowds_queues|agor_fear_05_outside_home_alone|agor_impairment|agor_situation_count|conduct_01_bullies_threatens_intimidates|conduct_02_initiates_fights|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_05_physical_cruelty_animals|conduct_06_steals_confronting_victim|conduct_07_forced_sex|conduct_08_fire_setting|conduct_09_property_destruction|conduct_10_breaks_into_house_building_car|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|conduct_13_stays_out_at_night_before_13|conduct_14_runs_away_overnight|conduct_15_truancy_before_13|conduct_aggression_count|conduct_deceit_theft_count|conduct_destruction_count|conduct_impairment_global|conduct_lpe_01_lack_remorse_guilt|conduct_lpe_02_callous_lack_empathy|conduct_lpe_03_unconcerned_performance|conduct_lpe_04_shallow_deficient_affect|conduct_lpe_count|conduct_onset_before_10|conduct_recent_6m_count|conduct_serious_rule_violation_count|conduct_symptom_count_12m|dmdd_context_count|dmdd_context_home|dmdd_context_peers|dmdd_context_school|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_one_setting_severe|dmdd_onset_before_10|dmdd_outbursts_frequency_per_week|dmdd_outbursts_severity|encopresis_age_ge_4|encopresis_constipation_present|encopresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_visible_deposition_pattern|enuresis_age_ge_5|enuresis_distress_impairment|enuresis_diurnal|enuresis_duration_months_consecutive|enuresis_event_frequency_per_week|enuresis_nocturnal|enuresis_primary_course|enuresis_secondary_course|gad_assoc_01_restlessness|gad_assoc_02_fatigue|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_assoc_symptom_count|gad_difficulty_controlling_worry|gad_duration_months|gad_excessive_worry_multiple_areas|gad_impairment|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_04_sleep_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|mdd_core_symptom_met|mdd_duration_weeks|mdd_impairment|mdd_symptom_count|pdd_01_appetite_change|pdd_02_sleep_change|pdd_03_low_energy|pdd_04_low_self_esteem|pdd_05_concentration_difficulty|pdd_06_hopelessness|pdd_depressed_or_irritable_mood|pdd_duration_months_child|pdd_impairment|pdd_no_gap_gt_2_months|pdd_symptom_count|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_03_worry_event_causing_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|sep_anx_symptom_count|social_anxiety_duration_months|social_anxiety_impairment,0.0,0.0,1.0,0.5,0.0,0.9254351023409731,0.7363993204583669,0.1509824807629798,-0.8356164383561644,-0.7439024390243902,-0.35687584262777294,-0.13357727017344245,0.10005075850505254
depression__caregiver_full,depression,caregiver_full,drop_top1,mdd_symptom_count,0.0,0.0,1.0,0.5,0.0,0.94925848755975,0.7359968555847444,0.10183976138127966,-0.8356164383561644,-0.7439024390243902,-0.35687584262777294,-0.13397973504706495,0.05090803912335242
depression__caregiver_full,depression,caregiver_full,drop_top3,mdd_symptom_count|mdd_impairment|mdd_duration_weeks,0.0,0.0,1.0,0.5,0.0,0.9470216938350288,0.741690894091827,0.10155926402407688,-0.8356164383561644,-0.7439024390243902,-0.35687584262777294,-0.12828569653998234,0.050627541766149635
depression__caregiver_full,depression,caregiver_full,drop_top5,mdd_symptom_count|mdd_impairment|mdd_duration_weeks|pdd_symptom_count|mfq_p_total,0.0,0.0,1.0,0.5,0.0,0.9432222086039956,0.7401728442572696,0.109069833452163,-0.8356164383561644,-0.7439024390243902,-0.35687584262777294,-0.12980374637453973,0.058138111194235766
depression__caregiver_full,depression,caregiver_full,keep_top10_only,adhd_context_count|adhd_context_home|adhd_context_other|adhd_context_school|adhd_hyperimpulsive_symptom_count|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_07_blurts_out|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_max|adhd_impairment_school|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|adhd_inattention_symptom_count|adhd_onset_before_12|adhd_two_plus_contexts|age_years|agor_almost_always_triggered|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_01_public_transport|agor_fear_02_open_spaces|agor_fear_03_enclosed_spaces|agor_fear_04_crowds_queues|agor_fear_05_outside_home_alone|agor_impairment|agor_situation_count|conduct_01_bullies_threatens_intimidates|conduct_02_initiates_fights|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_05_physical_cruelty_animals|conduct_06_steals_confronting_victim|conduct_07_forced_sex|conduct_08_fire_setting|conduct_09_property_destruction|conduct_10_breaks_into_house_building_car|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|conduct_13_stays_out_at_night_before_13|conduct_14_runs_away_overnight|conduct_15_truancy_before_13|conduct_aggression_count|conduct_deceit_theft_count|conduct_destruction_count|conduct_impairment_global|conduct_lpe_01_lack_remorse_guilt|conduct_lpe_02_callous_lack_empathy|conduct_lpe_03_unconcerned_performance|conduct_lpe_04_shallow_deficient_affect|conduct_lpe_count|conduct_onset_before_10|conduct_recent_6m_count|conduct_serious_rule_violation_count|conduct_symptom_count_12m|dmdd_context_count|dmdd_context_home|dmdd_context_peers|dmdd_context_school|dmdd_irritable_between_outbursts|dmdd_onset_before_10|dmdd_outbursts_frequency_per_week|dmdd_outbursts_severity|encopresis_age_ge_4|encopresis_constipation_present|encopresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_visible_deposition_pattern|enuresis_age_ge_5|enuresis_distress_impairment|enuresis_diurnal|enuresis_duration_months_consecutive|enuresis_event_frequency_per_week|enuresis_nocturnal|enuresis_primary_course|enuresis_secondary_course|gad_assoc_01_restlessness|gad_assoc_02_fatigue|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_assoc_symptom_count|gad_difficulty_controlling_worry|gad_duration_months|gad_excessive_worry_multiple_areas|gad_impairment|icut_total|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_04_sleep_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|pdd_01_appetite_change|pdd_02_sleep_change|pdd_03_low_energy|pdd_04_low_self_esteem|pdd_05_concentration_difficulty|pdd_06_hopelessness|pdd_depressed_or_irritable_mood|pdd_impairment|pdd_no_gap_gt_2_months|scared_p_generalized_anxiety|scared_p_panic_somatic|scared_p_possible_anxiety_disorder_cut25|scared_p_school_avoidance|scared_p_separation_anxiety|scared_p_social_anxiety|scared_p_total|sdq_conduct_problems|sdq_emotional_symptoms|sdq_hyperactivity_inattention|sdq_impact|sdq_peer_problems|sdq_prosocial_behavior|sdq_total_difficulties|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_03_worry_event_causing_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|sep_anx_symptom_count|sex_assigned_at_birth|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_children_peer_only_flag|social_anxiety_duration_months|social_anxiety_fear_being_observed|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance|social_anxiety_impairment|swan_hyperactive_impulsive_total|swan_inattention_total|swan_total,0.8656716417910447,0.7073170731707317,0.9773869346733668,0.8423520039220492,0.7785234899328859,0.9683478367446992,0.8713919474333626,0.05742633113736061,0.03005520343488033,-0.03658536585365857,-0.014523838705723713,0.001415356801553247,0.006494608879433372
depression__caregiver_full,depression,caregiver_full,permute_mdd_duration_weeks,mdd_duration_weeks,0.8490566037735849,0.5487804878048781,0.9798994974874372,0.7643399926461576,0.6666666666666666,0.9704620664297096,0.8569460787558174,0.05556450348349137,0.013440165417420546,-0.19512195121951215,-0.09253584998161535,-0.013030511875991913,0.004632781225564132
depression__caregiver_full,depression,caregiver_full,permute_mdd_impairment,mdd_impairment,0.7777777777777778,0.4268292682926829,0.9748743718592965,0.7008518200759897,0.5511811023622047,0.9548657923765167,0.7499260209878881,0.07423408416428605,-0.0578386605783866,-0.3170731707317073,-0.15602402255178327,-0.12005056964392125,0.023302361906358808
depression__caregiver_full,depression,caregiver_full,permute_mdd_symptom_count,mdd_symptom_count,0.9,0.21951219512195122,0.9949748743718593,0.6072435347469053,0.35294117647058826,0.9405564407402869,0.7429371675821443,0.0862327120339514,0.06438356164383563,-0.524390243902439,-0.24963230788086765,-0.12703942304966498,0.03530098977602416
depression__caregiver_full,depression,caregiver_full,permute_mfq_p_total,mfq_p_total,0.8356164383561644,0.7439024390243902,0.9698492462311558,0.8568758426277729,0.7870967741935484,0.9722698860154431,0.8641614160464699,0.05069343004294273,0.0,0.0,0.0,-0.005815174585339422,-0.00023829221498451042
depression__caregiver_full,depression,caregiver_full,permute_pdd_symptom_count,pdd_symptom_count,0.8356164383561644,0.7439024390243902,0.9698492462311558,0.8568758426277729,0.7870967741935484,0.9704007844098542,0.8672813226301134,0.05120563293710189,0.0,0.0,0.0,-0.0026952680016959496,0.0002739106791746493
depression__psychologist_full,depression,psychologist_full,drop_cleanbase_features,age_years|ari_p_symptom_total|ari_sr_symptom_total|icut_total|mfq_p_total|scared_p_generalized_anxiety|scared_p_panic_somatic|scared_p_school_avoidance|scared_p_separation_anxiety|scared_p_social_anxiety|scared_p_total|scared_sr_generalized_anxiety|scared_sr_panic_somatic|scared_sr_school_avoidance|scared_sr_separation_anxiety|scared_sr_social_anxiety|scared_sr_total|sdq_conduct_problems|sdq_emotional_symptoms|sdq_hyperactivity_inattention|sdq_impact|sdq_peer_problems|sdq_prosocial_behavior|sdq_total_difficulties|sex_assigned_at_birth|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_fear_being_observed|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance|swan_hyperactive_impulsive_total|swan_inattention_total|swan_total,0.9333333333333333,0.6829268292682927,0.9899497487437185,0.8364382890060056,0.7887323943661971,0.9763757813457532,0.901880344513672,0.047390889218324496,0.04270833333333335,-0.012195121951219412,-0.002328716754504301,0.0015228150230761628,0.0006553491273830481
depression__psychologist_full,depression,psychologist_full,drop_dsm5_features,adhd_hyperimpulsive_symptom_count|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_07_blurts_out|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_max|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_07_loses_things|adhd_inatt_09_forgetful_daily_activities|adhd_inattention_symptom_count|agor_almost_always_triggered|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_01_public_transport|agor_fear_02_open_spaces|agor_fear_03_enclosed_spaces|agor_fear_04_crowds_queues|agor_fear_05_outside_home_alone|agor_impairment|agor_situation_count|conduct_03_weapon_use|conduct_05_physical_cruelty_animals|conduct_07_forced_sex|conduct_08_fire_setting|conduct_09_property_destruction|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|conduct_13_stays_out_at_night_before_13|conduct_14_runs_away_overnight|conduct_15_truancy_before_13|conduct_aggression_count|conduct_deceit_theft_count|conduct_destruction_count|conduct_impairment_global|conduct_lpe_01_lack_remorse_guilt|conduct_lpe_count|conduct_recent_6m_count|conduct_serious_rule_violation_count|conduct_symptom_count_12m|dmdd_context_count|dmdd_context_peers|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_one_setting_severe|dmdd_outbursts_frequency_per_week|dmdd_outbursts_severity|enuresis_distress_impairment|enuresis_duration_months_consecutive|enuresis_event_frequency_per_week|gad_assoc_01_restlessness|gad_assoc_02_fatigue|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_assoc_symptom_count|gad_difficulty_controlling_worry|gad_duration_months|gad_excessive_worry_multiple_areas|gad_impairment|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_04_sleep_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|mdd_core_symptom_met|mdd_duration_weeks|mdd_impairment|mdd_not_due_substance_medical|mdd_not_psychotic_explained|mdd_symptom_count|pdd_01_appetite_change|pdd_02_sleep_change|pdd_03_low_energy|pdd_04_low_self_esteem|pdd_05_concentration_difficulty|pdd_06_hopelessness|pdd_depressed_or_irritable_mood|pdd_duration_months_child|pdd_impairment|pdd_symptom_count|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_03_worry_event_causing_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|sep_anx_symptom_count|social_anxiety_duration_months|social_anxiety_impairment,0.0,0.0,1.0,0.5,0.0,0.937201250153205,0.7329950078660803,0.1447036701376931,-0.890625,-0.6951219512195121,-0.3387670057605099,-0.1673625216245156,0.09796813004675167
depression__psychologist_full,depression,psychologist_full,drop_top1,mdd_symptom_count,0.0,0.0,1.0,0.5,0.0,0.9504841279568574,0.7566574779112373,0.10140270431718314,-0.890625,-0.6951219512195121,-0.3387670057605099,-0.1437000515793586,0.05466716422624169
depression__psychologist_full,depression,psychologist_full,drop_top3,mdd_symptom_count|mdd_impairment|mdd_duration_weeks,0.0,0.0,1.0,0.5,0.0,0.9460411815173428,0.7517859680250953,0.10253835305842,-0.890625,-0.6951219512195121,-0.3387670057605099,-0.14857156146550055,0.055802812967478556
depression__psychologist_full,depression,psychologist_full,drop_top5,mdd_symptom_count|mdd_impairment|mdd_duration_weeks|mfq_p_total|pdd_symptom_count,0.0,0.0,1.0,0.5,0.0,0.9449993871798015,0.7490223804840799,0.10618979285737533,-0.890625,-0.6951219512195121,-0.3387670057605099,-0.151335149006516,0.05945425276643388
