candidate_id,domain,mode,feature_set_id,config_id,seed,calibration_method,val_brier,val_ece,stage,val_precision_at_0_5,val_recall_at_0_5,val_balanced_accuracy_at_0_5,holdout_precision_at_0_5,holdout_recall_at_0_5,holdout_balanced_accuracy_at_0_5
adhd__caregiver_2_3,adhd,caregiver_2_3,stability_pruned_subset,rf_positive_push_strong__trees_plus,20260712,isotonic,0.046608750293021355,7.604166667348642e-07,stage2,,,,,,
adhd__caregiver_2_3,adhd,caregiver_2_3,stability_pruned_subset,rf_positive_push_strong,20260712,none,0.05104086397251642,0.020881783974365388,stage2,,,,,,
adhd__caregiver_2_3,adhd,caregiver_2_3,stability_pruned_subset,rf_positive_push_strong,20260712,sigmoid,0.05284273524402145,0.040485675678446235,stage2,,,,,,
adhd__caregiver_2_3,adhd,caregiver_2_3,stability_pruned_subset,rf_positive_push_strong,20260712,isotonic,0.045948660715046136,7.604166666792933e-07,stage2,,,,,,
adhd__caregiver_2_3,adhd,caregiver_2_3,stability_pruned_subset,rf_positive_push_strong__trees_plus,20260729,none,0.05154706122576806,0.017463709730543845,stage2,,,,,,
adhd__caregiver_2_3,adhd,caregiver_2_3,stability_pruned_subset,rf_positive_push_strong__trees_plus,20260729,sigmoid,0.05363317266992838,0.04444127770251256,stage2,,,,,,
adhd__caregiver_2_3,adhd,caregiver_2_3,stability_pruned_subset,rf_positive_push_strong__trees_plus,20260729,isotonic,0.04750097261201048,7.437500000143487e-07,stage2,,,,,,
adhd__caregiver_2_3,adhd,caregiver_2_3,stability_pruned_subset,rf_positive_push_strong,20260729,none,0.0517424059780543,0.016248963219966574,stage2,,,,,,
adhd__caregiver_2_3,adhd,caregiver_2_3,stability_pruned_subset,rf_positive_push_strong,20260729,sigmoid,0.05405525894792103,0.04280991482265665,stage2,,,,,,
adhd__caregiver_2_3,adhd,caregiver_2_3,stability_pruned_subset,rf_positive_push_strong,20260729,isotonic,0.04744564636826929,7.479166666737338e-07,stage2,,,,,,
adhd__caregiver_2_3,adhd,caregiver_2_3,stability_pruned_subset,rf_positive_push_strong,20260712,none,0.05104086397251642,0.020881783974365388,winner_eval,0.7401574803149606,1.0,0.9572538860103628,0.7222222222222222,0.9680851063829787,0.9387057656267226
adhd__caregiver_2_3,adhd,caregiver_2_3,stability_pruned_subset,rf_positive_push_strong,20260712,sigmoid,0.05284273524402145,0.040485675678446235,winner_eval,0.7641509433962265,0.8617021276595744,0.898467644140668,0.7280701754385965,0.8829787234042553,0.9013339212876199
adhd__caregiver_2_3,adhd,caregiver_2_3,stability_pruned_subset,rf_positive_push_strong,20260712,isotonic,0.045948660715046136,7.604166666792933e-07,winner_eval,0.752,1.0,0.9598445595854923,0.7222222222222222,0.9680851063829787,0.9387057656267226
adhd__psychologist_1_3,adhd,psychologist_1_3,stability_pruned_subset,rf_baseline__regularized,20260712,none,0.07987292406215356,0.05938691438614471,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,stability_pruned_subset,rf_baseline__regularized,20260712,sigmoid,0.08335738939215635,0.06510171702273385,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,stability_pruned_subset,rf_baseline__regularized,20260712,isotonic,0.06898319012359183,6.958333333654362e-07,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,compact_robust_subset,rf_baseline__regularized,20260712,none,0.07938622757470233,0.051095532895080564,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,compact_robust_subset,rf_baseline__regularized,20260712,sigmoid,0.0826255805094554,0.06936468891613895,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,compact_robust_subset,rf_baseline__regularized,20260712,isotonic,0.0695656008622505,6.937500000810178e-07,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,full_eligible,rf_baseline,20260712,none,0.08041654029897044,0.04393002690496234,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,full_eligible,rf_baseline,20260712,sigmoid,0.08569644531272323,0.07242991430665123,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,full_eligible,rf_baseline,20260712,isotonic,0.07020375188452332,6.937500000275843e-07,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,stability_pruned_subset,rf_baseline__regularized,20260729,none,0.07930454097494456,0.051134867022284466,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,stability_pruned_subset,rf_baseline__regularized,20260729,sigmoid,0.08264369562483065,0.059284655388394024,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,stability_pruned_subset,rf_baseline__regularized,20260729,isotonic,0.06947074764934255,6.895833333428764e-07,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,compact_robust_subset,rf_baseline__regularized,20260729,none,0.07955391977433758,0.05013235789461865,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,compact_robust_subset,rf_baseline__regularized,20260729,sigmoid,0.08262241172669534,0.07358926738113415,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,compact_robust_subset,rf_baseline__regularized,20260729,isotonic,0.06825560035911878,6.958333333941727e-07,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,full_eligible,rf_baseline,20260729,none,0.07868956184149777,0.054685568783569845,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,full_eligible,rf_baseline,20260729,sigmoid,0.08358718945701708,0.06366234611593005,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,full_eligible,rf_baseline,20260729,isotonic,0.06887117427168418,6.937500000279868e-07,stage2,,,,,,
adhd__psychologist_1_3,adhd,psychologist_1_3,full_eligible,rf_baseline,20260729,none,0.07868956184149777,0.054685568783569845,winner_eval,0.6132075471698113,0.6914893617021277,0.7926358725609084,0.6666666666666666,0.723404255319149,0.8176606768823724
adhd__psychologist_1_3,adhd,psychologist_1_3,full_eligible,rf_baseline,20260729,sigmoid,0.08358718945701708,0.06366234611593005,winner_eval,0.6444444444444445,0.6170212765957447,0.7670598610957998,0.675,0.574468085106383,0.7535552860765076
adhd__psychologist_1_3,adhd,psychologist_1_3,full_eligible,rf_baseline,20260729,isotonic,0.06887117427168418,6.937500000279868e-07,winner_eval,0.6394557823129252,1.0,0.9313471502590673,0.6174496644295302,0.9787234042553191,0.9155275052364679
adhd__psychologist_2_3,adhd,psychologist_2_3,balanced_subset,rf_regularized__trees_plus,20260712,none,0.05500672366478354,0.041640340184823994,stage2,,,,,,
adhd__psychologist_2_3,adhd,psychologist_2_3,balanced_subset,rf_regularized__trees_plus,20260712,sigmoid,0.0552336036685001,0.04174990483391564,stage2,,,,,,
adhd__psychologist_2_3,adhd,psychologist_2_3,balanced_subset,rf_regularized__trees_plus,20260712,isotonic,0.04672979798054799,7.500000000234892e-07,stage2,,,,,,
adhd__psychologist_2_3,adhd,psychologist_2_3,balanced_subset,rf_regularized,20260712,none,0.05473179838743076,0.04588297312383307,stage2,,,,,,
adhd__psychologist_2_3,adhd,psychologist_2_3,balanced_subset,rf_regularized,20260712,sigmoid,0.05487798027051898,0.0395919413025009,stage2,,,,,,
adhd__psychologist_2_3,adhd,psychologist_2_3,balanced_subset,rf_regularized,20260712,isotonic,0.04627887378501172,7.500000000410678e-07,stage2,,,,,,
adhd__psychologist_2_3,adhd,psychologist_2_3,balanced_subset,rf_regularized__trees_plus,20260729,none,0.054955446710352455,0.03925209255210968,stage2,,,,,,
adhd__psychologist_2_3,adhd,psychologist_2_3,balanced_subset,rf_regularized__trees_plus,20260729,sigmoid,0.05532753965130962,0.03806837841970633,stage2,,,,,,
adhd__psychologist_2_3,adhd,psychologist_2_3,balanced_subset,rf_regularized__trees_plus,20260729,isotonic,0.047150072150828407,7.562500000442544e-07,stage2,,,,,,
adhd__psychologist_2_3,adhd,psychologist_2_3,balanced_subset,rf_regularized,20260729,none,0.054942106294721495,0.04113357348254398,stage2,,,,,,
adhd__psychologist_2_3,adhd,psychologist_2_3,balanced_subset,rf_regularized,20260729,sigmoid,0.055376299543334465,0.047372651593429516,stage2,,,,,,
adhd__psychologist_2_3,adhd,psychologist_2_3,balanced_subset,rf_regularized,20260729,isotonic,0.047259858198104035,7.458333333608661e-07,stage2,,,,,,
adhd__psychologist_2_3,adhd,psychologist_2_3,balanced_subset,rf_regularized,20260712,none,0.05473179838743076,0.04588297312383307,winner_eval,0.746031746031746,1.0,0.9585492227979275,0.7244094488188977,0.9787234042553191,0.9440249145628927
adhd__psychologist_2_3,adhd,psychologist_2_3,balanced_subset,rf_regularized,20260712,sigmoid,0.05487798027051898,0.0395919413025009,winner_eval,0.75,0.8617021276595744,0.8958769705655385,0.7368421052631579,0.8936170212765957,0.9079484070113548
adhd__psychologist_2_3,adhd,psychologist_2_3,balanced_subset,rf_regularized,20260712,isotonic,0.04627887378501172,7.500000000410678e-07,winner_eval,0.746031746031746,1.0,0.9585492227979275,0.7244094488188977,0.9787234042553191,0.9440249145628927
anxiety__caregiver_1_3,anxiety,caregiver_1_3,compact_robust_subset,rf_recall_guard,20260712,none,0.046698588432415825,0.05750380590396407,stage2,,,,,,
anxiety__caregiver_1_3,anxiety,caregiver_1_3,compact_robust_subset,rf_recall_guard,20260712,sigmoid,0.04437019557053378,0.04701757874378614,stage2,,,,,,
anxiety__caregiver_1_3,anxiety,caregiver_1_3,compact_robust_subset,rf_recall_guard,20260712,isotonic,0.037077777144696365,6.374999999990474e-07,stage2,,,,,,
anxiety__caregiver_1_3,anxiety,caregiver_1_3,full_eligible,rf_recall_guard__pos_weight_low,20260712,none,0.047813399735520005,0.0693337353709412,stage2,,,,,,
anxiety__caregiver_1_3,anxiety,caregiver_1_3,full_eligible,rf_recall_guard__pos_weight_low,20260712,sigmoid,0.04394043938829119,0.04532086026975117,stage2,,,,,,
anxiety__caregiver_1_3,anxiety,caregiver_1_3,full_eligible,rf_recall_guard__pos_weight_low,20260712,isotonic,0.03678430570931181,5.87500000026117e-07,stage2,,,,,,
anxiety__caregiver_1_3,anxiety,caregiver_1_3,compact_robust_subset,rf_recall_guard,20260729,none,0.046856623296985034,0.05331995330247729,stage2,,,,,,
anxiety__caregiver_1_3,anxiety,caregiver_1_3,compact_robust_subset,rf_recall_guard,20260729,sigmoid,0.04476373283194623,0.04271887063183685,stage2,,,,,,
anxiety__caregiver_1_3,anxiety,caregiver_1_3,compact_robust_subset,rf_recall_guard,20260729,isotonic,0.038812424783467435,6.479166666575856e-07,stage2,,,,,,
anxiety__caregiver_1_3,anxiety,caregiver_1_3,full_eligible,rf_recall_guard__pos_weight_low,20260729,none,0.04844409554920193,0.06621916986943854,stage2,,,,,,
anxiety__caregiver_1_3,anxiety,caregiver_1_3,full_eligible,rf_recall_guard__pos_weight_low,20260729,sigmoid,0.04462128426849979,0.046207409583417465,stage2,,,,,,
anxiety__caregiver_1_3,anxiety,caregiver_1_3,full_eligible,rf_recall_guard__pos_weight_low,20260729,isotonic,0.03795429315191699,5.479166666852161e-07,stage2,,,,,,
anxiety__caregiver_1_3,anxiety,caregiver_1_3,full_eligible,rf_recall_guard__pos_weight_low,20260712,none,0.047813399735520005,0.0693337353709412,winner_eval,0.8860759493670886,0.813953488372093,0.8955554243890922,0.8450704225352113,0.6976744186046512,0.8348778184393815
anxiety__caregiver_1_3,anxiety,caregiver_1_3,full_eligible,rf_recall_guard__pos_weight_low,20260712,sigmoid,0.04394043938829119,0.04532086026975117,winner_eval,0.9054054054054054,0.7790697674418605,0.8806516349899658,0.8636363636363636,0.6627906976744186,0.819974029040255
anxiety__caregiver_1_3,anxiety,caregiver_1_3,full_eligible,rf_recall_guard__pos_weight_low,20260712,isotonic,0.03678430570931181,5.87500000026117e-07,winner_eval,0.8795180722891566,0.8488372093023255,0.9117282493212135,0.821917808219178,0.6976744186046512,0.8323397473733916
anxiety__caregiver_2_3,anxiety,caregiver_2_3,precision_oriented_subset,rf_positive_push_strong__pos_weight_mid,20260712,none,0.020364924226823566,0.025118133138284173,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,precision_oriented_subset,rf_positive_push_strong__pos_weight_mid,20260712,sigmoid,0.02109655554036493,0.035559213476344366,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,precision_oriented_subset,rf_positive_push_strong__pos_weight_mid,20260712,isotonic,0.016594229284655742,7.541666666437131e-07,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,full_eligible,rf_positive_push_strong__pos_weight_mid,20260712,none,0.021358900056593598,0.023021015489481805,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,full_eligible,rf_positive_push_strong__pos_weight_mid,20260712,sigmoid,0.02211996303166497,0.0346778450460304,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,full_eligible,rf_positive_push_strong__pos_weight_mid,20260712,isotonic,0.017993797693382656,7.625000000094597e-07,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,precision_oriented_subset,rf_positive_push_strong,20260712,none,0.02026278164688702,0.0241219259437365,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,precision_oriented_subset,rf_positive_push_strong,20260712,sigmoid,0.021233557968316292,0.03527362527579058,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,precision_oriented_subset,rf_positive_push_strong,20260712,isotonic,0.01695283882863883,8.000000000234779e-07,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,precision_oriented_subset,rf_positive_push_strong__pos_weight_mid,20260729,none,0.020213610119597932,0.024645875283746066,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,precision_oriented_subset,rf_positive_push_strong__pos_weight_mid,20260729,sigmoid,0.02092071153382674,0.038399318788281525,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,precision_oriented_subset,rf_positive_push_strong__pos_weight_mid,20260729,isotonic,0.01630585949091423,7.874999999179382e-07,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,full_eligible,rf_positive_push_strong__pos_weight_mid,20260729,none,0.020443394208982495,0.0233870663360046,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,full_eligible,rf_positive_push_strong__pos_weight_mid,20260729,sigmoid,0.021333821021081004,0.035777427201241094,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,full_eligible,rf_positive_push_strong__pos_weight_mid,20260729,isotonic,0.01692631543253563,7.854166666967545e-07,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,precision_oriented_subset,rf_positive_push_strong,20260729,none,0.020455281395529767,0.024423004673910294,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,precision_oriented_subset,rf_positive_push_strong,20260729,sigmoid,0.021199426184237685,0.03774774686962376,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,precision_oriented_subset,rf_positive_push_strong,20260729,isotonic,0.016572312802736532,8.041666666697675e-07,stage2,,,,,,
anxiety__caregiver_2_3,anxiety,caregiver_2_3,precision_oriented_subset,rf_positive_push_strong,20260712,none,0.02026278164688702,0.0241219259437365,winner_eval,0.9411764705882353,0.9302325581395349,0.9587711014047928,0.9195402298850575,0.9302325581395349,0.9562330303388029
anxiety__caregiver_2_3,anxiety,caregiver_2_3,precision_oriented_subset,rf_positive_push_strong,20260712,sigmoid,0.021233557968316292,0.03527362527579058,winner_eval,0.9512195121951219,0.9069767441860465,0.9484122299610436,0.9506172839506173,0.8953488372093024,0.9425982764726715
anxiety__caregiver_2_3,anxiety,caregiver_2_3,precision_oriented_subset,rf_positive_push_strong,20260712,isotonic,0.01695283882863883,8.000000000234779e-07,winner_eval,0.9411764705882353,0.9302325581395349,0.9587711014047928,0.9195402298850575,0.9302325581395349,0.9562330303388029
anxiety__caregiver_full,anxiety,caregiver_full,stability_pruned_subset,rf_positive_push_strong__pos_weight_mid,20260712,none,0.02156378483514716,0.021171260618859485,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,stability_pruned_subset,rf_positive_push_strong__pos_weight_mid,20260712,sigmoid,0.021224769298631468,0.03328528197156576,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,stability_pruned_subset,rf_positive_push_strong__pos_weight_mid,20260712,isotonic,0.01667328042412834,8.479166666593901e-07,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,precision_oriented_subset,rf_positive_push_strong__pos_weight_mid,20260712,none,0.021404390628208706,0.024958711559080922,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,precision_oriented_subset,rf_positive_push_strong__pos_weight_mid,20260712,sigmoid,0.021239470055758398,0.03639123689389128,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,precision_oriented_subset,rf_positive_push_strong__pos_weight_mid,20260712,isotonic,0.016947318726160968,8.249999999954221e-07,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,balanced_subset,rf_positive_push_strong,20260712,none,0.0222544989590157,0.027161440537507575,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,balanced_subset,rf_positive_push_strong,20260712,sigmoid,0.022603125977506907,0.03944682546066677,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,balanced_subset,rf_positive_push_strong,20260712,isotonic,0.01771730788360948,8.604166666258231e-07,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,stability_pruned_subset,rf_positive_push_strong__pos_weight_mid,20260729,none,0.021609087600016987,0.025684158871314307,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,stability_pruned_subset,rf_positive_push_strong__pos_weight_mid,20260729,sigmoid,0.02129870870912929,0.033725767501110185,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,stability_pruned_subset,rf_positive_push_strong__pos_weight_mid,20260729,isotonic,0.01660884485967611,8.31249999981153e-07,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,precision_oriented_subset,rf_positive_push_strong__pos_weight_mid,20260729,none,0.021028690209160074,0.023945021380627093,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,precision_oriented_subset,rf_positive_push_strong__pos_weight_mid,20260729,sigmoid,0.020874980569413414,0.036888385949629135,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,precision_oriented_subset,rf_positive_push_strong__pos_weight_mid,20260729,isotonic,0.016947601010913513,8.124999999680118e-07,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,balanced_subset,rf_positive_push_strong,20260729,none,0.021603551327716828,0.0240160268605605,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,balanced_subset,rf_positive_push_strong,20260729,sigmoid,0.02191027319318001,0.03807811403962744,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,balanced_subset,rf_positive_push_strong,20260729,isotonic,0.01718433613255872,8.541666666697137e-07,stage2,,,,,,
anxiety__caregiver_full,anxiety,caregiver_full,stability_pruned_subset,rf_positive_push_strong__pos_weight_mid,20260712,none,0.02156378483514716,0.021171260618859485,winner_eval,0.9120879120879121,0.9651162790697675,0.9724058552709244,0.9176470588235294,0.9069767441860465,0.9446051233620587
anxiety__caregiver_full,anxiety,caregiver_full,stability_pruned_subset,rf_positive_push_strong__pos_weight_mid,20260712,sigmoid,0.021224769298631468,0.03328528197156576,winner_eval,0.9195402298850575,0.9302325581395349,0.9562330303388029,0.9240506329113924,0.8488372093023255,0.9168043914531931
anxiety__caregiver_full,anxiety,caregiver_full,stability_pruned_subset,rf_positive_push_strong__pos_weight_mid,20260712,isotonic,0.01667328042412834,8.479166666593901e-07,winner_eval,0.9222222222222223,0.9651162790697675,0.9736748908039192,0.9166666666666666,0.8953488372093024,0.9387911698736867
depression__caregiver_1_3,depression,caregiver_1_3,precision_oriented_subset,rf_recall_guard__balanced_subsample,20260712,none,0.052386385372683426,0.03095505459458949,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,precision_oriented_subset,rf_recall_guard__balanced_subsample,20260712,sigmoid,0.05350680580796516,0.04485940584342403,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,precision_oriented_subset,rf_recall_guard__balanced_subsample,20260712,isotonic,0.04721305845602696,4.770833333371064e-07,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,full_eligible,rf_recall_guard__balanced_subsample,20260712,none,0.052197287392899396,0.03643149017708312,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,full_eligible,rf_recall_guard__balanced_subsample,20260712,sigmoid,0.05307936078768717,0.05281256785705998,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,full_eligible,rf_recall_guard__balanced_subsample,20260712,isotonic,0.045357042649336404,6.270833333682501e-07,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,precision_oriented_subset,rf_recall_guard,20260712,none,0.052870019617224706,0.035952654488611686,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,precision_oriented_subset,rf_recall_guard,20260712,sigmoid,0.054642811604838706,0.05559037826557002,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,precision_oriented_subset,rf_recall_guard,20260712,isotonic,0.047151662079287074,5.416666666476169e-07,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,precision_oriented_subset,rf_recall_guard__balanced_subsample,20260729,none,0.053074382348992116,0.028342941919046974,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,precision_oriented_subset,rf_recall_guard__balanced_subsample,20260729,sigmoid,0.054811449722008035,0.04304509357475134,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,precision_oriented_subset,rf_recall_guard__balanced_subsample,20260729,isotonic,0.04838059561001633,5.604166666640432e-07,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,full_eligible,rf_recall_guard__balanced_subsample,20260729,none,0.0525175170449073,0.033403197584991384,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,full_eligible,rf_recall_guard__balanced_subsample,20260729,sigmoid,0.053921476344965705,0.04800237784164992,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,full_eligible,rf_recall_guard__balanced_subsample,20260729,isotonic,0.04666590467883777,5.250000000023446e-07,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,precision_oriented_subset,rf_recall_guard,20260729,none,0.052790122993227495,0.026892765653606984,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,precision_oriented_subset,rf_recall_guard,20260729,sigmoid,0.05440655608826607,0.044123805142110645,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,precision_oriented_subset,rf_recall_guard,20260729,isotonic,0.0480316702772069,4.7083333334080096e-07,stage2,,,,,,
depression__caregiver_1_3,depression,caregiver_1_3,full_eligible,rf_recall_guard__balanced_subsample,20260712,none,0.052197287392899396,0.03643149017708312,winner_eval,0.8,0.7804878048780488,0.8701433999264616,0.8227848101265823,0.7926829268292683,0.8787535237161417
depression__caregiver_1_3,depression,caregiver_1_3,full_eligible,rf_recall_guard__balanced_subsample,20260712,sigmoid,0.05307936078768717,0.05281256785705998,winner_eval,0.8,0.6829268292682927,0.8238754749356538,0.8428571428571429,0.7195121951219512,0.8459370020835887
depression__caregiver_1_3,depression,caregiver_1_3,full_eligible,rf_recall_guard__balanced_subsample,20260712,isotonic,0.045357042649336404,6.270833333682501e-07,winner_eval,0.7692307692307693,0.8536585365853658,0.9004473587449442,0.7701149425287356,0.8170731707317073,0.8834109572251501
depression__caregiver_2_3,depression,caregiver_2_3,balanced_subset,rf_precision_push,20260712,none,0.03528026366628181,0.032008816901672274,stage2,,,,,,
depression__caregiver_2_3,depression,caregiver_2_3,balanced_subset,rf_precision_push,20260712,sigmoid,0.037785028035837116,0.045072107647384535,stage2,,,,,,
depression__caregiver_2_3,depression,caregiver_2_3,balanced_subset,rf_precision_push,20260712,isotonic,0.02976677856287299,6.729166666498134e-07,stage2,,,,,,
depression__caregiver_2_3,depression,caregiver_2_3,balanced_subset,rf_precision_push__trees_plus,20260712,none,0.03513693327748271,0.032044165541946334,stage2,,,,,,
depression__caregiver_2_3,depression,caregiver_2_3,balanced_subset,rf_precision_push__trees_plus,20260712,sigmoid,0.03758033335929554,0.045274204578643555,stage2,,,,,,
